valence_name,zone3,action_name,n,body_delta_mean,body_u_delta_mean,body_state_mean,body_next_mean,tendency_target_mean,tendency_pred_mean
bottom,BL,DOWN,1,-0.004984468221664429,-0.020135745725491483,0.45294827222824097,0.44796380400657654,-0.11570381076310696,-0.10808461159467697
bottom,BL,RIGHT,2,-0.004517644643783569,-0.01833008115928081,0.442753329873085,0.43823568522930145,-0.09073847281388542,-0.06905271485447884
bottom,BL,STAY,1,-0.00470241904258728,-0.019035066996864025,0.44796380400657654,0.44326138496398926,-0.09422832851620624,-0.06530517339706421
bottom,BM,DOWN,6,-0.005090981721878052,-0.02058369387125785,0.45623373488585156,0.4511427531639735,-0.11683339746910615,-0.1044866181910038
bottom,BM,LEFT,2,-0.004307076334953308,-0.01730689214407383,0.4713720232248306,0.4670649468898773,-0.08567343203021072,-0.05915945582091808
bottom,BM,RIGHT,13,-0.004508486160865197,-0.01838245804665541,0.4395278783944937,0.4350193922336285,-0.0909977514679087,-0.06254537317615289
bottom,BM,STAY,6,-0.004521861672401428,-0.01850079292959575,0.42914866904417676,0.4246268073717753,-0.09158353864829875,-0.05440667582054933
bottom,BM,UP,14,-0.0036111069577080862,-0.014736819906449775,0.4366387001105717,0.43302759315286365,-0.022595690212584753,-0.027764002260352885
bottom,BR,DOWN,11,-0.0045659677548842,-0.019295152403918665,0.39266220277005975,0.38809623501517554,-0.11035589875468042,-0.12243649769913066
bottom,BR,LEFT,14,-0.0036136763436453684,-0.015623878956309,0.36848839053085874,0.36487471418721334,-0.0773420970483092,-0.062355282583406994
bottom,BR,RIGHT,32,-0.003640400245785713,-0.015695049661402397,0.3751434786245227,0.371503078378737,-0.0776944097867606,-0.07067786622792482
bottom,BR,STAY,24,-0.003673836588859558,-0.015522910826537487,0.39224058017134666,0.3885667435824871,-0.07684227962694974,-0.06115908812110623
bottom,BR,UP,34,-0.0031017091344384584,-0.01309048848841223,0.3957865886828479,0.3926848795484094,-0.013536610039034927,-0.02643835708937224
mid,ML,DOWN,12,-0.001147511104742686,-0.00460803019928675,0.49725912262996036,0.4961116115252177,-0.06814706399242765,-0.043602731078863144
mid,ML,LEFT,11,-0.0002436177297071977,-0.0009735560298350654,0.5007975724610415,0.5005539547313343,-0.004819345128826988,0.0002169391479004513
mid,ML,RIGHT,18,-0.0001314083735148112,-0.000524732282897272,0.4980524049864875,0.4979209966129727,-0.002597555655782503,0.0007597711454663011
mid,ML,STAY,12,0.0005814656615257263,0.002332018227085808,0.5106722066799799,0.5112536723415056,0.011544071772577658,0.012886467156931758
mid,ML,UP,20,0.0014180183410644532,0.005738217452434588,0.5165905937552452,0.5180086120963097,0.06278135094221174,0.041065089870244265
