cohort,seed,condition,outdir,pre.top_occ,pre.TR_occ,pre.bottom_occ,pre.body_state_mean,pre.body_u_mean,pre.obs_pe_mean,pre.q_UP_minus_DOWN_mean,pre.pred_trend_UP_minus_DOWN_mean,pre.alpha_mean,pre.g_norm_mean,pre.g_delta_norm_mean,shock.top_occ,shock.TR_occ,shock.bottom_occ,shock.body_state_mean,shock.body_u_mean,shock.obs_pe_mean,shock.q_UP_minus_DOWN_mean,shock.pred_trend_UP_minus_DOWN_mean,shock.alpha_mean,shock.g_norm_mean,shock.g_delta_norm_mean,recovery.top_occ,recovery.TR_occ,recovery.bottom_occ,recovery.body_state_mean,recovery.body_u_mean,recovery.obs_pe_mean,recovery.q_UP_minus_DOWN_mean,recovery.pred_trend_UP_minus_DOWN_mean,recovery.alpha_mean,recovery.g_norm_mean,recovery.g_delta_norm_mean,residue.top_occ,residue.TR_occ,residue.bottom_occ,residue.body_state_mean,residue.body_u_mean,residue.obs_pe_mean,residue.q_UP_minus_DOWN_mean,residue.pred_trend_UP_minus_DOWN_mean,residue.alpha_mean,residue.g_norm_mean,residue.g_delta_norm_mean
full,6,body_shock,outputs/p3_v3_assay/full/s6/body_shock,0.6,0.6,0.0,0.5541404341657956,0.2199655350360438,0.009235192032065243,0.15491284454862278,0.08070787110676368,0.036337172240018846,2.02813163921237,0.059124011701593794,1.0,1.0,0.0,0.48926822394132613,-0.044057804047942566,0.007282612356357276,0.09898935481905938,0.05507644060999155,0.03485215306282043,3.0683231949806213,0.02070501153357327,1.0,1.0,0.0,0.5402087926864624,0.16783331441071414,0.008057565457420424,0.08627013228833676,0.04776110341772437,0.03409174457192421,3.3185282379388807,0.011038588068913668,0.4,0.4,0.0,-0.013931641479333234,-0.052132220625329656,-0.001177626574644819,-0.06864271226028602,-0.032946767689039314,-0.0022454276680946364,1.290396598726511,-0.048085423632680126
full,6,control,outputs/p3_v3_assay/full/s6/control,0.6,0.6,0.0,0.5541404341657956,0.2199655350360438,0.009235192032065243,0.15491284454862278,0.08070787110676368,0.036337172240018846,2.02813163921237,0.059124011701593794,1.0,1.0,0.0,0.6831882059574127,0.7699306556711845,0.005794992030132562,0.06902398392558098,0.03772185072302818,0.03324966877698898,3.0670458555221556,0.016681925021111967,1.0,1.0,0.0,0.8021631456911564,1.4224113680961292,0.0064392716609290804,0.05673457197844982,0.030890905717387795,0.03232207540422678,3.315740758180618,0.00945701458840631,0.4,0.4,0.0,0.24802271152536082,1.2024458330600853,-0.002795920371136162,-0.09817827257017296,-0.049816965389375883,-0.004015096835792063,1.2876091189682484,-0.049666997113187485
full,7,control,outputs/p3_v3_assay/full/s7/control,0.5166666666666667,0.5166666666666667,0.0,0.5443386837840081,0.1796669437108308,0.01107217274645033,0.18278257586061955,0.09435812545319398,0.03869669487078985,2.1349714112778506,0.053684897674247625,1.0,1.0,0.0,0.6631369203329086,0.6786908053052957,0.006315657874802127,0.08469394892454148,0.04553970750421286,0.034015951305627824,2.953825032711029,0.015161519777029753,1.0,1.0,0.0,0.7925655141472816,1.363415240315716,0.006763320809113793,0.04449824169278145,0.023368003452196716,0.033960883505642414,3.1663202702999116,0.010275855602230877,0.4833333333333333,0.4833333333333333,0.0,0.24822683036327353,1.1837482966048851,-0.004308851937336537,-0.13828433416783809,-0.07099012200099727,-0.004735811365147433,1.031348859022061,-0.04340904207201675
full,7,body_shock,outputs/p3_v3_assay/full/s7/body_shock,0.5166666666666667,0.5166666666666667,0.0,0.5443386837840081,0.1796669437108308,0.01107217274645033,0.18278257586061955,0.09435812545319398,0.03869669487078985,2.1349714112778506,0.053684897674247625,1.0,1.0,0.0,0.4671611189842224,-0.13529765441383118,0.006435970292659477,0.13980666659772395,0.0757429612800479,0.03011154234409332,2.9414148688316346,0.019031456671655178,1.0,1.0,0.0,0.5261882826685905,0.10890487013184091,0.006814192020101473,0.11803457261994481,0.06389642674475908,0.03185418397188187,3.10702460706234,0.013739387626992538,0.4833333333333333,0.4833333333333333,0.0,-0.018150401115417547,-0.07076207357898989,-0.0042579807263488575,-0.06474800324067474,-0.030461698708434903,-0.006842510898907979,0.9720531957844893,-0.039945510047255085
full,8,body_shock,outputs/p3_v3_assay/full/s8/body_shock,0.16666666666666666,0.16666666666666666,0.0,0.49697707990805307,-0.012108891025588216,0.017096347633438806,0.18013090888659158,0.0897874086474379,0.059093985706567764,2.631151675308744,0.08362351277222237,0.7,0.7,0.0,0.34404013454914095,-0.6664148253382403,0.009585674421396106,0.20875579342246056,0.1100685078650713,0.04991610050201416,3.026474487781525,0.060475760512053965,0.7625,0.7625,0.0,0.34978391565382483,-0.6381111876908271,0.014236529151094145,0.11591586666181683,0.06199901439249515,0.05359148737043142,3.033883386850357,0.03980804983293638,0.5958333333333333,0.5958333333333333,0.0,-0.14719316425422824,-0.6260022966652389,-0.002859818482344661,-0.06421504222477475,-0.02778839425494274,-0.0055024983361363425,0.4027317115416129,-0.04381546293928599
full,8,control,outputs/p3_v3_assay/full/s8/control,0.16666666666666666,0.16666666666666666,0.0,0.49697707990805307,-0.012108891025588216,0.017096347633438806,0.18013090888659158,0.0897874086474379,0.059093985706567764,2.631151675308744,0.08362351277222237,0.7,0.7,0.0,0.5367828458547592,0.14757363438088636,0.010515167785342783,0.2245754972100258,0.118302983045578,0.05263745486736297,3.0790200352668764,0.03484719134867191,0.35,0.35,0.0,0.5825849749147892,0.33430038479367713,0.009310953083331696,0.2068069687113166,0.10665104254148901,0.04279088862240314,3.087563359737396,0.021052042074734344,0.18333333333333332,0.18333333333333332,0.0,0.08560789500673616,0.34640927581926534,-0.00778539455010711,0.026676059824725012,0.016863633894051114,-0.016303097084164622,0.4564116844286521,-0.06257147069748803
full,9,body_shock,outputs/p3_v3_assay/full/s9/body_shock,0.25,0.25,0.0,0.4991499612728755,-0.003402708780008909,0.014084034349070861,0.22173850387334823,0.11256699201961358,0.06256935149431228,2.567544343570868,0.08097202749922872,0.7,0.7,0.0,0.3500535748898983,-0.6391355094397972,0.011093851260375232,0.22555323243141173,0.1208996020257473,0.03748460561037063,3.1200286626815794,0.026598291005939245,0.175,0.175,0.0375,0.25342291723936794,-1.081505819937669,0.0171706011693459,0.19874104354530572,0.09759885990060865,0.04489997150376439,3.1301559656858444,0.017912735033314676,-0.07500000000000001,-0.07500000000000001,0.0375,-0.24572704403350754,-1.0781031111576602,0.003086566820275038,-0.022997460328042507,-0.014968132119004926,-0.017669379990547893,0.5626116221149764,-0.06305929246591405
full,9,control,outputs/p3_v3_assay/full/s9/control,0.25,0.25,0.0,0.4991499612728755,-0.003402708780008909,0.014084034349070861,0.22173850387334823,0.11256699201961358,0.06256935149431228,2.567544343570868,0.08097202749922872,0.7,0.7,0.0,0.5435518950223923,0.17485295027932954,0.009937225328758358,0.1943681813776493,0.10827693939208985,0.04317082203924656,3.1444985389709474,0.01646015732549131,0.2375,0.2375,0.0,0.5838182508945465,0.33877835046889276,0.013763003473286517,0.21235301094129683,0.1126142072957009,0.03756120568141341,3.1705328434705735,0.013344875676557422,-0.012500000000000011,-0.012500000000000011,0.0,0.08466828962167106,0.3421810592489017,-0.0003210308757843443,-0.009385492932051404,4.72152760873229e-05,-0.02500814581289887,0.6029884998997055,-0.06762715182267129
full,10,control,outputs/p3_v3_assay/full/s10/control,0.43333333333333335,0.43333333333333335,0.0,0.5335083658496539,0.13498943068733724,0.014664176740916446,0.20709374472498893,0.10817970422406992,0.061634572719534236,2.882708940903346,0.08165215641881028,1.0,1.0,0.0,0.6287756770849228,0.5279883992000114,0.006124255590839312,0.13339666426181793,0.07495754919946193,0.045268898084759715,3.4200324773788453,0.015623895730823279,0.7625,0.7625,0.0,0.7237654604017735,0.9697006864378543,0.007357751032395754,0.1303388301283121,0.07200295184738933,0.036757178604602814,3.4625355690717696,0.010466511209961027,0.3291666666666666,0.3291666666666666,0.0,0.1902570945521196,0.8347112557505171,-0.007306425708520692,-0.07675491459667683,-0.03617675237668058,-0.024877394114931423,0.5798266281684237,-0.07118564520884925
full,10,body_shock,outputs/p3_v3_assay/full/s10/body_shock,0.43333333333333335,0.43333333333333335,0.0,0.5335083658496539,0.13498943068733724,0.014664176740916446,0.20709374472498893,0.10817970422406992,0.061634572719534236,2.882708940903346,0.08165215641881028,1.0,1.0,0.0,0.4309943437576294,-0.28600006051911553,0.006498029423528351,0.17111047655344008,0.09372848719358444,0.05076444111764431,3.396649444103241,0.039912387076765296,0.6,0.6,0.0,0.41603280045092106,-0.3441408436785183,0.05803940370096825,0.17121035009622573,0.08660287177190185,0.17896192306652664,3.1392322450876238,0.13828361807391049,0.16666666666666663,0.16666666666666663,0.0,-0.11747556539873283,-0.47913027436585554,0.043375226960051805,-0.03588339462876319,-0.02157683245216807,0.1173273503469924,0.2565233041842778,0.056631461655100204
full,11,control,outputs/p3_v3_assay/full/s11/control,0.35,0.35,0.0,0.5313837125897407,0.12627122449451567,0.01631249307538383,0.21192968487739564,0.1047446514169375,0.0883136410266161,2.9756556024154026,0.09175019529648125,1.0,1.0,0.0,0.6073294520378113,0.43674895023090576,0.005923428997630253,0.17581985592842103,0.09635116048157215,0.07224734015762806,3.1827614665031434,0.03509505894035101,0.5125,0.5125,0.0,0.6798669181764125,0.7551929573087875,0.007595803280128166,0.1669331517070532,0.09047553078271449,0.05033479332923889,3.1865009129047395,0.02189428895362653,0.16249999999999998,0.16249999999999998,0.0,0.14848320558667183,0.6289217328142719,-0.008716689795255663,-0.04499653317034244,-0.014269120634223018,-0.03797884769737721,0.21084531048933686,-0.06985590634285471
full,11,body_shock,outputs/p3_v3_assay/full/s11/body_shock,0.35,0.35,0.0,0.5313837125897407,0.12627122449451567,0.01631249307538383,0.21192968487739564,0.1047446514169375,0.0883136410266161,2.9756556024154026,0.09175019529648125,1.0,1.0,0.0,0.409573121368885,-0.37723950948822094,0.00614550820318982,0.1910403177142143,0.10430284067988396,0.08507833443582058,3.182087445259094,0.057635558862239124,0.9,0.9,0.0,0.43485389165580274,-0.27098752170065715,0.013510790132568219,0.16385275907814503,0.08561153672635555,0.06604662341997028,3.1484361827373504,0.0711170765105635,0.55,0.55,0.0,-0.09652982093393797,-0.3972587461951728,-0.00280170294281561,-0.0480769257992506,-0.01913311469058196,-0.022267017606645817,0.17278058032194776,-0.020633118785917753
full,12,control,outputs/p3_v3_assay/full/s12/control,0.1,0.1,0.0,0.5010713309049606,0.004285932752215807,0.01980537096969783,0.2341226302087307,0.11715676834185919,0.03713093101978302,2.290905593832334,0.05374070376468201,0.35,0.35,0.0,0.5108721435070038,0.04352382866940274,0.010033745947293938,0.18842416033148765,0.10181827656924725,0.031045719236135482,3.115725040435791,0.011355927027761937,0.1625,0.1625,0.1125,0.47259761095047,-0.11048885967526986,0.014753417891915888,0.23314870968461038,0.11471205670386553,0.030785914324223996,3.31767894923687,0.0069542247510980815,0.0625,0.0625,0.1125,-0.028473719954490606,-0.11477479242748567,-0.005051953077781944,-0.0009739205241203197,-0.00244471163799366,-0.0063450166955590255,1.026773355404536,-0.04678647901358393
full,12,body_shock,outputs/p3_v3_assay/full/s12/body_shock,0.1,0.1,0.0,0.5010713309049606,0.004285932752215807,0.01980537096969783,0.2341226302087307,0.11715676834185919,0.03713093101978302,2.290905593832334,0.05374070376468201,0.55,0.55,0.0,0.3234006866812706,-0.7635071753039796,0.01227832140866667,0.20943226665258408,0.11193035654723645,0.030035747587680815,3.10228670835495,0.020020500244572758,0.225,0.225,0.0375,0.23819533232599496,-1.1653578741707589,0.016433015104848892,0.2020258853211999,0.10527788931503892,0.030437973327934742,3.289802557229996,0.01031753437127918,0.125,0.125,0.0375,-0.2628759985789656,-1.1696438069229746,-0.0033723558648489395,-0.03209674488753081,-0.011878879026820263,-0.006692957691848279,0.9988969633976619,-0.043423169393402836
full,13,body_shock,outputs/p3_v3_assay/full/s13/body_shock,0.25,0.25,0.0,0.5013082484404247,0.005256450545354285,0.012095990625190704,0.23706068123380344,0.12582550682127475,0.03767971470952034,2.165823744734128,0.06373445397863785,1.0,1.0,0.0,0.3723855070769787,-0.5379413998923637,0.008410718233790249,0.20410166755318643,0.1148295022547245,0.036668702587485315,3.050027346611023,0.045878941193223,0.6,0.6,0.0,0.3638725522905588,-0.5693317298427834,0.009578137585776858,0.21994656343013047,0.1195267670787871,0.041460756585001944,3.289422756433487,0.01733547615585849,0.35,0.35,0.0,-0.13743569614986584,-0.5745881803881376,-0.002517853039413846,-0.017114117803672974,-0.006298739742487652,0.0037810418754816028,1.1235990116993588,-0.04639897782277936
full,13,control,outputs/p3_v3_assay/full/s13/control,0.25,0.25,0.0,0.5013082484404247,0.005256450545354285,0.012095990625190704,0.23706068123380344,0.12582550682127475,0.03767971470952034,2.165823744734128,0.06373445397863785,1.0,1.0,0.0,0.5684624403715134,0.2760470598267629,0.006921711680479348,0.14515969082713126,0.08416075818240643,0.033256111294031145,3.1045358180999756,0.018096776120364665,0.6,0.6,0.0,0.6639768317341804,0.6848512728299523,0.007086417704704218,0.15186850344762207,0.08711702357977628,0.03236699644476175,3.3177580744028092,0.010217865725280717,0.35,0.35,0.0,0.16266858329375578,0.679594822284598,-0.005009572920486486,-0.08519217778618138,-0.03870848324149846,-0.005312718264758591,1.151934329668681,-0.05351658825335713
full,14,control,outputs/p3_v3_assay/full/s14/control,0.13333333333333333,0.13333333333333333,0.05,0.4856291189789772,-0.057598543931444125,0.025864543478625514,0.20823903580506642,0.10890135504305362,0.04901516263683637,2.6201491112510364,0.0676145331778874,1.0,1.0,0.0,0.5458363652229309,0.18419600132696712,0.00947387486230582,0.10535131506621838,0.057800626009702684,0.037956949323415756,3.292638528347015,0.016946430294774474,0.2875,0.275,0.0,0.6029811792075634,0.41841237986824237,0.01651388097088784,0.20636743847280742,0.1088075939565897,0.03519891919568181,3.406818616390228,0.012705935176927596,0.15416666666666665,0.1416666666666667,-0.05,0.11735206022858624,0.4760109237996865,-0.009350662507737674,-0.0018715973322590007,-9.376108646391712e-05,-0.013816243441154556,0.7866695051391916,-0.054908598000959805
full,14,body_shock,outputs/p3_v3_assay/full/s14/body_shock,0.13333333333333333,0.13333333333333333,0.05,0.4856291189789772,-0.057598543931444125,0.025864543478625514,0.20823903580506642,0.10890135504305362,0.04901516263683637,2.6201491112510364,0.0676145331778874,1.0,1.0,0.0,0.3517190434038639,-0.6297924583921597,0.010635148140136153,0.11030925251543522,0.05946911573410034,0.032367706298828125,3.2689229607582093,0.025043915025889874,0.6,0.6,0.0,0.3496695762500167,-0.6333640428819427,0.014633893765858375,0.12754371734336017,0.06927316943183541,0.0351063328795135,3.382504439353943,0.014877630141563713,0.4666666666666667,0.4666666666666667,-0.05,-0.1359595427289605,-0.5757654989504986,-0.01123064971276714,-0.08069531846170624,-0.03962818561121821,-0.013908829757322869,0.7623553281029065,-0.05273690303632369
full,15,control,outputs/p3_v3_assay/full/s15/control,0.16666666666666666,0.16666666666666666,0.0,0.4946629911661148,-0.021369952530793334,0.016187953269885234,0.1755284475783507,0.08832986739774545,0.03223741290469964,1.8164378027121226,0.058379402849823236,0.0,0.0,0.0,0.49386136531829833,-0.024558542043917164,0.010072745697107166,0.2313567131757736,0.1194679468870163,0.030421944707632063,2.900387871265411,0.022955931583419444,0.0,0.0,0.125,0.4342634379863739,-0.2677469114940691,0.013923898237408139,0.22985486090183258,0.1153241298161447,0.030292582139372824,3.2095640778541563,0.015483048307942227,-0.16666666666666666,-0.16666666666666666,0.125,-0.060399553179740884,-0.24637695896327577,-0.002264055032477095,0.05432641332348187,0.02699426241839925,-0.0019448307653268174,1.3931262751420337,-0.04289635454188101
full,15,body_shock,outputs/p3_v3_assay/full/s15/body_shock,0.16666666666666666,0.16666666666666666,0.0,0.4946629911661148,-0.021369952530793334,0.016187953269885234,0.1755284475783507,0.08832986739774545,0.03223741290469964,1.8164378027121226,0.058379402849823236,0.0,0.0,0.0,0.3087714210152626,-0.8385470017630438,0.012622206611558795,0.22749716714024543,0.11388434991240501,0.030112377554178237,2.849791634082794,0.04149034535512328,0.0,0.0,0.1375,0.17768896147608756,-1.5355554900957085,0.02128860592492856,0.19571016784757375,0.09616216160356998,0.03041684180498123,3.1651355236768723,0.017289591068401933,-0.16666666666666666,-0.16666666666666666,0.1375,-0.3169740296900272,-1.5141855375649151,0.005100652655043326,0.020181720269223047,0.007832294205824528,-0.0018205710997184106,1.3486977209647497,-0.041089811781421307
full,16,control,outputs/p3_v3_assay/full/s16/control,0.48333333333333334,0.48333333333333334,0.0,0.5265161842107773,0.10699107494883146,0.011094398598652333,0.11836351777116458,0.05739035593966643,0.036378829677899675,2.151586264123519,0.06171120777726173,1.0,1.0,0.0,0.6395984679460526,0.5748864221081968,0.008102650661021471,0.126834786683321,0.06089063510298729,0.03144628256559372,3.1404013633728027,0.022813149821013214,1.0,1.0,0.0,0.7756860233843327,1.2629609432301208,0.007328258946654387,0.064233666844666,0.031344930082559584,0.034757758025079966,3.34775253534317,0.023855221597477792,0.5166666666666666,0.5166666666666666,0.0,0.2491698391735554,1.1559698682812893,-0.003766139651997946,-0.05412985092649858,-0.026045425857106848,-0.0016210716528197097,1.196166271219651,-0.03785598617978394
full,16,body_shock,outputs/p3_v3_assay/full/s16/body_shock,0.48333333333333334,0.48333333333333334,0.0,0.5265161842107773,0.10699107494883146,0.011094398598652333,0.11836351777116458,0.05739035593966643,0.036378829677899675,2.151586264123519,0.06171120777726173,1.0,1.0,0.0,0.4421430930495262,-0.23910203761093,0.007081873563583941,0.09908631891012191,0.048333899676799776,0.03019176870584488,3.0777244091033937,0.043377666268497705,1.0,1.0,0.0,0.5022013369947672,0.00877794055738354,0.007011888831038959,0.06784466672688723,0.033643284998834136,0.032662199530750516,3.2688075333833693,0.027215796220116318,0.5166666666666666,0.5166666666666666,0.0,-0.02431484721601007,-0.09821313439144792,-0.004082509767613374,-0.05051885104427735,-0.023747070940832296,-0.0037166301471491595,1.1172212692598502,-0.03449541155714542
full,17,control,outputs/p3_v3_assay/full/s17/control,0.48333333333333334,0.48333333333333334,0.0,0.5247525622447332,0.0997491720346486,0.012389519244122009,0.09436053608854612,0.04916634125014146,0.038197659080227216,2.2697361638148625,0.0672209152020514,1.0,1.0,0.0,0.6288464844226838,0.5282821208642152,0.0057281858404167,0.0900704838335514,0.04871556609869003,0.03725337833166122,3.130998432636261,0.028902386594563723,0.9375,0.9375,0.0,0.7546760469675065,1.1400394852108473,0.007435205383808352,0.08656453881412744,0.04661102187819779,0.04225283432751894,3.393844857811928,0.015582996414741502,0.45416666666666666,0.45416666666666666,0.0,0.22992348472277324,1.0402903131761987,-0.004954313860313657,-0.007795997274418681,-0.0025553193719436706,0.004055175247291723,1.1241086939970653,-0.051637918787309896
full,17,body_shock,outputs/p3_v3_assay/full/s17/body_shock,0.48333333333333334,0.48333333333333334,0.0,0.5247525622447332,0.0997491720346486,0.012389519244122009,0.09436053608854612,0.04916634125014146,0.038197659080227216,2.2697361638148625,0.0672209152020514,1.0,1.0,0.0,0.43106924891471865,-0.2857063388549118,0.006459156656637788,0.1080753467977047,0.05800401046872139,0.034580002352595327,3.107188510894775,0.0387651857919991,0.9375,0.9375,0.0,0.4731354169547558,-0.11161023383242918,0.009445493860403076,0.11111900564283132,0.05938707338646054,0.07482966976240277,3.386501118540764,0.04929627862293273,0.45416666666666666,0.45416666666666666,0.0,-0.051617145289977406,-0.2113594058670778,-0.002944025383718933,0.0167584695542852,0.010220732136319084,0.03663201068217555,1.1167649547259013,-0.017924636579118663
full,18,body_shock,outputs/p3_v3_assay/full/s18/body_shock,0.16666666666666666,0.16666666666666666,0.0,0.49440348347028096,-0.02240895427145786,0.015678839207006,0.15877897354463735,0.08727439027279615,0.03133453701933225,1.6846792838225761,0.0531321484905978,0.0,0.0,0.0,0.3082416087388992,-0.8411113577236977,0.016251695598475634,0.15945441983640193,0.08851218372583389,0.03007431924343109,2.754277694225311,0.03314379686489701,0.0,0.0,0.125,0.17919783033430575,-1.5244508975291076,0.03501559520373121,0.1740850554779172,0.0912988723255694,0.030119746923446655,3.059289926290512,0.01473729569115676,-0.16666666666666666,-0.16666666666666666,0.125,-0.3152056531359752,-1.5020419432576497,0.01933675599672521,0.015306081933279841,0.00402448205277324,-0.0012147900958855914,1.3746106424679359,-0.03839485279944104
full,18,control,outputs/p3_v3_assay/full/s18/control,0.16666666666666666,0.16666666666666666,0.0,0.49440348347028096,-0.02240895427145786,0.015678839207006,0.15877897354463735,0.08727439027279615,0.03133453701933225,1.6846792838225761,0.0531321484905978,0.0,0.0,0.0,0.49322047978639605,-0.027122898004571155,0.012269673682749272,0.16821645423769951,0.09503948464989662,0.030424369871616362,2.784685254096985,0.01544488975778222,0.0875,0.0875,0.125,0.437342407181859,-0.2545592112278784,0.017382079275557773,0.236173970811069,0.1240036980714649,0.030261067487299443,3.077116107940674,0.009417837054934352,-0.07916666666666666,-0.07916666666666666,0.125,-0.05706107628842194,-0.23215025695642053,0.0017032400685517736,0.07739499726643165,0.036729307798668745,-0.0010734695320328037,1.3924368241180978,-0.04371431143566345
full,19,body_shock,outputs/p3_v3_assay/full/s19/body_shock,0.0,0.0,0.65,0.3825421805183093,-0.48732642735799014,0.022620962630026043,0.13825086976091067,0.06915604410072168,0.03670302393535773,2.1202015911539394,0.06469900781909625,0.0,0.0,0.0,0.15073884092271328,-1.7996233220853277,0.013464682921767234,0.21208225637674333,0.10683236718177795,0.030519773066043854,3.0255398988723754,0.03549631237983704,0.1125,0.1125,0.1375,0.08029562765732408,-2.4430459371717412,0.024571936437860133,0.13401857987046242,0.06821967479772865,0.030371282249689102,3.3341454774141313,0.018217340513365342,0.1125,0.1125,-0.5125,-0.30224655286098523,-1.955719509813751,0.0019509738078340895,-0.004232289890448243,-0.0009363693029930259,-0.006331741685668628,1.213943886260192,-0.04648166730573091
full,19,control,outputs/p3_v3_assay/full/s19/control,0.0,0.0,0.65,0.3825421805183093,-0.48732642735799014,0.022620962630026043,0.13825086976091067,0.06915604410072168,0.03670302393535773,2.1202015911539394,0.06469900781909625,0.0,0.0,0.0,0.27178718596696855,-0.985634862366201,0.011964557296596467,0.22901306226849555,0.11492412462830544,0.031050590425729753,3.045455241203308,0.022459870669990778,0.1125,0.1125,0.1375,0.23421218376606703,-1.188862934499,0.01781954012112692,0.18068934120237828,0.0922139726113528,0.03067902084439993,3.322905945777893,0.01466645601321943,0.1125,0.1125,-0.5125,-0.14832999675224226,-0.7015365071410099,-0.004801422508899124,0.04243847144146762,0.023057928510631126,-0.0060240030909578,1.2027043546239535,-0.05003255180587682
full,20,body_shock,outputs/p3_v3_assay/full/s20/body_shock,0.4166666666666667,0.4166666666666667,0.0,0.5177966192364692,0.07167128828843612,0.014348781578398,0.09700640166799228,0.04675984606146812,0.07350106487671534,2.6537811850508053,0.08959607947617769,0.7,0.7,0.0,0.40211562663316724,-0.41027254311757366,0.012998925405554473,0.14386968389153482,0.07150401882827281,0.043382178992033005,3.2618029832839968,0.054020828753709796,0.575,0.575,0.0,0.3838337503373623,-0.48094218911245507,0.024359035916859284,0.16742529682815074,0.08457168284803629,0.038598503824323414,3.199282017350197,0.050243105832487346,0.15833333333333327,0.15833333333333327,0.0,-0.13396286889910697,-0.5526134774008912,0.010010254338461285,0.07041889516015847,0.037811836786568166,-0.03490256105239193,0.5455008322993917,-0.039352973643690344
full,20,control,outputs/p3_v3_assay/full/s20/control,0.4166666666666667,0.4166666666666667,0.0,0.5177966192364692,0.07167128828843612,0.014348781578398,0.09700640166799228,0.04675984606146812,0.07350106487671534,2.6537811850508053,0.08959607947617769,0.7,0.7,0.0,0.5994906932115555,0.40371591660155304,0.00976143148727715,0.17927538231015205,0.08672986663877964,0.06257980465888976,3.3336729168891908,0.02847465267404914,0.65,0.65,0.0,0.6886101961135864,0.7975585459797252,0.010254918923601508,0.19110538456588982,0.09287639921531081,0.04472459144890308,3.3987870454788207,0.013946047419449315,0.23333333333333334,0.23333333333333334,0.0,0.17081357687711718,0.725887257691289,-0.0040938626547964915,0.09409898289789755,0.046116553153842686,-0.02877647342781226,0.7450058604280154,-0.07565003205672838
full,21,control,outputs/p3_v3_assay/full/s21/control,0.36666666666666664,0.36666666666666664,0.0,0.5042899717887243,0.017262833200452823,0.011272153861743088,0.19591713200012842,0.10355447102338075,0.05251418712238471,2.343030640979608,0.06923848357982934,1.0,1.0,0.0,0.5936282396316528,0.37977880427020005,0.006571007479215041,0.09929392486810684,0.05594576913863421,0.050807025656104086,3.2046646595001222,0.014325073454529047,0.925,0.925,0.0,0.7282313391566276,0.9997686151511637,0.00695581627660431,0.09679376818239689,0.05426624515093863,0.04406504249200225,3.2883718490600584,0.007977571740048007,0.5583333333333333,0.5583333333333333,0.0,0.22394136736790338,0.9825057819507108,-0.0043163375851387785,-0.09912336381773153,-0.049288225872442123,-0.00844914463038246,0.9453412080804506,-0.061260911839781336
full,21,body_shock,outputs/p3_v3_assay/full/s21/body_shock,0.36666666666666664,0.36666666666666664,0.0,0.5042899717887243,0.017262833200452823,0.011272153861743088,0.19591713200012842,0.10355447102338075,0.05251418712238471,2.343030640979608,0.06923848357982934,1.0,1.0,0.0,0.3960521087050438,-0.43420965544892665,0.007407860714010894,0.14973660223186017,0.08240915685892106,0.04881455563008785,3.1795395016670227,0.027705372171476485,0.8625,0.8625,0.0,0.41653763204813005,-0.3462532502722432,0.008180380947305822,0.17042827177792788,0.09323141151107847,0.05259339138865471,3.2844051480293275,0.010596586455358192,0.4958333333333334,0.4958333333333334,0.0,-0.08775233974059421,-0.363516083472696,-0.003091772914437267,-0.025488860222200538,-0.01032305951230228,7.920426626999849e-05,0.9413745070497197,-0.05864189712447115
full,22,control,outputs/p3_v3_assay/full/s22/control,0.25,0.25,0.0,0.501348802447319,0.005419416777135044,0.014390252119240662,0.1852788547674815,0.0926568557197849,0.03599941606322924,2.1894424555202323,0.05760467958947023,1.0,1.0,0.0,0.5686847001314164,0.2769543192122737,0.007806238997727632,0.09735376313328743,0.05334214940667152,0.03304450213909149,3.216582190990448,0.015235223108902574,0.9,0.9,0.0,0.6992344684898854,0.856276541260744,0.008337284065783023,0.07349295038729906,0.04056006246246398,0.03241166193038225,3.425184527039528,0.00902874602470547,0.65,0.65,0.0,0.1978856660425663,0.850857124483609,-0.006052968053457638,-0.11178590438018243,-0.05209679325732092,-0.003587754132846989,1.2357420715192955,-0.04857593356476476
full,22,body_shock,outputs/p3_v3_assay/full/s22/body_shock,0.25,0.25,0.0,0.501348802447319,0.005419416777135044,0.014390252119240662,0.1852788547674815,0.0926568557197849,0.03599941606322924,2.1894424555202323,0.05760467958947023,1.0,1.0,0.0,0.37259197533130645,-0.5370341405068529,0.011243477684911341,0.10572006106376648,0.05619698949158192,0.03131143674254418,3.1672123312950133,0.037324841041117905,0.9,0.9,0.0,0.40521775633096696,-0.39790646141199193,0.012688632408389822,0.08313767705112696,0.0438097330275923,0.031497899629175666,3.3950009644031525,0.011958127224352211,0.65,0.65,0.0,-0.09613104611635209,-0.40332587818912696,-0.0017016197108508397,-0.10214117771635453,-0.048847122692192595,-0.004501516434053575,1.2055585088829202,-0.04564655236511802
