valence_name,n,conative_loss,q_entropy,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY
top,12009,0.04451546504149301,1.592309154949177,0.234106220389963,0.13568396652277903,0.2062377140095951,0.20673532563365066,0.2172367730506682
mid,3549,0.04905099350991603,1.55149153451847,0.30951586550442256,0.10213250756288925,0.19414573765936352,0.19304401411342434,0.20116187509901928
bottom,442,0.046249260527515844,1.5680338788895585,0.3032798198350954,0.12973455233474124,0.18553680056765068,0.1860474460669772,0.19540137999872276
