cohort,seed,sample_id,g_mode,episode,t,x,y,zone3,valence_name,body_state,body_u,true_trend_UP_minus_DOWN,pred_trend_UP,pred_trend_DOWN,pred_trend_STAY,pred_trend_UP_minus_DOWN,pred_body_UP_minus_DOWN,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,g_norm_mode,g_norm_actual
no_body_in_g,25,0,actual,175,157,12,1,TR,top,0.8612096309661865,1.825373087842338,0.045283518731594086,0.022637853398919106,-0.017919013276696205,0.019613519310951233,0.04055686667561531,0.0006067156791687012,0.22080576419830322,0.14696550369262695,0.2077665627002716,0.2105187475681305,0.21394337713718414,0.07384026050567627,1.5997438430786133,0.0,0.0,0.0,3.3383896350860596,3.3383896350860596
no_body_in_g,25,0,zero,175,157,12,1,TR,top,0.8612096309661865,1.825373087842338,0.045283518731594086,0.029506266117095947,-0.043338529765605927,0.018687628209590912,0.07284479588270187,0.003654003143310547,0.24462784826755524,0.11699777841567993,0.20815548300743103,0.2120584398508072,0.21816052496433258,0.1276300698518753,1.583199143409729,0.03228792920708656,0.053789809346199036,0.004793097265064716,0.0,3.3383896350860596
no_body_in_g,25,0,mean,175,157,12,1,TR,top,0.8612096309661865,1.825373087842338,0.045283518731594086,0.024140115827322006,-0.00867585651576519,0.02355022169649601,0.03281597048044205,-0.00016427040100097656,0.21477565169334412,0.15475524961948395,0.20710016787052155,0.21019962430000305,0.21316926181316376,0.06002040207386017,1.602545976638794,0.0077408961951732635,0.013819858431816101,0.0002860073000192642,2.9931387901306152,3.3383896350860596
no_body_in_g,25,0,shuffled,175,157,12,1,TR,top,0.8612096309661865,1.825373087842338,0.045283518731594086,0.022228717803955078,-0.016988487914204597,0.019632821902632713,0.039217203855514526,0.0004277825355529785,0.21976864337921143,0.14831435680389404,0.20766454935073853,0.21041862666606903,0.21383383870124817,0.07145428657531738,1.6002699136734009,0.0013396628201007843,0.0023859739303588867,8.616771083325148e-06,3.37134051322937,3.3383896350860596
no_body_in_g,25,0,random,175,157,12,1,TR,top,0.8612096309661865,1.825373087842338,0.045283518731594086,0.026785526424646378,-0.02394615299999714,0.021827097982168198,0.050731681287288666,0.0017279982566833496,0.22782516479492188,0.13658423721790314,0.20869497954845428,0.2108146697282791,0.2160809189081192,0.09124092757701874,1.5951571464538574,0.010174814611673355,0.017400667071342468,0.0005070543847978115,3.8882639408111572,3.3383896350860596
no_body_in_g,25,1,actual,175,32,13,0,TR,top,0.5352358222007751,0.14117719371230678,0.029043719172477722,0.1022174209356308,0.053089119493961334,0.10143500566482544,0.049128301441669464,6.574392318725586e-05,0.2232188731431961,0.13655196130275726,0.2088017612695694,0.21341578662395477,0.21801163256168365,0.08666691184043884,1.5953824520111084,0.0,0.0,0.0,3.330373764038086,3.330373764038086
no_body_in_g,25,1,zero,175,32,13,0,TR,top,0.5352358222007751,0.14117719371230678,0.029043719172477722,0.11151693016290665,0.023362431675195694,0.09930241852998734,0.08815449476242065,0.007012367248535156,0.255140095949173,0.10382811725139618,0.20853191614151,0.21190513670444489,0.22059477865695953,0.1513119786977768,1.5727957487106323,0.03902619332075119,0.06464506685733795,0.00679354602470994,0.0,3.330373764038086
no_body_in_g,25,1,mean,175,32,13,0,TR,top,0.5352358222007751,0.14117719371230678,0.029043719172477722,0.10456278175115585,0.06387776136398315,0.10583353042602539,0.0406850203871727,-0.001248091459274292,0.21754275262355804,0.1452803760766983,0.2077322006225586,0.21292650699615479,0.21651817858219147,0.07226237654685974,1.599189043045044,0.008443281054496765,0.014404535293579102,0.00034946994855999947,2.9931387901306152,3.330373764038086
no_body_in_g,25,1,shuffled,175,32,13,0,TR,top,0.5352358222007751,0.14117719371230678,0.029043719172477722,0.10112272202968597,0.052813559770584106,0.10052739083766937,0.04830916225910187,0.00012671947479248047,0.22274258732795715,0.13736045360565186,0.20865869522094727,0.21326127648353577,0.21797700226306915,0.0853821337223053,1.595759391784668,0.0008191391825675964,0.001284778118133545,3.0001101549714804e-06,3.3692972660064697,3.330373764038086
no_body_in_g,25,1,random,175,32,13,0,TR,top,0.5352358222007751,0.14117719371230678,0.029043719172477722,0.1057586520910263,0.06680256873369217,0.1074240431189537,0.03895608335733414,-0.0016041994094848633,0.21646268665790558,0.14721114933490753,0.20731320977210999,0.2128480225801468,0.2161649465560913,0.06925153732299805,1.5999295711517334,0.010172218084335327,0.017415374517440796,0.0005138528067618608,3.281127691268921,3.330373764038086
no_body_in_g,25,2,actual,144,94,13,0,TR,top,0.776817262172699,1.2472143326045388,0.029043715447187424,0.0335049033164978,-0.009339097887277603,0.03150378167629242,0.042844001203775406,0.00023573637008666992,0.2207319587469101,0.1437276154756546,0.20807479321956635,0.21174120903015137,0.2157244235277176,0.0770043432712555,1.598512053489685,0.0,0.0,0.0,3.4496779441833496,3.4496779441833496
no_body_in_g,25,2,zero,144,94,13,0,TR,top,0.776817262172699,1.2472143326045388,0.029043715447187424,0.03640732169151306,-0.055794164538383484,0.019450321793556213,0.09220148622989655,0.0063097476959228516,0.2616417407989502,0.10243073850870132,0.20703944563865662,0.21013480424880981,0.21875332295894623,0.15921100974082947,1.570529580116272,0.04935748502612114,0.08220666646957397,0.010797503404319286,0.0,3.4496779441833496
no_body_in_g,25,2,mean,144,94,13,0,TR,top,0.776817262172699,1.2472143326045388,0.029043715447187424,0.033394113183021545,-0.010879507288336754,0.03090052679181099,0.04427362233400345,0.0007069110870361328,0.22188259661197662,0.1422583907842636,0.20826464891433716,0.21172815561294556,0.21586620807647705,0.07962420582771301,1.5978848934173584,0.0014296211302280426,0.0026198625564575195,1.0652933269739151e-05,2.9931387901306152,3.4496779441833496
no_body_in_g,25,2,shuffled,144,94,13,0,TR,top,0.776817262172699,1.2472143326045388,0.029043715447187424,0.04208526760339737,-0.011052913963794708,0.03893837332725525,0.05313818156719208,0.002045571804046631,0.22691938281059265,0.1327010691165924,0.20889711380004883,0.21320782601833344,0.21827463805675507,0.09421831369400024,1.5934075117111206,0.010294180363416672,0.01721397042274475,0.0005526614841073751,3.3627538681030273,3.4496779441833496
no_body_in_g,25,2,random,144,94,13,0,TR,top,0.776817262172699,1.2472143326045388,0.029043715447187424,0.03298843279480934,-0.02938714437186718,0.025638239458203316,0.06237557530403137,0.0035140514373779297,0.23583342134952545,0.12528419494628906,0.20932281017303467,0.21151824295520782,0.21804136037826538,0.11054922640323639,1.5889579057693481,0.019531574100255966,0.033544883131980896,0.0018057962879538536,2.8416082859039307,3.4496779441833496
no_body_in_g,25,3,actual,179,96,12,1,TR,top,0.7601205706596375,1.1533407113333265,0.045283518731594086,0.03805605322122574,-0.02937423624098301,0.029246872290968895,0.0674302875995636,0.004162251949310303,0.23952212929725647,0.12077596038579941,0.20954623818397522,0.21171657741069794,0.21843910217285156,0.11874616891145706,1.5860743522644043,0.0,0.0,0.0,3.3065989017486572,3.3065989017486572
no_body_in_g,25,3,zero,179,96,12,1,TR,top,0.7601205706596375,1.1533407113333265,0.045283518731594086,0.04470009356737137,-0.05159436911344528,0.026857934892177582,0.09629446268081665,0.008136987686157227,0.2648841142654419,0.09908771514892578,0.20705483853816986,0.20986756682395935,0.21910573542118073,0.1657963991165161,1.5673270225524902,0.028864175081253052,0.04705023020505905,0.0034961889032274485,0.0,3.3065989017486572
