cohort,seed,g_mode,valence_name,n,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,body_state,body_u
full,18,actual,bottom,200,0.11721590604633093,0.07864232024177908,0.2402293508499861,1.5359296697378158,0.0,0.0,0.0,0.3020830785110593,-0.9694033670332378
full,18,actual,mid,200,0.12843989750370383,0.13199375234544278,0.2516225990653038,1.5267381751537323,0.0,0.0,0.0,0.5169752589613199,0.07190748863905812
full,18,actual,top,200,0.050510415751487014,0.04653231560252607,0.09113020852208137,1.5934848219156266,0.0,0.0,0.0,0.7444693474471569,1.1690426652067727
full,18,mean,bottom,200,0.11179857008159161,0.07864232024177908,0.23184738256037235,1.5408793038129807,0.006895986460149288,0.012134432345628738,0.0003260938774656097,0.3020830785110593,-0.9694033670332378
full,18,mean,mid,200,0.129620849378407,0.13199375234544278,0.25225739926099777,1.5262937551736833,0.003653907123953104,0.007939108163118363,0.0002473588919247049,0.5169752589613199,0.07190748863905812
full,18,mean,top,200,0.05112731944769621,0.04653231560252607,0.09211884289979935,1.593158763051033,0.0037484911270439627,0.006744415238499641,0.00014080838188306187,0.7444693474471569,1.1690426652067727
full,18,random,bottom,200,0.11169173143804073,0.07864232024177908,0.23132230028510092,1.5410179978609084,0.008391133807599545,0.015319522395730019,0.0005705459336445528,0.3020830785110593,-0.9694033670332378
full,18,random,mid,200,0.12869860960170626,0.13199375234544278,0.25029260795563457,1.527323358654976,0.004733225554227829,0.010070254243910313,0.0003991915210070829,0.5169752589613199,0.07190748863905812
full,18,random,top,200,0.05112222472205758,0.04653231560252607,0.09213083397597074,1.5931570041179657,0.005525436848402023,0.009996010847389698,0.00026322243847062057,0.7444693474471569,1.1690426652067727
full,18,shuffled,bottom,200,0.11264133982360364,0.07864232024177908,0.23274523846805095,1.5400968778133393,0.008541305921971798,0.015800921767950057,0.0006595390926850087,0.3020830785110593,-0.9694033670332378
full,18,shuffled,mid,200,0.12855168363079428,0.13199375234544278,0.2487955255433917,1.5280322599411011,0.006020696014165878,0.013328884281218051,0.000738121377708012,0.5169752589613199,0.07190748863905812
full,18,shuffled,top,200,0.05056078916415572,0.04653231560252607,0.09108086317777633,1.5933218240737914,0.006110860668122768,0.010999347269535064,0.0003208132216514059,0.7444693474471569,1.1690426652067727
full,18,zero,bottom,200,0.07385612577199936,0.07864232024177908,0.15070699468255044,1.580067018866539,0.04335978027433157,0.08952235616743565,0.010650492587592453,0.3020830785110593,-0.9694033670332378
full,18,zero,mid,200,0.11340143807232379,0.13199375234544278,0.23135189957916735,1.539636311531067,0.022363358307629824,0.042170947417616844,0.004083337500051129,0.5169752589613199,0.07190748863905812
full,18,zero,top,200,0.07828604225069284,0.04653231560252607,0.14218080997467042,1.5774011647701263,0.027775626499205827,0.05105060145258904,0.004267750131548382,0.7444693474471569,1.1690426652067727
