valence_name,zone3,n,body_state,body_u,pred_UP_minus_DOWN,true_UP_minus_DOWN,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,abs_err_trend_UP,abs_err_trend_DOWN
bottom,BM,17,0.23293467567247503,-1.3061962079393252,0.0035259127616882324,0.0007262824234859306,0.10155707422424765,0.06650172328000575,0.049802225521382165,0.01474687413257711
bottom,BR,200,0.21358767241239549,-1.4444449234759011,0.0013242877274751664,0.0006316292710729448,0.09350138805806636,0.060216652408467575,0.04399538958503399,0.012018256690353155
mid,MM,200,0.49176765434443953,-0.03671493712074529,0.00864784874022007,0.0027284790987074157,0.1403585072979331,0.13639955770932083,0.028338373275473713,0.024304561531171203
mid,MR,200,0.4489696526899934,-0.2300293976734343,0.007049726992845535,0.0024422261258350607,0.13270864825695752,0.13209540585224008,0.02525716843083501,0.024434016295708717
top,TM,3,0.507254163424174,0.02901894605239252,0.0037176807721455893,0.001845677309784688,0.11594828714927037,0.10579326775556798,0.017199774583180744,0.007044753370185693
top,TR,200,0.6618338876962662,0.7218419109767928,-0.001718597263097763,0.0011013833738374543,0.09445682171732188,0.07962479363356195,0.021241514347493648,0.018246229718206452
