valence_name,n,conative_loss,q_entropy,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY
top,12368,0.04724126249518038,1.5925631430795246,0.23039761484681326,0.13581983607447914,0.207205900920008,0.20778400787208975,0.21879264060046433
mid,3399,0.06443822778877563,1.5368534575563628,0.3301231898071486,0.09534975186003486,0.18738564540705774,0.18821851955192445,0.19892289434927077
bottom,233,0.0585730957115157,1.5488334669064043,0.3332959879109788,0.11690113245801352,0.1798874394320623,0.1793638976858409,0.19055154759740625
