valence_name,zone3,action_name,n,body_delta_mean,body_u_delta_mean,body_state_mean,body_next_mean,tendency_target_mean,tendency_pred_mean
bottom,BM,RIGHT,1,-0.004212081432342529,-0.016994141313634026,0.4557955861091614,0.45158350467681885,-0.08412523742709979,-0.06977930665016174
bottom,BR,DOWN,61,-0.003669778465247545,-0.01835566165896814,0.2891197225353757,0.28544994407012814,-0.10067901391332772,-0.11635275032432353
bottom,BR,LEFT,41,-0.0032835242951788552,-0.01670691027073322,0.29671773241787425,0.2934342081226954,-0.08270337213631997,-0.07138246506816004
bottom,BR,RIGHT,349,-0.002785643012954034,-0.015363266551101427,0.2552061364225467,0.25242049340959266,-0.0760520006521503,-0.07146124022460427
bottom,BR,STAY,317,-0.0027435626188287224,-0.014880743284734658,0.2564166599314672,0.25367309731263843,-0.07366339015409365,-0.06985394247111273
bottom,BR,UP,79,-0.002693903408473051,-0.013518772398942972,0.2894896058530747,0.2867957024446017,-0.0223041448595741,-0.02451453594891708
mid,ML,DOWN,1,-0.003349125385284424,-0.013410070590007261,0.48581641912460327,0.48246729373931885,-0.09874320839280819,-0.10862863063812256
mid,ML,RIGHT,1,-0.003313720226287842,-0.013281305135871946,0.47938603162765503,0.4760723114013672,-0.0657457724563352,-0.051734235137701035
mid,ML,STAY,2,-0.0024612247943878174,-0.009856465178525398,0.48506245017051697,0.48260122537612915,-0.04879196059586491,-0.028539901599287987
mid,MM,DOWN,26,-0.0019829789033302893,-0.007938649958843086,0.4956395924091339,0.49365661350580364,-0.08094194207431034,-0.058167541542878516
mid,MM,LEFT,31,-0.0010399914556933987,-0.004163245211285349,0.49561971714419706,0.4945797256885036,-0.02060910200773907,-0.00044018186388477203
mid,MM,RIGHT,270,-0.0006997724374135335,-0.002800875068907163,0.4969864539526127,0.49628668151519917,-0.013865030061061313,0.0031370859489672715
mid,MM,STAY,109,-0.000521284998010058,-0.0020870225200145666,0.496870825050074,0.49634954005206394,-0.010331281926617421,0.004950591217760646
mid,MM,UP,41,0.0006960390544519192,0.002783532591714414,0.4955269556219985,0.4962229946764504,0.054296820421828866,0.049654933555824
mid,MR,DOWN,370,-0.001497887820005417,-0.006190264704867404,0.46825847700238227,0.46676058918237684,-0.07298138775098365,-0.0622540958137629
mid,MR,LEFT,355,-0.00038740637016967987,-0.0016518728264713694,0.46478314991568176,0.46439574354551205,-0.008177182427851792,-0.004665149163297365
mid,MR,RIGHT,4904,7.275092988282588e-05,0.00031645172232184457,0.4983353755295544,0.4984081264594372,0.0015665149408391676,0.0030956245778579732
mid,MR,STAY,1353,-8.714650065830172e-05,-0.0003704390448055857,0.45010795718484337,0.4500208106841851,-0.0018337656502559723,-0.0002553159644977305
mid,MR,UP,542,0.0008996046969591471,0.0037443780231618726,0.46705155854020614,0.46795116323716524,0.057484083866670345,0.046749478913981096
top,TM,RIGHT,6,0.002935697635014852,0.011746167748144758,0.506718267997106,0.5096539656321207,0.05814645956124012,0.05426629322270552
top,TR,DOWN,188,0.0023083239793777466,0.01030281142722126,0.6369705216047612,0.6392788455841389,0.008828224327897451,0.0013967662024252274
top,TR,LEFT,188,0.002971335452921847,0.01327302618026194,0.6257217778487408,0.6286931133016627,0.06570478956149593,0.06011927338871867
top,TR,RIGHT,5935,0.002313980809157901,0.01177626765141203,0.7130533523236189,0.7153673331327768,0.0582954615885953,0.056815650432175235
top,TR,STAY,444,0.0032237933294193164,0.014081684572189088,0.6164123644162943,0.6196361577457136,0.06970785026122722,0.06469337827618327
top,TR,UP,306,0.0034842694701712118,0.015318262250557504,0.6128957678679547,0.616380037338126,0.08360750715175731,0.09972221295964094
