valence_name,zone3,action_name,n,body_delta_mean,body_u_delta_mean,body_state_mean,body_next_mean,tendency_target_mean,tendency_pred_mean
bottom,BM,DOWN,10,-0.004866957664489746,-0.020611386514646134,0.3986723482608795,0.39380539059638975,-0.11321482383034634,-0.12319060266017914
bottom,BM,LEFT,12,-0.004603775839010875,-0.019387827690171288,0.40347326795260113,0.39886949211359024,-0.09597458191799547,-0.08099639136344194
bottom,BM,RIGHT,25,-0.004443045854568482,-0.018411865802909336,0.4289730763435364,0.42453003048896787,-0.09114332719494321,-0.06480724900960923
bottom,BM,STAY,17,-0.00429764565299539,-0.01813962753726771,0.39621705167433796,0.39191940602134256,-0.08979567989042955,-0.07242988247205229
bottom,BM,UP,16,-0.003635615110397339,-0.015437789567167159,0.4013517629355192,0.3977161478251219,-0.02985182241634823,-0.037433426768984646
bottom,BR,DOWN,32,-0.004565688315778971,-0.02027261663733104,0.399907142855227,0.395341454539448,-0.11266342521600518,-0.1279671941883862
bottom,BR,LEFT,32,-0.0037865680642426014,-0.017350698111444095,0.3967730747535825,0.3929865066893399,-0.08589028249283401,-0.07488568651024252
bottom,BR,RIGHT,59,-0.0037393158270140827,-0.01736906392983106,0.36485470174732854,0.36111538592031445,-0.08598119787383694,-0.07811300488094151
bottom,BR,STAY,52,-0.0036114646265139948,-0.01658398504664976,0.3944219213265639,0.39081045670004994,-0.08209486162255228,-0.07286762077218065
bottom,BR,UP,63,-0.003245048816241915,-0.014611044504398088,0.39747225646934814,0.3942272076531062,-0.02391833359347626,-0.03225906640439043
mid,ML,DOWN,9,-0.00018981761402553983,-0.0007678203774511353,0.48205940259827507,0.48186958498424953,-0.0538995429022277,-0.02632323486937417
mid,ML,LEFT,3,0.0001637736956278483,0.0006553107431758704,0.5044612487157186,0.5046250224113464,0.003243951597246703,0.014785134233534336
mid,ML,RIGHT,13,0.00045344004264244664,0.0018185596655212184,0.48844386293337894,0.4888973029760214,0.00900232384878322,0.018345913133369043
mid,ML,STAY,7,0.00014407719884599959,0.0005844952240826971,0.4873311562197549,0.4874752334186009,0.0028933971180711737,0.01049205900302955
mid,ML,UP,13,0.0012868596957280086,0.005160004862544901,0.47906551911280704,0.48035237880853504,0.06260454662519176,0.037439217432760276
mid,MM,DOWN,213,-0.001624477441322076,-0.006552186390699661,0.49567435506923657,0.4940498776279145,-0.07529421334868801,-0.047482805903738656
mid,MM,LEFT,188,-0.0003182946684512686,-0.0012895790618614779,0.49258584006035583,0.49226754539190454,-0.006383737945798858,0.006208540965862414
mid,MM,RIGHT,387,-0.0003787456248773777,-0.0015185018064771798,0.4949876783892166,0.4946089327643392,-0.0075169626193990905,0.005981635553184752
