valence_name,n,conative_loss,q_entropy,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY
top,12258,0.05628736804989038,1.5930397007356054,0.23082270461328658,0.13623866477948085,0.2076609837562016,0.20765427555563712,0.2176233714686208
mid,3480,0.058890587746583185,1.540674360216349,0.3237223235355026,0.09689507430055361,0.18989508324570353,0.18872707293465218,0.20076044588510333
bottom,262,0.0469061607167921,1.5524237269663628,0.3281512330961591,0.11859178363935638,0.18137151270194818,0.1812891177548707,0.19059635943356362
