episode,t,x,y,zone3,valence_name,body_state,body_u,logged_action,pred_UP,pred_DOWN,pred_STAY,pred_UP_minus_DOWN,true_UP,true_DOWN,true_STAY,true_UP_minus_DOWN,pred_trend_UP,pred_trend_DOWN,pred_trend_STAY,pred_trend_UP_minus_DOWN,true_trend_UP,true_trend_DOWN,true_trend_STAY,true_trend_UP_minus_DOWN,abs_err_trend_UP,abs_err_trend_DOWN
130,199,9,12,BM,bottom,0.04814858362078667,-2.984117192618306,STAY,0.13267943263053894,0.12301506847143173,0.12527664005756378,0.009664364159107208,0.04786710116160685,0.04768985638477347,0.04780766996527987,0.00017724477683337542,0.05487591400742531,-0.03469915688037872,0.001636330969631672,0.08957506716251373,0.010454867125460954,-0.054007241575694476,-0.03694748796144731,0.06446210870115543,0.04442104697227478,0.01930808648467064
121,172,9,14,BM,bottom,0.07456152141094208,-2.5186431090266796,RIGHT,0.1495705544948578,0.14312922954559326,0.14315690100193024,0.006441324949264526,0.07371160838379488,0.07363883792310509,0.07370708317401493,7.277046068979165e-05,0.039746977388858795,-0.04418400675058365,-0.013898043893277645,0.08393098413944244,-0.037529701396576076,-0.06657341730603061,-0.06162316793040645,0.029043715909454537,0.07727667689323425,0.02238941192626953
121,169,9,14,BM,bottom,0.07735024392604828,-2.4789059247594025,RIGHT,0.150722935795784,0.14435431361198425,0.14432689547538757,0.006368622183799744,0.07645714396242745,0.07638188652773993,0.07645246411374053,7.525743468751733e-05,0.039209820330142975,-0.04460525885224342,-0.014442414045333862,0.0838150829076767,-0.03851324625461716,-0.0675569621640717,-0.06260671278844754,0.029043715909454537,0.07772307097911835,0.022951703518629074
134,10,7,10,BM,bottom,0.4664572775363922,-0.1343727096245059,RIGHT,0.42646998167037964,0.42248648405075073,0.4232485294342041,0.003983497619628906,0.46321790129680757,0.46138196210968835,0.46242562482312416,0.0018359391871192177,0.04260827228426933,-0.07600545883178711,-0.02291879989206791,0.11861373484134674,-0.011256830858605765,-0.11705009861417373,-0.0802370100253367,0.10579326775556797,0.05386510491371155,0.04104463756084442
121,167,9,13,BM,bottom,0.07918427884578705,-2.45348213770527,STAY,0.15387184917926788,0.14718949794769287,0.1472318023443222,0.006682351231575012,0.07837748059706177,0.07818574228208269,0.07833479443556798,0.00019173831497908134,0.04183899611234665,-0.04418835788965225,-0.012816269882023335,0.0860273540019989,-0.022902716549638047,-0.06818623259402568,-0.05795764160473871,0.04528351604438763,0.06474171578884125,0.023997873067855835
168,173,8,10,BM,bottom,0.3657345473766327,-0.5505597633499381,RIGHT,0.3581051230430603,0.3593329191207886,0.35585927963256836,-0.0012277960777282715,0.3632002786852972,0.3614937902003879,0.36246355597890345,0.0017064884849092854,0.0005521290004253387,-0.084749236702919,-0.05644015222787857,0.08530136942863464,-0.0009556823443680473,-0.10674895009993612,-0.06993586151109887,0.10579326775556808,0.0015078113647177815,0.021999716758728027
152,51,9,14,BM,bottom,0.31251659989356995,-0.7883801255214433,RIGHT,0.28736111521720886,0.2821171283721924,0.2816188335418701,0.0052439868450164795,0.30801545522523516,0.3077882332222142,0.30800132880064607,0.00022722200302094375,0.02915802225470543,-0.06788989156484604,-0.03210820257663727,0.09704791009426117,-0.08035586766539493,-0.10939958357485069,-0.10444933419922564,0.02904371590945576,0.10951389372348785,0.04150969535112381
102,181,9,11,BM,bottom,0.309476763010025,-0.8025666376122856,DOWN,0.3052177131175995,0.3033994436264038,0.300251841545105,0.0018182694911956787,0.3065210725308426,0.3053523986821863,0.30605383293153104,0.0011686738486563208,0.040153730660676956,-0.06620944291353226,-0.024911951273679733,0.10636317729949951,-0.02004956495463961,-0.10539347182152703,-0.07953436830671035,0.08534390686688742,0.060203295201063156,0.039184026420116425
102,182,9,12,BM,bottom,0.3053523898124695,-0.8219381533531526,STAY,0.3032153844833374,0.30270978808403015,0.29859310388565063,0.000505596399307251,0.3017648141702032,0.3009445795129692,0.3014899653257688,0.0008202346572339647,0.03415696322917938,-0.06858041882514954,-0.030236676335334778,0.10273738205432892,-0.04306176007009721,-0.10752386877125353,-0.0904641151570057,0.06446210870115632,0.07721872627735138,0.038943447172641754
152,59,9,14,BM,bottom,0.27664998173713684,-0.9611401510199983,RIGHT,0.25089389085769653,0.24423281848430634,0.24454011023044586,0.006661072373390198,0.27263195106159155,0.2724205553998776,0.27261880809799094,0.0002113956617139645,0.029738903045654297,-0.06302256882190704,-0.029298169538378716,0.09276147186756134,-0.0760798416236087,-0.10512355753306457,-0.10017330815743952,0.02904371590945587,0.1058187410235405,0.04210098832845688
