cohort,seed,g_mode,valence_name,n,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,body_state,body_u
no_conative,9,actual,bottom,200,0.09794766843318939,0.05972907795570791,0.21179399624466896,1.5501908081769944,0.0,0.0,0.0,0.20682400112971663,-1.5276774513773947
no_conative,9,actual,mid,200,0.11351576570421457,0.13152408089488746,0.21680002860724926,1.5474666571617126,0.0,0.0,0.0,0.46120520059019326,-0.17133447021048182
no_conative,9,actual,top,200,0.07532682493329049,0.08222211422398687,0.13241724543273448,1.5845581209659576,0.0,0.0,0.0,0.6613073302805423,0.7203149391708501
no_conative,9,mean,bottom,200,0.09254903241991996,0.05972907795570791,0.200684013441205,1.5554359835386276,0.008678599148988725,0.01732372336089611,0.00047573406798619546,0.20682400112971663,-1.5276774513773947
no_conative,9,mean,mid,200,0.11305271562188864,0.13152408089488746,0.21475443482398987,1.5484352093935012,0.0045507939159870146,0.009960619732737541,0.00034292769817511725,0.46120520059019326,-0.17133447021048182
no_conative,9,mean,top,200,0.07153882345184684,0.08222211422398687,0.12577542468905448,1.5868863517045975,0.005570660177618265,0.009937127158045768,0.000289476927709984,0.6613073302805423,0.7203149391708501
no_conative,9,random,bottom,200,0.09217606145888567,0.05972907795570791,0.1997136176377535,1.5557939577102662,0.009376174323260784,0.018874418660998343,0.0006704378354515938,0.20682400112971663,-1.5276774513773947
no_conative,9,random,mid,200,0.11271815653890371,0.13152408089488746,0.2138665074110031,1.5488823252916335,0.005698740556836128,0.01230142556130886,0.0005033300417926511,0.46120520059019326,-0.17133447021048182
no_conative,9,random,top,200,0.07144703092053532,0.08222211422398687,0.125745667219162,1.5868104016780853,0.007207570280879736,0.012841893211007118,0.000404002142167883,0.6613073302805423,0.7203149391708501
no_conative,9,shuffled,bottom,200,0.0925166061334312,0.05972907795570791,0.20021809451282024,1.5554808753728866,0.009936906266957521,0.02002835787832737,0.0008912688465534302,0.20682400112971663,-1.5276774513773947
no_conative,9,shuffled,mid,200,0.11211670752614737,0.13152408089488746,0.21313965320587158,1.5491457402706146,0.006771728768944741,0.014557696655392647,0.0006884812810062612,0.46120520059019326,-0.17133447021048182
no_conative,9,shuffled,top,200,0.07228521121665836,0.08222211422398687,0.1271912766247988,1.5861744916439056,0.009866746906191111,0.017826233208179474,0.0006972807893407662,0.6613073302805423,0.7203149391708501
no_conative,9,zero,bottom,200,0.09094081517308951,0.05972907795570791,0.19725661396980285,1.556763351559639,0.009442964307963849,0.019230285882949828,0.0006182849974720739,0.20682400112971663,-1.5276774513773947
no_conative,9,zero,mid,200,0.11434728346765041,0.13152408089488746,0.21871780909597874,1.546605879664421,0.0049050221219658855,0.010642976760864257,0.00033909509093064114,0.46120520059019326,-0.17133447021048182
no_conative,9,zero,top,200,0.07373662490397692,0.08222211422398687,0.1309946858137846,1.585106303691864,0.00557409293949604,0.009814725071191788,0.0002421434491407126,0.6613073302805423,0.7203149391708501
