valence_name,zone3,action_name,n,body_delta_mean,body_u_delta_mean,body_state_mean,body_next_mean,tendency_target_mean,tendency_pred_mean
bottom,BL,DOWN,56,-0.0039019914610045297,-0.019644438636250986,0.32442065700888634,0.32051866554788183,-0.10545567171006164,-0.1200717521299209
bottom,BL,LEFT,129,-0.0032486194788023484,-0.01608487335414043,0.30311263000318245,0.2998640105243801,-0.07962413427834085,-0.07523869154180667
bottom,BL,RIGHT,9,-0.004060342907905579,-0.019314607567960905,0.4606330659654405,0.45657272305753493,-0.09561212405374044,-0.08141228680809338
bottom,BL,STAY,170,-0.003348565101623535,-0.015844129820770932,0.32970651230391335,0.32635794720228983,-0.07843239375259277,-0.0705195998553844
bottom,BL,UP,78,-0.0028839334845542908,-0.014391676039287279,0.3437505500056805,0.3408666165211262,-0.026027216931404595,-0.025271781290379856
bottom,BM,DOWN,56,-0.0046691543289593285,-0.020734701917452834,0.3683148203417659,0.36364566601280657,-0.11085274683709807,-0.11788035317191056
bottom,BM,LEFT,16,-0.003929926082491875,-0.018010568583408857,0.34321317449212074,0.33928324840962887,-0.089156805884671,-0.0720301577821374
bottom,BM,RIGHT,21,-0.004218541085720062,-0.018704459203940017,0.3740089067390987,0.36979036565337864,-0.09259173749570743,-0.07646183252689384
bottom,BM,STAY,56,-0.003481275402009487,-0.015907457101679044,0.347642207651266,0.34416093224925653,-0.07874587958536809,-0.060767829384920855
bottom,BM,UP,55,-0.0036246559836647725,-0.015790995934832977,0.3678559430620887,0.36423128707842395,-0.0342683496230433,-0.021126272495497356
bottom,BR,DOWN,260,-0.002847982685153301,-0.017811777310504574,0.21139423933166723,0.20854625664651394,-0.09072506430221322,-0.09194252661500986
bottom,BR,LEFT,52,-0.0021083225281192707,-0.013809450679930736,0.1929817569370453,0.19087343440892604,-0.06836022460605133,-0.06271792822875656
bottom,BR,RIGHT,91,-0.001703376298422342,-0.013525395804828713,0.15107657436977376,0.1493731980713514,-0.06695408213793445,-0.057209066289303064
bottom,BR,STAY,82,-0.0023515900460685172,-0.013297662446157757,0.2489265081722562,0.24657491812618768,-0.06582674522136443,-0.05876879498544263
bottom,BR,UP,158,-0.0022739451614361777,-0.014170553039772856,0.21321786397808715,0.21094391881665098,-0.03574128005095401,-0.03445846178344911
mid,ML,DOWN,223,-0.0016347401077971865,-0.007609562325304904,0.5235326130427587,0.5218978729349615,-0.07936892983765219,-0.06669239590002951
mid,ML,LEFT,302,-0.0005134872549417003,-0.0024453864982298124,0.4651076275583924,0.4645941403034507,-0.01210527298602394,-0.012300764996903819
mid,ML,RIGHT,45,-0.0006848884953392876,-0.0031896714037267454,0.523433032963011,0.5227481444676717,-0.015789668874747236,-0.015723828598856925
mid,ML,STAY,610,-0.0004904969305288596,-0.002229277999161087,0.5139018686824157,0.5134113717518869,-0.01103548202344172,-0.009412257565704525
mid,ML,UP,279,0.0005950516483689722,0.0028776027514690683,0.5232739787695656,0.5238690304179345,0.05225003604858135,0.035482376389953184
mid,MM,DOWN,169,-0.0016990581736762143,-0.007082761957108669,0.4831982259390622,0.481499167765386,-0.07655143034814747,-0.0690920136196638
mid,MM,LEFT,160,-0.00019283276051282883,-0.0008195812757239983,0.49518338311463594,0.4949905503541231,-0.004057131698426661,0.00029831859283149245
mid,MM,RIGHT,129,-0.00012240576189617778,-0.0004930703100406232,0.47447160694950313,0.47434920118760693,-0.002440820994417819,1.3977476908254993e-05
mid,MM,STAY,710,9.759899596093406e-05,0.00034090530405534136,0.49136439521967523,0.4914619942156362,0.001687566268547205,0.006553409137094105
mid,MM,UP,319,0.00115377682503488,0.004639516015613846,0.49180161747439155,0.4929553942994264,0.059967921585776754,0.05265732628634918
mid,MR,DOWN,137,-0.0015479742284238774,-0.007181370483773136,0.4889892639633078,0.4874412897348839,-0.07618418794436228,-0.06966374359725819
mid,MR,LEFT,53,-0.0002991398269275449,-0.00138328494051251,0.44999862982417055,0.44969948999724296,-0.006847605413083464,-0.011033342659192265
mid,MR,RIGHT,115,-0.00033345520496368407,-0.0015458925850692993,0.42715363418278485,0.4268201789778212,-0.007652553804022623,-0.011536219181573909
mid,MR,STAY,623,-0.00028551119958225454,-0.0013528356864254789,0.4715886820185433,0.47130317081896106,-0.006696874012050948,-0.006200423739240602
mid,MR,UP,132,0.00039929529708443266,0.0020393816044758087,0.5138928725976836,0.514292167894768,0.050174066665275616,0.039310775344457594
top,TL,DOWN,852,0.0017083082960245195,0.009969334528268476,0.7777590990206446,0.7794674073166691,0.017682467954410475,0.01661619748657858
top,TL,LEFT,764,0.0022258062247206404,0.012440209501810419,0.7561961786909254,0.7584219849156459,0.061582139318981204,0.05920968563369041
top,TL,RIGHT,241,0.0017749521247578854,0.01111761527898808,0.8039263057758205,0.8057012579005783,0.05503496809324971,0.05213654569941437
top,TL,STAY,2609,0.002171284922149822,0.012834601173200195,0.7764201526408362,0.778591437562986,0.06353447644403018,0.06161997872149524
top,TL,UP,2393,0.0022294360488914716,0.012887280013172691,0.77613022487581,0.7783596609247014,0.06514774925086807,0.06811293516801557
top,TM,DOWN,213,0.0022752707553021787,0.01116934908365607,0.6948248468374423,0.6971001175927444,0.021214091869261917,0.01629685832213768
top,TM,LEFT,161,0.003324051081023601,0.015015478385746387,0.6473180918219668,0.6506421429029903,0.07433036250375176,0.06919978840149338
top,TM,RIGHT,121,0.0023639372065047586,0.012153422264103817,0.7299424500997401,0.7323063873062449,0.06016247097458688,0.05699467974568694
top,TM,STAY,767,0.002989222981628259,0.014432638365392656,0.6872885408659491,0.6902777638475773,0.07144515905690642,0.06803201920701363
top,TM,UP,848,0.0031533946265589518,0.015000888538927821,0.6818182324674332,0.6849716270939922,0.07653372578235076,0.07749827398110251
top,TR,DOWN,128,0.0020463562104851007,0.00974336734441546,0.7029383322224021,0.7049846884328872,0.009205666583332453,0.011819680388725828
top,TR,LEFT,76,0.002352196527154822,0.011614363242628592,0.7028131833986232,0.705165379925778,0.05749399439010414,0.05879718114278818
top,TR,RIGHT,146,0.0025339804283560138,0.012129745103115529,0.6888315767458041,0.69136555717416,0.060045263123188065,0.05475905454679303
top,TR,STAY,1080,0.0021380702378573243,0.012048321339788618,0.7587412694262133,0.7608793396640707,0.059642195189617976,0.057910383138288224
top,TR,UP,226,0.0027923204202567583,0.013919176432830933,0.7120078374854232,0.7148001579056799,0.07281075824783696,0.07476069684247527
