valence_name,zone3,n,body_state,body_u,pred_UP_minus_DOWN,true_UP_minus_DOWN,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,abs_err_trend_UP,abs_err_trend_DOWN
bottom,BL,51,0.15407256650574067,-1.7983048805915103,-0.0033437536627638573,0.00033497243193612966,0.029820865056678362,0.04411008273930307,0.07698484448095162,0.09127406235419068
bottom,BM,200,0.19889009676873684,-1.5866058214421337,-0.0035187272727489473,0.00046038702514786825,0.030867581153288484,0.0512647925038423,0.06886058553587646,0.08919466070830823
bottom,BR,200,0.24965840626507999,-1.2878044057044418,-0.002974897734820843,0.00045137676386675915,0.03258994532749057,0.04533901983279052,0.08652063280344009,0.09926970724016428
mid,ML,73,0.586912067377404,0.38636729726617497,-0.00011567465246540227,0.0022094620525087583,0.03404098279672126,0.1267658400081227,0.06185982447780975,0.030865032378941365
mid,MM,200,0.46700884837657214,-0.16583836922153908,-0.0019114356487989425,0.002438072822193121,0.036097641568630934,0.13159664173101487,0.03165293588768691,0.06503053763881325
mid,MR,200,0.5558878971636295,0.2450258766828384,-0.0008221673220396041,0.0023961581417496327,0.036508969711139795,0.12943524105823248,0.033197399508208034,0.06162268416956067
top,TL,200,0.8013500955700874,1.5150053517531947,0.0037684381008148194,0.0002954705610076944,0.03190627839416266,0.03928936404697353,0.04435288039967418,0.03900536948931403
top,TM,200,0.6521672734618187,0.7038916432885458,0.0008364277333021163,0.0006185689410978787,0.036329823173582555,0.05022102236110845,0.03255470985546708,0.0272913151467219
top,TR,200,0.7777678157389164,1.3631139112330268,0.0017169295251369477,0.00029279085016139237,0.033416247721761466,0.036051927088653055,0.01548330469056964,0.017385513558983802
