cohort,seed,sample_id,g_mode,episode,t,x,y,zone3,valence_name,body_state,body_u,true_trend_UP_minus_DOWN,pred_trend_UP,pred_trend_DOWN,pred_trend_STAY,pred_trend_UP_minus_DOWN,pred_body_UP_minus_DOWN,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,g_norm_mode,g_norm_actual
no_conative,29,0,actual,148,67,11,0,TR,top,0.7487924098968506,1.092182063043765,0.029043715447187424,0.06311964988708496,0.026420220732688904,0.06830880790948868,0.03669942915439606,0.0010448098182678223,0.21215938031673431,0.146603524684906,0.2083934247493744,0.21182823181152344,0.22101537883281708,0.06555585563182831,1.5996278524398804,0.0,0.0,0.0,3.4371981620788574,3.4371981620788574
no_conative,29,0,zero,148,67,11,0,TR,top,0.7487924098968506,1.092182063043765,0.029043715447187424,0.04676280915737152,0.00914793461561203,0.05161880701780319,0.03761487454175949,0.003308117389678955,0.2135511189699173,0.1453954428434372,0.20815615355968475,0.2114967405796051,0.22140057384967804,0.0681556761264801,1.599150538444519,0.0009154453873634338,0.0025998204946517944,1.0148098226636648e-05,0.0,3.4371981620788574
no_conative,29,0,mean,148,67,11,0,TR,top,0.7487924098968506,1.092182063043765,0.029043715447187424,0.058735739439725876,0.022357866168022156,0.06388293206691742,0.03637787327170372,0.0015268325805664062,0.2120865136384964,0.14684803783893585,0.20848795771598816,0.2116738259792328,0.22090375423431396,0.06523847579956055,1.5997239351272583,0.00032155588269233704,0.00031737983226776123,1.3339740689843893e-07,3.4167702198028564,3.4371981620788574
no_conative,29,0,shuffled,148,67,11,0,TR,top,0.7487924098968506,1.092182063043765,0.029043715447187424,0.06138940155506134,0.026519715785980225,0.06647829711437225,0.034869685769081116,0.0015268921852111816,0.21152356266975403,0.1486838310956955,0.20829565823078156,0.21123573184013367,0.22026126086711884,0.06283973157405853,1.6004072427749634,0.0018297433853149414,0.0027161240577697754,1.75940222106874e-05,3.390979766845703,3.4371981620788574
no_conative,29,0,random,148,67,11,0,TR,top,0.7487924098968506,1.092182063043765,0.029043715447187424,0.05609317496418953,0.01952788233757019,0.061233870685100555,0.03656529262661934,0.0018135309219360352,0.21221739053726196,0.14655844867229462,0.20858393609523773,0.21170662343502045,0.22093358635902405,0.06565894186496735,1.599617600440979,0.00013413652777671814,0.00010308623313903809,9.980431059375405e-08,3.4011807441711426,3.4371981620788574
no_conative,29,1,actual,147,97,12,0,TR,top,0.7916698455810547,1.3350202650419158,0.029043715447187424,0.06350841373205185,0.03010331466794014,0.06834961473941803,0.03340509906411171,0.000718235969543457,0.2109983116388321,0.1508074402809143,0.20757025480270386,0.21083992719650269,0.21978405117988586,0.060190871357917786,1.6011455059051514,0.0,0.0,0.0,3.441467046737671,3.441467046737671
no_conative,29,1,zero,147,97,12,0,TR,top,0.7916698455810547,1.3350202650419158,0.029043715447187424,0.043786708265542984,0.008422136306762695,0.04818468168377876,0.03536457195878029,0.0036695003509521484,0.2130395472049713,0.1482141613960266,0.20752646028995514,0.21076056361198425,0.22045937180519104,0.0648253858089447,1.600212812423706,0.001959472894668579,0.0046345144510269165,3.3289019484072924e-05,0.0,3.441467046737671
no_conative,29,1,mean,147,97,12,0,TR,top,0.7916698455810547,1.3350202650419158,0.029043715447187424,0.055087629705667496,0.021353352814912796,0.05982213839888573,0.0337342768907547,0.0016816258430480957,0.21131016314029694,0.15017184615135193,0.20782262086868286,0.2108394205570221,0.21985596418380737,0.06113831698894501,1.6009315252304077,0.0003291778266429901,0.0009474456310272217,1.7004713299684227e-06,3.4167702198028564,3.441467046737671
no_conative,29,1,shuffled,147,97,12,0,TR,top,0.7916698455810547,1.3350202650419158,0.029043715447187424,0.0650734081864357,0.03140844404697418,0.06984994560480118,0.03366496413946152,0.000594019889831543,0.21116751432418823,0.1505833864212036,0.2075652927160263,0.21074822545051575,0.21993553638458252,0.06058412790298462,1.6010634899139404,0.00025986507534980774,0.0003932565450668335,3.1408853828907013e-07,3.442138195037842,3.441467046737671
no_conative,29,1,random,147,97,12,0,TR,top,0.7916698455810547,1.3350202650419158,0.029043715447187424,0.0625278651714325,0.029368143528699875,0.06726062297821045,0.03315972164273262,0.0008050799369812012,0.2109958529472351,0.15114329755306244,0.20749466121196747,0.2107045203447342,0.2196616381406784,0.05985255539417267,1.6012613773345947,0.00024537742137908936,0.0003383159637451172,4.924513632431626e-07,3.2658612728118896,3.441467046737671
no_conative,29,2,actual,160,82,14,0,TR,top,0.7630096673965454,1.1692514295753917,0.029043711721897125,0.05520720034837723,0.019990280270576477,0.06017988175153732,0.03521692007780075,0.0018041729927062988,0.21174871921539307,0.1482233703136444,0.2081964612007141,0.21139270067214966,0.22043874859809875,0.06352534890174866,1.6002353429794312,0.0,0.0,0.0,3.4438228607177734,3.4438228607177734
no_conative,29,2,zero,160,82,14,0,TR,top,0.7630096673965454,1.1692514295753917,0.029043711721897125,0.04113573580980301,0.004531029611825943,0.045794639736413956,0.036604706197977066,0.0038818717002868652,0.2133350372314453,0.1465127170085907,0.20787712931632996,0.21129728853702545,0.2209777981042862,0.06682232022285461,1.5995811223983765,0.0013877861201763153,0.003296971321105957,1.6795704141259193e-05,0.0,3.4438228607177734
no_conative,29,2,mean,160,82,14,0,TR,top,0.7630096673965454,1.1692514295753917,0.029043711721897125,0.05303758382797241,0.017693955451250076,0.05802092328667641,0.035343628376722336,0.0020425915718078613,0.21181638538837433,0.1479947865009308,0.20824430882930756,0.21146291494369507,0.22048161923885345,0.06382159888744354,1.600152850151062,0.00012670829892158508,0.00029624998569488525,2.005726855713874e-07,3.4167702198028564,3.4438228607177734
no_conative,29,2,shuffled,160,82,14,0,TR,top,0.7630096673965454,1.1692514295753917,0.029043711721897125,0.05740252509713173,0.021722976118326187,0.06245168671011925,0.03567954897880554,0.0015612244606018066,0.2118738740682602,0.14771614968776703,0.2081468403339386,0.2116260975599289,0.22063708305358887,0.06415772438049316,1.600044846534729,0.00046262890100479126,0.0006323754787445068,1.105872797779739e-06,3.437498092651367,3.4438228607177734
no_conative,29,2,random,160,82,14,0,TR,top,0.7630096673965454,1.1692514295753917,0.029043711721897125,0.050738073885440826,0.015962082892656326,0.05572032555937767,0.0347759909927845,0.0019954442977905273,0.21143658459186554,0.1485879123210907,0.20835444331169128,0.21125781536102295,0.22036321461200714,0.06284867227077484,1.6003700494766235,0.0004409290850162506,0.0006766766309738159,8.405986591242254e-07,3.4051260948181152,3.4438228607177734
no_conative,29,3,actual,162,138,12,1,TR,top,0.8486555814743042,1.7240951879304869,0.045283518731594086,0.04052211344242096,0.010366365313529968,0.044455915689468384,0.03015574812889099,0.0025061964988708496,0.21047033369541168,0.1547052562236786,0.20700429379940033,0.20998188853263855,0.21783824265003204,0.05576507747173309,1.6024622917175293,0.0,0.0,0.0,3.4503650665283203,3.4503650665283203
no_conative,29,3,zero,162,138,12,1,TR,top,0.8486555814743042,1.7240951879304869,0.045283518731594086,0.030674170702695847,-0.0006854310631752014,0.034222833812236786,0.03135960176587105,0.004290640354156494,0.2120063602924347,0.1532842218875885,0.2065935581922531,0.20985627174377441,0.2182595580816269,0.05872213840484619,1.6019902229309082,0.0012038536369800568,0.002957060933113098,1.3013719581067562e-05,0.0,3.4503650665283203
no_conative,29,3,mean,162,138,12,1,TR,top,0.8486555814743042,1.7240951879304869,0.045283518731594086,0.041600875556468964,0.011874180287122726,0.04553748667240143,0.029726695269346237,0.002404630184173584,0.21025393903255463,0.15525013208389282,0.20696322619915009,0.20991428196430206,0.21761837601661682,0.055003806948661804,1.6026355028152466,0.00042905285954475403,0.0007612705230712891,1.2087548384442925e-06,3.4167702198028564,3.4503650665283203
no_conative,29,3,shuffled,162,138,12,1,TR,top,0.8486555814743042,1.7240951879304869,0.045283518731594086,0.04763820022344589,0.01776798814535141,0.05168856680393219,0.029870212078094482,0.0018807053565979004,0.21023359894752502,0.15521569550037384,0.20675283670425415,0.20996025204658508,0.21783772110939026,0.055017903447151184,1.602614164352417,0.0002855360507965088,0.0007471740245819092,1.0038910431831027e-06,3.4406840801239014,3.4503650665283203
no_conative,29,3,random,162,138,12,1,TR,top,0.8486555814743042,1.7240951879304869,0.045283518731594086,0.040672674775123596,0.010642215609550476,0.044703565537929535,0.03003045916557312,0.0024752020835876465,0.2102949321269989,0.15478210151195526,0.20696187019348145,0.21012622117996216,0.21783481538295746,0.05551283061504364,1.6024854183197021,0.0001252889633178711,0.0002522468566894531,1.879391220427351e-07,3.3624660968780518,3.4503650665283203
no_conative,29,4,actual,159,71,14,0,TR,top,0.7173147797584534,0.9311807476028374,0.029043719172477722,0.06576977670192719,0.028380095958709717,0.07112356275320053,0.03738968074321747,0.0010946393013000488,0.2122804969549179,0.14565998315811157,0.20867794752120972,0.2121247500181198,0.2212567776441574,0.06662051379680634,1.599271297454834,0.0,0.0,0.0,3.4471375942230225,3.4471375942230225
no_conative,29,4,zero,159,71,14,0,TR,top,0.7173147797584534,0.9311807476028374,0.029043719172477722,0.04922376945614815,0.010565955191850662,0.054278843104839325,0.038657814264297485,0.0029069185256958008,0.21371302008628845,0.14414052665233612,0.20844455063343048,0.21199549734592438,0.221706360578537,0.06957249343395233,1.5986628532409668,0.001268133521080017,0.002951979637145996,1.3402983313426375e-05,0.0,3.4471375942230225
no_conative,29,4,mean,159,71,14,0,TR,top,0.7173147797584534,0.9311807476028374,0.029043719172477722,0.06150643527507782,0.023839890956878662,0.06686549633741379,0.03766654431819916,0.0014659762382507324,0.21243448555469513,0.14522773027420044,0.20877939462661743,0.21221229434013367,0.22134612500667572,0.06720675528049469,1.5991058349609375,0.00027686357498168945,0.0005862414836883545,6.763148121535778e-07,3.4167702198028564,3.4471375942230225
no_conative,29,4,shuffled,159,71,14,0,TR,top,0.7173147797584534,0.9311807476028374,0.029043719172477722,0.06930503249168396,0.032467830926179886,0.07489077746868134,0.036837201565504074,0.0007307529449462891,0.2117241472005844,0.14621604979038239,0.20865201950073242,0.21226830780506134,0.22113950550556183,0.06550809741020203,1.5994833707809448,0.0005524791777133942,0.001112416386604309,1.8117061699740589e-06,3.4377870559692383,3.4471375942230225
no_conative,29,4,random,159,71,14,0,TR,top,0.7173147797584534,0.9311807476028374,0.029043719172477722,0.06533227860927582,0.028042521327733994,0.07073498517274857,0.037289757281541824,0.0010294318199157715,0.21215282380580902,0.14574167132377625,0.2087261974811554,0.21210472285747528,0.22127462923526764,0.06641115248203278,1.599302053451538,9.992346167564392e-05,0.00020936131477355957,-7.297785487025976e-09,3.3874573707580566,3.4471375942230225
no_conative,29,5,actual,166,158,11,0,TR,top,0.8935101628303528,2.1271081155747673,0.029043713584542274,0.03942742198705673,0.011654369533061981,0.042974524199962616,0.02777305245399475,0.0024862289428710938,0.2098580300807953,0.15798260271549225,0.20623835921287537,0.2094707041978836,0.2164502590894699,0.05187542736530304,1.6034631729125977,0.0,0.0,0.0,3.447467803955078,3.447467803955078
no_conative,29,5,zero,166,158,11,0,TR,top,0.8935101628303528,2.1271081155747673,0.029043713584542274,0.030531659722328186,0.0012785084545612335,0.033772747963666916,0.029253151267766953,0.004146456718444824,0.21141764521598816,0.15616880357265472,0.205891415476799,0.20947909355163574,0.2170429825782776,0.055248841643333435,1.6029064655303955,0.0014800988137722015,0.0033734142780303955,1.7376092728227377e-05,0.0,3.447467803955078
no_conative,29,5,mean,166,158,11,0,TR,top,0.8935101628303528,2.1271081155747673,0.029043713584542274,0.04074101150035858,0.013283632695674896,0.044396087527275085,0.027457378804683685,0.0023581385612487793,0.20959271490573883,0.15833240747451782,0.20622974634170532,0.20949557423591614,0.2163495421409607,0.05126030743122101,1.603564739227295,0.0003156736493110657,0.0006151199340820312,5.217298166826367e-07,3.4167702198028564,3.447467803955078
no_conative,29,5,shuffled,166,158,11,0,TR,top,0.8935101628303528,2.1271081155747673,0.029043713584542274,0.03717605024576187,0.009457014501094818,0.04070136696100235,0.027719035744667053,0.0027083754539489746,0.20985518395900726,0.1579780876636505,0.20633980631828308,0.2094561606645584,0.2163708359003067,0.05187709629535675,1.6034660339355469,5.4016709327697754e-05,1.6689300537109375e-06,-1.0797521099448204e-07,3.4281914234161377,3.447467803955078
no_conative,29,5,random,166,158,11,0,TR,top,0.8935101628303528,2.1271081155747673,0.029043713584542274,0.04436714947223663,0.017043311148881912,0.048158470541238785,0.02732383832335472,0.0018481016159057617,0.20934759080410004,0.1585606336593628,0.20612365007400513,0.20955829322338104,0.21640987694263458,0.050786957144737244,1.603624939918518,0.0004492141306400299,0.001088470220565796,1.635784428799525e-06,3.4516549110412598,3.447467803955078
no_conative,29,6,actual,139,149,12,2,TR,top,0.8780907392501831,1.9744726664690362,0.06446211040019989,0.04279487580060959,0.01532784104347229,0.04647686332464218,0.0274670347571373,0.0020699501037597656,0.20948398113250732,0.15834909677505493,0.20653270184993744,0.20926149189472198,0.2163727581501007,0.05113488435745239,1.6035733222961426,0.0,0.0,0.0,3.422401189804077,3.422401189804077
no_conative,29,6,zero,139,149,12,2,TR,top,0.8780907392501831,1.9744726664690362,0.06446211040019989,0.028936516493558884,-0.0011129342019557953,0.03227940946817398,0.03004945069551468,0.004124045372009277,0.2116038054227829,0.1550753116607666,0.20630037784576416,0.20947888493537903,0.21754160523414612,0.056528493762016296,1.6025679111480713,0.0025824159383773804,0.005393609404563904,4.840013571083546e-05,0.0,3.422401189804077
no_conative,29,6,mean,139,149,12,2,TR,top,0.8780907392501831,1.9744726664690362,0.06446211040019989,0.03956719487905502,0.011197008192539215,0.043315157294273376,0.028370186686515808,0.002328634262084961,0.2098303735256195,0.15708322823047638,0.20665937662124634,0.2095559686422348,0.21687108278274536,0.05274714529514313,1.603198766708374,0.0009031519293785095,0.0016122609376907349,6.222515366971493e-06,3.4167702198028564,3.422401189804077
no_conative,29,6,shuffled,139,149,12,2,TR,top,0.8780907392501831,1.9744726664690362,0.06446211040019989,0.03991182520985603,0.012168705463409424,0.04390054941177368,0.02774311974644661,0.0024132132530212402,0.20928044617176056,0.1576237827539444,0.20662203431129456,0.20972198247909546,0.21675172448158264,0.05165666341781616,1.6033570766448975,0.0002760849893093109,0.0005217790603637695,2.7016503736376762e-06,3.3817501068115234,3.422401189804077
no_conative,29,6,random,139,149,12,2,TR,top,0.8780907392501831,1.9744726664690362,0.06446211040019989,0.03821353614330292,0.010308962315320969,0.041894301772117615,0.02790457382798195,0.0026150941848754883,0.20971518754959106,0.15761680901050568,0.20659708976745605,0.20940913259983063,0.21666176617145538,0.05209837853908539,1.6033577919006348,0.00043753907084465027,0.0009634941816329956,2.111948560923338e-06,3.3314223289489746,3.422401189804077
no_conative,29,7,actual,168,63,13,0,TR,top,0.7252801656723022,0.9708063304687906,0.029043715447187424,0.044550083577632904,0.007711935788393021,0.04951690509915352,0.03683814778923988,0.0029424428939819336,0.21252325177192688,0.14595727622509003,0.20864112675189972,0.21197596192359924,0.22090239822864532,0.06656597554683685,1.5993964672088623,0.0,0.0,0.0,3.4338529109954834,3.4338529109954834
no_conative,29,7,zero,168,63,13,0,TR,top,0.7252801656723022,0.9708063304687906,0.029043715447187424,0.03481541946530342,-0.0026012957096099854,0.039584118872880936,0.037416715174913406,0.004142403602600098,0.21351730823516846,0.14535731077194214,0.20819531381130219,0.21179112792015076,0.22113895416259766,0.06815999746322632,1.5991488695144653,0.000578567385673523,0.0015940219163894653,4.226239980198443e-06,0.0,3.4338529109954834
no_conative,29,7,mean,168,63,13,0,TR,top,0.7252801656723022,0.9708063304687906,0.029043715447187424,0.04738268256187439,0.010666098445653915,0.05242714285850525,0.036716584116220474,0.002701282501220703,0.212365061044693,0.14611409604549408,0.20866410434246063,0.21200712025165558,0.22084969282150269,0.06625096499919891,1.5994577407836914,0.00012156367301940918,0.00031501054763793945,8.737333700992167e-08,3.4167702198028564,3.4338529109954834
no_conative,29,7,shuffled,168,63,13,0,TR,top,0.7252801656723022,0.9708063304687906,0.029043715447187424,0.0448283925652504,0.008973643183708191,0.04981060326099396,0.035854749381542206,0.0033072829246520996,0.21215999126434326,0.1470135748386383,0.20888303220272064,0.21161997318267822,0.22032339870929718,0.06514641642570496,1.5998138189315796,0.0009833984076976776,0.001419559121131897,5.365523975342512e-06,3.42085862159729,3.4338529109954834
no_conative,29,7,random,168,63,13,0,TR,top,0.7252801656723022,0.9708063304687906,0.029043715447187424,0.05263030156493187,0.01584954932332039,0.057587601244449615,0.03678075224161148,0.002415895462036133,0.2124999761581421,0.14621742069721222,0.20852473378181458,0.2117723673582077,0.2209855020046234,0.06628255546092987,1.5994877815246582,5.739554762840271e-05,0.0002834200859069824,3.8466532714664936e-07,3.3069958686828613,3.4338529109954834
no_conative,29,8,actual,157,86,14,0,TR,top,0.723668098449707,0.9627300878201125,0.029043715447187424,0.07016560435295105,0.03304816037416458,0.07541972398757935,0.03711744397878647,0.0005317926406860352,0.21217389404773712,0.14618927240371704,0.20862357318401337,0.21185193955898285,0.22116132080554962,0.06598462164402008,1.5994722843170166,0.0,0.0,0.0,3.4463164806365967,3.4463164806365967
no_conative,29,8,zero,157,86,14,0,TR,top,0.723668098449707,0.9627300878201125,0.029043715447187424,0.05070358142256737,0.01213836669921875,0.0556800439953804,0.03856521472334862,0.002898275852203369,0.21378330886363983,0.14432461559772491,0.20843453705310822,0.211805060505867,0.22165249288082123,0.06945869326591492,1.5987353324890137,0.001447770744562149,0.0034740716218948364,1.8693797755986452e-05,0.0,3.4463164806365967
no_conative,29,8,mean,157,86,14,0,TR,top,0.723668098449707,0.9627300878201125,0.029043715447187424,0.06286019831895828,0.025429721921682358,0.06810004264116287,0.037430476397275925,0.0012416243553161621,0.2123999446630478,0.14562897384166718,0.20875614881515503,0.21194665133953094,0.22126825153827667,0.06677097082138062,1.5992600917816162,0.0003130324184894562,0.0007863491773605347,1.2922027963213623e-06,3.4167702198028564,3.4463164806365967
no_conative,29,8,shuffled,157,86,14,0,TR,top,0.723668098449707,0.9627300878201125,0.029043715447187424,0.06310360878705978,0.02561667189002037,0.06831564009189606,0.03748693689703941,0.0011655092239379883,0.21243208646774292,0.14559651911258698,0.20872224867343903,0.2119091898202896,0.2213398814201355,0.06683556735515594,1.599244236946106,0.00036949291825294495,0.0008509457111358643,1.5547702787443995e-06,3.4212398529052734,3.4463164806365967
no_conative,29,8,random,157,86,14,0,TR,top,0.723668098449707,0.9627300878201125,0.029043715447187424,0.07007938623428345,0.03288976475596428,0.07534024864435196,0.03718962147831917,0.00047767162322998047,0.2122080773115158,0.1461271494626999,0.20862512290477753,0.21186180412769318,0.2211778312921524,0.06608092784881592,1.5994484424591064,7.217749953269958e-05,9.63062047958374e-05,1.1099473340436816e-08,3.554436683654785,3.4463164806365967
no_conative,29,9,actual,156,75,12,0,TR,top,0.7467166185379028,1.0811768150493073,0.029043715447187424,0.05647780001163483,0.020559459924697876,0.06156740337610245,0.03591834008693695,0.0018080472946166992,0.21191424131393433,0.14730100333690643,0.20824937522411346,0.21184350550174713,0.22069184482097626,0.0646132379770279,1.5998942852020264,0.0,0.0,0.0,3.4434850215911865,3.4434850215911865
