valence_name,zone3,n,body_state,body_u,pred_UP_minus_DOWN,true_UP_minus_DOWN,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,abs_err_trend_UP,abs_err_trend_DOWN
bottom,BL,20,0.4434253334999084,-0.22848492649686386,-0.006540910899639129,0.0012658138439995581,0.05248860456049442,0.08003696987004442,0.04562575817108154,0.018077392876148225
bottom,BM,187,0.3863621945368415,-0.47485049872432594,-0.006362056827800159,0.001125394394151266,0.04747880586886151,0.07476625853615233,0.03698587828978179,0.009702071706878947
bottom,BR,200,0.39282301858067514,-0.4576153658546041,-0.002824532315135002,0.001287308920982802,0.057217234410345555,0.08587646575908195,0.03402235416811891,0.0064492540434002875
mid,ML,82,0.5137413209531365,0.05535521553094115,0.007816906018954952,0.002552095098364993,0.12384712914141213,0.13078177564823745,0.05865273770035767,0.051718091501331914
mid,MM,200,0.5084829823672772,0.045367793771279245,0.007096384093165398,0.0025489705193190316,0.11655978452414274,0.1327915728955537,0.055967441499233245,0.03946601439267397
mid,MR,200,0.5257999761402607,0.1148026649242169,0.0096408336982131,0.0023377628180962606,0.12208752887323499,0.1298686333684536,0.04461805305443704,0.036158079179003835
top,TL,74,0.6052664965391159,0.441185393464386,0.010140229721327085,0.0012312586588360535,0.12902862467878573,0.07900151486327173,0.02944703828040007,0.07947414856706117
top,TM,200,0.6326632304489612,0.5954075495441995,0.010837394148111343,0.0009610167933675631,0.12871362883597612,0.06818989276713189,0.030188962630927563,0.09068280244246125
top,TR,200,0.737937885671854,1.1369623092353853,0.006774840354919434,0.0005749098713262954,0.10506292657926679,0.053246735499569035,0.021875201966613533,0.07305667993146926
