episode,t,x,y,zone3,valence_name,body_state,body_u,logged_action,pred_UP,pred_DOWN,pred_STAY,pred_UP_minus_DOWN,true_UP,true_DOWN,true_STAY,true_UP_minus_DOWN,pred_trend_UP,pred_trend_DOWN,pred_trend_STAY,pred_trend_UP_minus_DOWN,true_trend_UP,true_trend_DOWN,true_trend_STAY,true_trend_UP_minus_DOWN,abs_err_trend_UP,abs_err_trend_DOWN
105,13,3,10,BL,bottom,0.4645458161830902,-0.1420551156433102,LEFT,0.5386207103729248,0.5210013389587402,0.52365642786026,0.01761937141418457,0.46131778802524326,0.45948293333730705,0.46052597323854066,0.0018348546879362049,-0.004685298539698124,-0.08127489686012268,-0.0507589690387249,0.07658959925174713,-0.011066681730616368,-0.11685994948618433,-0.08004686089734733,0.10579326775556797,0.006381383165717125,0.03558505326509476
127,142,1,13,BL,bottom,0.13333505392074585,-1.871787345630898,UP,0.2349126935005188,0.22447530925273895,0.2282324731349945,0.010437384247779846,0.13172263372506962,0.13141900356046604,0.13165504483687132,0.00030363016460357994,0.0319831557571888,-0.027548033744096756,-0.00400163047015667,0.05953118950128555,-0.03730038795598967,-0.08258390400037752,-0.072355313011091,0.04528351604438785,0.06928354501724243,0.055035870522260666
132,143,3,14,BL,bottom,0.21944789588451385,-1.2688866242536934,UP,0.284123957157135,0.27733200788497925,0.2784016728401184,0.006791949272155762,0.21627327466259316,0.2160925961443357,0.21626204082285003,0.0001806785182574544,0.003493189811706543,-0.04195985198020935,-0.021267075091600418,0.045453041791915894,-0.06846273268872927,-0.09750644859818469,-0.09255619922256031,0.029043715909455425,0.07195591926574707,0.0555465966463089
127,106,3,14,BL,bottom,0.22523854672908783,-1.23539517391735,DOWN,0.30134937167167664,0.2901481091976166,0.2930785119533539,0.011201262474060059,0.22197504508483484,0.22179095121500966,0.22196359895796086,0.0001840938698251804,0.019088760018348694,-0.042198553681373596,-0.01734820380806923,0.06128731369972229,-0.06929168784431061,-0.09833540375376604,-0.09338515437814165,0.029043715909455425,0.08838044852018356,0.0561368465423584
127,150,0,10,BL,bottom,0.12238427996635437,-1.9700428759750628,LEFT,0.2291681170463562,0.2140951156616211,0.2201409637928009,0.015073001384735107,0.1219720528690613,0.12118328228324896,0.12163118182570151,0.0007887705858123512,0.058927737176418304,-0.020498115569353104,0.009462093934416771,0.0794258564710617,0.03417829461554622,-0.07161497314002196,-0.03480188455118571,0.10579326775556819,0.02474944293498993,0.051116857677698135
132,137,3,12,BL,bottom,0.23899763822555542,-1.1581827867913035,LEFT,0.3017209768295288,0.29308581352233887,0.294573575258255,0.008635163307189941,0.23622807743637184,0.23552589137393293,0.23599274506865833,0.0007021860624389087,0.007709571160376072,-0.04484959691762924,-0.022161945700645447,0.05255916714668274,-0.03473928613642463,-0.09920139483758073,-0.08214164122333356,0.0644621087011561,0.04244885593652725,0.0543517991900444
127,180,1,11,BL,bottom,0.09151696413755417,-2.295251817719442,UP,0.2088516354560852,0.19634416699409485,0.20160990953445435,0.012507468461990356,0.09098589616018905,0.09053171398544997,0.09080418356511025,0.00045418217473908173,0.05063371732831001,-0.01836574822664261,0.00778898224234581,0.06899946928024292,0.016896254449510373,-0.06844765241737605,-0.04258854890256014,0.08534390686688642,0.033737462013959885,0.050081901252269745
127,121,1,12,BL,bottom,0.18051642179489136,-1.5128526538938794,STAY,0.2697731554508209,0.25735199451446533,0.2613923251628876,0.01242116093635559,0.1785257177106184,0.17795508818191733,0.17833444697229967,0.0005706295287010721,0.032659709453582764,-0.03383759781718254,-0.0078444117680192,0.0664973109960556,-0.025960764695536875,-0.09042287339669275,-0.07336311978244581,0.06446210870115587,0.058620475232601166,0.05658527836203575
127,122,1,12,BL,bottom,0.17833444476127625,-1.5276727395533383,DOWN,0.2679405212402344,0.255575567483902,0.2596132159233093,0.012364953756332397,0.17637339775430105,0.17580817544889196,0.17618393842186494,0.000565222305409091,0.03290792554616928,-0.03346624970436096,-0.0075293658301234245,0.06637417525053024,-0.025593949096625046,-0.09005605779778092,-0.07299630418353353,0.06446210870115587,0.05850187689065933,0.05658980458974838
127,64,1,10,BL,bottom,0.2833656072616577,-0.9278278890414527,STAY,0.34084030985832214,0.32238662242889404,0.3277846574783325,0.0184536874294281,0.2815304792263344,0.280038968180763,0.28088634582324284,0.001491511045571381,0.044428352266550064,-0.042981166392564774,-0.0092832176014781,0.08740951865911484,0.008382174173869994,-0.09741109358169775,-0.06059800499286083,0.10579326775556774,0.03604617714881897,0.054429929703474045
