cohort,seed,g_mode,valence_name,n,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,body_state,body_u
full,28,actual,bottom,200,0.09062558762729168,0.08082399128004908,0.20061092346906662,1.5537955576181413,0.0,0.0,0.0,0.3861116001009941,-0.5059985252937448
full,28,actual,mid,200,0.11188129421323538,0.1306628566235304,0.22737758338451386,1.539598696231842,0.0,0.0,0.0,0.525828618183732,0.12708662389701791
full,28,actual,top,200,0.04526123351417482,0.05213268152438104,0.08481288474053145,1.5967418712377548,0.0,0.0,0.0,0.7500384126603603,1.205018812848747
full,28,mean,bottom,200,0.09462236829102039,0.08082399128004908,0.20989470079541206,1.5495286339521408,0.004058426469564438,0.009486230462789536,0.00015646940923943475,0.3861116001009941,-0.5059985252937448
full,28,mean,mid,200,0.11217035600915551,0.1306628566235304,0.22787255562841893,1.5392617166042328,0.0011034191213548184,0.0024630989879369735,2.1559995200277627e-05,0.525828618183732,0.12708662389701791
full,28,mean,top,200,0.045694100242108106,0.05213268152438104,0.08561611715704202,1.596570907831192,0.0009810952749103308,0.001817532554268837,8.838746804755715e-06,0.7500384126603603,1.205018812848747
full,28,random,bottom,200,0.09454617148265243,0.08082399128004908,0.20966017730534076,1.549650166630745,0.004004388358443975,0.00937509186565876,0.00016360893678211142,0.3861116001009941,-0.5059985252937448
full,28,random,mid,200,0.11194444803521036,0.1306628566235304,0.2274393007531762,1.5394752997159957,0.0013691252283751965,0.0030929648503661158,3.4992060299146034e-05,0.525828618183732,0.12708662389701791
full,28,random,top,200,0.04564593427814543,0.05213268152438104,0.08552648700773716,1.5966000521183015,0.0013086605817079545,0.002421799562871456,1.4792917956185647e-05,0.7500384126603603,1.205018812848747
full,28,shuffled,bottom,200,0.09339561093598604,0.08082399128004908,0.20720016188919543,1.5508061844110488,0.0035421527922153474,0.008242999985814094,0.00014319840850752997,0.3861116001009941,-0.5059985252937448
full,28,shuffled,mid,200,0.11246280010789633,0.1306628566235304,0.2288024428486824,1.5388811314105988,0.0018045103177428245,0.004005193412303924,6.226609741929678e-05,0.525828618183732,0.12708662389701791
full,28,shuffled,top,200,0.046946869110688565,0.05213268152438104,0.08796923100948334,1.5958832317590714,0.0023030089773237706,0.00429571483284235,4.901852055937184e-05,0.7500384126603603,1.205018812848747
full,28,zero,bottom,200,0.10598834358155727,0.08082399128004908,0.23340443670749664,1.5373957550525665,0.015637285709381103,0.03465491801500321,0.0018283679740852675,0.3861116001009941,-0.5059985252937448
full,28,zero,mid,200,0.10602861635386944,0.1306628566235304,0.21137194883078336,1.5470199245214462,0.009514511041343212,0.020650525875389576,0.0009237416443647816,0.525828618183732,0.12708662389701791
full,28,zero,top,200,0.03614774905145168,0.05213268152438104,0.0681646403670311,1.6007179355621337,0.009113484462723136,0.016648244373500348,0.00045208191506389994,0.7500384126603603,1.205018812848747
