episode,t,x,y,zone3,valence_name,body_state,body_u,logged_action,pred_UP,pred_DOWN,pred_STAY,pred_UP_minus_DOWN,true_UP,true_DOWN,true_STAY,true_UP_minus_DOWN,pred_trend_UP,pred_trend_DOWN,pred_trend_STAY,pred_trend_UP_minus_DOWN,true_trend_UP,true_trend_DOWN,true_trend_STAY,true_trend_UP_minus_DOWN,abs_err_trend_UP,abs_err_trend_DOWN
164,66,7,14,BM,bottom,0.20440734922885895,-1.3589724586061365,DOWN,0.23993271589279175,0.2616763412952423,0.24899719655513763,-0.02174362540245056,0.20146662457492012,0.20129513870698834,0.201455962138167,0.000171485867931781,-0.01145000010728836,-0.11173499375581741,-0.06675347685813904,0.10028499364852905,-0.06623299596244969,-0.09527671187190534,-0.09032646249628096,0.029043715909455647,0.05478299409151077,0.016458280384540558
164,62,7,13,BM,bottom,0.21737784147262573,-1.2810130039707992,DOWN,0.2526054084300995,0.27395787835121155,0.2615817189216614,-0.02135246992111206,0.214503105526362,0.2140557018608356,0.2144035292872605,0.0004474036655263969,-0.012240517884492874,-0.11480512470006943,-0.06874144077301025,0.10256460309028625,-0.051922789535680636,-0.09720630558006893,-0.08697771459078218,0.045283516044388294,0.03968227282166481,0.017598822712898254
120,33,9,12,BM,bottom,0.3590549826622009,-0.5794680983999498,RIGHT,0.287714421749115,0.2968146800994873,0.2914288341999054,-0.009100258350372314,0.35488144484670625,0.35399002885205966,0.354582785229725,0.0008914159946465938,0.038824744522571564,-0.08446108549833298,-0.025572817772626877,0.12328583002090454,-0.04906319626079647,-0.11352530496195279,-0.09646555134770507,0.06446210870115632,0.08788794279098511,0.029064223170280457
164,6,7,10,BM,bottom,0.48037442564964294,-0.07854262979555368,DOWN,0.5142422914505005,0.5220727324485779,0.5176794528961182,-0.007830440998077393,0.4770551927954251,0.4752129630516264,0.4762602478863507,0.0018422297437986623,-0.08251112699508667,-0.19490227103233337,-0.1441926658153534,0.1123911440372467,-0.012638694947677595,-0.11843196270324552,-0.08161887411440852,0.10579326775556792,0.0698724314570427,0.07647030800580978
173,22,9,10,BM,bottom,0.4605584442615509,-0.1580946724900092,DOWN,0.4273271858692169,0.4357503056526184,0.4316277801990509,-0.00842311978340149,0.45735435938436453,0.4555219383333925,0.4565635816567755,0.001832421050972033,-0.0076972804963588715,-0.13683602213859558,-0.07564505189657211,0.1291387379169464,-0.010669682699287947,-0.11646295045485594,-0.07964986186601891,0.105793267755568,0.002972402609884739,0.020373068749904633
164,35,7,13,BM,bottom,0.31893715262413025,-0.758660574905922,RIGHT,0.3405062258243561,0.3635733723640442,0.3509281575679779,-0.02306714653968811,0.31469682404727223,0.3141240119979708,0.314569362706062,0.0005728120493014299,-0.04972996562719345,-0.15471628308296204,-0.10863207280635834,0.10498631745576859,-0.06485166346485394,-0.11013517950924245,-0.09990658851995515,0.045283516044388517,0.015121698379516602,0.0445811003446579
164,47,9,12,BM,bottom,0.27022287249565125,-0.9934921822091412,RIGHT,0.3027057945728302,0.32560160756111145,0.3128666579723358,-0.02289581298828125,0.26705729816075796,0.2662954233987391,0.2668019819445661,0.0007618747620188882,-0.03118237666785717,-0.13606950640678406,-0.08963153511285782,0.10488712787628174,-0.038815583948945465,-0.10327769265010134,-0.08621793903585417,0.06446210870115587,0.007633207365870476,0.03279181569814682
157,188,9,10,BM,bottom,0.16168127954006195,-1.6457713677344508,UP,0.21742767095565796,0.23125213384628296,0.22246578335762024,-0.013824462890625,0.1609419261516336,0.1599470525248661,0.1605120567584282,0.0009948736267675062,0.02763430029153824,-0.07854081690311432,-0.028869787231087685,0.10617511719465256,0.026152170459541102,-0.07964109729602709,-0.042828008707191056,0.10579326775556819,0.0014821290969848633,0.0011002793908119202
164,68,8,14,BM,bottom,0.19823379814624786,-1.397369926240876,LEFT,0.237626850605011,0.25937288999557495,0.24676719307899475,-0.021746039390563965,0.19539025387068462,0.19522267566880447,0.19537983433667971,0.00016757820188015304,-0.010532986372709274,-0.11024389415979385,-0.06546229869127274,0.09971091151237488,-0.06528261076152786,-0.09432632667098328,-0.0893760772953589,0.029043715909455425,0.05474962666630745,0.015917569398880005
143,154,8,14,BM,bottom,0.1968250572681427,-1.4062572258751531,DOWN,0.22188760340213776,0.24007083475589752,0.2293958216905594,-0.018183231353759766,0.19400378534732124,0.19383710979448432,0.19399342192309232,0.00016667555283692015,0.010474316775798798,-0.09096347540616989,-0.0447777658700943,0.10143779218196869,-0.06506263901419973,-0.0941063549236556,-0.08915610554803077,0.02904371590945587,0.07553695887327194,0.0031428784132003784
164,15,9,14,BM,bottom,0.42760154604911804,-0.29164360941311096,LEFT,0.48594921827316284,0.5013667941093445,0.49277248978614807,-0.01541757583618164,0.4218555420493472,0.42159550554705705,0.4218393773826319,0.00026003650229017294,-0.10749682784080505,-0.2062346190214157,-0.16367356479167938,0.09873779118061066,-0.09265071580897205,-0.12169443171842748,-0.11674418234280243,0.029043715909455425,0.014846108853816986,0.08454018831253052
