cohort,seed,g_mode,valence_name,n,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,body_state,body_u
no_conative,19,actual,bottom,200,0.10216297045350074,0.05799330680631101,0.19943929322063922,1.5588397932052613,0.0,0.0,0.0,0.20109425043687223,-1.545094101435883
no_conative,19,actual,mid,200,0.13318539619445802,0.13322136946022511,0.25907953150570395,1.5244286388158799,0.0,0.0,0.0,0.4626437954604626,-0.15723265849366694
no_conative,19,actual,top,200,0.1323667165264487,0.07511739769019186,0.24804641537368297,1.5306540191173554,0.0,0.0,0.0,0.6944362833350897,0.8804010883035354
no_conative,19,mean,bottom,200,0.10268776714801789,0.05799330680631101,0.20069357953965664,1.5583584785461426,0.0030965104699134825,0.006835987418889999,0.00011593469218951213,0.20109425043687223,-1.545094101435883
no_conative,19,mean,mid,200,0.1343457744270563,0.13322136946022511,0.2615754830092192,1.5229159837961197,0.003958553001284599,0.006338641941547394,0.00010822541555171483,0.4626437954604626,-0.15723265849366694
no_conative,19,mean,top,200,0.1333902946859598,0.07511739769019186,0.250868334621191,1.5288760966062547,0.0017074325308203697,0.0034055352956056596,4.8906917618296576e-05,0.6944362833350897,0.8804010883035354
no_conative,19,random,bottom,200,0.10279191661626101,0.05799330680631101,0.20084187090396882,1.5581941097974776,0.004000108353793621,0.008599342927336693,0.0001802167101965324,0.20109425043687223,-1.545094101435883
no_conative,19,random,mid,200,0.13382479175925255,0.13322136946022511,0.2603251077979803,1.5236641764640808,0.004999544769525528,0.007920975536108018,0.0002012040271119986,0.4626437954604626,-0.15723265849366694
no_conative,19,random,top,200,0.13250741224735976,0.07511739769019186,0.24892213888466358,1.5300805979967118,0.002359783872961998,0.004541096240282059,7.40235176999704e-05,0.6944362833350897,0.8804010883035354
no_conative,19,shuffled,bottom,200,0.102727683596313,0.05799330680631101,0.20071677029132842,1.5582389998435975,0.004122319780290127,0.009149344488978386,0.0002161181793871947,0.20109425043687223,-1.545094101435883
no_conative,19,shuffled,mid,200,0.13437219344079496,0.13322136946022511,0.2611433722823858,1.5231294310092927,0.005003755837678909,0.007820309549570083,0.0001983693629199479,0.4626437954604626,-0.15723265849366694
no_conative,19,shuffled,top,200,0.13249052353203297,0.07511739769019186,0.24896794319152832,1.5300562864542007,0.0022136563435196876,0.003910785987973214,6.595837082386424e-05,0.6944362833350897,0.8804010883035354
no_conative,19,zero,bottom,200,0.11854170996695756,0.05799330680631101,0.23190198108553886,1.5414128422737121,0.016378739513456822,0.032462687864899635,0.0017214012246404308,0.20109425043687223,-1.545094101435883
no_conative,19,zero,mid,200,0.14229678183794023,0.13322136946022511,0.26981097176671026,1.5170479094982148,0.009863753020763397,0.014571266248822212,0.0008552146693546093,0.4626437954604626,-0.15723265849366694
no_conative,19,zero,top,200,0.12466469164937735,0.07511739769019186,0.22901756428182124,1.5419014257192611,0.007718254178762436,0.019033876955509187,0.0005866421340033412,0.6944362833350897,0.8804010883035354
