valence_name,n,conative_loss,q_entropy,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY
top,12136,0.04046146891490558,1.5931705561470813,0.22962494362722752,0.13699654288388588,0.2076785531835526,0.20725969061004973,0.21844026963634758
mid,3588,0.055127647878766194,1.5408439759825385,0.3259367959879114,0.09835373900764297,0.18828404739233295,0.18746337310775466,0.19996204452719976
bottom,276,0.05735449989636739,1.5455110612986744,0.33741627385218936,0.11527689972865408,0.1804865789262281,0.17808974761029947,0.18873049896480382
