valence_name,n,conative_loss,q_entropy,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY
top,12792,0.038074792766380934,1.5931973697395159,0.23315341036890244,0.13684019074542886,0.20671582142423472,0.20656684708733197,0.21672373049059013
mid,2917,0.047996978130208166,1.5549629725206786,0.30193685662840425,0.10300069644326905,0.1979398277623628,0.19252944620435353,0.20459317258869822
bottom,291,0.03987875954596857,1.562768553950123,0.30913830653498675,0.1198790034733687,0.1911025939323648,0.18365729720526955,0.1962227939637666
