valence_name,n,conative_loss,q_entropy,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY
top,12360,0.04217391227851215,1.5906123077020675,0.23782568032157073,0.13285877482790778,0.20567057423872276,0.2066831914521151,0.2169617791681228
mid,3542,0.05288835519420973,1.5644477871364957,0.28908572853755843,0.11107863651778925,0.19523334673556952,0.19692190765139747,0.2076803812833912
bottom,98,0.07026798764661867,1.5638185021828632,0.30223539897373747,0.11622137203812599,0.18729525561235388,0.19312444344467047,0.2011235310715072
