cohort,seed,sample_id,g_mode,episode,t,x,y,zone3,valence_name,body_state,body_u,true_trend_UP_minus_DOWN,pred_trend_UP,pred_trend_DOWN,pred_trend_STAY,pred_trend_UP_minus_DOWN,pred_body_UP_minus_DOWN,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,g_norm_mode,g_norm_actual
full,22,0,actual,158,97,14,1,TR,top,0.7512742877006531,1.1054201650044422,0.04528351128101349,0.058535411953926086,0.035163938999176025,0.06517933309078217,0.02337147295475006,-0.0012987256050109863,0.20345182716846466,0.1615736484527588,0.20954377949237823,0.20727699995040894,0.21815381944179535,0.04187817871570587,1.604299783706665,0.0,0.0,0.0,3.4787604808807373,3.4787604808807373
full,22,0,zero,158,97,14,1,TR,top,0.7512742877006531,1.1054201650044422,0.04528351128101349,0.05576226860284805,0.003054441185668111,0.0478491373360157,0.05270782858133316,0.0026544928550720215,0.23346789181232452,0.1369108259677887,0.20789775252342224,0.20664022862911224,0.21508333086967468,0.09655706584453583,1.5947623252868652,0.0293363556265831,0.054678887128829956,0.00414615124464035,0.0,3.4787604808807373
full,22,0,mean,158,97,14,1,TR,top,0.7512742877006531,1.1054201650044422,0.04528351128101349,0.057005684822797775,0.03394780308008194,0.06351209431886673,0.023057881742715836,-0.001166999340057373,0.20345889031887054,0.16203340888023376,0.20942163467407227,0.2072577327489853,0.21782831847667694,0.04142548143863678,1.6044312715530396,0.00031359121203422546,0.0004526972770690918,1.0341755114495754e-06,3.4705159664154053,3.4787604808807373
full,22,0,shuffled,158,97,14,1,TR,top,0.7512742877006531,1.1054201650044422,0.04528351128101349,0.05788413807749748,0.03616093471646309,0.06507094204425812,0.021723203361034393,-0.0016987919807434082,0.20208358764648438,0.16331754624843597,0.20946674048900604,0.2071700096130371,0.2179621011018753,0.0387660413980484,1.6047050952911377,0.0016482695937156677,0.0031121373176574707,1.4195538824424148e-05,3.474804401397705,3.4787604808807373
full,22,0,random,158,97,14,1,TR,top,0.7512742877006531,1.1054201650044422,0.04528351128101349,0.059251777827739716,0.03408150374889374,0.06515467911958694,0.025170274078845978,-0.0008419156074523926,0.20511147379875183,0.15980517864227295,0.20953835546970367,0.20735788345336914,0.21818707883358002,0.04530629515647888,1.6038718223571777,0.0017988011240959167,0.0034281164407730103,1.659261033637449e-05,3.352531671524048,3.4787604808807373
full,22,1,actual,165,167,14,1,TR,top,0.8839151263237,2.0300395397363507,0.04528351500630379,0.045392416417598724,0.01921842247247696,0.04793427884578705,0.026173993945121765,0.0009382963180541992,0.2093592882156372,0.16076864302158356,0.2083320915699005,0.2068064659833908,0.21473349630832672,0.04859064519405365,1.6042793989181519,0.0,0.0,0.0,3.4551308155059814,3.4551308155059814
full,22,1,zero,165,167,14,1,TR,top,0.8839151263237,2.0300395397363507,0.04528351500630379,0.045832760632038116,-0.00283765303902328,0.037010397762060165,0.048670414835214615,0.0022557973861694336,0.23249903321266174,0.14210161566734314,0.20713669061660767,0.2060367614030838,0.21222588419914246,0.0903974175453186,1.5970158576965332,0.02249642089009285,0.041806772351264954,0.0023870528675615788,0.0,3.4551308155059814
full,22,1,mean,165,167,14,1,TR,top,0.8839151263237,2.0300395397363507,0.04528351500630379,0.04679163917899132,0.025959903374314308,0.052024856209754944,0.02083173580467701,-0.00043976306915283203,0.20391593873500824,0.16575153172016144,0.20844164490699768,0.20667767524719238,0.21521317958831787,0.0381644070148468,1.605433702468872,0.0053422581404447556,0.010426238179206848,0.0001483130909036845,3.4705159664154053,3.4551308155059814
full,22,1,shuffled,165,167,14,1,TR,top,0.8839151263237,2.0300395397363507,0.04528351500630379,0.047663960605859756,0.028736380860209465,0.05390506237745285,0.01892757974565029,-0.0010443329811096191,0.2018774300813675,0.16750207543373108,0.20857688784599304,0.20662535727024078,0.21541829407215118,0.034375354647636414,1.6057634353637695,0.007246414199471474,0.014215290546417236,0.0002754211309365928,3.4964659214019775,3.4551308155059814
full,22,1,random,165,167,14,1,TR,top,0.8839151263237,2.0300395397363507,0.04528351500630379,0.04537319764494896,0.023572927340865135,0.05007760226726532,0.021800270304083824,-0.00012320280075073242,0.2049010843038559,0.16481640934944153,0.20845013856887817,0.20671206712722778,0.21512024104595184,0.04008467495441437,1.6052391529083252,0.004373723641037941,0.008505970239639282,9.871282964013517e-05,3.510749340057373,3.4551308155059814
full,22,2,actual,174,188,14,1,TR,top,0.905208945274353,2.256490654308592,0.04528351500630379,0.044363006949424744,0.007533685304224491,0.041830312460660934,0.03682932257652283,0.0023632049560546875,0.22009937465190887,0.15139277279376984,0.20769968628883362,0.20666740834712982,0.21414071321487427,0.06870660185813904,1.6012619733810425,0.0,0.0,0.0,3.4624710083007812,3.4624710083007812
full,22,2,zero,174,188,14,1,TR,top,0.905208945274353,2.256490654308592,0.04528351500630379,0.043360091745853424,-0.021251996979117393,0.02572377771139145,0.06461209058761597,0.004064500331878662,0.25137394666671753,0.13040688633918762,0.2047884315252304,0.20387938618659973,0.20955131947994232,0.12096706032752991,1.5891993045806885,0.02778276801109314,0.05226045846939087,0.0037257010117173195,0.0,3.4624710083007812
full,22,2,mean,174,188,14,1,TR,top,0.905208945274353,2.256490654308592,0.04528351500630379,0.04739128798246384,0.01729186624288559,0.04860978573560715,0.030099421739578247,0.00117415189743042,0.21276573836803436,0.15700259804725647,0.2081974744796753,0.2068166583776474,0.2152174562215805,0.05576314032077789,1.6031993627548218,0.00672990083694458,0.012943461537361145,0.00022974703460931778,3.4705159664154053,3.4624710083007812
full,22,2,shuffled,174,188,14,1,TR,top,0.905208945274353,2.256490654308592,0.04528351500630379,0.04698655754327774,0.013686549849808216,0.046735964715480804,0.0333000086247921,0.001725912094116211,0.21589744091033936,0.1540825515985489,0.20812399685382843,0.20683908462524414,0.2150568664073944,0.061814889311790466,1.6022623777389526,0.003529313951730728,0.006891712546348572,6.669881986454129e-05,3.4381558895111084,3.4624710083007812
full,22,2,random,174,188,14,1,TR,top,0.905208945274353,2.256490654308592,0.04528351500630379,0.049377936869859695,0.0258833896368742,0.05386734753847122,0.023494547232985497,-0.0004367232322692871,0.2060742974281311,0.16310320794582367,0.20840851962566376,0.20666688680648804,0.2157471477985382,0.042971089482307434,1.6048235893249512,0.01333477534353733,0.025735512375831604,0.0009046985069289804,3.61637806892395,3.4624710083007812
full,22,3,actual,165,158,14,3,TR,top,0.8765659928321838,1.9603052654954611,0.08534391224384308,0.04703618213534355,0.011296140030026436,0.04577971622347832,0.03574004024267197,0.0022736787796020508,0.21810495853424072,0.15169799327850342,0.20825445652008057,0.20695653557777405,0.21498608589172363,0.0664069652557373,1.6014378070831299,0.0,0.0,0.0,3.4554269313812256,3.4554269313812256
full,22,3,zero,165,158,14,3,TR,top,0.8765659928321838,1.9603052654954611,0.08534391224384308,0.04527091979980469,-0.018146226182579994,0.02891545742750168,0.06341714411973953,0.004016876220703125,0.24908816814422607,0.13079003989696503,0.20537549257278442,0.20438672602176666,0.210359588265419,0.11829812824726105,1.5898103713989258,0.027677103877067566,0.05189116299152374,0.0036875144578516483,0.0,3.4554269313812256
