cohort,seed,g_mode,valence_name,n,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,body_state,body_u
no_conative,12,actual,bottom,115,0.0826689192134401,0.08853530968013017,0.17397669074328048,1.5703782029773878,0.0,0.0,0.0,0.33933380349822667,-0.7065832735995619
no_conative,12,actual,mid,229,0.08986779861965555,0.13242062067360857,0.18262886955488197,1.5651904828683778,0.0,0.0,0.0,0.4843610238820705,-0.061811245846154404
no_conative,12,actual,top,256,0.039378046392812394,0.053928920620819554,0.07423649178235792,1.5990421916358173,0.0,0.0,0.0,0.7527005020529032,1.2092757389676911
no_conative,12,mean,bottom,115,0.08210592600314513,0.08853530968013017,0.17260701760001804,1.570906510560409,0.0007524709338727205,0.0016955732003502224,5.167516349541509e-06,0.33933380349822667,-0.7065832735995619
no_conative,12,mean,mid,229,0.08989538953489092,0.13242062067360857,0.18282220034359845,1.5650911372821925,0.0005524652851460803,0.0013679565300587482,6.405520610078543e-06,0.4843610238820705,-0.061811245846154404
no_conative,12,mean,top,256,0.039201098057674244,0.053928920620819554,0.07385446692933328,1.5991214448586106,0.0004263215378159657,0.0008652369724586606,1.8749693218023111e-06,0.7527005020529032,1.2092757389676911
no_conative,12,random,bottom,115,0.08200038632620936,0.08853530968013017,0.17235869843026866,1.5710018904312797,0.0009736903983613719,0.0021662599366644155,1.1114649042492207e-05,0.33933380349822667,-0.7065832735995619
no_conative,12,random,mid,229,0.0899129997955139,0.13242062067360857,0.18285869354764447,1.565086162246471,0.0007009557631338527,0.0017168117792845813,9.755608755114426e-06,0.4843610238820705,-0.061811245846154404
no_conative,12,random,top,256,0.03924763112445362,0.053928920620819554,0.07394781708717346,1.5991044165566564,0.0006605573726119474,0.0013297366967890412,4.964165003062959e-06,0.7527005020529032,1.2092757389676911
no_conative,12,shuffled,bottom,115,0.08223378007178721,0.08853530968013017,0.17287344984386277,1.570779680169147,0.0009978051742781764,0.0021682805341223014,1.0307083511693434e-05,0.33933380349822667,-0.7065832735995619
no_conative,12,shuffled,mid,229,0.08971418217475237,0.13242062067360857,0.18243111852214847,1.5652420593661511,0.0007945660778268456,0.0019306658917639453,1.16316177298152e-05,0.4843610238820705,-0.061811245846154404
no_conative,12,shuffled,top,256,0.03906528260267805,0.053928920620819554,0.07358205231139436,1.5991860874928534,0.0006632801960222423,0.0013434710854198784,5.426865856694718e-06,0.7527005020529032,1.2092757389676911
no_conative,12,zero,bottom,115,0.06337135926536892,0.08853530968013017,0.13126026042129682,1.586313179264898,0.01929755994807119,0.04271643032198367,0.002550694759955387,0.33933380349822667,-0.7065832735995619
no_conative,12,zero,mid,229,0.09169299973736163,0.13242062067360857,0.19272269315074103,1.5614871728888766,0.009486441317473957,0.023291228705098015,0.0013126891119584572,0.4843610238820705,-0.061811245846154404
no_conative,12,zero,top,256,0.05554725119145587,0.053928920620819554,0.1081955122645013,1.5911285891197622,0.016169204798643477,0.03395902048214339,0.0016770039405855641,0.7527005020529032,1.2092757389676911
