cohort,seed,g_mode,valence_name,n,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,body_state,body_u
no_body_in_g,14,actual,bottom,200,0.11122398875653744,0.09284423541277648,0.23100166477262973,1.5407375663518905,0.0,0.0,0.0,0.4116654422879219,-0.3689173595832843
no_body_in_g,14,actual,mid,200,0.1320208555087447,0.13040726959705354,0.25424555264413357,1.525791100859642,0.0,0.0,0.0,0.5108590164780616,0.05262353829055484
no_body_in_g,14,actual,top,200,0.08443052558228374,0.05538245670497417,0.1472080159932375,1.575734422802925,0.0,0.0,0.0,0.7218761272728443,1.058203059975825
no_body_in_g,14,mean,bottom,200,0.11155735116451979,0.09284423541277648,0.2320500983297825,1.5402901715040207,0.002965102382004261,0.0060902082175016406,6.294362187645674e-05,0.4116654422879219,-0.3689173595832843
no_body_in_g,14,mean,mid,200,0.13246371939778329,0.13040726959705354,0.2546704176068306,1.525584315061569,0.0016932215914130212,0.00403528206050396,6.422782943900529e-05,0.5108590164780616,0.05262353829055484
no_body_in_g,14,mean,top,200,0.08486422365531325,0.05538245670497417,0.1478145816549659,1.5755952328443528,0.0033351299911737443,0.0062416385486721996,0.00011545505056346883,0.7218761272728443,1.058203059975825
no_body_in_g,14,random,bottom,200,0.11222535382956267,0.09284423541277648,0.23333931304514408,1.5394852542877198,0.00430032629519701,0.008894088864326476,0.0001458808158179181,0.4116654422879219,-0.3689173595832843
no_body_in_g,14,random,mid,200,0.1324713362380862,0.13040726959705354,0.25461591899394986,1.5255771446228028,0.0021285075694322587,0.005072152689099312,0.00010532468134442752,0.5108590164780616,0.05262353829055484
no_body_in_g,14,random,top,200,0.08464346317574382,0.05538245670497417,0.14745127625763416,1.5757161074876784,0.004456973634660244,0.008322558104991913,0.00018260209871129974,0.7218761272728443,1.058203059975825
no_body_in_g,14,shuffled,bottom,200,0.1112149791792035,0.09284423541277648,0.2311946115642786,1.5407238566875459,0.003990925438702106,0.008249556720256805,0.00013501526836705579,0.4116654422879219,-0.3689173595832843
no_body_in_g,14,shuffled,mid,200,0.13227579925209285,0.13040726959705354,0.25414665140211584,1.5258586180210114,0.0024456608295440672,0.005845792442560196,0.00013929119392400936,0.5108590164780616,0.05262353829055484
no_body_in_g,14,shuffled,top,200,0.085139922183007,0.05538245670497417,0.1483507925644517,1.5753465205430985,0.004847525171935558,0.009058430455625058,0.00020767208154211402,0.7218761272728443,1.058203059975825
no_body_in_g,14,zero,bottom,200,0.09795498684048652,0.09284423541277648,0.20291293516755105,1.5563115745782852,0.013269001916050911,0.0280887296050787,0.001038161998731084,0.4116654422879219,-0.3689173595832843
no_body_in_g,14,zero,mid,200,0.12978617556393146,0.13040726959705354,0.25609710313379763,1.5255034291744232,0.00650108303874731,0.014477939456701278,0.000630285013030516,0.5108590164780616,0.05262353829055484
no_body_in_g,14,zero,top,200,0.09574618816375732,0.05538245670497417,0.17092910647392273,1.567335010766983,0.01133342506363988,0.023721090480685235,0.0009871008235495537,0.7218761272728443,1.058203059975825
