valence_name,n,conative_loss,q_entropy,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY
top,12188,0.03717816659332809,1.5916414718804768,0.23686115577704484,0.13462618846613772,0.20646963424278864,0.20620539566317972,0.21583762663209638
mid,3403,0.04030694396328373,1.5567182031337772,0.30164068137727135,0.10547080728636746,0.19576460153713948,0.1928183831013969,0.20430552664746826
bottom,409,0.03257078103593626,1.5678787554971747,0.29971698771770544,0.12495030613939453,0.1901069400800178,0.18668041828209148,0.19854534823620523
