cohort,seed,sample_id,g_mode,episode,t,x,y,zone3,valence_name,body_state,body_u,true_trend_UP_minus_DOWN,pred_trend_UP,pred_trend_DOWN,pred_trend_STAY,pred_trend_UP_minus_DOWN,pred_body_UP_minus_DOWN,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,g_norm_mode,g_norm_actual
no_body_in_g,3,0,actual,177,121,13,2,TR,top,0.802028477191925,1.3990210180421259,0.0644621029496193,0.02808321826159954,-0.06634802371263504,0.004648437723517418,0.09443124383687973,-0.0007722973823547363,0.2687118947505951,0.10471665859222412,0.20813776552677155,0.20516526699066162,0.21326838433742523,0.16399523615837097,1.5706074237823486,0.0,0.0,0.0,3.4735770225524902,3.4735770225524902
no_body_in_g,3,0,zero,177,121,13,2,TR,top,0.802028477191925,1.3990210180421259,0.0644621029496193,-0.01781206950545311,-0.1378275603055954,-0.06193752586841583,0.12001548707485199,0.0074631571769714355,0.3138015866279602,0.09275375306606293,0.1987423300743103,0.1936536729335785,0.20104864239692688,0.22104783356189728,1.5458041429519653,0.02558424323797226,0.057052597403526306,0.005065352655947208,0.0,3.4735770225524902
no_body_in_g,3,0,mean,177,121,13,2,TR,top,0.802028477191925,1.3990210180421259,0.0644621029496193,0.02970057539641857,-0.0657690092921257,0.005987079814076424,0.09546958655118942,-0.001140296459197998,0.2695164084434509,0.10404090583324432,0.20822970569133759,0.20505540072917938,0.21315757930278778,0.1654755026102066,1.5699354410171509,0.0010383427143096924,0.0014802664518356323,3.421009751036763e-06,3.4524991512298584,3.4735770225524902
no_body_in_g,3,0,shuffled,177,121,13,2,TR,top,0.802028477191925,1.3990210180421259,0.0644621029496193,0.03198014199733734,-0.06470334529876709,0.007728045806288719,0.09668348729610443,-0.0015068650245666504,0.2706827223300934,0.10332504659891129,0.20796743035316467,0.2049744427204132,0.21305035054683685,0.1673576831817627,1.5691338777542114,0.002252243459224701,0.0033624470233917236,1.6746053006500006e-05,3.4520695209503174,3.4735770225524902
no_body_in_g,3,0,random,177,121,13,2,TR,top,0.802028477191925,1.3990210180421259,0.0644621029496193,0.03057689033448696,-0.06163138896226883,0.008364828303456306,0.09220828115940094,-0.0016939043998718262,0.26614615321159363,0.10629279166460037,0.20832420885562897,0.20549927651882172,0.21373750269412994,0.15985336899757385,1.5723140239715576,0.0022229626774787903,0.004141867160797119,2.5012646801769733e-05,3.303164482116699,3.4735770225524902
no_body_in_g,3,1,actual,146,86,14,2,TR,top,0.5558174848556519,0.22420446497319219,0.06446211040019989,0.1029595211148262,-0.006549427285790443,0.07415900379419327,0.1095089465379715,-0.0030677616596221924,0.28224894404411316,0.09514189511537552,0.20608152449131012,0.2043227106332779,0.2122049629688263,0.18710705637931824,1.5597844123840332,0.0,0.0,0.0,3.4640650749206543,3.4640650749206543
no_body_in_g,3,1,zero,146,86,14,2,TR,top,0.5558174848556519,0.22420446497319219,0.06446211040019989,0.05107726901769638,-0.08170904964208603,0.00475313700735569,0.1327863186597824,0.001954197883605957,0.32213038206100464,0.08496231585741043,0.19682146608829498,0.19411316514015198,0.20197272300720215,0.2371680736541748,1.5356051921844482,0.023277372121810913,0.05006101727485657,0.0038975682109594345,0.0,3.4640650749206543
no_body_in_g,3,1,mean,146,86,14,2,TR,top,0.5558174848556519,0.22420446497319219,0.06446211040019989,0.10706796497106552,0.008620953187346458,0.08412032574415207,0.09844700992107391,-0.005173236131668091,0.268534779548645,0.10164063423871994,0.20828568935394287,0.2069106549024582,0.21462826430797577,0.16689413785934448,1.568474292755127,0.011061936616897583,0.020212918519973755,0.0005984071176499128,3.4524991512298584,3.4640650749206543
no_body_in_g,3,1,shuffled,146,86,14,2,TR,top,0.5558174848556519,0.22420446497319219,0.06446211040019989,0.10506478697061539,-0.00037328898906707764,0.07852047681808472,0.10543807595968246,-0.00378534197807312,0.27700045704841614,0.09742685407400131,0.20698454976081848,0.2053678035736084,0.21322035789489746,0.17957359552383423,1.5630970001220703,0.004070870578289032,0.007533460855484009,8.345185779035091e-05,3.4639620780944824,3.4640650749206543
no_body_in_g,3,1,random,146,86,14,2,TR,top,0.5558174848556519,0.22420446497319219,0.06446211040019989,0.10905950516462326,0.013438815250992775,0.08748230338096619,0.09562069177627563,-0.005729317665100098,0.26530760526657104,0.10344149172306061,0.20868179202079773,0.20745782554149628,0.21511124074459076,0.16186611354351044,1.5705382823944092,0.013888254761695862,0.0252409428358078,0.0009318289812654257,3.5429847240448,3.4640650749206543
