cohort,seed,g_mode,valence_name,n,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,body_state,body_u
full,6,actual,bottom,200,0.08681725047528743,0.08383812114596367,0.18145413160324098,1.5658028322458266,0.0,0.0,0.0,0.37073580756783486,-0.5497014544550085
full,6,actual,mid,200,0.11448174070566892,0.13085863254964353,0.2193527865409851,1.5440539222955705,0.0,0.0,0.0,0.5170256590098142,0.08522422685236795
full,6,actual,top,200,0.040911322236061094,0.05203242091462016,0.07437984474003315,1.5972574740648269,0.0,0.0,0.0,0.7280823145061731,1.099260761127657
full,6,mean,bottom,200,0.08632488943636417,0.08383812114596367,0.1806611765921116,1.5664048486948012,0.002212508246302605,0.004616467654705048,3.970482763634209e-05,0.37073580756783486,-0.5497014544550085
full,6,mean,mid,200,0.11478546667844057,0.13085863254964353,0.21994862362742423,1.5437753933668137,0.0012980731576681137,0.0026061944663524628,2.5281652617650253e-05,0.5170256590098142,0.08522422685236795
full,6,mean,top,200,0.04087789360433817,0.05203242091462016,0.07431118950247764,1.5972335124015808,0.0015207482501864433,0.002682299017906189,2.0140024694228487e-05,0.7280823145061731,1.099260761127657
full,6,random,bottom,200,0.08618139596655965,0.08383812114596367,0.18036119043827056,1.5665589064359664,0.003127275686711073,0.0065224400162696835,8.799432298701503e-05,0.37073580756783486,-0.5497014544550085
full,6,random,mid,200,0.11466500768437982,0.13085863254964353,0.2197555099055171,1.5438630545139314,0.002003565076738596,0.004049353562295437,5.313929886597179e-05,0.5170256590098142,0.08522422685236795
full,6,random,top,200,0.04094810994341969,0.05203242091462016,0.07444085251539946,1.5971599811315536,0.002114680167287588,0.0037575675174593925,3.7445416687660326e-05,0.7280823145061731,1.099260761127657
full,6,shuffled,bottom,200,0.08651441492140294,0.08383812114596367,0.18103291526436804,1.566267215013504,0.003050861246883869,0.006419606059789657,8.03972241919837e-05,0.37073580756783486,-0.5497014544550085
full,6,shuffled,mid,200,0.11452323699370026,0.13085863254964353,0.21946152828633786,1.544023445248604,0.0020257299579679966,0.004197714850306511,5.68113280758098e-05,0.5170256590098142,0.08522422685236795
full,6,shuffled,top,200,0.04078603021800518,0.05203242091462016,0.07418892115354538,1.597268984913826,0.0019785193726420403,0.003515118956565857,3.3431999559070394e-05,0.7280823145061731,1.099260761127657
full,6,zero,bottom,200,0.06060731479898095,0.08383812114596367,0.12611487977206706,1.5879634410142898,0.02626922382041812,0.055566893443465236,0.004067315543070435,0.37073580756783486,-0.5497014544550085
full,6,zero,mid,200,0.11378208637237548,0.13085863254964353,0.22546516343951226,1.542635247707367,0.017025656439363955,0.03412502929568291,0.002514262807671912,0.5170256590098142,0.08522422685236795
full,6,zero,top,200,0.06195733884349466,0.05203242091462016,0.11138030603528022,1.5871382933855056,0.02104601660743356,0.037000461295247075,0.002192840832285583,0.7280823145061731,1.099260761127657
