cohort,seed,phase,shock_minus_control.body_state,shock_minus_control.body_u,shock_minus_control.obs_pe,shock_minus_control.alpha,shock_minus_control.g_norm,shock_minus_control.g_delta_norm,shock_minus_control.pred_trend_UP_minus_DOWN,shock_minus_control.q_UP_minus_DOWN,shock_minus_control.metric_eig_entropy,shock_minus_control.metric_cond,shock_minus_control.metric_top1_mass,shock_minus_control.metric_trace,shock_minus_control.M_g_eig_0,shock_minus_control.M_g_eig_1,shock_minus_control.M_g_eig_2,shock_minus_control.M_g_eig_3,shock_minus_control.M_g_eig_4,shock_minus_control.M_g_eig_5,shock_minus_control.M_g_eig_6,shock_minus_control.M_g_eig_7,shock_minus_control.M_g_eig_8,shock_minus_control.M_g_eig_9,shock_minus_control.M_g_eig_10,shock_minus_control.M_g_eig_11,shock_minus_control.M_g_eig_12,shock_minus_control.M_g_eig_13,shock_minus_control.M_g_eig_14,shock_minus_control.M_g_eig_15,shock_minus_control.M_g_eig_16,shock_minus_control.M_g_eig_17,shock_minus_control.M_g_eig_18,shock_minus_control.M_g_eig_19,shock_minus_control.PC1,shock_minus_control.PC2,shock_minus_control.PC3,shock_minus_control.g_0,shock_minus_control.g_1,shock_minus_control.g_2,shock_minus_control.g_3,shock_minus_control.g_4,shock_minus_control.g_5,shock_minus_control.g_6,shock_minus_control.g_7,shock_minus_control.g_8,shock_minus_control.g_9,shock_minus_control.g_10,shock_minus_control.g_11,shock_control_PC_centroid_dist,shock_control_g_centroid_dist,shock_control_metric_spectral_l2
full,21,pre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
full,21,recovery,-0.3116937071084976,-1.3460218654234068,0.0012245646707015117,0.008528348896652459,-0.003966701030730935,0.0026190147153101855,0.038965166360139844,0.07363450359553099,0.0020676847508180884,-0.0682553506481085,-0.0016300883601428617,-0.12049579182639825,-0.0014568130485713426,-0.0029690409079194124,0.0038976114243269022,-0.0019648309797048458,-0.01582152321934699,-0.001280069351196289,-0.007648809999227513,-0.0032252430915832297,0.0031820990145206562,0.006219369173049938,0.005143775045871768,-0.007240309193730365,-0.0037597492337226868,-0.005293177068233512,-0.003425012528896376,-0.014651125669479348,-0.0032745793461800288,-0.008666025847196668,-0.02535500153899195,-0.03290733546018609,-0.026592764544491,-0.0026221275977246217,-0.009985025350558896,-0.10283709857612847,0.0052004783006850686,0.0039658874273298395,-0.04776099957525731,-8.12571495771297e-05,0.022929270289023404,0.0037041306495666504,0.022775847138836985,0.010125630418770015,0.0223980921527982,0.03231127932667732,0.0038767665624614978,0.028526328374131684,0.12498329492883264,0.050583329740914854
full,21,shock,-0.19757613092660897,-0.8139884597191267,0.0008368532347958531,-0.001992470026016234,-0.025125157833099543,0.013380298716947438,0.02646338772028685,0.050442677363753324,0.011594398085363888,-0.8267990342514562,-0.005455703051823746,-0.0358619097620263,0.004471177980303748,0.008615844696760161,0.008619683235883718,0.012224377691745753,0.0043285831809043995,0.0100309759378433,0.007915988564491272,0.0023094728589058144,0.00541187226772305,0.0018535465002059714,0.00023799985647199318,-0.00036638081073764317,-0.0002949148416518943,-0.0036753326654435092,-0.006101697683334351,-0.001326477527618386,-0.008312389254570007,-0.005418679118156411,-0.018529179692268416,-0.05785638093948364,-0.030675548385054707,0.0026755094993625717,-0.03656695896054862,0.06490579135715961,0.01625283445173409,0.009312242269515991,0.01160636395215986,0.013677830994129225,-0.0379638396203518,-0.12012061774730676,-0.008452601358294495,0.013454562984406945,-0.004738745093345653,0.017917308211326533,-0.0015477061271669257,0.0478047080048342,0.14613005739678667,0.066181278341921
full,22,pre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
full,22,recovery,-0.2940167121589184,-1.254183002672736,0.0043513483426067985,-0.000913762301206586,-0.03018356263637534,0.002929381199646742,0.0032496705651283223,0.009644726663827902,0.08867070185565051,-8.646067184928782,-0.057403289457095774,-0.7809358895756304,0.001670114230364561,0.0017104510217904878,0.012885558418929577,-0.0001759884878993201,0.039585456252098083,0.002565007656812668,-0.009390890225768056,0.007514794543385495,0.024193543940782547,-0.003262228518724486,-0.008844845741987184,0.00032652541995048523,-0.0037572085857391357,-0.010757566988468192,-0.011219346523284934,0.0023792028427124245,0.010947892069816612,0.007547937333583832,0.02126468420028682,-0.8661189824342728,0.1941538330415099,-0.05556830227764348,-0.08998122369736805,-0.0076296351850032584,0.03906914031540509,-0.043270123004913064,0.027116302773356443,0.03771130144596091,0.00997527688741684,0.002937616399140093,0.10760126225650313,-0.0015285156667232402,-0.1485837787260607,-0.23622709084302188,0.2092073210023955,0.221088596994069,0.3727612283806388,0.8681110655497272
full,22,shock,-0.19609272480010992,-0.8139884597191267,0.003437238687183709,-0.0017330653965473147,-0.04936985969543484,0.02208961793221533,0.0028548400849103955,0.00836629793047905,0.09817976053323019,-9.26049237193346,-0.057104671405689866,-0.9389144729822885,0.0018451642245054245,0.00628478080034256,0.014330597221851371,0.005728841572999965,0.040009722113609314,0.004869967699050903,-0.014328762888908386,0.015527682006359067,0.03418241888284684,0.0011260479688643965,-0.011416605114936806,0.0015264391899109109,-0.010232412815093905,-0.024819824099540755,-0.022323626279830866,-0.018656489253044084,-0.01512868106365206,-0.012847477197647006,-0.01401119530200945,-0.9205810606479643,0.10968838628510735,-0.05181209171133411,-0.060441270775435374,-0.0020224124193192194,0.013870649342425167,-0.07464673519134513,0.013135254383087158,0.01646972894668597,-0.007660913467407271,0.0061363745073322205,0.07335518598556512,0.01818061023950579,-0.14304475001990796,-0.13688829280436038,0.2318197299609892,0.13553295594166062,0.3239766380781647,0.9237322406849167
full,23,pre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
full,23,recovery,-0.2793254539370537,-1.2545103701838738,0.0029793845591484566,0.004372116085141896,-0.005553773045539945,0.0010053598904050881,0.02449712660163641,0.046047512814402586,0.004165916123913149,-0.2819873328402185,0.00020430111497404813,-0.026660271920263767,0.002684824354946602,0.00962201990187167,0.005970749258995073,0.006249339878559135,0.00028220564126968384,-0.007974795252084721,0.005458541214466095,0.0022262830287217983,-0.0004452075809240341,0.004024287313222796,0.003111011534929209,-0.0064802572131156255,0.005515047162771181,0.000773583352565721,0.0015458099544047865,-0.009860330075025514,-0.004621724039316155,-0.00308908149600029,-0.039471129328012555,-0.0021814495325087613,0.031248822632018947,-0.04616996417942786,0.01165765937077623,-0.04421629094285891,-0.00978308296762407,0.019850296527147315,-0.09568829899653791,-0.012576800584793046,0.07507806401699782,-0.002020379900932401,0.0897469099611044,0.005717698205262425,-0.005682983994484081,-0.02566634863615036,0.009634646773338307,0.05695661094396399,0.1620837178027752,0.04544503515973808
full,23,shock,-0.19798766225576403,-0.8139884597191267,0.002729805128183216,-0.012275467440485952,-0.015630686283111483,-0.0018804546212777499,0.0200799610465765,0.03890407793223858,0.004361282733321481,-0.3061117780931504,-0.0026950871700734402,0.02887402400374306,0.0018483586609363556,0.001024013757705694,0.003680518269538857,0.007704961299896229,0.007577775418758426,0.000522904098033905,0.009066975116729714,0.004507930576801267,0.001220139861106917,0.0005585461854935581,0.005524012446403437,-0.0015347301959991455,0.007633045315742493,0.005220845341682434,0.004881399869918868,0.005581837892532415,-0.0023772716522216797,-0.0029706180095673274,-0.004820951819419772,-0.02597566843032828,0.005478486621785406,0.0060013221669417,0.011406701344819581,-0.010801871120929701,0.005339172855019558,-0.013443611562252045,0.002360680699348444,-0.012357455492019609,0.003638570010662062,0.01326850652694711,0.01706020981073375,0.014701109379529953,-0.01793508231639862,-0.005023112893104642,0.0023094311356544606,0.014005089038860706,0.03915220994891192,0.03354451657228105
full,24,pre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
full,24,recovery,-0.2746125474572182,-1.2277070228526605,0.003842024135519751,-0.0018829830922186402,-0.0179472595453265,0.014009289129171522,-0.001558645907789466,-0.008157852478325345,0.11595328913793512,-8.366849214276204,-0.05879977467694317,-3.6822633825242512,0.022978250682353984,0.0048529161140322685,-0.007477426342666127,-0.018313230946660042,-0.01470978558063507,-0.009778019413352046,-0.006805464252829518,-0.05661290213465686,-0.044265251606702805,-0.053118837997317314,-0.07357454672455788,-0.08767546415328975,-0.11363116428256037,-0.14039750546216967,-0.14339509010314944,-0.2472684569656849,-0.28565656468272205,-0.4210867494344712,-0.5348878420889378,-1.4514402471482752,0.2975573447948946,-0.11973606016426608,-0.07626584151636817,0.10532674744608814,-0.14174180480476933,0.02156848013401025,0.2538147911429405,0.06013539349660277,0.014771398459561158,0.020914623141288724,-0.12049715965986252,-0.10774178802967072,-0.1907120913965627,-0.3209801252931356,0.27472008764743805,0.3296870882022047,0.5842446570476143,1.6698539591453074
full,24,shock,-0.1979940369725227,-0.8139884597191267,0.0025575975771062074,-0.06356375552713871,-0.04980279207229632,0.016927055362612006,-0.004964533820748324,-0.02048534825444223,0.10851301903566268,-6.80295410525116,-0.059407674535881916,-2.908319623023271,0.0322644539177418,0.014045123755931865,0.01738973110914227,-0.004594261944293965,-0.0013810142874717823,0.03064623922109605,0.009051355719566334,-0.02759476602077482,-0.0305583715438843,-0.033264541625976585,-0.05588110983371741,-0.04994278848171241,-0.09746254086494444,-0.11533424556255334,-0.12400532364845285,-0.18883890807628634,-0.23447393774986258,-0.3548825323581696,-0.4742586225271226,-1.219243562221527,0.13070381244310825,-0.1984083922469171,0.04493303221029937,0.03826423501595855,-0.04749796986579896,0.1755141854286193,0.01926012039184566,0.037348899245262135,0.11724948361516002,0.05790547132492063,0.06797690391540545,-0.1548533350229263,-0.29054128378629684,-0.18460633829236028,0.0871063351631165,0.2418023037209975,0.4561507227005385,1.4061428537147647
full,25,pre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
full,25,recovery,-0.2914150454103947,-1.2547853817956862,0.002336524359998293,0.00465257437899709,-0.02438851594924918,0.008853526250459253,0.021912521356716758,0.0400478634983301,-0.0010316478172094357,-0.9462292878611702,0.003335047520954343,0.3338815460912894,0.02346966741606593,-0.011778788268566126,-0.006050227954983722,-0.012124459445476521,0.013650893047451984,0.016941504925489403,0.023654691502451863,0.024862254783511173,0.02457916960120199,0.04461689069867131,0.011025636643171355,0.013352825492620402,0.017104174941778183,0.014980440586805255,0.015582107752561525,0.009402506053447723,0.018460679799318314,0.030396804213523865,-0.017651274055242583,0.07940604835748677,-0.054127712091454505,-0.055308877391281264,0.06409399369802493,-0.19002825543284407,-0.09488301633973606,0.14273667827947067,-0.014992617443203904,0.07826247960329069,0.04429777630284662,0.2697509550489485,-0.13215078553184867,-0.0026901087723672362,0.05929925331802224,0.03832988590002051,-0.1106957049574703,0.10048343725560761,0.42576417944748635,0.11894831505821471
full,25,shock,-0.19754116982221603,-0.8139884597191268,0.000721211708150803,-0.0009424023330211612,-0.024184334278106956,0.019028145959600805,0.012412787228822705,0.023773561790585512,0.010966119846401945,-0.8044046643468352,-0.0011016291333305617,0.04813561514020037,0.008525790274143213,0.004082489013671864,0.016220548748970026,0.020843880623579003,0.01861523389816283,-0.00019809305667872756,0.007816164195537545,0.00729621946811676,0.011648763716220811,0.012269935011863686,0.01942352354526522,0.008034178614616416,-0.00023112595081320464,0.015301206707954429,0.0005580306053161177,-0.01884457170963283,-0.013556152582168579,-0.010085669159889288,-0.05493659973144538,-0.0046481370925903764,0.003478455744133635,-0.02433711076952788,0.06393554442519589,-0.06551458537578592,-0.04791811755858362,0.04132627025246621,-0.017696598172187827,0.01972850561141981,0.022381726652383804,0.20632739551365373,-0.05222866684198381,-0.003321885690093049,0.013568825070979073,-0.012996882200241089,-0.04634786974638701,0.06849925879831374,0.23939614116273364,0.07675039985348492
full,26,pre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
full,26,recovery,-0.274546904861927,-1.238898668871509,0.007293372426647692,-0.0003912718966603279,-0.0696834921836853,0.005652598850429057,-0.02795182866975665,-0.056555973738431936,0.035967566101363424,-3.796484642865865,-0.032488502577209005,0.8553688243031505,0.022039693407714375,0.042612954601645464,0.040161045081913455,0.0728089861571789,0.09306492954492568,0.05408421382308004,0.015099433436989773,0.0008878979831933864,0.034683791175484646,0.04275147840380672,0.04617920517921453,0.07195369750261316,0.03221958205103881,0.012719879299402326,0.044363025575876236,0.10103626623749729,0.08449318856000898,0.06056690737605097,0.21784726604819304,-0.23420461714267726,-0.3217062285115929,-0.2776248771940535,0.07141164360262164,0.1301622487604619,0.09489749297499656,0.7360659604892135,0.041886680200696,0.12042100477265194,-0.07139091044664392,-0.338061127718538,-0.263645318109775,-0.29689633119851355,-0.2349450767040251,0.20437471792101858,-0.07777327857911587,0.4308945262383758,0.9818613580326357,0.397321189368443
full,26,shock,-0.18823574855923653,-0.8139884597191269,0.002690685592824593,-0.0009253211319446564,-0.05760536193847665,0.025646819779649374,-0.008089444786310199,-0.011948426067829143,0.02954200076673663,-2.577043846949854,-0.020178108437528847,0.21414809413254154,0.012217918410897255,0.02496326416730882,0.0176015853881836,0.042913360893726354,0.05591214597225186,0.02354251891374587,0.004272758960723877,0.013042598962783813,0.02310039848089218,0.026921276748180345,0.015046578645706132,0.01967307627201076,0.014429888129234292,0.001444277167320207,0.015379199385643028,0.017755416035652116,0.018707972764968828,-0.002724152803421087,0.05368112921714774,-0.18373311758041377,-0.06863438882456985,-0.1633366458051695,0.03906996049581102,0.04826025962829594,0.0384034663438797,0.2838561128824949,0.025774268433451653,0.03353824168443681,0.05518174469470982,-0.14168692855164408,-0.17291651582345363,-0.13795340657234192,-0.05071349143981907,0.0622903198003768,-0.026608753204345692,0.18142767430948858,0.4066678505577568,0.21546095965328363
full,27,pre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
full,27,recovery,-0.19458344504237174,-1.0267232801474067,0.007517964270664378,0.022951603122055533,0.0553641200065611,0.006270878954092039,0.004849410103634003,0.0009974503889680075,0.028366637318166354,-2.889729181295314,-0.02261296244038792,0.9549648502841581,0.05190311446785928,0.056796793825924397,0.07566851563751698,0.05693365335464473,0.05237651988863945,0.05698908679187298,0.0557900451123714,0.04833613149821758,0.04882967509329322,0.06666988991200928,0.06401182599365707,0.05116131827235215,0.03921564295887947,0.03005728051066403,0.036366827040910765,0.04306620806455619,0.023459691554307938,0.0520911447703839,0.17299298644065852,-0.12775150090456022,0.11418536069117236,-0.38443132804192226,0.33999092257550656,-0.14984012742061167,0.03657167460769417,0.1621461409900803,-0.2920926809310913,-0.38724727779626855,0.6022611929918639,-0.13800876185705419,-0.05920511484146118,-0.31185291334986687,0.0700538403354585,0.19486474528093822,0.2793340137344785,0.5257561887510154,0.9427562036236087,0.3082216110887259
full,27,shock,-0.17349578216671946,-0.8139884597191266,0.004784733429551125,0.005206058174371711,-0.004704415798187256,0.033329107938334344,-0.004469554498791689,-0.006934606283903133,0.03444911687473029,-2.4396729232187067,-0.021955151913734733,-0.010028003156184795,0.021450351178646104,0.04563873112201691,0.037999710440635714,0.015891821682453178,0.04493033736944202,0.027226234972476948,0.02464100867509844,0.0243656188249588,0.018864111602306388,0.023238451778888725,0.017699337005615268,0.009682589769363426,0.0013199508190155917,-0.006819978356361389,-0.007950699329376198,-0.009914019703864962,-0.012385144829750061,-0.023241451382637,-0.033343979716300876,-0.22932098507881182,0.008560226440541885,-0.26818979089961603,0.06714164514116572,-0.14482144028879704,0.025262753665447224,0.20951784523203967,-0.048128175735473455,-0.04978294372558589,0.3072831626050174,-0.18931929622776805,-0.12881196886301044,-0.11061271727085109,-0.016846109926700548,0.09929577752482147,0.0638580873608589,0.2765990635048415,0.49357631548809433,0.2531927178456358
full,28,pre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
full,28,recovery,-0.2959161035716534,-1.2926566027604662,0.002425660155131482,0.0004245853051543236,-0.009133082628249856,0.00210655918926932,0.026909395889379087,0.0510097999125719,0.035341067103408896,-2.782464080030225,-0.022913881414931225,-0.20723157264292347,0.003910852875560519,0.020617855619639164,0.006396762840449793,0.022625328227877606,0.022468921542167675,0.021906061470508553,0.020154370367526986,0.012578358128666867,0.01099240519106387,0.006417806074023258,0.03030406422913079,0.027783390134572983,-0.0013204410672187361,-0.005310064554214566,-0.0077144123613834825,-0.02237534523010254,-0.03232420757412913,-0.040525675565004304,-0.04558656811714168,-0.25823103487491617,-0.09211427817783369,0.0907493218781461,-0.07500582915630327,-0.04524957872927188,0.030601686611771595,0.013546276092529314,0.049749137461185367,0.03296074946410954,-0.1703471541812178,-0.02442076466977597,0.01672198958694937,-0.04101010398007929,-0.037098907819017764,0.04880404770374325,0.1299094991220045,0.1494869695759174,0.24277458500153354,0.2764657785354644
full,28,shock,-0.1976017832756043,-0.8139884597191267,0.0019235517946071916,0.0014686197042465265,-0.018081629276275546,0.01749699884094298,0.02558633051812649,0.048874279484152794,0.04396913101003497,-3.3382694782288684,-0.02692930890936701,-0.36848822534084213,0.002052110806107524,0.015155560150742528,0.006440890580415748,0.014477366209030118,0.022982062399387382,0.01745537221431731,0.021278792619705222,0.023783177137374878,0.013411693274974823,0.005497798323631287,0.024412558972835507,0.026225012540817216,-0.004516994953155606,-0.010677868127822898,-0.007285830378532365,-0.03484070301055908,-0.039383026957511946,-0.06460753381252282,-0.07164630889892576,-0.3287023544311525,-0.09876651433875461,0.1519072734955481,-0.04450885713750763,-0.02811092436313628,0.0007020890712737815,0.04066609591245651,0.039082562923431485,0.0019275948405266252,-0.23702075593173505,-0.006986612081527732,0.021887052059173573,-0.011230161832645535,0.00939284600317479,0.04021582603454554,0.09888935508206487,0.18657889071158543,0.2688736962638637,0.35232806072684925
full,29,pre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
full,29,recovery,-0.3115977942943573,-1.3460218654234066,0.0040496248955605545,0.00821914821863174,-0.006739971041679116,0.0057809408230241385,0.0169610217679292,0.039276917651295665,0.009001161557435022,-0.85957726299117,-0.005465105499549289,0.12109305541962279,0.0043114349246025085,0.012823894619941711,0.009893513284623623,-0.0005447328090667503,0.014315601065754913,0.014958111196756385,0.010550374537706408,0.021786776557564724,0.005845689028501522,0.006815035641193401,0.010034778714179904,-0.0003530845046043618,0.006996442377567247,0.006065247952938058,0.010604658722877525,0.012631110101938292,-0.010960131883621216,-0.002034601569175787,0.02828981876373282,-0.040936881303787365,-0.011630161039841713,-0.09712516951140654,-0.07548710779160309,-0.06816914305090904,-0.06804760757077019,-0.01110420934855938,-0.15613150628050787,0.05295644925208763,0.09426262602210045,-0.10405049812979994,0.03353602159768343,0.07566252462565898,0.09287464246153831,0.027918758988380254,0.051976122177438806,0.12355914632747027,0.27431797241859884,0.0665992510890851
full,29,shock,-0.1976017832756043,-0.8139884597191267,0.0018459124607034024,-0.009228563681244854,-0.01591371297836286,0.004447004664689301,0.012702335976064204,0.02973490208387375,-0.0026601271971156137,0.24775095613282083,0.0005092291292783102,0.050340098887682316,-0.0019264668226242065,0.00034731626510620117,0.0030984513461589647,-0.0036495208740234264,0.000811493396759011,-0.00032063424587247535,-0.008360260725021385,-0.002484534680843309,0.0013175100088119729,-0.005496379733085588,-0.006968718767166093,-0.002469724416732766,0.003837954998016424,0.011827096343040466,0.006635403633117654,0.00586362481117253,0.01040076911449428,0.008168524503707975,0.018310779333114646,0.011397415399551525,-0.03903476907616543,0.03435833566021351,-0.00027556304835267553,-0.014661523699760481,0.013100558146834362,0.0018151924014091492,0.004794290289282799,0.022774189431220296,-0.02982733994722364,0.04583257138729091,-0.015415351092815388,-0.00021551698446276024,0.023051387071609475,0.023410797119140625,-0.08656779136508702,0.05200273417007108,0.1128402296290204,0.03260821063812049
no_body_in_g,0,pre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_body_in_g,0,recovery,-0.15849472284317018,-1.1904956543034606,0.00041886084072757616,0.00023120548576116562,-0.0017891317605975843,0.0007977511617355045,0.010822180658578873,0.025325561873614788,0.0013147793620587045,-0.10806414900643269,-0.0004071362476335688,0.05721263065934323,0.0035697601735592,0.006411771476268757,0.0018988993018865252,0.0056028995662927294,0.004240718483924877,0.00213024765253067,0.002240033075213421,0.0014215704053640033,0.005143479257821992,0.004683896899223328,0.004661537706851959,0.0014178685843944105,0.0017326965928078364,0.0028735511004924774,0.0025714010000228438,0.0031742811203002708,0.0009531080722808838,-0.0025117769837379456,0.0037516802549362183,0.0012450069189071655,-0.013995079899276841,-0.014449383020088913,-0.03089647940488316,-0.05572150349617,-0.0023134283721447657,0.016414534114301216,-0.011525360681116564,0.030665037361904984,-0.008496053516864777,0.0007361337542533541,0.011370350420474962,0.0028705881835776395,-0.022665488719940452,-0.0032352820038795693,0.03274906501173974,0.036867863657455736,0.07911887220697947,0.015535037787509478
no_body_in_g,0,shock,-0.14898096732795238,-0.8139884597191265,-4.086569533683429e-05,-0.00042726919054985116,-0.0022702097892759454,0.00048995721153915,-0.0022111129015684183,-0.004449173808097839,0.00029173056604170355,-0.020880800833244173,-9.93879243625373e-05,0.007800418883562088,0.0005260422825813238,0.0010544516146183125,0.0004171296954154635,0.0009636282920837402,0.0011192291975021806,-9.967535734173305e-05,0.00033814311027524635,0.000895547866821278,0.0005736798048019409,0.0006964474916458241,0.0005993649363518205,0.0006989091634750366,0.00019273757934579194,-1.0815262794561242e-05,0.0001820892095566462,0.00020840167999269799,-0.00018233954906465843,-0.0005994051694869773,0.00048119425773618385,-0.0002543419599533303,-0.00030358968972843403,-0.0015120342558769817,-0.004711672828528357,-0.00960380434989927,-0.0013123020529747231,0.0019851624965667725,-0.0004749301820993479,0.0036315485835075323,0.0004624605178833452,-0.0008172810077667347,0.0025731742382051337,0.00040925247594714165,-0.0022853136062619406,-0.0009613424539565707,0.0050893247127532515,0.004957648145416058,0.012289359765646062,0.0026710682786485213
no_body_in_g,1,pre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_body_in_g,1,recovery,-0.29032429903745655,-1.254183002672737,0.0037348506331909455,0.0008641338907182244,0.008592444658279241,0.001105249463580548,0.008687395788729194,0.01805714368820191,-0.010069364395201674,0.7071944887282839,0.0039133378813402675,0.055568417906760814,-0.004769205860793602,-0.011424721591174608,-0.012205848470330238,-0.00824834145605563,-0.009556423127651203,-0.0051222719252109195,-0.0019440628588199282,-0.0066092804074287526,-0.005992118641734101,0.0014722816646098869,-0.004828134924173333,-0.0019166432321071625,-0.0006456583738326804,0.0009223423898220284,0.0012001380324363486,0.007205354422330834,0.015412401407957077,0.024083559215068773,0.027271349728107408,0.05126370191574092,0.07280901329796308,0.060216711671685186,0.009774122631299509,-0.01877726251259447,-0.01608853824436668,-0.11075276685878635,0.03198840157710947,-0.045998476445674896,0.03439809419214723,0.0439538765698671,0.03549255114048719,0.03573684893781319,0.04910419844090938,-0.03246746659278843,-0.017074633762240415,0.09498809533402337,0.159454185287165,0.06960063559366855
no_body_in_g,1,shock,-0.19562421366572375,-0.8139884597191267,0.0009252086165361106,0.006613935157656667,0.018102383613586515,0.004198223119601607,0.010735043883323678,0.023029951378703117,-0.0024315403832506632,0.17317043922758302,0.0010203340787552084,0.008199779689311626,-0.0013712115585804152,-0.0031261362135410475,-0.002367949485778842,-0.0017556980252266263,-0.003194907307624839,-0.00173836648464204,-0.0008513420820235873,-0.0006759330630302651,-0.0020638495683670266,-0.0009340941905975342,-0.0017726004123687078,-0.0010114461183547974,-5.9399008750848914e-05,2.0855665206931384e-05,0.0002655297517776267,0.0008016854524612871,0.004892492294311546,0.00433735847473149,0.0064274400472640325,0.012377351522445679,0.028204299126548982,0.00886514302009589,-0.013198351319379409,-0.007852806895971287,-0.0017840988934040014,-0.026480545103549913,0.011054545640945435,0.002926051616668701,0.011971798539161693,0.002148255705833435,0.011146138608455647,0.01536859422922135,0.010082882642745983,-0.022996282577514293,-0.006509966403245915,0.032376993800171915,0.04558591740904315,0.016793686778576362
no_body_in_g,2,pre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
