cohort,seed,condition,phase,body_state,body_u,obs_pe,alpha,g_norm,g_delta_norm,pred_trend_UP_minus_DOWN,q_UP_minus_DOWN,metric_eig_entropy,metric_cond,metric_top1_mass,metric_trace,M_g_eig_0,M_g_eig_1,M_g_eig_2,M_g_eig_3,M_g_eig_4,M_g_eig_5,M_g_eig_6,M_g_eig_7,M_g_eig_8,M_g_eig_9,M_g_eig_10,M_g_eig_11,M_g_eig_12,M_g_eig_13,M_g_eig_14,M_g_eig_15,M_g_eig_16,M_g_eig_17,M_g_eig_18,M_g_eig_19,PC1,PC2,PC3,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
full,23,body_shock,pre,0.5059729526440303,0.024074227971918303,0.021306096374367676,0.049792320902148884,2.4167517667015392,0.06982562152358393,0.0913537651921312,0.17141075506806375,2.9203372165539303,6.658549357090476,0.11080530554912747,11.16511166319251,0.1900278334816297,0.2596282534301281,0.3585155213872592,0.3790211002031962,0.4039567356308301,0.44028429836034777,0.46281960755586626,0.5117496604720752,0.5273814807335536,0.5405269076426824,0.5536547531684239,0.5673875073591869,0.5835834622383118,0.5915295779705048,0.6099861552317937,0.623459134499232,0.6652509341637294,0.7567112058401108,0.9030896166960398,1.2365479171276093,0.505186719744925,0.17513410914727584,-1.9973314216988824,-0.30644927894075713,0.09994540040691693,-0.35008880620201427,0.24007607648770016,1.114860672876239,-0.027931388958434885,-1.7831608859201273,0.5360326569527387,-0.0033097843241800245,0.5604627879336477,-0.5390637461096048,0.3739304554959138
full,23,body_shock,recovery,0.4790042668581009,-0.08853395184220478,0.011546320305205882,0.051135532557964325,3.455383712053299,0.008224351750686764,0.05408408646471798,0.09683662969619036,2.8379052381656287,13.1574935716099,0.15816920236815793,11.152224164456129,0.1345082363113761,0.18991858791559935,0.2502639215439558,0.288467263802886,0.30624885149300096,0.3840063318610191,0.4126312259584665,0.44528483152389525,0.4913184758275747,0.5202529214322567,0.5327798597514629,0.5461071237921715,0.5690303951501846,0.5754897147417068,0.6033583253622055,0.6232107646763325,0.724338098615408,0.8073179505765438,0.9832914248108864,1.7643998593091965,0.4433736749950204,0.05274921582506673,-2.773873581622669,-0.01736295647278894,0.03970161869656295,-0.32239960692822933,0.10448390571400523,1.690774093568325,-0.21230421718209982,-2.6711930990219117,0.32067891377955676,0.10812856648117304,1.0826299428939818,-0.5989251710474491,0.3568647004663944
full,23,body_shock,shock,0.4128621742129326,-0.36202167446489464,0.011379147344268859,0.037733232602477074,3.3303659677505495,0.01201056803110987,0.055363988131284715,0.10069535113871098,2.882410779060235,9.741533204589818,0.13039129156263865,11.073807264119386,0.1483181282877922,0.20025161132216454,0.30538936257362365,0.32069389075040816,0.356356056034565,0.39743203222751616,0.43889704197645185,0.4780555322766304,0.5105320245027543,0.5232570797204972,0.5444344639778137,0.5636954247951508,0.5837921112775802,0.5883870273828506,0.604832398891449,0.6378983438014985,0.6837396830320358,0.7752606332302093,0.9685836017131806,1.444000816345215,0.5437994398426014,0.12879024837798173,-2.716760967929546,-0.17351018413901328,0.0741610039025545,-0.36763612627983094,0.19851333647966385,1.6058310449123383,-0.1660758785903454,-2.5480032563209534,0.4458200022578239,0.11094547845423222,0.9813674241304398,-0.6714274913072587,0.3941272959113121
full,23,control,pre,0.5059729526440303,0.024074227971918303,0.021306096374367676,0.049792320902148884,2.4167517667015392,0.06982562152358393,0.0913537651921312,0.17141075506806375,2.9203372165539303,6.658549357090476,0.11080530554912747,11.16511166319251,0.1900278334816297,0.2596282534301281,0.3585155213872592,0.3790211002031962,0.4039567356308301,0.44028429836034777,0.46281960755586626,0.5117496604720752,0.5273814807335536,0.5405269076426824,0.5536547531684239,0.5673875073591869,0.5835834622383118,0.5915295779705048,0.6099861552317937,0.623459134499232,0.6652509341637294,0.7567112058401108,0.9030896166960398,1.2365479171276093,0.505186719744925,0.17513410914727584,-1.9973314216988824,-0.30644927894075713,0.09994540040691693,-0.35008880620201427,0.24007607648770016,1.114860672876239,-0.027931388958434885,-1.7831608859201273,0.5360326569527387,-0.0033097843241800245,0.5604627879336477,-0.5390637461096048,0.3739304554959138
full,23,control,recovery,0.7583297207951546,1.165976418341669,0.008566935746057425,0.04676341647282243,3.460937485098839,0.007218991860281676,0.029586959863081574,0.05078911688178778,2.8337393220417155,13.439480904450118,0.15796490125318388,11.178884436376393,0.1318234119564295,0.18029656801372768,0.24429317228496075,0.2822179239243269,0.3059666458517313,0.39198112711310384,0.4071726847440004,0.44305854849517345,0.49176368340849874,0.5162286341190339,0.5296688482165337,0.5525873810052871,0.5635153479874134,0.5747161313891411,0.6018125154078007,0.633071094751358,0.7289598226547241,0.810407032072544,1.022762554138899,1.7665813088417053,0.41212485236300145,0.0989191800044946,-2.7855312409934454,0.02685333447006997,0.04948470166418702,-0.34224990345537665,0.20017220471054314,1.7033508941531181,-0.28738228119909764,-2.6691727191209793,0.23093200381845236,0.10241086827591062,1.088312926888466,-0.5732588224112988,0.3472300536930561
full,23,control,shock,0.6108498364686966,0.4519667852542321,0.008649342216085643,0.050008700042963025,3.345996654033661,0.013891022652387619,0.035284027084708215,0.061791273206472395,2.8780494963269136,10.047644982682968,0.1330863787327121,11.044933240115643,0.14646976962685584,0.19922759756445885,0.3017088443040848,0.31298892945051193,0.34877828061580657,0.39690912812948226,0.42983006685972214,0.4735476016998291,0.5093118846416473,0.5226985335350036,0.5389104515314103,0.5652301549911499,0.5761590659618377,0.5831661820411682,0.5999509990215302,0.632316505908966,0.6861169546842575,0.7782312512397767,0.9734045535326004,1.4699764847755432,0.538320953220816,0.12278892621104003,-2.7281676692743657,-0.16270831301808358,0.06882183104753495,-0.3541925147175789,0.1961526557803154,1.618188500404358,-0.16971444860100746,-2.5612717628479005,0.42875979244709017,0.09624436907470227,0.9993025064468384,-0.666404378414154,0.39181786477565766
full,24,body_shock,pre,0.5069744706153869,0.02811030123145467,0.01386209111660719,0.14272425634165606,2.751061374445756,0.11912396199380358,0.04848359636962414,0.1006316011150678,2.747921615096638,19.299575836136583,0.19636659083647906,16.439006262024243,0.19043852612376214,0.27132334833343824,0.29415275404850644,0.3684869483113289,0.3955516343315442,0.4288662125666936,0.46538107345501584,0.5381465708216031,0.5784364849328995,0.615730901559194,0.6493448068698248,0.6901723861694335,0.7721613546212515,0.822847510377566,0.8574013918638229,1.0164635012547174,1.1251269062360127,1.3663863092660904,1.6331990748643874,3.359388566017151,-0.25329047516377534,-0.9982527748919866,-0.38430874265798104,-0.11432493375226234,0.133849055506289,0.17346922451009353,-1.5384953757127127,0.10321505588168899,0.2311809997074306,-0.9443553000067672,-0.7921504742155473,0.3258679746184498,0.8956108503043652,0.40636291950941084,1.3927875339984894
full,24,body_shock,recovery,0.4806474968791008,-0.08161476692137107,0.01127138925367035,0.0881278800778091,3.2348630309104918,0.04386449455050752,0.10399184236302972,0.19992208555340768,2.8618064024050227,8.982565305809448,0.14462269720979434,12.880184267647564,0.21761031355708838,0.295883902721107,0.3166240302845836,0.3516293678432703,0.39398973137140275,0.42413345016539095,0.4584049541503191,0.5055023111402989,0.5339805953204632,0.5613109227269888,0.5816431485116482,0.6045490108430386,0.6671893671154976,0.6848731942474842,0.7182935796678066,0.7709887877106667,0.832818365842104,0.9447131603956223,1.0955264829099178,1.9205195911228656,-0.643652531702274,-1.8041195843045112,0.27683202984969724,0.13440246870159173,-0.20683711013989522,0.9267158776521682,-1.4214950934052468,0.21984277125447987,0.15282084534410387,-0.41762152649462225,-2.0910136714577674,0.7008687272667885,0.3262600451009348,0.5198158618062735,1.277332031726837
full,24,body_shock,shock,0.41497293263673785,-0.35309163364682256,0.010037344391457736,0.07273401953279972,3.144607412815094,0.056783268228173256,0.11288582719862461,0.22439703494310378,2.902935473247545,6.607259222499636,0.1220620880171707,12.306670968979597,0.23860518708825112,0.3104141756892204,0.32990547120571134,0.3794874742627144,0.41772469580173494,0.46338901221752166,0.47974801510572435,0.5154787987470627,0.5498984843492508,0.5647579669952393,0.5801009446382522,0.5970081806182861,0.6431521952152253,0.6657894343137741,0.6834526479244232,0.7344819515943527,0.7800443649291993,0.8635440707206726,0.9655859917402267,1.5441019058227539,-0.46310080204591075,-1.7171062333907823,-0.11080763573487781,-0.08668102445080876,-0.18095575869083405,0.9713323384523391,-1.8130663514137269,0.2771485552191734,0.291494769603014,-0.8922070115804672,-1.2362620174884795,0.4960602313280106,0.45260757952928543,0.36565512642264364,1.5675650596618653
full,24,control,pre,0.5069744706153869,0.02811030123145467,0.01386209111660719,0.14272425634165606,2.751061374445756,0.11912396199380358,0.04848359636962414,0.1006316011150678,2.747921615096638,19.299575836136583,0.19636659083647906,16.439006262024243,0.19043852612376214,0.27132334833343824,0.29415275404850644,0.3684869483113289,0.3955516343315442,0.4288662125666936,0.46538107345501584,0.5381465708216031,0.5784364849328995,0.615730901559194,0.6493448068698248,0.6901723861694335,0.7721613546212515,0.822847510377566,0.8574013918638229,1.0164635012547174,1.1251269062360127,1.3663863092660904,1.6331990748643874,3.359388566017151,-0.25329047516377534,-0.9982527748919866,-0.38430874265798104,-0.11432493375226234,0.133849055506289,0.17346922451009353,-1.5384953757127127,0.10321505588168899,0.2311809997074306,-0.9443553000067672,-0.7921504742155473,0.3258679746184498,0.8956108503043652,0.40636291950941084,1.3927875339984894
full,24,control,recovery,0.755260044336319,1.1460922559312894,0.007429365118150599,0.09001086317002774,3.2528102904558183,0.029855205421335997,0.10555048827081918,0.20807993803173302,2.7458531132670876,17.349414520085652,0.2034224718867375,16.562447650171816,0.1946320628747344,0.2910309866070747,0.3241014566272497,0.36994259878993035,0.4086995169520378,0.433911469578743,0.46521041840314864,0.5621152132749557,0.578245846927166,0.6144297607243061,0.6552176952362061,0.6922244749963283,0.780820531398058,0.8252706997096538,0.861688669770956,1.0182572446763516,1.118474930524826,1.3657999098300935,1.6304143249988556,3.371959838271141,-0.9412098764971686,-1.6843835241402452,0.3530978713660654,0.029075721255503596,-0.06509530533512589,0.905147397518158,-1.6753098845481873,0.1597073777578771,0.1380494468845427,-0.438536149635911,-1.9705165117979049,0.8086105152964592,0.5169721364974975,0.8407959870994091,1.002611944079399
full,24,control,shock,0.6129669696092606,0.46089682607230414,0.007479746814351529,0.13629777505993843,3.19441020488739,0.03985621286556125,0.11785036101937293,0.24488238319754602,2.7944224542118823,13.410213327750796,0.1814697625530526,15.214990592002868,0.20634073317050933,0.29636905193328855,0.3125157400965691,0.38408173620700836,0.4191057100892067,0.4327427729964256,0.470696659386158,0.5430735647678375,0.5804568558931351,0.5980225086212159,0.6359820544719696,0.6469509690999985,0.7406147360801697,0.7811236798763275,0.807457971572876,0.923320859670639,1.0145183026790618,1.2184266030788422,1.4398446142673493,2.763345468044281,-0.593804614489019,-1.5186978411438652,-0.15574066794517719,-0.12494525946676731,-0.1334577888250351,0.7958181530237198,-1.8323264718055725,0.23979965597391129,0.174245285987854,-0.9501124829053879,-1.304238921403885,0.6509135663509369,0.7431488633155823,0.5502614647150039,1.4804587244987488
full,25,body_shock,pre,0.5042372494935989,0.01704195035215448,0.01674202846964666,0.040294434130191806,2.08978762080272,0.056809847398350634,0.1091127714763085,0.20806185776988664,2.8350430921860506,12.299860015084693,0.13068548080275408,9.992962807665268,0.10623040248950323,0.18519191518425943,0.2019272193312645,0.223155365139246,0.25061331167817114,0.2980483512083689,0.3102592865626017,0.35106295098861057,0.37992300391197203,0.4078689381480217,0.4951162368059158,0.5226525316635767,0.5561385879913966,0.5732422173023224,0.6164938340584437,0.695087480545044,0.7390637795130411,0.7592652916908265,1.0156670570373536,1.305955046415329,-0.9782216690388925,0.4104221752842621,1.1625886393225278,0.798058325300614,0.2366484713119765,-0.32321467734873294,-0.5269234964624048,-1.1529466670006514,-0.26085413036247096,-0.01318528171007832,-0.023560060964276392,0.0733216327149421,-0.005534161080625684,1.3418603390455246,-0.05068927488755435
full,25,body_shock,recovery,0.4286921575665474,-0.2970903813287586,0.0115851982467575,0.03790925880894065,3.1773595958948135,0.01669910927885212,0.08516980260610581,0.15377070307731627,2.8747735342968666,9.179594788715878,0.13700574525985404,10.410197619907558,0.15728805679827929,0.2020094282925129,0.26536999344825746,0.2727467525750399,0.3224599465727806,0.3346579149365425,0.37391715347766874,0.4099765602499247,0.43776334822177887,0.4852904204279184,0.5353060699999332,0.5495458751916885,0.5728849455714226,0.6077055379748344,0.6308730289340019,0.6469080157577991,0.6768971830606461,0.7202503763139247,0.7817825525999069,1.426564459502697,-1.4183196519520567,0.46311978997323394,2.288172118822327,0.8435346782207489,-0.23405014602467417,-0.06036148174898699,-0.6069767903536558,-1.9839604526758194,-0.01990495406789705,0.4685684653930366,-0.27086484506726266,0.07236997690051794,0.07822393765673041,2.1412934824824332,-0.18777838097885252
full,25,body_shock,shock,0.3950428441166878,-0.43854332095260995,0.011538801109418273,0.0377967931330204,2.9985867023468016,0.033551044296473265,0.075420843064785,0.13556164987385272,2.8684331283606412,10.81810935263873,0.1302571144430297,9.952056807652117,0.12049393318593501,0.21232245117425919,0.25504184067249297,0.2704139895737171,0.28248488903045654,0.3134793430566788,0.3347480967640877,0.36885573118925097,0.393244756758213,0.42846634089946745,0.5178607195615769,0.534257298707962,0.5590588033199311,0.5787710249423981,0.6090647995471954,0.649992698431015,0.6771603047847747,0.6976285248994827,0.8523930877447128,1.2963181734085083,-1.3562772747445837,0.46639716000215226,2.0193380077798873,1.0067601472139358,0.03978109774179757,-0.2666948802769184,-0.7072553694248199,-1.8364697337150573,-0.1678044393658638,0.28321384489536283,-0.1495132751762867,0.10153582766652107,0.005314645339967683,1.9608092486858368,-0.08888646699488163
full,25,control,pre,0.5042372494935989,0.01704195035215448,0.01674202846964666,0.040294434130191806,2.08978762080272,0.056809847398350634,0.1091127714763085,0.20806185776988664,2.8350430921860506,12.299860015084693,0.13068548080275408,9.992962807665268,0.10623040248950323,0.18519191518425943,0.2019272193312645,0.223155365139246,0.25061331167817114,0.2980483512083689,0.3102592865626017,0.35106295098861057,0.37992300391197203,0.4078689381480217,0.4951162368059158,0.5226525316635767,0.5561385879913966,0.5732422173023224,0.6164938340584437,0.695087480545044,0.7390637795130411,0.7592652916908265,1.0156670570373536,1.305955046415329,-0.9782216690388925,0.4104221752842621,1.1625886393225278,0.798058325300614,0.2366484713119765,-0.32321467734873294,-0.5269234964624048,-1.1529466670006514,-0.26085413036247096,-0.01318528171007832,-0.023560060964276392,0.0733216327149421,-0.005534161080625684,1.3418603390455246,-0.05068927488755435
full,25,control,recovery,0.7201072029769421,0.9576950004669277,0.009248673886759207,0.03325668442994356,3.2017481118440627,0.007845583028392866,0.06325728124938905,0.11372283957898617,2.875805182114076,10.125824076577048,0.1336706977388997,10.076316073816269,0.13381838938221335,0.21378821656107902,0.2714202214032412,0.2848712120205164,0.3088090535253286,0.3177164100110531,0.3502624619752169,0.3851143054664135,0.4131841786205769,0.4406735297292471,0.5242804333567619,0.5361930496990681,0.5557807706296444,0.5927250973880291,0.6152909211814404,0.6375055097043514,0.6584365032613277,0.6898535721004009,0.7994338266551495,1.3471584111452102,-1.3641919398606022,0.5184286673645152,2.224078125124302,1.033562933653593,-0.1391671296849381,-0.20309816002845765,-0.5919841729104519,-2.06222293227911,-0.06420273037074367,0.19881751034408807,-0.138714059535414,0.07506008567288518,0.018924684338708177,2.1029635965824127,-0.07708267602138222
full,25,control,shock,0.5925840139389038,0.37544513876651686,0.01081758940126747,0.038739195466041564,3.0227710366249085,0.014522898336872458,0.06300805583596229,0.1117880880832672,2.8574670085142393,11.622514016985566,0.13135874357636027,9.903921192511916,0.1119681429117918,0.20823996216058732,0.23882129192352294,0.2495701089501381,0.2638696551322937,0.3136774361133575,0.32693193256855013,0.3615595117211342,0.3815959930419922,0.41619640588760376,0.49843719601631165,0.5262231200933456,0.5592899292707443,0.5634698182344436,0.6085067689418793,0.6688372701406479,0.6907164573669433,0.707714194059372,0.9073296874761582,1.3009663105010987,-1.3597557304887173,0.49073427077168014,1.9554024633546914,1.0722747325897217,0.08769921530038119,-0.3080211505293846,-0.6895587712526321,-1.856198239326477,-0.19018616601824762,0.0768864493817091,-0.0972846083343029,0.10485771335661412,-0.00825417973101139,1.973806130886078,-0.042538597248494625
full,26,body_shock,pre,0.49444750100374224,-0.022232836643361602,0.011157328249343361,0.035048688451449074,2.0241556495428084,0.05747910194719831,0.10246754015485446,0.20214519426226615,2.8411592913418726,12.975605754434168,0.15377724629431802,10.425290637835861,0.12373591971894106,0.15788505400220554,0.23694447750846545,0.2551627109448115,0.2762294739484787,0.34751883943875633,0.40280651797850925,0.42725216249624887,0.45040297706921895,0.47328047653039296,0.5125790417194367,0.5214989433685938,0.5499814967314403,0.5874341040849685,0.5941704819599788,0.6258822272221247,0.6557703604300816,0.7301703403393428,0.8934127161900203,1.6031723161538443,-0.4279742274456051,1.0379375232158308,-0.4842305630283905,-0.5322565094257394,-0.1773919644455115,-0.40174782763545713,-0.08448070927988738,0.12215041546151043,-0.6137852913389603,0.166781618197759,-0.3025098211752872,0.032313071105939645,1.57892567863067,0.679463664876918,-0.25867581175019344
full,26,body_shock,recovery,0.22343742661178112,-1.2469637574064623,0.01713221147074364,0.030542035400867463,3.1874613791704176,0.015358684852253645,0.10187846142798662,0.19029105976223945,2.871962462618275,9.775318665892602,0.12115291717211793,11.246831750497222,0.1396975427865982,0.2026382613927126,0.2651186365634203,0.31140082851052286,0.3603589445352554,0.39115154221653936,0.41415657214820384,0.43530914969742296,0.4834389265626669,0.5198955714702607,0.5429471649229527,0.5818767316639424,0.5889098919928074,0.6043728545308114,0.6474845536053181,0.7262788809835911,0.7354173101484776,0.7967145778238773,1.1372495099902153,1.362414298951626,-1.0160008990975873,1.758359120251771,-0.7811078655628675,-0.7344051383435726,-0.1895786074921489,0.3139180624857545,-0.13150803335011005,0.1890605678781867,-1.421900625526905,-0.277168245986104,-0.1791944971482735,-0.4844325087964535,2.3434437781572344,1.19777864664793,-0.27536476608365773
full,26,body_shock,shock,0.3196680895984173,-0.7823487518084737,0.009626993676647544,0.030186309665441512,2.954327666759491,0.041911848727613686,0.11636639721691608,0.21218002513051032,2.8667961714296446,10.918565558624755,0.1339124089818305,10.63130044825375,0.1311639118939638,0.18348367586731912,0.24583609774708748,0.2885417237877846,0.3282759770750999,0.3647117540240288,0.4032600700855255,0.44405856877565386,0.47367106229066847,0.5043407946825027,0.5183976411819458,0.5369240641593933,0.5699136555194855,0.5908680707216263,0.6122824490070343,0.6451399534940719,0.6727464258670807,0.7279219895601272,0.9683128118515014,1.42144975066185,-0.7367106982955612,1.572868649222388,-0.7830419773559212,-0.7623255401849747,-0.2750479131937027,-0.23465790040791035,-0.11323747746646404,0.19578081592917443,-1.0071014553308486,-0.030974363815039395,-0.2579504758119583,-0.3079567186534405,2.344142270088196,1.0641355514526367,-0.3134748265147209
full,26,control,pre,0.49444750100374224,-0.022232836643361602,0.011157328249343361,0.035048688451449074,2.0241556495428084,0.05747910194719831,0.10246754015485446,0.20214519426226615,2.8411592913418726,12.975605754434168,0.15377724629431802,10.425290637835861,0.12373591971894106,0.15788505400220554,0.23694447750846545,0.2551627109448115,0.2762294739484787,0.34751883943875633,0.40280651797850925,0.42725216249624887,0.45040297706921895,0.47328047653039296,0.5125790417194367,0.5214989433685938,0.5499814967314403,0.5874341040849685,0.5941704819599788,0.6258822272221247,0.6557703604300816,0.7301703403393428,0.8934127161900203,1.6031723161538443,-0.4279742274456051,1.0379375232158308,-0.4842305630283905,-0.5322565094257394,-0.1773919644455115,-0.40174782763545713,-0.08448070927988738,0.12215041546151043,-0.6137852913389603,0.166781618197759,-0.3025098211752872,0.032313071105939645,1.57892567863067,0.679463664876918,-0.25867581175019344
full,26,control,recovery,0.49798433147370813,-0.008065088534953387,0.009838839044095948,0.03093330729752779,3.257144871354103,0.009706086001824588,0.12983029009774327,0.2468470335006714,2.8359948965169117,13.571803308758467,0.15364141974932694,10.391462926194071,0.11765784937888384,0.16002530679106713,0.22495759148150682,0.23859184235334396,0.26729401499032973,0.3370673283934593,0.39905713871121407,0.4344212517142296,0.44875513538718226,0.47714409306645394,0.49676795974373816,0.5099230341613292,0.5566903099417686,0.591652975231409,0.6031215280294419,0.6252426147460938,0.6509241215884686,0.7361476704478264,0.9194022439420223,1.5966189160943032,-0.6942946705859944,2.0359839974458245,-0.8525195091654891,-0.8645673871040345,-0.28447610046714544,-0.422147898003459,-0.17339471355080605,0.06863956310553476,-1.3505097150802612,0.06089288173243403,0.08445082096150144,-0.18753617759793997,2.5783888548612595,0.9934039287269115,-0.19759148750454186
full,26,control,shock,0.5079038381576538,0.03163970791065314,0.006936308083822951,0.03111163079738617,3.0119330286979675,0.016265028947964312,0.12445584200322628,0.22412845119833946,2.837254170662908,13.495609405574609,0.15409051741935934,10.417152354121209,0.11894599348306656,0.1585204117000103,0.22823451235890388,0.24562836289405823,0.27236383110284806,0.3411692351102829,0.3989873111248016,0.43101596981287005,0.4505706638097763,0.47741951793432236,0.5033510625362396,0.5172509878873826,0.5554837673902512,0.5894237935543061,0.5969032496213913,0.6273845374584198,0.6540384531021118,0.7306461423635483,0.9146316826343537,1.6051828682422637,-0.6680763094709914,1.7362052950275575,-0.8221119378517322,-0.8105857998132706,-0.3134513795375824,-0.5185140132904053,-0.1390117458999157,0.16224257424473762,-1.0622832000255584,0.1107125647366047,-0.08503395998850465,-0.17000331208109856,2.394855761528015,1.00184523165226,-0.2868660733103752
full,27,body_shock,pre,0.4667837212483088,-0.13322548024516442,0.016368292690215943,0.09423351151247819,2.842453443010648,0.07199445531393091,0.10587731786072255,0.21129013697306315,2.891172416207684,8.49715825484469,0.13360642194208164,10.5304208047688,0.1678514689207077,0.23495065768559772,0.2659154810011387,0.3306575501958529,0.35351025809844333,0.39635718713204066,0.4244652529557546,0.4495373730858167,0.4737791304787,0.4848125765721003,0.5122547571857771,0.5239178359508514,0.5605928003787994,0.5753330598274867,0.5860284268856049,0.6061686088641485,0.6281832834084828,0.7297318975130717,0.8198956459760666,1.406477552652359,-0.7941580536568745,-1.2405408360581631,-0.3559660380525156,0.21810396934549015,0.36039207273473345,-0.0649035109517475,-2.2011882662773132,0.9688496232032776,-0.1750117726624012,0.1267797252473732,-0.2218521852356692,1.3485835149884224,-0.26150446981191633,-0.048942436145929,-0.27897850297546634
full,27,body_shock,recovery,0.16881574764847757,-1.5965554594118543,0.021691137889865784,0.10221480317413807,3.4503812968730925,0.019219881994649766,0.10252609923481941,0.1984916327521205,2.927002007241353,5.8244478528256565,0.10603126703396,11.100545775517821,0.20215508043766023,0.2893779419362545,0.34675852246582506,0.3710917331278324,0.4105465702712536,0.43783973045647145,0.468828184902668,0.4806839440017939,0.509914155304432,0.5416389085352421,0.5547819443047046,0.5661173470318317,0.589449429512024,0.5980202049016953,0.6129282936453819,0.6344501033425332,0.6511802546679973,0.7416775465011597,0.9152506925165653,1.1778551876544952,-0.8707442549527563,-2.165284839063128,-0.609792047611128,0.14862266692798584,0.3126213576644659,0.15236082674236967,-2.9825905472040177,1.2903584480285644,0.6683952778577804,-0.24183992594480513,-0.21837698742747308,0.7087302684783936,-0.17231911877170206,0.17587667070329188,-0.06697408276377245
full,27,body_shock,shock,0.2633059732615948,-1.0681955166026431,0.015183772542513907,0.09659315794706344,3.3779680371284484,0.05122243147343397,0.11327287554740906,0.21765098497271537,2.915920336407795,7.1148570069691015,0.11734415256693179,10.34493917003274,0.17244933247566224,0.2635778345167637,0.29006354957818986,0.3335830718278885,0.38605414479970934,0.4045877128839493,0.43331436067819595,0.4584083378314972,0.4819405317306519,0.49623826891183853,0.5125687301158905,0.5241850763559341,0.5572404444217682,0.5675087243318557,0.5766883969306946,0.589658322930336,0.6195126891136169,0.6913287371397019,0.7729189723730088,1.2131119310855865,-0.9848005443695053,-1.874156283324177,-0.6719087208979324,0.15029681413434445,0.4057322546839714,0.1457259521819651,-2.6924624681472777,1.4283558428287506,0.18276979615911843,-0.15608548908494413,-0.33055811524391177,1.2038696855306625,-0.2953195258975029,0.046505795489065346,-0.33305815756320956
full,27,control,pre,0.4667837212483088,-0.13322548024516442,0.016368292690215943,0.09423351151247819,2.842453443010648,0.07199445531393091,0.10587731786072255,0.21129013697306315,2.891172416207684,8.49715825484469,0.13360642194208164,10.5304208047688,0.1678514689207077,0.23495065768559772,0.2659154810011387,0.3306575501958529,0.35351025809844333,0.39635718713204066,0.4244652529557546,0.4495373730858167,0.4737791304787,0.4848125765721003,0.5122547571857771,0.5239178359508514,0.5605928003787994,0.5753330598274867,0.5860284268856049,0.6061686088641485,0.6281832834084828,0.7297318975130717,0.8198956459760666,1.406477552652359,-0.7941580536568745,-1.2405408360581631,-0.3559660380525156,0.21810396934549015,0.36039207273473345,-0.0649035109517475,-2.2011882662773132,0.9688496232032776,-0.1750117726624012,0.1267797252473732,-0.2218521852356692,1.3485835149884224,-0.26150446981191633,-0.048942436145929,-0.27897850297546634
full,27,control,recovery,0.3633991926908493,-0.5698321792644475,0.014173173619201406,0.07926320005208254,3.3950171768665314,0.012949003040557728,0.0976766891311854,0.1974941823631525,2.898635369923187,8.71417703412097,0.12864422947434792,10.145580925233663,0.15025196596980095,0.2325811481103301,0.2710900068283081,0.31415807977318766,0.3581700503826141,0.3808506436645985,0.4130381397902966,0.4323478125035763,0.46108448021113874,0.4749690186232328,0.49077011831104755,0.5149560287594795,0.5502337865531445,0.5679629243910312,0.5765614666044712,0.591383895277977,0.6277205631136894,0.6895864017307758,0.7422577060759068,1.3056066885590554,-0.9849296156439287,-1.7808535110212058,-0.9497829701866346,0.2984627943485975,0.27604968305677174,-0.00978531424771063,-2.6904978662729264,1.677605725824833,0.06613408486591651,-0.10383116408775095,-0.1591718725860119,1.0205831818282605,-0.24237295910716056,-0.01898807457764633,-0.34630809649825095
full,27,control,shock,0.43680175542831423,-0.2542070568835165,0.010399039112962782,0.09138709977269173,3.3826724529266357,0.017893323535099627,0.11774243004620075,0.2245855912566185,2.8814712195330645,9.554529930187808,0.13929930448066652,10.354967173188925,0.15099898129701614,0.21793910339474679,0.25206383913755415,0.3176912501454353,0.3411238074302673,0.37736147791147234,0.4086733520030975,0.4340427190065384,0.4630764201283455,0.4729998171329498,0.4948693931102753,0.5145024865865707,0.5559204936027526,0.5743287026882171,0.5846390962600708,0.599572342634201,0.631897833943367,0.7145701885223389,0.8062629520893096,1.4424329161643983,-0.9933607708100471,-1.605966492424561,-0.7390503660390981,0.2951182544231415,0.38046950101852417,-0.06379189305007457,-2.6443342924118043,1.4781387865543365,-0.12451336644589901,0.03323380714282394,-0.20174614638090133,1.3144824028015136,-0.27847341597080233,-0.05278998203575611,-0.39691624492406846
full,28,body_shock,pre,0.5047241528828939,0.019007376369885625,0.01320813331209744,0.04439269925157229,2.5172360996405283,0.06318688613052169,0.08376008986184995,0.16362610595921676,2.846787482568813,13.281463701689919,0.14126855134127278,10.298859650144975,0.11120172577599684,0.1352629330009222,0.22129796569546065,0.2635480210185051,0.30394532084465026,0.34599691182374953,0.39269996235768,0.4029739260673523,0.45546507636706035,0.4680710231264432,0.4965539952119192,0.5146967649459839,0.564266511797905,0.5822617133458455,0.6154096990823745,0.6501637329657872,0.6957041909297307,0.7473880926767985,0.8763538728157679,1.4555982102950413,-1.5065768168542466,-0.41763612357440544,1.019261298517854,0.3105001650750637,-0.30748660092552504,0.15862369700334966,-1.2206163831055163,-0.7076902193327744,0.4807738788581143,-0.27856091465801003,0.1700550594056646,0.044012324180221184,-0.07817915484774858,1.928599046667417,-0.0022566980546495567
