cohort,seed,did_residue.body_state,did_residue.body_u,did_residue.obs_pe,did_residue.alpha,did_residue.g_norm,did_residue.g_delta_norm,did_residue.pred_trend_UP_minus_DOWN,did_residue.q_UP_minus_DOWN,did_residue.metric_eig_entropy,did_residue.metric_cond,did_residue.metric_top1_mass,did_residue.metric_trace,did_residue.M_g_eig_0,did_residue.M_g_eig_1,did_residue.M_g_eig_2,did_residue.M_g_eig_3,did_residue.M_g_eig_4,did_residue.M_g_eig_5,did_residue.M_g_eig_6,did_residue.M_g_eig_7,did_residue.M_g_eig_8,did_residue.M_g_eig_9,did_residue.M_g_eig_10,did_residue.M_g_eig_11,did_residue.M_g_eig_12,did_residue.M_g_eig_13,did_residue.M_g_eig_14,did_residue.M_g_eig_15,did_residue.M_g_eig_16,did_residue.M_g_eig_17,did_residue.M_g_eig_18,did_residue.M_g_eig_19,did_residue.PC1,did_residue.PC2,did_residue.PC3,did_residue.g_0,did_residue.g_1,did_residue.g_2,did_residue.g_3,did_residue.g_4,did_residue.g_5,did_residue.g_6,did_residue.g_7,did_residue.g_8,did_residue.g_9,did_residue.g_10,did_residue.g_11,did_residue_PC_vector_dist,did_residue_g_vector_dist,did_residue_metric_spectral_l2
full,20,-0.30477644577622415,-1.2785007350921802,0.014104116993257776,-0.006126087624579668,-0.1995050281286237,0.036297058413038034,-0.00830471636727452,-0.02368008773773908,-0.09341231768569536,9.1230150657824,0.07521227715665335,3.6925210813060403,0.029441966861486424,0.06681533884257078,0.059436469897627825,0.07210286967456339,0.08197717331349852,0.04349662140011784,0.06394490785896778,0.043021361157298044,0.0912656892091036,0.12783397026360033,0.13408865295350553,0.09781901203095911,0.050540223717689514,0.0428758539259434,0.07891381531953812,0.09305776655673981,0.19493273943662648,0.19268821701407424,0.48290445730090137,1.645363974571228,1.229517443559019,0.4512924032607008,0.46533971023456033,-0.10597658345941455,-0.14314314890652896,-0.29548887073469815,1.05943423374556,-0.4697527396303485,0.13473236132413152,0.8786148530896754,-0.10529808006831448,0.5268102880567311,-0.10452022435783873,-1.0587788850069044,-0.06545454859733546,1.3899348988991926,1.9175657326844233,1.7651233813003742
full,21,-0.3116937071084976,-1.3460218654234068,0.0012245646707015117,0.008528348896652459,-0.003966701030730935,0.002619014715310189,0.038965166360139844,0.07363450359553099,0.0020676847508180884,-0.0682553506481085,-0.0016300883601428617,-0.12049579182639825,-0.0014568130485713426,-0.0029690409079194124,0.0038976114243269022,-0.0019648309797048458,-0.01582152321934699,-0.001280069351196289,-0.007648809999227513,-0.0032252430915832297,0.0031820990145206562,0.006219369173049938,0.005143775045871768,-0.007240309193730365,-0.0037597492337226868,-0.005293177068233512,-0.003425012528896376,-0.014651125669479348,-0.0032745793461800288,-0.008666025847196668,-0.02535500153899195,-0.03290733546018609,-0.026592764544491,-0.0026221275977246217,-0.009985025350558896,-0.1028370985761285,0.005200478300685096,0.0039658874273298395,-0.04776099957525731,-8.12571495771297e-05,0.022929270289023404,0.0037041306495666504,0.022775847138836985,0.010125630418770019,0.0223980921527982,0.03231127932667732,0.0038767665624614978,0.028526328374131684,0.12498329492883267,0.050583329740914854
full,22,-0.2940167121589184,-1.2541830026727359,0.0043513483426067985,-0.000913762301206586,-0.03018356263637534,0.0029293811996467384,0.0032496705651283223,0.009644726663827902,0.08867070185565051,-8.646067184928782,-0.057403289457095774,-0.7809358895756304,0.001670114230364561,0.0017104510217904878,0.012885558418929577,-0.0001759884878993201,0.039585456252098083,0.002565007656812668,-0.009390890225768056,0.007514794543385495,0.024193543940782547,-0.003262228518724486,-0.008844845741987184,0.00032652541995048523,-0.0037572085857391357,-0.010757566988468192,-0.011219346523284934,0.0023792028427124245,0.010947892069816612,0.007547937333583832,0.02126468420028682,-0.8661189824342728,0.1941538330415099,-0.05556830227764348,-0.08998122369736805,-0.0076296351850032584,0.03906914031540509,-0.043270123004913064,0.027116302773356443,0.03771130144596091,0.00997527688741684,0.002937616399140086,0.10760126225650313,-0.0015285156667232402,-0.1485837787260607,-0.23622709084302188,0.20920732100239547,0.221088596994069,0.3727612283806388,0.8681110655497272
full,23,-0.2793254539370537,-1.2545103701838736,0.0029793845591484566,0.004372116085141896,-0.005553773045539945,0.0010053598904050942,0.02449712660163641,0.046047512814402586,0.004165916123913149,-0.2819873328402185,0.00020430111497404813,-0.026660271920263767,0.002684824354946602,0.00962201990187167,0.005970749258995073,0.006249339878559135,0.00028220564126968384,-0.007974795252084721,0.005458541214466095,0.0022262830287217983,-0.0004452075809240341,0.004024287313222796,0.003111011534929209,-0.0064802572131156255,0.005515047162771181,0.000773583352565721,0.0015458099544047865,-0.009860330075025514,-0.004621724039316155,-0.00308908149600029,-0.039471129328012555,-0.0021814495325087613,0.031248822632018947,-0.04616996417942787,0.01165765937077623,-0.04421629094285895,-0.00978308296762407,0.019850296527147315,-0.09568829899653791,-0.012576800584793046,0.07507806401699782,-0.002020379900932401,0.0897469099611044,0.005717698205262425,-0.005682983994484081,-0.02566634863615036,0.009634646773338307,0.056956610943963995,0.1620837178027752,0.04544503515973808
full,24,-0.2746125474572182,-1.2277070228526603,0.003842024135519751,-0.0018829830922186402,-0.0179472595453265,0.014009289129171515,-0.001558645907789466,-0.008157852478325345,0.11595328913793512,-8.366849214276204,-0.05879977467694317,-3.6822633825242512,0.022978250682353984,0.0048529161140322685,-0.007477426342666127,-0.018313230946660042,-0.01470978558063507,-0.009778019413352046,-0.006805464252829518,-0.05661290213465686,-0.044265251606702805,-0.053118837997317314,-0.07357454672455788,-0.08767546415328975,-0.11363116428256037,-0.14039750546216967,-0.14339509010314944,-0.2472684569656849,-0.28565656468272205,-0.4210867494344712,-0.5348878420889378,-1.4514402471482752,0.2975573447948946,-0.11973606016426608,-0.07626584151636817,0.10532674744608811,-0.14174180480476936,0.02156848013401025,0.2538147911429405,0.06013539349660277,0.014771398459561158,0.02091462314128867,-0.12049715965986252,-0.10774178802967072,-0.19071209139656276,-0.3209801252931356,0.27472008764743805,0.3296870882022047,0.5842446570476143,1.6698539591453074
full,25,-0.2914150454103947,-1.2547853817956862,0.002336524359998293,0.00465257437899709,-0.02438851594924918,0.008853526250459251,0.021912521356716758,0.0400478634983301,-0.0010316478172094357,-0.9462292878611702,0.003335047520954343,0.3338815460912894,0.02346966741606593,-0.011778788268566126,-0.006050227954983722,-0.012124459445476521,0.013650893047451984,0.016941504925489403,0.023654691502451863,0.024862254783511173,0.02457916960120199,0.04461689069867131,0.011025636643171355,0.013352825492620402,0.017104174941778183,0.014980440586805255,0.015582107752561525,0.009402506053447723,0.018460679799318314,0.030396804213523865,-0.017651274055242583,0.07940604835748677,-0.054127712091454505,-0.055308877391281264,0.06409399369802493,-0.19002825543284407,-0.09488301633973606,0.14273667827947067,-0.014992617443203904,0.07826247960329069,0.04429777630284662,0.2697509550489485,-0.13215078553184867,-0.0026901087723672362,0.05929925331802224,0.03832988590002051,-0.1106957049574703,0.10048343725560761,0.42576417944748635,0.11894831505821471
full,26,-0.274546904861927,-1.238898668871509,0.007293372426647692,-0.0003912718966603279,-0.0696834921836853,0.005652598850429062,-0.02795182866975665,-0.056555973738431936,0.035967566101363424,-3.796484642865865,-0.032488502577209005,0.8553688243031505,0.022039693407714375,0.042612954601645464,0.040161045081913455,0.0728089861571789,0.09306492954492568,0.05408421382308004,0.015099433436989773,0.0008878979831933864,0.034683791175484646,0.04275147840380672,0.04617920517921453,0.07195369750261316,0.03221958205103881,0.012719879299402326,0.044363025575876236,0.10103626623749729,0.08449318856000898,0.06056690737605097,0.21784726604819304,-0.23420461714267726,-0.3217062285115929,-0.2776248771940535,0.07141164360262164,0.1301622487604619,0.09489749297499656,0.7360659604892135,0.041886680200696,0.12042100477265194,-0.07139091044664392,-0.338061127718538,-0.26364531810977493,-0.2968963311985135,-0.2349450767040251,0.20437471792101858,-0.07777327857911587,0.4308945262383758,0.9818613580326357,0.397321189368443
full,27,-0.19458344504237174,-1.0267232801474067,0.007517964270664378,0.022951603122055533,0.0553641200065611,0.006270878954092042,0.004849410103634003,0.0009974503889680075,0.028366637318166354,-2.889729181295314,-0.02261296244038792,0.9549648502841581,0.05190311446785928,0.056796793825924397,0.07566851563751698,0.05693365335464473,0.05237651988863945,0.05698908679187298,0.0557900451123714,0.04833613149821758,0.04882967509329322,0.06666988991200928,0.06401182599365707,0.05116131827235215,0.03921564295887947,0.03005728051066403,0.036366827040910765,0.04306620806455619,0.023459691554307938,0.0520911447703839,0.17299298644065852,-0.12775150090456022,0.11418536069117236,-0.38443132804192226,0.33999092257550656,-0.14984012742061167,0.03657167460769417,0.16214614099008032,-0.2920926809310913,-0.38724727779626855,0.6022611929918639,-0.13800876185705419,-0.05920511484146118,-0.31185291334986687,0.0700538403354585,0.19486474528093822,0.2793340137344785,0.5257561887510154,0.9427562036236087,0.3082216110887259
full,28,-0.2959161035716534,-1.2926566027604662,0.002425660155131482,0.0004245853051543236,-0.009133082628249856,0.0021065591892693164,0.026909395889379087,0.0510097999125719,0.035341067103408896,-2.782464080030225,-0.022913881414931225,-0.20723157264292347,0.003910852875560519,0.020617855619639164,0.006396762840449793,0.022625328227877606,0.022468921542167675,0.021906061470508553,0.020154370367526986,0.012578358128666867,0.01099240519106387,0.006417806074023258,0.03030406422913079,0.027783390134572983,-0.0013204410672187361,-0.005310064554214566,-0.0077144123613834825,-0.02237534523010254,-0.03232420757412913,-0.040525675565004304,-0.04558656811714168,-0.25823103487491617,-0.09211427817783369,0.0907493218781461,-0.07500582915630327,-0.04524957872927188,0.030601686611771595,0.013546276092529314,0.049749137461185367,0.03296074946410954,-0.17034715418121782,-0.02442076466977597,0.0167219895869494,-0.04101010398007929,-0.037098907819017764,0.04880404770374325,0.1299094991220045,0.1494869695759174,0.24277458500153357,0.2764657785354644
full,29,-0.3115977942943573,-1.3460218654234066,0.0040496248955605545,0.00821914821863174,-0.006739971041679116,0.005780940823024147,0.0169610217679292,0.039276917651295665,0.009001161557435022,-0.85957726299117,-0.005465105499549289,0.12109305541962279,0.0043114349246025085,0.012823894619941711,0.009893513284623623,-0.0005447328090667503,0.014315601065754913,0.014958111196756385,0.010550374537706408,0.021786776557564724,0.005845689028501522,0.006815035641193401,0.010034778714179904,-0.0003530845046043618,0.006996442377567247,0.006065247952938058,0.010604658722877525,0.012631110101938292,-0.010960131883621216,-0.002034601569175787,0.02828981876373282,-0.040936881303787365,-0.011630161039841713,-0.09712516951140648,-0.07548710779160306,-0.06816914305090904,-0.06804760757077019,-0.01110420934855938,-0.15613150628050787,0.05295644925208762,0.09426262602210045,-0.10405049812979994,0.03353602159768343,0.07566252462565898,0.09287464246153831,0.027918758988380254,0.051976122177438855,0.12355914632747021,0.27431797241859884,0.0665992510890851
no_body_in_g,0,-0.15849472284317015,-1.1904956543034606,0.00041886084072757616,0.00023120548576116562,-0.0017891317605975843,0.0007977511617355063,0.010822180658578873,0.025325561873614788,0.0013147793620587045,-0.10806414900643269,-0.0004071362476335688,0.05721263065934323,0.0035697601735592,0.006411771476268757,0.0018988993018865252,0.0056028995662927294,0.004240718483924877,0.00213024765253067,0.002240033075213421,0.0014215704053640033,0.005143479257821992,0.004683896899223328,0.004661537706851959,0.0014178685843944105,0.0017326965928078364,0.0028735511004924774,0.0025714010000228438,0.0031742811203002708,0.0009531080722808838,-0.0025117769837379456,0.0037516802549362183,0.0012450069189071655,-0.013995079899276841,-0.014449383020088913,-0.03089647940488316,-0.05572150349617,-0.0023134283721447657,0.016414534114301216,-0.011525360681116564,0.030665037361904984,-0.008496053516864777,0.0007361337542533541,0.011370350420474962,0.0028705881835776326,-0.022665488719940452,-0.0032352820038795693,0.03274906501173974,0.036867863657455736,0.07911887220697947,0.015535037787509478
no_body_in_g,1,-0.29032429903745655,-1.254183002672737,0.0037348506331909455,0.0008641338907182244,0.008592444658279241,0.0011052494635805515,0.008687395788729194,0.01805714368820191,-0.010069364395201674,0.7071944887282839,0.0039133378813402675,0.055568417906760814,-0.004769205860793602,-0.011424721591174608,-0.012205848470330238,-0.00824834145605563,-0.009556423127651203,-0.0051222719252109195,-0.0019440628588199282,-0.0066092804074287526,-0.005992118641734101,0.0014722816646098869,-0.004828134924173333,-0.0019166432321071625,-0.0006456583738326804,0.0009223423898220284,0.0012001380324363486,0.007205354422330834,0.015412401407957077,0.024083559215068773,0.027271349728107408,0.05126370191574092,0.07280901329796308,0.060216711671685186,0.009774122631299509,-0.01877726251259447,-0.01608853824436668,-0.11075276685878635,0.03198840157710947,-0.045998476445674896,0.03439809419214723,0.0439538765698671,0.03549255114048719,0.035736848937813176,0.04910419844090938,-0.03246746659278843,-0.017074633762240415,0.09498809533402337,0.159454185287165,0.06960063559366855
no_body_in_g,2,-0.2791730262339115,-1.2541830026727372,0.0009175497747492042,0.008639682270586493,-0.003038361668586731,0.0006007543561281636,0.01167474151588977,0.022358652297407383,-0.007682012264201177,0.13167369268985052,0.0009406597770226094,0.290228351578115,0.002688138000667084,-0.010381705127656488,-0.009795568138360966,-0.011033793538808845,0.015193583443760872,0.004478902369737636,0.008032093942165364,0.006582707166671753,0.00415479242801664,0.013520275056362108,0.0048002153635025024,0.006766308099031448,0.007084162533283256,0.015054889023303986,0.01815928220748908,0.024926877766847655,0.022855950891971677,0.09495650082826612,0.03428489565849302,0.03789984360337262,-0.03437112617884419,-0.0755060781882066,-0.04363878192156112,0.10566631406545635,-0.026551948115229623,0.00497434586286527,-0.06776683926582336,0.0850806549191474,0.003916684538125992,-0.013163124769926038,0.011296847718767829,-0.022728994116187118,-0.0320792270824313,-0.003144029426766781,-0.01821749825030565,0.09373838832497157,0.16102749928613086,0.1197466844963084
no_body_in_g,3,-0.30182039141654965,-1.2611071878009659,-0.001341469738690649,0.007463925890624522,-0.0018707603216170376,0.002543839748250322,-0.0032414174638688564,-0.001971544697880745,0.008960155322245367,-0.5941383218232845,-0.0022542779119448797,-0.049128407984971645,0.005402835644781598,0.017231926694512373,0.006472360901534552,0.010200603678822528,0.007753852754831314,0.010241599753499031,0.008486801013350476,0.0012130726128816716,0.003762018680572521,-0.0025702837854623684,-0.007705690711736657,0.00013156160712246567,-0.0066610336303710715,-0.0053594343364238295,-0.0039518162608146445,-0.012275301665067628,-0.009393039345741316,-0.014606740325689316,-0.03097168728709221,-0.026530013978481204,0.020743421577952725,0.018857155136808745,-0.0020395275266800184,-0.05395753197371961,-0.08706986260949631,-0.004115579726385478,0.09866739064455032,0.015676178410649333,0.019017271883785714,0.05472435951232901,-0.024297536909580253,0.004973199963569597,-0.005904737487435363,-0.0003899168223142624,0.00597594985738395,0.028107677085565656,0.15662935830325972,0.054724799239214424
no_body_in_g,4,-0.26996832340955734,-1.2549738769229055,0.0006699967590975565,-0.022042656783014536,-0.010310867428779957,0.00032147603924385926,0.03259269208647311,0.06386013152077795,0.0008472819956422128,0.033095918424042026,-0.0020845758268135395,-0.01176259266212476,-0.002164621744304901,-0.000744673795998102,-0.004400641657412052,-0.0005209755152463802,0.002478037402033839,0.0012170460075139888,-0.0007438186556100734,-0.0037054866552352905,0.0055591147392988205,-0.0023575000464916562,-0.007952975109219551,0.003673113137483641,-0.001487405598163627,0.0054217845201491865,0.003278624266386032,0.002758592367172241,0.0006560780107974784,0.004533692449331217,0.005316811800003096,-0.022577388584613667,-0.048443972157548476,-0.08376010362622754,0.029363106321807914,0.06411681622266774,0.0951044217130402,0.024844803381711245,-0.12910838052630424,-0.028452170314267278,0.012833533436059974,-0.08104470272082837,-0.03106898022815585,0.005187436938285828,-0.004481363168451935,0.04062506295740603,0.037597146630286904,0.10111758210491144,0.2050871511566346,0.02772986104226936
no_body_in_g,5,-0.2592081598937511,-1.2541830026727385,0.0005763858964201061,-0.0017344127409160137,-0.012280467152595342,0.0020002617267891806,0.019953992078080768,0.04410894773900509,0.008337214315420116,-0.7947837550171464,-0.00440716876006092,-0.08162512397393584,0.0011573033407330513,0.0006876594386995005,0.0004438845440745409,0.0027106208726763725,0.0004990488290786965,0.004558674991130829,0.0003609742969274965,0.0011537808924913517,0.0018940582871437295,0.001118319109082222,0.0034371256828308328,-0.0029300458729267786,-0.0023346982896328417,-0.0016577057540416718,-0.007209737598896093,-0.0013057470321655718,-0.0037794537842272824,-0.004614058136940047,-0.008921740949153989,-0.06689338684082013,0.08776046391236053,0.005940716851594141,0.041079254514651886,-0.008385467529296892,0.07902406007051466,-0.012990429531782866,-0.0019948521628976312,-0.09108341038227086,0.06588051728904246,-0.050176820158958524,0.021305385697633017,-0.013507481850683692,0.02576690763235101,-0.04146556854248046,0.012863540276885022,0.0970808750182192,0.15756637145754943,0.06862118088430459
no_body_in_g,6,-0.2557197995483875,-1.2541764897143362,0.0013281742343679067,-0.012526166532188653,-0.010593461990356268,-0.000850829872069879,0.008572730002924807,0.013993024732917539,0.012469442969418765,-0.748222681782968,-0.003467294535634338,-0.06352773243561494,0.0037834103219211157,0.013573027588427072,0.022652265988290315,0.01605342403054233,0.014284631237387657,0.01195920556783675,0.0005866222083568684,0.005908500403165817,-0.006303159147501014,0.004056119173765138,-0.0011454194784165095,0.0018157504498959032,-0.005364124476909593,-0.0010522052645683955,0.003868462890386559,-0.00545653402805335,-0.021142632514238313,-0.03129529431462286,-0.04826420918107033,-0.04204557389020924,0.13100254334193728,-0.1187057415083499,-0.006929846940497253,0.16310214102268217,-0.11252415701746932,0.03047488033771506,-0.06304497346282001,0.06352610960602756,0.06524877483025193,0.029737592209130526,-0.04822089374065397,0.011827322373574131,0.038548043370246865,-0.15674579441547398,-0.04376481473445892,0.17692015772014802,0.2894483888522323,0.08373044700792544
no_body_in_g,7,-0.2674508858472109,-1.2541830026727379,2.912112831836549e-05,2.995561808347494e-05,-0.00019374489784240723,0.0004433745081769344,0.03789814221672714,0.069526057690382,-0.002007330641568661,0.1557425803736301,2.934154733913452e-05,-0.02803599033504689,-0.0019285762682557106,-0.004427669942379003,-0.003404032438993454,-0.007318808510899555,-0.0033914465457201004,-0.003988622501492511,-0.0052136488258838765,-0.0018119648098945396,-0.0022068433463573456,-0.0015920434147119744,-0.001637598127126716,-0.001737529784440972,0.0016254112124443054,-0.0010199099779129028,0.00042584314942362145,0.001132649183273271,0.0024246886372566445,0.00580646917223937,0.003479819744825363,-0.0032521769404412204,0.00024250216861321228,-0.018102534884851806,0.0447057411423256,-0.0009157979860902055,0.010856625437736522,0.010365375317633152,-0.016878506168723106,-0.021509003639221258,0.022475662472424995,0.036771622212836516,-0.014283352997153997,0.011398181319236755,-0.010423314571380793,0.0021602213382720947,-0.02839332781732079,0.04823239438016407,0.06390931572746862,0.015062680483049918
no_body_in_g,8,-0.2801885437220335,-1.2541830026727336,0.0007717535976553332,-4.2686238884911964e-06,-0.00489886701107034,0.0015432987362146364,0.0015692227985709961,0.007738440949469794,0.0007460281961986226,-0.10950125074298711,-0.001450548146182326,-0.03571135336533082,-0.0005090163089334909,0.0017394844442606139,-0.002096888795495022,-0.0014053992927074432,-0.002865312620997429,-0.00438551902770995,-1.7359852794163189e-07,-0.00072490833699701,0.0008219402283429766,0.0007109481841325871,-0.0010547026991843955,0.00076323002576828,-0.0006478145718574746,-0.00016209930181498855,-0.001656712591648124,-0.0021210238337516785,0.0003022693097590734,-0.003781498968601249,-0.0015683360397815704,-0.017069819569587752,-0.019027001540372623,-0.006177549725309789,0.004420412057843853,0.026611252129078,0.008590751385781914,0.014855073764920235,-0.018281112983822734,0.0020958419889211544,-0.011923602921888224,-0.00114486925303936,-0.00015376941300928454,-0.028958062827587172,-0.0043544987682253115,0.012902894616126925,0.001433294266462326,0.02048728754586972,0.05010789731007097,0.01887909235114786
no_body_in_g,9,-0.3506037971004844,-1.5014674970136934,-0.0005387504832469869,-0.0009239819832146182,-0.008837950229644953,0.0013766986143309637,0.0031627111136913327,0.011806148942559963,0.00555411282747631,-0.35443638611939665,-0.0009149591166208726,-0.029894709214568493,0.006918869167566316,0.006376225315034401,0.012786088325083211,0.014714166149496999,-0.00104452483355999,0.002153863012790691,0.0061405349522828945,0.004721872508525848,0.006294196844101041,0.003190430253744103,-0.0006653949618340427,-0.009538898617029168,-4.4203549623422767e-05,-0.007711813598871187,-0.019180983304977417,-0.007255518436431907,0.00135857015848162,-0.022829989343881696,-0.01254544705152505,-0.013732752203941434,0.042198460395939885,-0.04668473084938951,-0.013768187232518603,0.024073866941034777,-0.051672554761171385,0.002186700701713562,-0.03465682826936245,-0.005336299352347862,0.014468530565500237,0.00030928682535885654,-0.02819964289665222,-0.06105722184292972,0.029603452980518363,-0.024168242327868933,0.133921019059926,0.06441845336498957,0.16915053481100126,0.044994852886164505
no_body_in_g,10,-0.30066478811204433,-1.2542627072805577,0.003758305186056533,-0.0003625551238656058,0.02844001650810224,0.000932299968553707,0.004629964753985402,0.01743416748940943,-0.0017495447797655217,0.028103569875451484,-0.0003143228180424451,0.0448783377185471,-0.0002628039568662588,-0.005615977011621004,0.0013588592410087585,-0.00152570940554142,0.0044059742242097966,0.003665720298886288,0.00015218965709212773,-0.0002621561288833618,-0.0039911862462758685,0.0012947864830493705,0.0043502368032932726,0.0005022391676903215,-0.0017151579260825667,0.0010348841547966892,0.003814666718244486,0.004396886378526643,0.002044359594583489,0.008285004645586014,0.021335674077272437,0.0016098469495773315,0.008111017908897733,0.09964493900929206,-0.13028465216255936,0.02007550224661825,0.010509799234569073,-0.04292758405208591,-0.008348211646080017,0.07362000457942486,-0.04900176823139191,-0.03386162221431732,0.17210062891244882,-0.11594636887311938,0.03942079525440931,-0.02511941678822044,-0.031044957228004932,0.16422238906678674,0.24000958334655145,0.025962044309784053
no_body_in_g,11,-0.26515409294515846,-1.1073915338828118,-6.049090006854385e-05,1.4924444258213043e-05,4.3493509292336086e-05,5.7460903190073576e-05,-0.005555093288421631,-0.004019651748239983,-0.0017138363961173297,0.1683729202669202,0.000438055028194273,0.03997683376073802,-0.000861504673957833,0.0009036816656589619,0.004143991507589817,-0.0018505061045288873,-0.0006870687007903831,-0.0019027188420295826,-0.0009771801531314739,-4.091598093508564e-05,0.0011256538331508859,-0.0002603132277727016,-0.0013250790536404322,0.0002819135785102622,-0.0006539449095726013,0.0039029762148856673,0.002735043317079522,0.0016730785369873935,0.002631320804357462,0.0047014079988002555,0.017316384613514035,0.00912061333656311,0.00606294290822218,0.02085906513616509,0.01160506917465906,-0.022785114310681823,-0.008982419222593296,-0.02186116799712179,0.007798169553280054,-0.0058313604502472915,0.005845950543880374,0.044469836651114744,-0.017046766448766,0.01981257051229468,0.03828283287584783,0.00539359189569949,-0.027980152145028137,0.024627982166871926,0.07839004347058473,0.021642212623670547
no_body_in_g,12,-0.25798652581870557,-1.1412340625294943,-0.0008861108020937541,0.00018327105790376386,-0.006337189674377353,0.0013426770514342948,0.02357503934763372,0.042336324322968716,0.0041711946634235275,-0.22394217058485033,-0.0006357872455500235,-0.07948796432465244,0.0007391700521111461,0.0019355852156877629,0.0040421500802040045,0.003796483576297749,0.006873717159032844,0.005233611911535263,-0.0017395362257957014,-0.005092100426554669,-0.002666698768734932,-0.0044552836567163245,-0.0063482232391834925,-0.007397018373012543,-0.005179411172866799,-0.006853889673948288,-0.0032976403832435386,-0.00420872047543519,-0.002597454190254256,-0.008322814106941245,-0.027724750339984894,-0.01622514128684993,-0.003639859310890614,0.02265291966783134,-0.11521269491953717,-0.00813195817172524,0.007389443367719628,-0.06596056162379682,-0.016857391595840543,0.07862540632486348,-0.037739011438679915,-0.01975848660804333,0.030863402783870675,-0.027227268368005708,0.04077843055129038,-0.012129577994346663,0.03862434793263672,0.11747496931645755,0.1332216436741573,0.03835281988950659
no_body_in_g,13,-0.29054956771433355,-1.2541830026727372,0.0027602365036727868,0.00021857898682355742,0.00046041309833499966,0.0007635356887476519,0.04033406050875783,0.07900075949728488,0.0047223615412077535,-0.31918725691652483,-0.0033299446320755044,-0.037431639432906394,-0.00016638785600661676,0.002143504098057747,-0.00022323057055473328,0.000635847821831681,-0.0016573671251535749,0.0004799462854861991,0.000491458922624588,-0.0006860356777906862,0.0014524966478347556,0.0017245002090930939,0.0006567180156707986,0.00018599405884744957,0.0001541048288346003,-0.0006647437810898271,-0.0015980027616024906,-0.0009366996586323006,0.0005173340439796892,-0.0015875734388828278,0.009791573137044929,-0.048145076632499784,-0.021964462809621388,0.01894037057947573,0.01668715486095429,-0.010435792058706261,-0.025326479412615288,0.02423403151333331,-0.004469581879675388,-0.008516469970345497,-0.027414674447391006,0.022171483188867636,0.005989450216293157,0.0018485799431799954,0.005316749587655073,0.01659978996176506,0.009830899367079829,0.033460968329631184,0.05579452715565378,0.04934392894778733
no_body_in_g,14,-0.26340080378577113,-1.4262432803748322,0.00014486951113212854,1.4726631343366103e-05,-0.002297446131706238,0.0008286173717351672,-0.0015549437142908656,-0.0001644296571612358,-0.001270197536756168,0.06907462682422061,0.0002385123350791274,0.007400142773985152,-0.0006516631692647934,-0.0009895713999867328,-0.002031171135604387,-0.0007526457309722789,-0.002102919295430161,-0.00046833455562594883,-0.0027150113135576137,-0.002286321297287952,0.0019432257860899083,-0.0007898427546024211,0.000978629291057631,-2.8959661722116614e-05,-6.794407963750526e-05,0.000903002917766571,0.00023647472262378066,0.0011747650802135245,0.002474446594715185,0.002256254106760114,0.00728061497211463,0.003037113696336746,0.0029174900600015263,0.010031364777364327,0.01706594485725227,-0.015944520011544228,-0.002174881845712684,-0.005042637698352337,-0.005338284745812438,-0.02680940391328477,-0.026715350656013465,0.011720535159110979,-0.019703780114650737,0.031038370775058874,0.00853628218173963,-0.0024437218904496127,0.05348789095878598,0.020009660202450427,0.0785755822903056,0.010217423599285106
no_body_in_g,15,-0.2546207863837481,-1.2545852811468077,0.0026833388314116725,3.5748444497583215e-05,-0.0036675184965133667,0.0010281422873958945,-0.004924175329506397,-0.010399226192384953,-0.0008874788394570565,0.01714053684662531,-2.7617276662644796e-06,-0.010271066054702516,-0.0004207694903015924,-0.0020120354369282667,-0.0036027561873197556,-0.004877848178148292,0.00033564716577527687,0.00031428560614588097,-0.0014944132417440414,0.0026343058794737195,-0.002750238776206948,-0.0009937170892954095,0.00034108906984331444,-0.001461961865425132,0.00028510913252821624,0.000957550108432681,-0.0007860980927943961,0.0009317852556706141,0.0007308676838874151,0.0007279232144354886,0.002101021260023095,-0.001230812072753995,0.004946384750932842,-0.021124902126474332,-0.0310851968595989,-0.01445612013340003,-0.023882474377751345,-0.007480980455875391,0.018295522779226303,0.030363197624683425,-0.007506829500198542,0.006268638828987608,-0.04383269660174849,-0.003861619345843781,0.001409582793712616,-0.00799663290381436,0.05051640057936313,0.0379080159828683,0.08210768837489611,0.008406272332348504
no_body_in_g,16,-0.2985311625525355,-1.256149508557031,0.00015608976245857706,-0.0013051385991275297,-0.020597136020660045,0.0013597764133010046,-0.006977004371583467,-0.006869399640709151,-0.03349100130454108,1.874318163030651,0.014600760985115258,1.168137485347689,0.0037670133635401837,0.0035573329776525386,0.013945359364151977,0.007645496353507031,0.0022465821355581173,0.007087288796901736,0.003874562680721283,0.011042504012584664,0.013430236279964425,0.01173952966928482,0.011546446382999398,0.029727551341056868,0.02675255537033072,0.047528961300849826,0.06723948791623113,0.05698223859071738,0.07876040711998944,0.096523717045784,0.2164473906159401,0.4582928240299222,-0.033197192802563835,-0.01139570738626905,0.08129577100624076,0.06104223914444451,0.16496930122375486,0.034805443882942155,-0.0959645790979266,-0.07492793940182307,-0.02442920207977295,-0.0008637562394142595,-0.022860467038117352,-0.03655660599470134,-0.0008486658334732056,0.023033599928021453,-0.029083590605296195,0.08854895900180418,0.22540958577740514,0.5338088364815066
