valence_name,zone3,action_name,n,body_delta_mean,body_u_delta_mean,body_state_mean,body_next_mean,tendency_target_mean,tendency_pred_mean
bottom,BM,UP,3,-0.0032689968744913736,-0.013126590112032224,0.47167758146921795,0.46840858459472656,-0.011774801832586843,0.0016486855844656627
bottom,BR,DOWN,18,-0.004357634319199456,-0.01935657386501993,0.38834289875295425,0.3839852644337548,-0.10981106817469888,-0.13025143701169226
bottom,BR,LEFT,21,-0.003850733240445455,-0.01682090257381849,0.38597498692217325,0.3821242536817278,-0.08326766246349393,-0.07138362331759363
bottom,BR,RIGHT,99,-0.0036772990768606014,-0.016137037316754945,0.3757741806483028,0.3720968815714422,-0.07988235890170346,-0.06769716607952359
bottom,BR,STAY,69,-0.0032909590265025263,-0.014654087395545934,0.3623180968174036,0.35902713779090106,-0.07254138698015546,-0.06510856466880743
bottom,BR,UP,39,-0.0030815800031026206,-0.013537151286982524,0.38753685164145935,0.38445527163835674,-0.017052161469897586,-0.019623621151997492
mid,ML,DOWN,53,-0.0007951771313289426,-0.0035122190195451307,0.584889608171751,0.584094431040422,-0.06658821926266809,-0.05289171592174274
mid,ML,LEFT,108,0.00022852448401627717,0.0008462218249461742,0.5674601296583811,0.5676886541423974,0.004189009060580041,0.0032922630047391133
mid,ML,RIGHT,8,6.248801946640015e-05,0.0002225019075345506,0.602519016712904,0.6025815047323704,0.0011014399288483386,0.003644527751021087
mid,ML,STAY,268,0.00031112879514694214,0.0012402272433997262,0.5847810392281902,0.5850921680233372,0.0061394341372726065,0.006703663118697925
mid,ML,UP,95,0.0011878289674457751,0.004984318498255884,0.5763061871654109,0.5774940161328567,0.0581665950757054,0.038895820980695515
mid,MM,DOWN,60,-0.0013657053311665853,-0.00623073049195123,0.5241272737582524,0.5227615684270859,-0.07524560357671958,-0.046959265251643956
mid,MM,LEFT,83,-0.0002838057207773967,-0.0013116429640661785,0.515607708548925,0.5153239028281477,-0.006492959763911518,0.01047103511483734
mid,MM,RIGHT,265,-0.0003888659882095625,-0.001560930136027617,0.4978528660423351,0.4974640000541255,-0.0077269934312649575,0.006289663102548078
mid,MM,STAY,225,9.789466857910157e-06,-0.00020639449231485364,0.5127796638011932,0.5127894532680511,-0.00102170420671405,0.011089496459398005
mid,MM,UP,95,0.0009090269866742586,0.0034823629659641994,0.506528252363205,0.5074372793498793,0.05605430722242147,0.044955169164428585
mid,MR,DOWN,307,-0.0013135512411011935,-0.005391920641456758,0.5034164059239801,0.5021028546828789,-0.07109170776656942,-0.058266818784298645
mid,MR,LEFT,315,6.492795452239022e-05,0.0002673310599588975,0.4875284846339907,0.4875934125885131,0.001323355412646705,0.0038166545893228245
mid,MR,RIGHT,2641,-8.39118071010464e-05,-0.00033543850123532025,0.5114525596285715,0.5113686478214704,-0.00166050423130073,0.0009928937279892573
mid,MR,STAY,1265,-0.00011770570937823873,-0.0005336703818220153,0.5052540666854428,0.5051363609760646,-0.002641801474403985,-0.0009981875399885914
mid,MR,UP,479,0.0011222690406074603,0.004614225404662487,0.48279029694006687,0.48391256598067434,0.0600922290394452,0.044939765366404816
top,TL,DOWN,128,0.0021105471532791853,0.010090036203641743,0.6892533544450998,0.691363901598379,0.010866990788513716,0.010778502371977083
top,TL,LEFT,131,0.0024254688324819086,0.01194212187256426,0.7031196187470705,0.7055450875795525,0.05911648134329891,0.05545090874728128
top,TL,RIGHT,46,0.002186508282371189,0.011630509444848702,0.7430124969586082,0.7451990052409794,0.05757392211756294,0.06001501937356332
top,TL,STAY,482,0.002461319395120708,0.012536042136798063,0.719016728064826,0.7214780474599466,0.0620565347604933,0.06008560468415687
top,TL,UP,159,0.0030453773039691855,0.014428176610209127,0.6837473322385512,0.6867927095425204,0.07650829941076158,0.08196383721704753
top,TM,DOWN,20,0.0012549370527267455,0.007714067139246117,0.8172568440437317,0.8185117810964584,0.003538142175230942,0.00563370764721185
top,TM,LEFT,34,0.0019341216367833754,0.010889791638703126,0.7718885155285106,0.773822637165294,0.053907184260176544,0.052155118654755986
top,TM,RIGHT,48,0.0020271465182304382,0.010363276579616837,0.7285950593650341,0.7306222058832645,0.05130080341767745,0.05094734705441321
top,TM,STAY,65,0.002547298027918889,0.01316849920468425,0.7376071113806505,0.7401544094085694,0.06518735496590651,0.05850449430827911
top,TM,UP,52,0.0023496575080431425,0.012751076303735658,0.7503872983730756,0.7527369558811188,0.06632802054770606,0.06640486258010452
top,TR,DOWN,378,0.0024703950399444217,0.011657437311927386,0.6620209344401562,0.6644913294801006,0.021382348698092378,0.017298161995809073
top,TR,LEFT,437,0.0030632475284471665,0.014016614178391474,0.6504292288961345,0.6534924764245816,0.06938573558495892,0.06674861890483366
top,TR,RIGHT,5742,0.002234962866493984,0.011909532136406631,0.7363791387646259,0.7386141016311198,0.058955154022232795,0.05743103346909688
top,TR,STAY,970,0.002959968825590979,0.01389032998007338,0.6641977425549448,0.6671577113805358,0.06876059731108346,0.06520857284632847
top,TR,UP,712,0.003295916833736923,0.01530909291669331,0.6544483917650212,0.6577443085987581,0.08017881506115529,0.09109194479422288
