valence_name,zone3,action_name,n,body_delta_mean,body_u_delta_mean,body_state_mean,body_next_mean,tendency_target_mean,tendency_pred_mean
bottom,BM,DOWN,47,-0.004921910293558811,-0.02095517150110802,0.4072360301271398,0.402314119833581,-0.11416673233642884,-0.11796086614436292
bottom,BM,LEFT,35,-0.004606236730303083,-0.019477781378752265,0.41130626797676084,0.40670003124645776,-0.09641987510872867,-0.07531087036643709
bottom,BM,RIGHT,68,-0.004695102134171654,-0.01992777046678592,0.40447252397151556,0.3997774218373439,-0.09864743331080529,-0.07730080039404771
bottom,BM,STAY,37,-0.00404887183292492,-0.018056978487292364,0.37123701338832443,0.3671881415553995,-0.08938654648239308,-0.07404892086177259
bottom,BM,UP,45,-0.0037379059526655408,-0.01630809321602879,0.38289436797300974,0.3791564620203442,-0.03651552785114267,-0.02592879653804832
bottom,BR,DOWN,104,-0.004435538887404478,-0.02096981743953053,0.4119477618055848,0.40751222291818034,-0.1132636781598973,-0.12472515610548165
bottom,BR,LEFT,91,-0.003901108362517514,-0.018336270559384676,0.3882911807069412,0.38439007234442363,-0.09076911188788506,-0.08493562640397104
bottom,BR,RIGHT,194,-0.003873463988918619,-0.018236860447900606,0.39314299725841,0.3892695332694914,-0.09027700704558025,-0.08129177166667488
bottom,BR,STAY,129,-0.00385278255440468,-0.01799721082312256,0.41881341885688694,0.41496063630248226,-0.08909068164015393,-0.0791220422834158
bottom,BR,UP,153,-0.003316851661485784,-0.015470410977915437,0.3813697587625653,0.3780529071010795,-0.03182382630589028,-0.036368188697820394
mid,ML,DOWN,2,-0.0026741325855255127,-0.010719029610709821,0.47821080684661865,0.47553667426109314,-0.08991215519506415,-0.06205081194639206
mid,ML,RIGHT,3,-0.0014940400918324788,-0.005988559750205989,0.4712412357330322,0.46974719564119977,-0.02964486416435021,-0.008019954587022463
mid,ML,UP,1,-0.0005714595317840576,-0.002297394508206846,0.46492740511894226,0.4643559455871582,0.03763316265063581,0.0242919884622097
mid,MM,DOWN,190,-0.0019033226527665791,-0.007673466444434105,0.4901977692779742,0.4882944466252076,-0.07901292177795287,-0.0657043286354134
mid,MM,LEFT,157,-0.0007450590088109302,-0.0030095637548799986,0.48011371626216137,0.4793686572533504,-0.01489809109849834,-0.005235604645245394
mid,MM,RIGHT,337,-0.000365802017800532,-0.0014817963957040393,0.4849546242184738,0.4845888222006733,-0.007335261682637295,0.0013485324820531228
mid,MM,STAY,253,-0.00024604337959892666,-0.0009865060913987836,0.48831282561946765,0.4880667822398687,-0.004883451162997091,0.005565490812917236
mid,MM,UP,284,0.0008201308443512715,0.0033276556275872032,0.4887890494625333,0.4896091803068846,0.05556860680452626,0.043097877920880705
mid,MR,DOWN,441,-0.0012651895449545378,-0.006010889656970989,0.5450534174163866,0.5437882278714321,-0.07421197292798545,-0.060401986507263854
mid,MR,LEFT,332,-0.00013985172901526992,-0.0007347831874575414,0.520843686782811,0.5207038350537958,-0.0036373600149314394,0.0006852178295782531
mid,MR,RIGHT,740,-0.0001229465813250155,-0.0007026075865968285,0.5425677290437995,0.5424447824624745,-0.003478082766860342,-0.0009902109039594998
mid,MR,STAY,554,4.8647839777736455e-05,3.4989181655693316e-05,0.5410331672171823,0.5410818150569601,0.00017320517464472265,0.002776911628469556
mid,MR,UP,690,0.0010454406124958094,0.004472038179843096,0.5292617349628953,0.5303071755753911,0.057600715746991146,0.04361133739298237
top,TL,DOWN,1,0.0032638907432556152,0.014336713165698844,0.6478329300880432,0.6510968208312988,0.03884140536324143,0.0207049623131752
top,TL,LEFT,2,0.003679633140563965,0.016590061517346766,0.6659983098506927,0.6696779429912567,0.08212494166782625,0.08484950289130211
top,TL,RIGHT,6,0.003342231114705404,0.014813538087966899,0.6453305383523306,0.6486727694670359,0.07333070767075532,0.07604573853313923
top,TL,STAY,3,0.004025439421335856,0.017862374338048232,0.6532960136731466,0.6573214530944824,0.08842320741410332,0.08659944186607997
top,TL,UP,5,0.003650772571563721,0.016310666553875364,0.6593230366706848,0.6629738092422486,0.08243515886101738,0.09045619666576385
top,TM,DOWN,102,0.003005857268969218,0.012884054160549241,0.5980165749788284,0.6010224322477976,0.026577323595127437,0.01982160184678494
top,TM,LEFT,89,0.0035587552558170275,0.015104493737413455,0.5901893008960767,0.5937480561518937,0.07477101069276268,0.0720682783742969
top,TM,RIGHT,198,0.003488417827721798,0.014850401087149355,0.5877639321666775,0.5912523499943994,0.07351318870944192,0.06900201912856463
top,TM,STAY,129,0.003784937451976214,0.01606288093732933,0.5868925313616908,0.590677468813667,0.07951526633075323,0.07495923981417058
top,TM,UP,184,0.0038745066393976626,0.01644594267409011,0.5915327950016313,0.5954073016410288,0.08691445117883212,0.08763031902439568
top,TR,DOWN,1506,0.002100766180046051,0.010742211641437249,0.719771098904559,0.7218718650846051,0.018730160996942923,0.016226809583159082
top,TR,LEFT,1131,0.002432679808529787,0.012713986438127005,0.7270908192076797,0.7295234990162095,0.0629374034270429,0.06018760068643472
top,TR,RIGHT,3073,0.002441955609698657,0.012739517970863014,0.7263179649427665,0.7287599205524651,0.06306379088102812,0.0609805698876578
top,TR,STAY,2047,0.002636433928899201,0.013753210549938227,0.7235978589182548,0.726234292847154,0.06808182193767089,0.065721800468014
top,TR,UP,2557,0.0026897569746070415,0.013936228955048384,0.7222011669345512,0.7248909239091582,0.07192725445631312,0.0762507349681029
