cohort,seed,g_mode,valence_name,n,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,body_state,body_u
full,12,actual,bottom,200,0.09281536884605884,0.08500823203474284,0.20203959085047246,1.556658742427826,0.0,0.0,0.0,0.44813523784279824,-0.20893053236727266
full,12,actual,mid,200,0.11259826850146055,0.1312884307652712,0.21959936782717704,1.5437839710712433,0.0,0.0,0.0,0.5342104223370552,0.15566861322348272
full,12,actual,top,200,0.04584283236414194,0.05584332679398358,0.08405895892530679,1.5952760392427445,0.0,0.0,0.0,0.7090143552422523,0.9987404576280633
full,12,mean,bottom,200,0.09435696050524711,0.08500823203474284,0.20534865215420722,1.5549801856279373,0.0030410511046648023,0.006484817937016487,8.237772331995074e-05,0.44813523784279824,-0.20893053236727266
full,12,mean,mid,200,0.11274378690868617,0.1312884307652712,0.21984309215098619,1.5436359298229219,0.0016151311993598937,0.0034750771149992944,3.851744494710374e-05,0.5342104223370552,0.15566861322348272
full,12,mean,top,200,0.04579286222346127,0.05584332679398358,0.08394113373011351,1.595236394405365,0.0015073651168495416,0.0027182457596063615,1.74550893618175e-05,0.7090143552422523,0.9987404576280633
full,12,random,bottom,200,0.09405317667871714,0.08500823203474284,0.20466489538550378,1.5553058177232741,0.0038196566328406335,0.008176968172192574,0.0001373129051307842,0.44813523784279824,-0.20893053236727266
full,12,random,mid,200,0.11284603420644998,0.1312884307652712,0.22004707485437394,1.5435351866483689,0.0021635042130947113,0.00461043268442154,6.421250673156464e-05,0.5342104223370552,0.15566861322348272
full,12,random,top,200,0.04566206390038133,0.05584332679398358,0.08371697705239058,1.5952751266956329,0.0024314909614622593,0.004396910071372986,4.429979161159281e-05,0.7090143552422523,0.9987404576280633
full,12,shuffled,bottom,200,0.09373241607099772,0.08500823203474284,0.20398168444633483,1.555630054473877,0.004021011851727962,0.008565181270241737,0.00014531434660966625,0.44813523784279824,-0.20893053236727266
full,12,shuffled,mid,200,0.1127453524619341,0.1312884307652712,0.22016982309520244,1.5434930676221847,0.0021797721460461617,0.004815838038921356,7.737196280913849e-05,0.5342104223370552,0.15566861322348272
full,12,shuffled,top,200,0.046177737480029464,0.05584332679398358,0.08464145734906196,1.5950414502620698,0.0024757594894617794,0.004458593092858791,4.6520106512844e-05,0.7090143552422523,0.9987404576280633
full,12,zero,bottom,200,0.06482279311865569,0.08500823203474284,0.13978394418954848,1.583698062300682,0.027992575727403164,0.06225564666092396,0.005124206312466413,0.44813523784279824,-0.20893053236727266
full,12,zero,mid,200,0.11646464128047228,0.1312884307652712,0.2369199799001217,1.536643294095993,0.018140198066830635,0.04083196327090263,0.0035754620394436642,0.5342104223370552,0.15566861322348272
full,12,zero,top,200,0.07362923434004187,0.05584332679398358,0.13537348091602325,1.5802902513742447,0.027786401975899936,0.051314521990716455,0.003950807703658938,0.7090143552422523,0.9987404576280633
