valence_name,n,conative_loss,q_entropy,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY
top,11952,0.040777752789328374,1.590384801218867,0.2433122704104786,0.1339421351614796,0.20439482565939307,0.20395265410278976,0.2143981147263264
mid,3295,0.03486287417921926,1.575342581123792,0.27331865698958385,0.11901174284438625,0.19982389882319976,0.19849932344802776,0.20934637790384714
bottom,753,0.04088662327285782,1.5715580323777825,0.28754177380842993,0.12109963318820335,0.19387179110471311,0.19351722523669007,0.20396957640470578
