cohort,seed,history,y_zone,body_level,pred_trend_UP_minus_DOWN,body_pred_UP_minus_DOWN,q_UP_minus_DOWN,q_entropy,metric_eig_entropy,metric_cond,metric_top1_mass,metric_trace,g_norm
full,17,control,T,high,0.04521556074420611,0.0060088833173116045,0.08506575226783752,1.5975410143534343,2.587485154469808,31.926918665568035,0.27159634232521057,11.987483024597168,3.387958208719889
full,17,control,T,low,0.05881925548116366,0.006394907832145691,0.1130119264125824,1.5919860204060872,2.5979936122894287,31.05432637532552,0.26714495817820233,11.871049880981445,3.391252358754476
full,17,control,T,mid,0.06484174231688182,0.008576184511184692,0.12101972103118896,1.5878216822942097,2.59238338470459,31.52019437154134,0.2695430318514506,11.932295799255371,3.3902014891306558
full,18,body_shock,B,high,0.13431310653686523,0.01244845986366272,0.25384701291720074,1.526624361673991,2.8524457613627114,11.65752379099528,0.11830468475818634,11.485389709472656,3.0502132574717202
full,18,body_shock,B,low,0.11385792245467503,0.005311921238899231,0.22416492303212485,1.5460458596547444,2.8504043420155845,11.758685429890951,0.11873204012711842,11.527438481648764,3.0508415699005127
full,18,body_shock,B,mid,0.1241188645362854,0.007332051793734233,0.25023823976516724,1.5303375323613484,2.851027170817057,11.727596282958984,0.11859754224618275,11.51445198059082,3.0506582260131836
full,18,body_shock,M,high,0.08116567879915237,0.006188124418258667,0.14309686919053397,1.5774699846903484,2.852651913960775,11.646210352579752,0.11826166758934657,11.482008298238119,3.0503676732381186
full,18,body_shock,M,low,0.09105126311381657,0.004398966828982036,0.1712754319111506,1.5708797772725422,2.8501468499501548,11.770587603251139,0.11879165222247441,11.533446311950684,3.050899346669515
full,18,body_shock,M,mid,0.1085809866587321,0.006520196795463562,0.20131839315096536,1.5560883283615112,2.850783189137777,11.738393465677897,0.11865528424580891,11.520088831583658,3.0508105754852295
full,18,body_shock,T,high,0.028922999898592632,-0.0005131959915161133,0.05202477673689524,1.6026727358500164,2.852841933568319,11.635210355122885,0.11822099486986797,11.479344685872396,3.050048828125
full,18,body_shock,T,low,0.04964644213517507,0.002131029963493347,0.0930147518714269,1.5967918237050374,2.850146929423014,11.769723892211914,0.11878992865482967,11.533896446228027,3.0507121086120605
full,18,body_shock,T,mid,0.039812090496222176,0.001501128077507019,0.07347714404265086,1.6000367403030396,2.8507862091064453,11.737768173217773,0.11865212271610896,11.521164258321127,3.050654729207357
full,18,control,B,high,0.13524533808231354,0.010579188664754232,0.25950734814008075,1.5236316124598186,2.9132832686106362,8.816767374674479,0.10877366115649541,10.430672963460287,3.077234665552775
full,18,control,B,low,0.13479921221733093,0.008799761533737183,0.26734843850135803,1.519063909848531,2.913063923517863,8.822718302408854,0.10874295731385548,10.43330987294515,3.0768070220947266
full,18,control,B,mid,0.13355926672617593,0.012543906768163046,0.27253101269404095,1.515368898709615,2.913108507792155,8.821383794148764,0.1087468961874644,10.43266741434733,3.0769574642181396
full,18,control,M,high,0.08594712615013123,0.005097329616546631,0.15223320325215658,1.5747692982355754,2.91329558690389,8.81612459818522,0.10878099749485652,10.431022961934408,3.0773821671803794
full,18,control,M,low,0.11805518468221028,0.0072686076164245605,0.2164685328801473,1.54738187789917,2.913100242614746,8.820064862569174,0.1087472712000211,10.433557510375977,3.0767807165781655
full,18,control,M,mid,0.1291594554980596,0.011916120847066244,0.23671825726826987,1.5354832410812378,2.91313107808431,8.818803787231445,0.10874971995751063,10.432965914408365,3.076972325642904
full,18,control,T,high,0.030130793650945027,-0.0003415544827779134,0.054718916614850364,1.6028261582056682,2.9133525689442954,8.813735008239746,0.10879561553398769,10.431063016255697,3.0772646268208823
full,18,control,T,low,0.06701002269983292,0.002436975638071696,0.11978703488906224,1.5871046781539917,2.9131010373433432,8.82003116607666,0.10875427226225536,10.433871587117514,3.07666285832723
full,18,control,T,mid,0.051027748733758926,0.0026309688886006675,0.09100381036599477,1.5940377712249756,2.913196404774984,8.817031860351562,0.10876243313153584,10.43301518758138,3.0768038431803384
full,19,body_shock,B,high,0.09115300327539444,0.00987770160039266,0.16775104900201163,1.5708458026250203,2.767075220743815,17.213864008585613,0.15092956523100534,12.771138827006022,3.3089686234792075
full,19,body_shock,B,low,0.0939389169216156,0.009347086151440939,0.18568279345830283,1.5659083525339763,2.765360116958618,17.387564341227215,0.151472677787145,12.815324783325195,3.31226380666097
full,19,body_shock,B,mid,0.10184641430775325,0.012105196714401245,0.19820541143417358,1.5593831936518352,2.766069173812866,17.319005330403645,0.1512596607208252,12.795969645182291,3.3104495207468667
full,19,body_shock,M,high,0.06240769475698471,0.0047051310539245605,0.11412406464417775,1.589673678080241,2.7684857845306396,17.068314870198567,0.15049233039220175,12.729743003845215,3.3047068119049072
full,19,body_shock,M,low,0.06466446071863174,0.007377907633781433,0.1252686232328415,1.588682492574056,2.766305685043335,17.28723398844401,0.1511763632297516,12.786174456278482,3.309420903523763
full,19,body_shock,M,mid,0.0678515483935674,0.009167646368344625,0.12948753933111826,1.5865525404612224,2.7665270964304605,17.267864227294922,0.15110868215560913,12.78196907043457,3.3091160456339517
full,19,body_shock,T,high,0.027344892422358196,0.0013982951641082764,0.0505346804857254,1.6035160223642986,2.7690420150756836,17.007123947143555,0.15030733247598013,12.712860425313314,3.3023285071055093
full,19,body_shock,T,low,0.033655976255734764,0.00571410854657491,0.06611329813798268,1.6028549671173096,2.7665270964304605,17.263713836669922,0.1511019617319107,12.779785792032877,3.3085030714670816
full,19,body_shock,T,mid,0.03267569839954376,0.0068463484446207685,0.06388704975446065,1.602620244026184,2.766932169596354,17.22228240966797,0.15097312132517496,12.769809405008951,3.3079452514648438
full,19,control,B,high,0.11873323718706767,0.01033705472946167,0.22048010428746542,1.545960545539856,2.8232794602711997,12.128190676371256,0.1344173550605774,11.235300381978353,3.308439016342163
full,19,control,B,low,0.11252480496962865,0.00924113392829895,0.225041796763738,1.5456927220026653,2.8213409582773843,12.295533816019693,0.1351047307252884,11.272324244181315,3.310464938481649
full,19,control,B,mid,0.12182096391916275,0.011799722909927368,0.2407174358765284,1.536222775777181,2.8222104708353677,12.223982175191244,0.13480545083681741,11.254875500996908,3.30967124303182
full,19,control,M,high,0.08787408222754796,0.003255049387613932,0.15723712742328644,1.5743522644042969,2.8246297041575112,12.014428774515787,0.13393694162368774,11.20504093170166,3.3062398433685303
full,19,control,M,low,0.08955376595258713,0.008154128988583883,0.17048030098279318,1.571485956509908,2.822115500768026,12.22813351949056,0.13482978443304697,11.25322182973226,3.3089192708333335
full,19,control,M,mid,0.0951876590649287,0.009573698043823242,0.17744019627571106,1.5673719644546509,2.8223605950673423,12.209244092305502,0.13474571704864502,11.250178654988607,3.3089120388031006
full,19,control,T,high,0.03682629888256391,-0.006517092386881511,0.06345392266909282,1.6009433666865032,2.8247403303782144,12.003711700439453,0.133892556031545,11.200814247131348,3.304920196533203
full,19,control,T,low,0.04805310567220052,0.00504941741625468,0.09106829265753429,1.597115198771159,2.822041114171346,12.23511028289795,0.13485387961069742,11.2547025680542,3.3084371089935303
full,19,control,T,mid,0.04712106784184774,0.004650880893071492,0.08764656881491344,1.5969149669011433,2.822482426961263,12.196823120117188,0.1346972088019053,11.246825536092123,3.3081199328104653
full,20,body_shock,B,high,0.02124213178952535,0.003291189670562744,0.04261557757854462,1.6066064834594727,2.6959110101064048,22.45458984375,0.22053702672322592,13.481199582417807,3.1508305867513022
full,20,body_shock,B,low,0.021150735517342884,-0.005511532227198283,0.037569801012674965,1.6065539916356404,2.6966586907704673,22.327351888020832,0.2202239433924357,13.543647448221842,3.154633124669393
full,20,body_shock,B,mid,0.017154668768246967,-0.005073944727579753,0.029822424054145813,1.6069193283716838,2.6934166749318442,22.59552065531413,0.2211489329735438,13.58995501200358,3.1580418745676675
full,20,body_shock,M,high,0.051490023732185364,0.004991451899210612,0.1051131139198939,1.5950294733047485,2.690460522969564,22.86263656616211,0.22203982869784036,13.606551806131998,3.1449338595072427
full,20,body_shock,M,low,0.042197917898495994,-0.0024640758832295737,0.08108047644297282,1.600765546162923,2.6971665223439536,22.299227396647137,0.22016504406929016,13.515966733296713,3.149532159169515
full,20,body_shock,M,mid,0.03623785078525543,-0.0030395984649658203,0.0681324154138565,1.6026161114374797,2.6964615980784097,22.36268933614095,0.2203156699736913,13.506681760152182,3.1526363690694175
full,20,body_shock,T,high,0.11328491816918056,0.00787059466044108,0.23030778765678406,1.5421305497487385,2.6969639460245767,22.409530639648438,0.22039835155010223,13.417579968770346,3.142861525217692
full,20,body_shock,T,low,0.07982730617125829,0.0011644313732783,0.1600094884634018,1.577082633972168,2.6949195861816406,22.51303482055664,0.2209787517786026,13.545534133911133,3.1492268244425454
full,20,body_shock,T,mid,0.1047676553328832,0.00473669171333313,0.2098888357480367,1.5531711181004841,2.6987664699554443,22.2505677541097,0.21993043522040048,13.414540926615397,3.1483869552612305
full,20,control,B,high,0.01911155382792155,0.0039725104967753095,0.03952258328596751,1.6072083711624146,2.760133981704712,15.319234212239584,0.14786033829053244,10.731272379557291,3.3939715226491294
full,20,control,B,low,0.01580508550008138,-0.005186696847279866,0.027227322260538738,1.6069568395614624,2.760359446207682,15.306617736816406,0.1477248122294744,10.740449587504068,3.3911468187967935
full,20,control,B,mid,0.012068708737691244,0.002289295196533203,0.023963262637456257,1.607666254043579,2.762511650721232,15.204771359761557,0.14744709432125092,10.699077288309732,3.3952046235402427
full,20,control,M,high,0.04892953236897787,0.004533787568410237,0.10179911057154338,1.5957792202631633,2.7624462445576987,15.196815808614096,0.1474281499783198,10.687167803446451,3.393766721089681
full,20,control,M,low,0.03463838497797648,-0.0038768351078033447,0.06468587617079417,1.6033479770024617,2.759575605392456,15.33001740773519,0.14773370822270712,10.749514897664389,3.3891908327738443
full,20,control,M,mid,0.0298097829023997,0.002815504868825277,0.05896322429180145,1.6042782068252563,2.7608070373535156,15.277400652567545,0.14763979613780975,10.72526995340983,3.3927724361419678
full,20,control,T,high,0.10160385568936665,0.005426088968912761,0.21016902228196463,1.552851716677348,2.758625348409017,15.375152269999186,0.14799934128920236,10.74665101369222,3.3908249537150064
full,20,control,T,low,0.0722450961669286,0.0003985166549682617,0.14426469802856445,1.5828018983205159,2.759655475616455,15.311644872029623,0.1476176381111145,10.740995407104492,3.389378070831299
full,20,control,T,mid,0.09726643810669582,0.007174173990885417,0.1998013605674108,1.5578580300013225,2.7571648756663003,15.442842483520508,0.14815557499726614,10.777448972066244,3.389125188191732
full,21,body_shock,B,high,0.12656719982624054,0.01984890302022298,0.26678861180941266,1.518774429957072,2.8499344984690347,11.211777369181315,0.14581518868605295,9.784339904785156,3.2790149052937827
full,21,body_shock,B,low,0.09486166636149089,0.0006417979796727499,0.19986905654271445,1.5577812194824219,2.849822759628296,11.218846638997396,0.1458586702744166,9.783357302347818,3.2795358498891196
full,21,body_shock,B,mid,0.09464552750190099,0.007201274236043294,0.20248504976431528,1.55594535668691,2.849785486857096,11.221148490905762,0.1458824078241984,9.785285313924154,3.279215097427368
full,21,body_shock,M,high,0.11818769574165344,0.013827959696451822,0.22475844621658325,1.5429314374923706,2.8496921062469482,11.226985613505045,0.14594349761803946,9.788053830464682,3.2792490323384604
full,21,body_shock,M,low,0.12846564749876657,0.00725423792997996,0.2632511953512828,1.5214329957962036,2.849854310353597,11.216984748840332,0.14585634072621664,9.783196131388346,3.279761632283529
full,21,body_shock,M,mid,0.1373389015595118,0.013257970412572226,0.27470411856969196,1.5136985778808594,2.849882443745931,11.213675498962402,0.14583184818426767,9.783668518066406,3.279428720474243
full,21,body_shock,T,high,0.04839949434002241,-0.00026029348373413086,0.08713222046693166,1.596505880355835,2.8495275179545083,11.237310091654459,0.14603873590628305,9.790666898091635,3.279541810353597
full,21,body_shock,T,low,0.11715748906135559,0.009522338708241781,0.21835865577061972,1.5467926263809204,2.8492202758789062,11.258694330851236,0.14619495471318564,9.791625340779623,3.2803446451822915
full,21,body_shock,T,mid,0.08546248823404312,0.0058457255363464355,0.15297989547252655,1.575287898381551,2.849375089009603,11.247435887654623,0.14612045884132385,9.79126230875651,3.2800235748291016
full,21,control,B,high,0.1252302626768748,0.02013319730758667,0.2653968930244446,1.519629716873169,2.8481006622314453,11.27757994333903,0.14718371629714966,9.910908381144205,3.285450537999471
full,21,control,B,low,0.09176262219746907,0.0001427034536997477,0.193000058333079,1.5612231492996216,2.8480145931243896,11.28366216023763,0.14721803863843283,9.908528010050455,3.285853862762451
full,21,control,B,mid,0.09148609389861424,0.006324797868728638,0.19529463350772858,1.5595913330713909,2.8479509353637695,11.287111282348633,0.14724684755007425,9.911662737528482,3.2856282393137612
full,21,control,M,high,0.12019156167904536,0.014439562956492106,0.229738121231397,1.5402978261311848,2.8478305339813232,11.294320742289225,0.14730853835741678,9.91518529256185,3.2856945991516113
full,21,control,M,low,0.1270733599861463,0.006868978341420491,0.26150448123613995,1.522509256998698,2.8480507532755532,11.281814575195312,0.14721165100733438,9.907649676005045,3.286024729410807
full,21,control,M,mid,0.13703757524490356,0.012957453727722168,0.27582090099652606,1.512947916984558,2.848069985707601,11.27868620554606,0.1471912165482839,9.90893522898356,3.2857600847880044
full,21,control,T,high,0.050715008129676185,0.0001718600591023763,0.09129186968008678,1.5954480568567913,2.8476571242014566,11.305221875508627,0.14739475150903067,9.917585372924805,3.2859551906585693
full,21,control,T,low,0.11924838026364644,0.009487971663475037,0.22313704590002695,1.5443520545959473,2.8473685582478843,11.326289494832357,0.1475356767574946,9.916885058085123,3.2865915298461914
full,21,control,T,mid,0.08856134613355,0.006380448738733928,0.15863325198491415,1.5730880498886108,2.8475164572397866,11.315190633138021,0.14746635655562082,9.917067527770996,3.2863383293151855
full,22,body_shock,B,high,0.11873627702395122,0.02163805564244588,0.24993913372357687,1.5304909149805705,2.781609296798706,20.565486907958984,0.18569186329841614,11.672821044921875,3.3901282946268716
full,22,body_shock,B,low,0.1045097087820371,0.006448584298292796,0.22164800266424814,1.5467026233673096,2.782714287439982,20.45274035135905,0.18489261468251547,11.663040161132812,3.3901955286661782
full,22,body_shock,B,mid,0.10278917104005814,0.009802560011545816,0.22002517680327097,1.5474999745686848,2.7823179562886557,20.49340883890788,0.1851904441912969,11.66626262664795,3.390170097351074
full,22,body_shock,M,high,0.0728857268889745,0.007971266905466715,0.13438243667284647,1.5825660228729248,2.781433343887329,20.582246780395508,0.1858154833316803,11.673938751220703,3.3899319966634116
full,22,body_shock,M,low,0.10186733802159627,0.009591517349084219,0.19752063353856406,1.5597769021987915,2.782216707865397,20.499675114949543,0.18523053328196207,11.666507403055826,3.390126943588257
full,22,body_shock,M,mid,0.10196667661269505,0.014445652564366659,0.19441331923007965,1.5599929889043171,2.781824509302775,20.541821161905926,0.18553806841373444,11.670015970865885,3.390246629714966
full,22,body_shock,T,high,0.01908339684208234,-0.005337893962860107,0.03230510652065277,1.6052240928014119,2.7807259559631348,20.65163294474284,0.1863162318865458,11.679233233133951,3.389753500620524
full,22,body_shock,T,low,0.04741767297188441,0.009220942854881287,0.09066253403822581,1.59644615650177,2.7816905975341797,20.552927652994793,0.18561617036660513,11.670619010925293,3.390357494354248
full,22,body_shock,T,mid,0.030029363930225372,0.006622046232223511,0.05728696286678314,1.6020407279332478,2.781235376993815,20.59960110982259,0.1859539896249771,11.674483935038248,3.3899600505828857
full,22,control,B,high,0.10644676287968953,0.020578086376190186,0.23210417727629343,1.5407054821650188,2.6868817806243896,29.556561787923176,0.2448247273763021,12.535842895507812,3.423443873723348
full,22,control,B,low,0.08659034719069798,0.0028677980105082193,0.18314668039480844,1.5662355422973633,2.688989241917928,29.36075719197591,0.24371764560540518,12.512594858805338,3.4233983357747397
full,22,control,B,mid,0.08045886953671773,0.006078193585077922,0.17041521271069845,1.572177767753601,2.6881953875223794,29.433631896972656,0.2441413849592209,12.521037737528482,3.423449913660685
full,22,control,M,high,0.09486279139916103,0.012349406878153482,0.18073155482610068,1.5657660563786824,2.6862378120422363,29.615418752034504,0.2451665202776591,12.541858355204264,3.423329512278239
full,22,control,M,low,0.11442598948876063,0.00973870853583018,0.23092451194922128,1.542331059773763,2.6879010995229087,29.45838165283203,0.2442676474650701,12.523494720458984,3.4234636624654136
full,22,control,M,mid,0.1173703595995903,0.016398072242736816,0.23412472506364188,1.540023684501648,2.6873839696248374,29.507734298706055,0.2445619801680247,12.529157002766928,3.4235990047454834
full,22,control,T,high,0.029641128455599148,-0.0007548133532206217,0.05346245567003886,1.6028591394424438,2.684961716334025,29.731544494628906,0.24582596123218536,12.554725964864096,3.423288663228353
full,22,control,T,low,0.06701048587759335,0.010061318675676981,0.12600814799467722,1.5864906311035156,2.687277317047119,29.516032536824543,0.2446018954118093,12.529668807983398,3.423756202061971
full,22,control,T,mid,0.04392495999733607,0.005981534719467163,0.08121711015701294,1.597117821375529,2.6861533323923745,29.620310465494793,0.24520320196946463,12.54149087270101,3.4234641393025718
full,23,body_shock,B,high,0.12603571017583212,0.012166261672973633,0.23764564096927643,1.536693851153056,2.8367936611175537,13.136925061543783,0.15759400029977164,11.136494636535645,3.45757794380188
full,23,body_shock,B,low,0.11493253707885742,0.00817534327507019,0.2383489509423574,1.537556250890096,2.8424291610717773,12.659213066101074,0.15352709591388702,11.114949226379395,3.4587461948394775
full,23,body_shock,B,mid,0.12424726784229279,0.013487199942270914,0.25418370962142944,1.527788480122884,2.841226021448771,12.74650796254476,0.1541205793619156,11.12163225809733,3.4583314259847007
full,23,body_shock,M,high,0.09176002939542134,0.004515687624613444,0.1623137891292572,1.5713327328364055,2.832115729649862,13.56440512339274,0.1614503115415573,11.156513532002768,3.45757524172465
full,23,body_shock,M,low,0.1244327574968338,0.01055215299129486,0.2410771648089091,1.5356347560882568,2.8425177733103433,12.661818822224935,0.15351126591364542,11.116487503051758,3.458649237950643
full,23,body_shock,M,mid,0.12101284662882487,0.014020313819249472,0.22490266958872476,1.5431246360143025,2.839801867802938,12.900788307189941,0.15574299295743307,11.122078577677408,3.4585556189219155
full,23,body_shock,T,high,0.029856837044159572,-0.005207757155100505,0.051587278644243874,1.602735161781311,2.832493464152018,13.564221700032553,0.16173357764879862,11.155241330464682,3.4568898677825928
full,23,body_shock,T,low,0.08880306780338287,0.008877600232760111,0.16238712271054587,1.572686990102132,2.8411718209584556,12.80358632405599,0.15494021276632944,11.117907842000326,3.4585506916046143
full,23,body_shock,T,mid,0.059485899905363716,0.0033459067344665527,0.10620245337486267,1.5902763207753499,2.839599609375,12.944023768107096,0.15627403060595194,11.122319221496582,3.4583653608957925
full,23,control,B,high,0.12730262676874796,0.012634257475535074,0.2415256549914678,1.5345757404963176,2.8316044012705484,13.52212937672933,0.1584192911783854,11.181200981140137,3.462254285812378
full,23,control,B,low,0.11230858663717906,0.007594193021456401,0.2335714797178904,1.540345589319865,2.836233297983805,13.138105074564615,0.1551995873451233,11.16933790842692,3.462998628616333
full,23,control,B,mid,0.12234917283058167,0.012725204229354858,0.2513308823108673,1.5295894145965576,2.8351029555002847,13.221117655436197,0.1557497183481852,11.176325162251791,3.462783177693685
full,23,control,M,high,0.09483252465724945,0.00498501459757487,0.1679246872663498,1.5690619548161824,2.8279410203297934,13.85478401184082,0.16146019597848257,11.190377871195475,3.462235768636068
full,23,control,M,low,0.12416387349367142,0.010133559505144754,0.24203976492087045,1.5352209409077961,2.836216449737549,13.150715192159018,0.15525443851947784,11.17216682434082,3.462964137395223
full,23,control,M,mid,0.1223607286810875,0.0141431192557017,0.22884294390678406,1.5412139892578125,2.834283987681071,13.313218116760254,0.1568017452955246,11.16939608256022,3.4630168279012046
full,23,control,T,high,0.031591061502695084,-0.005498190720876058,0.05444731811682383,1.6021964152654011,2.828525940577189,13.83641783396403,0.16155512630939484,11.186673482259115,3.4617175261179605
full,23,control,T,low,0.09098351001739502,0.008961836496988932,0.16697059571743011,1.571054736773173,2.835381031036377,13.240182240804037,0.15619297822316489,11.167464256286621,3.462959369023641
full,23,control,T,mid,0.06204658995072047,0.004365881284077962,0.11115717391173045,1.5889676411946614,2.834277788798014,13.33655071258545,0.1571301817893982,11.167205174763998,3.4629388650258384
full,24,body_shock,B,high,0.024916991591453552,-0.003339370091756185,0.048817659417788185,1.6061822175979614,2.9013537565867105,6.61314074198405,0.13248716791470846,12.374885559082031,3.182797431945801
full,24,body_shock,B,low,0.012135972579320272,-0.009000857671101889,0.019787902633349102,1.6086242198944092,2.8947320779164634,6.934933026631673,0.13627280791600546,12.538363774617514,3.190729777018229
full,24,body_shock,B,mid,0.008595181008179983,-0.009741793076197306,0.012209996581077576,1.6090670426686604,2.8998372554779053,6.683187325795491,0.13334808746973673,12.407636960347494,3.1890668869018555
full,24,body_shock,M,high,0.044298422833283745,8.656581242879231e-05,0.09195196131865184,1.5980069637298584,2.8996369043986,6.6903916994730634,0.13358507057030997,12.425117492675781,3.1847012837727866
full,24,body_shock,M,low,0.07721723119417827,0.002320667107899984,0.16625799735387167,1.5727815628051758,2.9016291300455728,6.566849549611409,0.13224521279335022,12.36526107788086,3.193162759145101
full,24,body_shock,M,mid,0.037591139475504555,-0.00407258669535319,0.07582156360149384,1.6009853680928547,2.904263416926066,6.454190731048584,0.13065808018048605,12.294462521870932,3.190325657526652
full,24,body_shock,T,high,0.09792030851046245,0.005857984224955241,0.18845418095588684,1.5626264413197835,2.9026126861572266,6.534179051717122,0.1317597379287084,12.347593307495117,3.186333974202474
full,24,body_shock,T,low,0.11304487536350886,0.009394745031992594,0.2197713851928711,1.5475959777832031,2.9044548670450845,6.404159704844157,0.1304548109571139,12.300937334696451,3.194646676381429
full,24,body_shock,T,mid,0.11588204403718312,0.010959972937901815,0.22843494017918906,1.543195645014445,2.910261074701945,6.126882394154866,0.1268715982635816,12.150713920593262,3.1908347606658936
full,24,control,B,high,0.016349948942661285,-0.004500548044840495,0.030468905965487163,1.6081558465957642,2.7438791592915854,17.490833282470703,0.20433254539966583,16.634332021077473,3.2265942891438804
full,24,control,B,low,0.007374321420987447,-0.00999977191289266,0.009657139579455057,1.6090867916742961,2.7431779702504477,17.5027592976888,0.2045177568991979,16.660083770751953,3.2312796910603843
full,24,control,B,mid,0.00527102251847585,-0.010569324096043905,0.005173822244008382,1.609188397725423,2.747330824534098,17.151328404744465,0.20306910574436188,16.529671986897785,3.2298714319864907
full,24,control,M,high,0.03046310196320216,-0.0018951098124186199,0.061235795418421425,1.6044192711512248,2.743891874949137,17.480677286783855,0.20430525640646616,16.644140879313152,3.227279265721639
full,24,control,M,low,0.0570103091498216,-0.0008538166681925455,0.11999991536140442,1.589987834294637,2.7508719762166343,16.79416338602702,0.20165765285491943,16.4346186319987,3.232638120651245
full,24,control,M,mid,0.024877741932868958,-0.0063809653123219805,0.047400335470835366,1.6061046918233235,2.752534786860148,16.68235206604004,0.20112338165442148,16.37696901957194,3.2306718826293945
full,24,control,T,high,0.10632657756408055,0.006788810094197591,0.21100075542926788,1.552798867225647,2.747480551401774,17.133753458658855,0.20296168327331543,16.538670857747395,3.228652079900106
full,24,control,T,low,0.11935633420944214,0.011405477921168009,0.24229452510674795,1.5352720816930134,2.756308396657308,16.293797492980957,0.1995231956243515,16.29092788696289,3.232506593068441
full,24,control,T,mid,0.1188179502884547,0.012022058169047037,0.2450833022594452,1.5335723559061687,2.761895497639974,15.85132884979248,0.19746300081411997,16.123913447062176,3.2293702761332193
full,25,body_shock,B,high,0.1153026670217514,0.017849584420522053,0.24627273281415304,1.5323975483576457,2.8765410582224527,9.19025961558024,0.13654116789499918,10.353472391764322,3.1655143896738687
full,25,body_shock,B,low,0.10318412135044734,0.0008680025736490885,0.210743248462677,1.552951176961263,2.8765639464060464,9.297226905822754,0.13624646266301474,10.316474278767904,3.1659857432047525
full,25,body_shock,B,mid,0.09940992544094722,0.008415540059407553,0.20612951616446176,1.5555327733357747,2.8765397866566977,9.250103314717611,0.13637552658716837,10.332839330037435,3.1657214959462485
full,25,body_shock,M,high,0.1268943597873052,0.01686634620030721,0.25546085834503174,1.5266193151474,2.87654447555542,9.17862351735433,0.13658578197161356,10.357841491699219,3.1659666697184243
full,25,body_shock,M,low,0.13561827937761942,0.009710570176442465,0.26757840315500897,1.5187570651372273,2.8764615853627524,9.316305160522461,0.13628638287385306,10.313526153564453,3.166062513987223
full,25,body_shock,M,mid,0.13510319590568542,0.014921685059865316,0.2767465611298879,1.512508233388265,2.8765172163645425,9.26993211110433,0.13636503120263418,10.327275594075521,3.16656223932902
full,25,body_shock,T,high,0.05861297994852066,0.003715058167775472,0.10693815350532532,1.5915768543879192,2.876500209172567,9.163100242614746,0.13667839765548706,10.364658991495768,3.1659664312998452
full,25,body_shock,T,low,0.09035916378100713,0.0038551191488901773,0.16308078666528067,1.5725318590799968,2.876353104909261,9.313694636027018,0.13640478253364563,10.318245569864908,3.1662850379943848
full,25,body_shock,T,mid,0.08378330121437709,0.0028293530146280923,0.1485962321360906,1.5767082770665486,2.876466751098633,9.248456001281738,0.13650896151860556,10.337497075398764,3.1667383511861167
full,25,control,B,high,0.1202855333685875,0.016878803571065266,0.2547716796398163,1.5271076758702595,2.877412716547648,10.153241793314615,0.13317601879437765,10.037090301513672,3.201247533162435
full,25,control,B,low,0.10937457780043285,0.0032976269721984863,0.22497246662775675,1.5450609127680461,2.8768123785654702,10.237552324930826,0.13307881851991019,10.019014358520508,3.2026060422261557
full,25,control,B,mid,0.10647843778133392,0.010498046875,0.2220741162697474,1.546850283940633,2.8770604133605957,10.202160517374674,0.13311810294787088,10.026516914367676,3.2019149462381997
full,25,control,M,high,0.12561935434738794,0.015068570772806803,0.24926717082659403,1.530337929725647,2.877493063608805,10.140452067057291,0.13321654498577118,10.04059918721517,3.201594273249308
full,25,control,M,low,0.13510737816492716,0.011168340841929117,0.2642028133074443,1.520815094312032,2.876612901687622,10.253856976826986,0.13317106167475382,10.019355773925781,3.2029879887898765
full,25,control,M,mid,0.1381478210290273,0.01644328236579895,0.28059489528338116,1.509819507598877,2.8769585291544595,10.213581085205078,0.1331534485022227,10.025390625,3.2028628985087075
full,25,control,T,high,0.05385733519991239,0.002162635326385498,0.09787530700365703,1.5940043131510417,2.877552032470703,10.125025431315104,0.13330331444740295,10.045809110005697,3.201573610305786
full,25,control,T,low,0.08413353065649669,0.004276086886723836,0.15183976292610168,1.576793869336446,2.876594384511312,10.247333208719889,0.13328947126865387,10.024002393086752,3.20330810546875
full,25,control,T,mid,0.07734119147062302,0.002539763847986857,0.13697017232577005,1.580770492553711,2.877054452896118,10.191509564717611,0.13329769670963287,10.033958752950033,3.2030747731526694
full,26,body_shock,B,high,0.12165891379117966,0.008163005113601685,0.21507234374682108,1.546425461769104,2.8725243409474692,9.81014315287272,0.12140951305627823,11.196879069010416,3.1816506385803223
full,26,body_shock,B,low,0.12430496017138164,0.003958344459533691,0.24970000485579172,1.5309114853541057,2.8721590836842856,9.804638544718424,0.12132799377044041,11.215605099995932,3.1807328859965005
full,26,body_shock,B,mid,0.13608518242835999,0.005906124909718831,0.2611173590024312,1.5230739514033,2.8723636468251548,9.799891471862793,0.12133252123991649,11.209819157918295,3.181513547897339
full,26,body_shock,M,high,0.07085057099660237,0.0008359253406524658,0.12139404316743214,1.5838576952616374,2.872507015864054,9.801226615905762,0.12137241661548615,11.202255884806315,3.181673526763916
full,26,body_shock,M,low,0.11443144828081131,0.004316806793212891,0.21429656942685446,1.5504568815231323,2.8721769650777182,9.796847343444824,0.12129859626293182,11.219230969746908,3.1807916164398193
full,26,body_shock,M,mid,0.10367978860934575,0.005054165919621785,0.18416457374890646,1.5623510678609211,2.8723557790120444,9.797870635986328,0.12133193761110306,11.210789998372396,3.1813930670420327
full,26,body_shock,T,high,0.027417756617069244,-0.004726936419804891,0.04683983325958252,1.6025607585906982,2.872481346130371,9.794190724690756,0.12133349726597469,11.207715352376303,3.1811930338541665
