valence_name,n,conative_loss,q_entropy,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY
top,11603,0.057950792600910676,1.593617475300958,0.23189358197850604,0.1389916788086412,0.2061575208988455,0.20663905245322026,0.21631816603480294
mid,3378,0.07210182332168534,1.5513848782009172,0.3133215716449448,0.10646771954768434,0.19153934245617027,0.1894394924313871,0.19923187270010626
bottom,1019,0.07437399205211569,1.574152497360821,0.2949552086197476,0.13445627851680403,0.18733627677431752,0.18632611468565943,0.1969261209062786
