valence_name,zone3,n,body_state,body_u,pred_UP_minus_DOWN,true_UP_minus_DOWN,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,abs_err_trend_UP,abs_err_trend_DOWN
bottom,BL,12,0.19014088436961174,-1.4555653777404496,0.002396854261557261,0.0002325930624974895,0.04300075210630894,0.03445698262109972,0.02234357533355554,0.013799803952376047
bottom,BM,197,0.1803233078137267,-1.6497130821019208,0.003347296362298394,0.0004585078129915646,0.05053704980817543,0.0531032325990418,0.02051937880779281,0.012042937998844282
bottom,BR,200,0.20369215112179517,-1.495372695479609,0.0026321718096733093,0.0005867468624301478,0.0569193409755826,0.058755428667221506,0.021544593079015614,0.0165204107016325
mid,MM,200,0.4799931786209345,-0.09647492530812357,0.019390301890671254,0.002651282272699715,0.09450308930128813,0.13551283611131829,0.013510582852177322,0.036231775796040894
mid,MR,200,0.4675098005309701,-0.1399308925750577,0.015494564138352871,0.002438608620615975,0.0882120824046433,0.13138092900266132,0.014252995345741511,0.0335496081225574
top,TM,7,0.5145833492279053,0.05835714963654267,0.020230931895119802,0.0018439909428692605,0.08974044344254903,0.105793267755568,0.02688222165618624,0.012023356477064746
top,TR,200,0.615939500182867,0.4992664605215591,0.006262191236019134,0.0014165898586972262,0.06670594865456224,0.0938596342211516,0.012359575945883989,0.02736938468879089
