cohort,seed,sample_id,g_mode,episode,t,x,y,zone3,valence_name,body_state,body_u,true_trend_UP_minus_DOWN,pred_trend_UP,pred_trend_DOWN,pred_trend_STAY,pred_trend_UP_minus_DOWN,pred_body_UP_minus_DOWN,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,g_norm_mode,g_norm_actual
full,15,0,actual,149,16,5,3,TM,top,0.5313231945037842,0.1254570613792503,0.08534390479326248,0.074180006980896,-0.024087220430374146,0.047940753400325775,0.09826722741127014,0.004303038120269775,0.2778977155685425,0.10290676355361938,0.2020075023174286,0.20417141914367676,0.21301664412021637,0.1749909520149231,1.5667450428009033,0.0,0.0,0.0,3.418696165084839,3.418696165084839
full,15,0,zero,149,16,5,3,TM,top,0.5313231945037842,0.1254570613792503,0.08534390479326248,0.05600607395172119,-0.06319530308246613,0.014544379897415638,0.11920137703418732,0.01358109712600708,0.3148236572742462,0.09239253401756287,0.19279134273529053,0.19642403721809387,0.20356842875480652,0.22243112325668335,1.544976830482483,0.020934149622917175,0.047440171241760254,0.003415977582335472,0.0,3.418696165084839
full,15,0,mean,149,16,5,3,TM,top,0.5313231945037842,0.1254570613792503,0.08534390479326248,0.07578125596046448,-0.022318203002214432,0.04964180290699005,0.09809945523738861,0.004359722137451172,0.27768203616142273,0.1029849573969841,0.20208974182605743,0.20421046018600464,0.2130327820777893,0.17469707131385803,1.5668649673461914,0.00016777217388153076,0.0002938807010650635,2.4080145522020757e-07,3.4148168563842773,3.418696165084839
full,15,0,shuffled,149,16,5,3,TM,top,0.5313231945037842,0.1254570613792503,0.08534390479326248,0.0701068639755249,-0.029024995863437653,0.04368264228105545,0.09913185983896255,0.004718303680419922,0.2784728407859802,0.10212588310241699,0.20204202830791473,0.2041325718164444,0.21322666108608246,0.17634695768356323,1.5660203695297241,0.0008646324276924133,0.0013560056686401367,3.7357822293415666e-06,3.3561058044433594,3.418696165084839
full,15,0,random,149,16,5,3,TM,top,0.5313231945037842,0.1254570613792503,0.08534390479326248,0.07308512926101685,-0.03006754070520401,0.04364945739507675,0.10315266996622086,0.006379842758178711,0.28547462821006775,0.10015077888965607,0.2004314810037613,0.20285330712795258,0.2110898196697235,0.18532384932041168,1.5624269247055054,0.004885442554950714,0.010332897305488586,0.00015827629249542952,3.4501171112060547,3.418696165084839
full,15,1,actual,153,57,5,1,TM,top,0.6847898364067078,0.7758723085233223,0.045283518731594086,0.04442427307367325,-0.03532341495156288,0.029148181900382042,0.07974769175052643,-5.692243576049805e-05,0.2526882290840149,0.11384318023920059,0.20658186078071594,0.20808696746826172,0.21879978477954865,0.1388450562953949,1.5799055099487305,0.0,0.0,0.0,3.4257376194000244,3.4257376194000244
full,15,1,zero,153,57,5,1,TM,top,0.6847898364067078,0.7758723085233223,0.045283518731594086,0.029702942818403244,-0.07625687122344971,-0.003906819969415665,0.10595981776714325,0.010540127754211426,0.293565034866333,0.09910212457180023,0.19825412333011627,0.20160473883152008,0.2074740082025528,0.19446291029453278,1.558874249458313,0.02621212601661682,0.05561785399913788,0.004612964112311602,0.0,3.4257376194000244
full,15,1,mean,153,57,5,1,TM,top,0.6847898364067078,0.7758723085233223,0.045283518731594086,0.040973179042339325,-0.039476726204156876,0.025256963446736336,0.0804499089717865,0.0005115866661071777,0.25371289253234863,0.11334376782178879,0.2064252495765686,0.20797273516654968,0.21854530274868011,0.14036911725997925,1.5794134140014648,0.0007022172212600708,0.0015240609645843506,3.4478725865483284e-06,3.4148168563842773,3.4257376194000244
full,15,1,shuffled,153,57,5,1,TM,top,0.6847898364067078,0.7758723085233223,0.045283518731594086,0.04042345657944679,-0.0401688776910305,0.024671049788594246,0.0805923342704773,0.000515282154083252,0.2538429796695709,0.11323942244052887,0.2063838541507721,0.20794324576854706,0.21859057247638702,0.14060355722904205,1.5793217420578003,0.0008446425199508667,0.0017585009336471558,4.4063490349799395e-06,3.4320271015167236,3.4257376194000244
full,15,1,random,153,57,5,1,TM,top,0.6847898364067078,0.7758723085233223,0.045283518731594086,0.03496100753545761,-0.04599494859576225,0.01871189847588539,0.08095595240592957,0.0011852383613586426,0.25483301281929016,0.11307890713214874,0.20618373155593872,0.2077772468328476,0.2181270718574524,0.14175410568714142,1.5790455341339111,0.0012082606554031372,0.002909049391746521,1.3321172446012497e-05,3.395042657852173,3.4257376194000244
full,15,2,actual,162,106,13,0,TR,top,0.7980912923812866,1.3744075234710758,0.029043715447187424,0.0349387526512146,-0.03184264898300171,0.02409769967198372,0.06678140163421631,-0.001927018165588379,0.24126861989498138,0.1243269219994545,0.20773324370384216,0.20915763080120087,0.2175135761499405,0.11694169789552689,1.5877788066864014,0.0,0.0,0.0,3.41540789604187,3.41540789604187
full,15,2,zero,162,106,13,0,TR,top,0.7980912923812866,1.3744075234710758,0.029043715447187424,0.020086664706468582,-0.07662738859653473,-0.011636130511760712,0.09671404957771301,0.0074007511138916016,0.2850091755390167,0.10636527091264725,0.20028311014175415,0.202931746840477,0.2054106891155243,0.17864391207695007,1.5669300556182861,0.029932647943496704,0.06170221418142319,0.005561596713960171,0.0,3.41540789604187
full,15,2,mean,162,106,13,0,TR,top,0.7980912923812866,1.3744075234710758,0.029043715447187424,0.03092012368142605,-0.038997236639261246,0.018500013276934624,0.06991735845804214,-0.0008251070976257324,0.2448403388261795,0.1219359040260315,0.20741069316864014,0.20872506499290466,0.21708807349205017,0.12290443480014801,1.585988998413086,0.003135956823825836,0.005962736904621124,5.0494709284976125e-05,3.4148168563842773,3.41540789604187
full,15,2,shuffled,162,106,13,0,TR,top,0.7980912923812866,1.3744075234710758,0.029043715447187424,0.029960185289382935,-0.04095474258065224,0.016960835084319115,0.07091492414474487,-0.00042045116424560547,0.24603426456451416,0.12119160592556,0.20728743076324463,0.2086757868528366,0.2168108969926834,0.12484265863895416,1.5854029655456543,0.0041335225105285645,0.007900960743427277,8.886592695489526e-05,3.4133284091949463,3.41540789604187
full,15,2,random,162,106,13,0,TR,top,0.7980912923812866,1.3744075234710758,0.029043715447187424,0.032832734286785126,-0.03756295517086983,0.020348746329545975,0.07039569318294525,-0.0010196566581726074,0.24510276317596436,0.12154318392276764,0.207485169172287,0.20864538848400116,0.21722349524497986,0.12355957925319672,1.5857301950454712,0.003614291548728943,0.00661788135766983,6.273901090025902e-05,3.4510605335235596,3.41540789604187
full,15,3,actual,157,186,14,0,TR,top,0.8949983716011047,2.142846095684757,0.029043713584542274,0.014370691031217575,-0.042442698031663895,0.004309834912419319,0.05681338906288147,-0.000942230224609375,0.23650096356868744,0.13431315124034882,0.20686575770378113,0.20795570313930511,0.21436439454555511,0.10218781232833862,1.5933054685592651,0.0,0.0,0.0,3.42861008644104,3.42861008644104
full,15,3,zero,157,186,14,0,TR,top,0.8949983716011047,2.142846095684757,0.029043713584542274,0.01153600960969925,-0.06950084865093231,-0.013860419392585754,0.08103685826063156,0.0043468475341796875,0.26793909072875977,0.11786315590143204,0.20269834995269775,0.2050025910139084,0.20649684965610504,0.15007594227790833,1.579024076461792,0.02422346919775009,0.0478881299495697,0.0032306909561157227,0.0,3.42861008644104
full,15,3,mean,157,186,14,0,TR,top,0.8949983716011047,2.142846095684757,0.029043713584542274,0.02057383581995964,-0.03507906571030617,0.012221042066812515,0.05565290153026581,-0.0020120739936828613,0.23360510170459747,0.13457655906677246,0.20756275951862335,0.2085263580083847,0.2157292515039444,0.09902854263782501,1.5937309265136719,0.0011604875326156616,0.003159269690513611,2.434779889881611e-05,3.4148168563842773,3.42861008644104
full,15,3,shuffled,157,186,14,0,TR,top,0.8949983716011047,2.142846095684757,0.029043713584542274,0.024268172681331635,-0.029340635985136032,0.017202911898493767,0.05360880866646767,-0.0030205249786376953,0.23094503581523895,0.13613446056842804,0.20783932507038116,0.20888666808605194,0.21619446575641632,0.09481057524681091,1.5946756601333618,0.003204580396413803,0.00737723708152771,9.069661609828472e-05,3.3557989597320557,3.42861008644104
full,15,3,random,157,186,14,0,TR,top,0.8949983716011047,2.142846095684757,0.029043713584542274,0.021198617294430733,-0.036529865115880966,0.012356482446193695,0.05772848427295685,-0.0019145011901855469,0.23503263294696808,0.13258524239063263,0.207770437002182,0.20852720737457275,0.21608446538448334,0.10244739055633545,1.5926661491394043,0.0009150952100753784,0.00025957822799682617,2.5401124730706215e-05,3.3850302696228027,3.42861008644104
full,15,4,actual,152,39,11,2,TR,top,0.5459470152854919,0.18430797741244614,0.06446211040019989,0.07737670838832855,-0.006027713418006897,0.060089267790317535,0.08340442180633545,-0.0012314915657043457,0.2577132284641266,0.11226723343133926,0.20561230182647705,0.20717735588550568,0.21722988784313202,0.14544600248336792,1.5779802799224854,0.0,0.0,0.0,3.42112398147583,3.42112398147583
full,15,4,zero,152,39,11,2,TR,top,0.5459470152854919,0.18430797741244614,0.06446211040019989,0.06942090392112732,-0.04063690826296806,0.03623582795262337,0.11005781590938568,0.009312152862548828,0.2955784797668457,0.09606987982988358,0.19819232821464539,0.2011841982603073,0.20897509157657623,0.19950860738754272,1.5558606386184692,0.026653394103050232,0.054062604904174805,0.004217297770082951,0.0,3.42112398147583
full,15,4,mean,152,39,11,2,TR,top,0.5459470152854919,0.18430797741244614,0.06446211040019989,0.08317521214485168,-0.0005656704306602478,0.06541697680950165,0.08374088257551193,-0.0009092092514038086,0.2587626576423645,0.1122552752494812,0.20536038279533386,0.2069229781627655,0.21669864654541016,0.1465073823928833,1.5777640342712402,0.00033646076917648315,0.0010613799095153809,3.215798642486334e-06,3.4148168563842773,3.42112398147583
full,15,4,shuffled,152,39,11,2,TR,top,0.5459470152854919,0.18430797741244614,0.06446211040019989,0.08244723081588745,-0.0033781491219997406,0.06359189003705978,0.08582538366317749,-0.00018101930618286133,0.26133993268013,0.1108325645327568,0.20499883592128754,0.20659813284873962,0.2162306010723114,0.1505073606967926,1.5763137340545654,0.002420961856842041,0.005061358213424683,3.8531492464244366e-05,3.3740994930267334,3.42112398147583
full,15,4,random,152,39,11,2,TR,top,0.5459470152854919,0.18430797741244614,0.06446211040019989,0.08802341669797897,0.008984189480543137,0.07262508571147919,0.07903923094272614,-0.0025436878204345703,0.2532031238079071,0.11560267210006714,0.20615409314632416,0.20745600759983063,0.21758411824703217,0.13760045170783997,1.580905795097351,0.004365190863609314,0.007845550775527954,8.971028728410602e-05,3.4552063941955566,3.42112398147583
full,15,5,actual,134,116,14,1,TR,top,0.7869599461555481,1.3066969913929696,0.04528351128101349,0.0327296182513237,-0.033905211836099625,0.02213764190673828,0.06663483381271362,-0.0018537044525146484,0.24090489745140076,0.12429875880479813,0.20781971514225006,0.2089819610118866,0.21799464523792267,0.11660613864660263,1.5877971649169922,0.0,0.0,0.0,3.4585185050964355,3.4585185050964355
full,15,5,zero,134,116,14,1,TR,top,0.7869599461555481,1.3066969913929696,0.04528351128101349,0.02399018406867981,-0.06976240873336792,-0.005422584712505341,0.09375259280204773,0.006623268127441406,0.2800196707248688,0.1078537181019783,0.20141524076461792,0.2038201093673706,0.20689131319522858,0.17216596007347107,1.5695183277130127,0.027117758989334106,0.05555982142686844,0.004521509632468224,0.0,3.4585185050964355
full,15,5,mean,134,116,14,1,TR,top,0.7869599461555481,1.3066969913929696,0.04528351128101349,0.03302740305662155,-0.033738356083631516,0.022284090518951416,0.06676575541496277,-0.0018880367279052734,0.2411244809627533,0.12425994873046875,0.2078155130147934,0.20899087190628052,0.21780917048454285,0.11686453223228455,1.5877532958984375,0.0001309216022491455,0.0002583935856819153,1.695443643257022e-07,3.4148168563842773,3.4585185050964355
full,15,5,shuffled,134,116,14,1,TR,top,0.7869599461555481,1.3066969913929696,0.04528351128101349,0.0363239049911499,-0.02704545482993126,0.027353394776582718,0.06336936354637146,-0.0030158162117004395,0.23724579811096191,0.12684205174446106,0.20814408361911774,0.20934227108955383,0.21842575073242188,0.11040374636650085,1.5895674228668213,0.003265470266342163,0.006202392280101776,5.476325168274343e-05,3.4541385173797607,3.4585185050964355
full,15,5,random,134,116,14,1,TR,top,0.7869599461555481,1.3066969913929696,0.04528351128101349,0.02865028940141201,-0.03991052135825157,0.016498008742928505,0.06856080889701843,-0.000925600528717041,0.24388502538204193,0.12314996123313904,0.2074236124753952,0.20857474207878113,0.2169666737318039,0.1207350641489029,1.5867908000946045,0.0019259750843048096,0.0041289255023002625,2.6812194846570492e-05,3.5027596950531006,3.4585185050964355
