valence_name,zone3,n,body_state,body_u,pred_UP_minus_DOWN,true_UP_minus_DOWN,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,abs_err_trend_UP,abs_err_trend_DOWN
bottom,BM,39,0.16817270181117913,-1.6966695288657234,0.003530801106721927,0.00037966596924071384,0.11487785440224868,0.04804251077512192,0.10660483095890437,0.03976948769428791
bottom,BR,200,0.21896698251366614,-1.4229172910990675,0.0014527523517608642,0.0006504494778934291,0.1134353195875883,0.059894557596246345,0.08413077004253865,0.030590008273720742
mid,MM,200,0.4971652691066265,-0.011342704661347578,0.0016573743522167205,0.002733213488362275,0.1259748713672161,0.13602238230697122,0.018250104803591967,0.028204368120059373
mid,MR,200,0.46341564804315566,-0.16102033474620403,0.0012876400351524353,0.00252044370039633,0.12317916110157967,0.13301284650223055,0.015098770586773754,0.023253149380907417
top,TM,3,0.507254163424174,0.02901894605239252,-0.0007666250069936117,0.001845677309784688,0.11242359379927318,0.10579326775556798,0.009975073238213858,0.016605401411652565
top,TR,200,0.6674028664827347,0.7471327735850156,-0.004018398970365524,0.001196382838011424,0.09842320963740349,0.08521211732940788,0.013275195509195328,0.026696115246741103
