episode,t,x,y,zone3,valence_name,body_state,body_u,logged_action,pred_UP,pred_DOWN,pred_STAY,pred_UP_minus_DOWN,true_UP,true_DOWN,true_STAY,true_UP_minus_DOWN,pred_trend_UP,pred_trend_DOWN,pred_trend_STAY,pred_trend_UP_minus_DOWN,true_trend_UP,true_trend_DOWN,true_trend_STAY,true_trend_UP_minus_DOWN,abs_err_trend_UP,abs_err_trend_DOWN
104,128,6,13,BM,bottom,0.12826764583587646,-1.9163633160601161,LEFT,0.18531639873981476,0.18118007481098175,0.1801319122314453,0.004136323928833008,0.1267322243488025,0.12643842233544103,0.1266668225598247,0.0002938020133614605,0.07418499141931534,-0.039689816534519196,0.014519581571221352,0.11387480795383453,-0.036197077107064324,-0.08148059315145217,-0.07125200216216565,0.04528351604438785,0.1103820651769638,0.04179077595472336
104,118,8,14,BM,bottom,0.1473226100206375,-1.755756508754999,STAY,0.19226057827472687,0.18902483582496643,0.18709410727024078,0.003235742449760437,0.1452996023592022,0.14516723390897926,0.14529137165488237,0.00013236845022293608,0.06636558473110199,-0.04575734958052635,0.005508324131369591,0.11212293803691864,-0.05641209597991326,-0.08545581188936868,-0.08050556251374408,0.029043715909455425,0.12277768552303314,0.039698462933301926
104,139,9,13,BM,bottom,0.11216812580823898,-2.0687835110292943,RIGHT,0.17948269844055176,0.17523443698883057,0.17426683008670807,0.004248261451721191,0.11087603018536966,0.110614331234691,0.11081777279145268,0.00026169895067866544,0.07747341692447662,-0.03802134841680527,0.019171806052327156,0.11549476534128189,-0.032424487232171284,-0.07770800327655891,-0.0674794122872715,0.04528351604438763,0.1098979040980339,0.0396866574883461
104,133,6,12,BM,bottom,0.1208655834197998,-1.9842587707292452,RIGHT,0.18143410980701447,0.1765756756067276,0.17612384259700775,0.004858434200286865,0.1196849427626331,0.11927508071138451,0.11954753916804495,0.00040986205124858566,0.08095449954271317,-0.03497621417045593,0.02308480627834797,0.1159307137131691,-0.014292875517886827,-0.07875498421904248,-0.061695230604795315,0.06446210870115565,0.09524737298488617,0.04377876967191696
104,124,9,13,BM,bottom,0.13528499007225037,-1.8550164206045865,STAY,0.19054622948169708,0.1872217059135437,0.18542085587978363,0.0033245235681533813,0.13364292019848642,0.13333554336758194,0.13357449756349776,0.0003073768309044822,0.06878804415464401,-0.0449039451777935,0.00818692333996296,0.11369198560714722,-0.03771548926169044,-0.08299900530607873,-0.07277041431679176,0.045283516044388294,0.10650353133678436,0.03809506073594093
123,126,9,13,BM,bottom,0.1107374057173729,-2.083230908815888,RIGHT,0.17051538825035095,0.16631649434566498,0.16517391800880432,0.004198893904685974,0.10946679749694627,0.10920801619166215,0.10940918943911962,0.000258781305284117,0.07114008069038391,-0.03904734179377556,0.011677401140332222,0.11018742620944977,-0.03206689612280833,-0.07735041216719551,-0.06712182117790988,0.045283516044387184,0.10320697724819183,0.03830307349562645
104,136,7,12,BM,bottom,0.11666001379489899,-2.0244463267053394,DOWN,0.18060004711151123,0.17567479610443115,0.17527706921100616,0.004925251007080078,0.11553558860566866,0.11513807756412092,0.1154023241770668,0.00039751104154774064,0.08198565989732742,-0.034346990287303925,0.024658748880028725,0.11633265018463135,-0.013298183398494867,-0.07776029209964985,-0.06070053848540269,0.06446210870115499,0.09528384357690811,0.043413303792476654
104,130,5,12,BM,bottom,0.1250467747449875,-1.9454824990513244,STAY,0.18417522311210632,0.1793864667415619,0.17890550196170807,0.004788756370544434,0.12381001849500052,0.1233880100875552,0.12366854442244142,0.0004220084074453151,0.0799943208694458,-0.035828929394483566,0.021620629355311394,0.11582325398921967,-0.01525263659120002,-0.07971474529235589,-0.06265499167810873,0.06446210870115587,0.09524695575237274,0.043885815888643265
125,4,8,10,BM,bottom,0.4878711402416229,-0.04852495020260919,RIGHT,0.45739325881004333,0.45586544275283813,0.452761173248291,0.0015278160572052002,0.4845109215876243,0.48266647425565157,0.48371504467335946,0.001844447331972754,0.04589115083217621,-0.0843084454536438,-0.016860149800777435,0.13019959628582,-0.013381669945991007,-0.11917493770155899,-0.08236184911272193,0.10579326775556798,0.05927282199263573,0.034866489470005035
104,122,9,14,BM,bottom,0.1391572803258896,-1.822306992870332,DOWN,0.19315429031848907,0.19010715186595917,0.18805506825447083,0.0030471384525299072,0.13726776145434327,0.13714153597960232,0.13725991265880633,0.00012622547474094858,0.06625775992870331,-0.046561822295188904,0.005273656919598579,0.11281958222389221,-0.05476488851771588,-0.08380860442717131,-0.0788583550515467,0.029043715909455425,0.12102264910936356,0.03724677860736847
