valence_name,zone3,action_name,n,body_delta_mean,body_u_delta_mean,body_state_mean,body_next_mean,tendency_target_mean,tendency_pred_mean
bottom,BL,DOWN,5,-0.005010050535202026,-0.021250227812446065,0.386885279417038,0.38187522888183595,-0.11389244375682436,-0.12568577826023103
bottom,BL,LEFT,6,-0.004083851973215739,-0.017631127638499163,0.37331461906433105,0.3692307670911153,-0.08727847858404508,-0.08895291139682134
bottom,BL,RIGHT,8,-0.004460334777832031,-0.018962131670836147,0.3938065133988857,0.3893461786210537,-0.09386728046407566,-0.08394545502960682
bottom,BL,STAY,9,-0.004123902983135647,-0.01757546420378463,0.3887072569794125,0.38458335399627686,-0.08700293070110436,-0.0813324281738864
bottom,BL,UP,8,-0.003611341118812561,-0.015764226538140944,0.3688798137009144,0.3652684725821018,-0.033741988009142854,-0.03302023117430508
bottom,BM,DOWN,8,-0.005076132714748383,-0.021060436858713682,0.42377443984150887,0.4186983071267605,-0.11570105542962687,-0.12370937131345272
bottom,BM,LEFT,5,-0.004235076904296875,-0.017769444074731654,0.4105290830135345,0.40629400610923766,-0.08796317943614378,-0.06260707303881645
bottom,BM,RIGHT,15,-0.003951482971509298,-0.017271204457047565,0.36810180644194285,0.3641503234704336,-0.08549676907979144,-0.06818305465082328
bottom,BM,STAY,13,-0.0034224815093553984,-0.016052941596157447,0.32568718836857724,0.3222647068592218,-0.07946606411332305,-0.0735062979734861
bottom,BM,UP,18,-0.0034897815850045946,-0.014882245527945457,0.39203735689322156,0.38854757530821693,-0.02682904709916493,-0.022270367222113743
bottom,BR,DOWN,63,-0.00378377428130498,-0.018413313518568033,0.30601492145704845,0.30223114717574345,-0.1021520500640209,-0.1154501564682476
bottom,BR,LEFT,56,-0.003438402499471392,-0.016370960305325772,0.31913624996585505,0.3156978474663837,-0.08104033602982061,-0.07109476602636278
bottom,BR,RIGHT,98,-0.0032991280361097685,-0.016194880120568973,0.30208990920563134,0.29879078116952157,-0.08016869520516827,-0.07151577856429682
bottom,BR,STAY,79,-0.0032921124108230013,-0.01569195450246757,0.3196725358691397,0.3163804234583167,-0.07767908797817599,-0.07088644274427922
bottom,BR,UP,105,-0.0026560168181146895,-0.012992022159733847,0.30153926284540267,0.298883246027288,-0.01765973664178299,-0.01884229210693212
mid,ML,DOWN,11,-0.0011818029663779519,-0.004780799804641163,0.48182072422721167,0.48063892126083374,-0.06747374116189163,-0.0641779334030368
mid,ML,LEFT,9,0.00017138653331332735,0.0007085127352218367,0.498643245961931,0.4988146324952443,0.003507314725154249,0.004464365128013823
mid,ML,RIGHT,17,0.00025655066265779385,0.0008486501244890849,0.47093462242799644,0.4711911730906543,0.004201029748876165,0.006975613315315808
mid,ML,STAY,12,0.00015150010585784912,0.0005971738038297623,0.48495325446128845,0.4851047545671463,0.0029561592495478926,-0.0019532397078971067
mid,ML,UP,16,0.0013379808515310287,0.005397504264086703,0.5016400124877691,0.5029779933393002,0.06202258546058444,0.05385920195840299
mid,MM,DOWN,160,-0.0014504274353384972,-0.005955410185009007,0.49444920271635057,0.49299877528101205,-0.07282255286175439,-0.058289588830666615
mid,MM,LEFT,174,-0.00020608871147550386,-0.0008594042333906099,0.4940761985449955,0.49387010983352003,-0.0042542652697513525,0.005452391737001552
mid,MM,RIGHT,359,-4.8978830114380566e-05,-0.00022375346070340838,0.49934903816592396,0.49930005933580957,-0.0011076354291409787,0.005689683629713517
mid,MM,STAY,221,6.103636991923751e-05,0.0002255826301981861,0.5020628490599033,0.5021238854298224,0.0011166902742904164,0.010385749360116629
mid,MM,UP,302,0.0010987036670280607,0.004416410856758207,0.502221943033452,0.5033206467004802,0.05886285049330655,0.05477248751157463
mid,MR,DOWN,298,-0.001362527401855328,-0.0062092589323896824,0.49168528006380835,0.490322752661953,-0.07323249779310899,-0.06212309915447395
mid,MR,LEFT,261,4.8364316366641455e-05,4.7339364116716354e-05,0.49972150720284814,0.4997698715192148,0.0002343416576612619,0.002459253726876787
mid,MR,RIGHT,566,2.9895349336597187e-05,-2.6616620493623354e-05,0.514211816193253,0.5142417115425895,-0.00013175890897980253,0.003475694364272453
mid,MR,STAY,412,0.00015722618447345436,0.0007003520020398225,0.507271963144535,0.5074291893290085,0.003466917060815349,0.004663482952627887
mid,MR,UP,455,0.0010063293870988784,0.0044157988055777515,0.5138109475210473,0.5148172769081462,0.057849747996283334,0.04717239904944058
top,TL,DOWN,7,0.0022501775196620394,0.009315489429152937,0.5832041927746364,0.5854543702942985,-0.0022717439915068854,0.005978288927248546
top,TL,LEFT,5,0.003707301616668701,0.015547479799627385,0.5969755291938782,0.6006828308105469,0.07696390217064777,0.07024126574397087
top,TL,RIGHT,13,0.0036264405800746037,0.01522411082867307,0.5880327866627619,0.5916592272428366,0.0753631451240847,0.07026670070794913
top,TL,STAY,13,0.0034600083644573507,0.014563054501127808,0.5884650624715365,0.5919250708359939,0.07209075145140081,0.07390692486212803
top,TL,UP,14,0.003823463405881609,0.01609527946631733,0.600133627653122,0.6039570910590035,0.08612652759268151,0.08862200166497912
top,TM,DOWN,118,0.0025522312370397275,0.011172229868081205,0.610518473942401,0.6130707051794407,0.01456582241566868,0.010033413949343612
top,TM,LEFT,98,0.003175752199425989,0.01390174046767961,0.6180151813492483,0.6211909335486743,0.06881708207023181,0.0661833203226632
top,TM,RIGHT,224,0.00319432547049863,0.0140776512404802,0.6222386330898318,0.6254329585603305,0.06968788426345361,0.0665458444439407
