valence_name,n,conative_loss,q_entropy,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY
top,12219,0.04896480654312123,1.5927409904660117,0.23183145834850558,0.13616907525429878,0.20777496122715858,0.20741225641740013,0.21681224895934348
mid,3285,0.05913327908769953,1.5484402351364879,0.31519200545104853,0.10164566083132223,0.19216482096792536,0.19188091401549418,0.19911659911070784
bottom,496,0.0466473666169951,1.5596664382084724,0.31650066934525967,0.12144520081159088,0.18402051225665114,0.18672495308302103,0.19130866202495753
