valence_name,zone3,action_name,n,body_delta_mean,body_u_delta_mean,body_state_mean,body_next_mean,tendency_target_mean,tendency_pred_mean
bottom,BM,DOWN,28,-0.004974182162966047,-0.020933716962459523,0.4138282537460327,0.4088540715830667,-0.11472635815153044,-0.11321123183837958
bottom,BM,LEFT,23,-0.004625174014464668,-0.01918086606754756,0.4236381805461386,0.41901300653167395,-0.09495007027482405,-0.08465274633920711
bottom,BM,RIGHT,43,-0.004529521215793698,-0.01901042170385727,0.410840638155161,0.4063111169393672,-0.0941063281698874,-0.080872566720774
bottom,BM,STAY,38,-0.00418074978025336,-0.01759083475116079,0.4100701189354846,0.40588936915523127,-0.08707901874365627,-0.07435628958046436
bottom,BM,UP,35,-0.0037662812641688754,-0.01584048017902176,0.41330823813165934,0.4095419568674905,-0.03211605018700751,-0.028102162001388414
bottom,BR,DOWN,50,-0.004238202720880508,-0.019704572185158226,0.34176127061247824,0.33752306789159775,-0.10694930029811753,-0.11992486909031869
bottom,BR,LEFT,41,-0.003793992283867627,-0.018006686674811128,0.34356235676422353,0.3397683644803559,-0.0891375894690588,-0.07762581255377793
bottom,BR,RIGHT,91,-0.003900656333336463,-0.018162699207055873,0.3513316962417665,0.3474310399084301,-0.08990989040939304,-0.08247460461743586
bottom,BR,STAY,77,-0.0035782748615586914,-0.016520362347326723,0.35383946458240606,0.3502611897208474,-0.08177991339495286,-0.07302457316742315
bottom,BR,UP,90,-0.003042222725020515,-0.014240283751989387,0.3430311476190885,0.33998892489406796,-0.024702803085440348,-0.031115323450002404
mid,ML,DOWN,2,0.00026097893714904785,0.0010690487742668897,0.5767748951911926,0.5770358741283417,-0.048088905776290575,-0.05515378713607788
mid,ML,LEFT,1,0.0015280842781066895,0.0062444154337473745,0.5719668865203857,0.5734949707984924,0.030911413602050963,0.013281984254717827
mid,ML,RIGHT,5,0.0006694495677947998,0.0027133391305775934,0.5349025785923004,0.5355720281600952,0.0134317053370006,0.015479328855872155
mid,ML,STAY,4,0.0012068301439285278,0.00492116766870063,0.5612696409225464,0.5624764710664749,0.02436100717933123,0.023149309679865837
mid,ML,UP,6,0.00203588604927063,0.00827435576835865,0.5401639540990194,0.54219984014829,0.07047372562491742,0.06356855916480224
mid,MM,DOWN,195,-0.0016542106102674435,-0.006696798183627968,0.5085520788645133,0.5068978682542459,-0.07573673138051942,-0.06607941971279872
mid,MM,LEFT,159,-0.00014037699819360888,-0.0006041950165595723,0.5213379164536794,0.5211975394554857,-0.0029909160034797704,0.0035762908698627784
mid,MM,RIGHT,338,-0.0002480527529349694,-0.0010157366617455186,0.5099366436872257,0.5096885909342906,-0.00502814977560518,0.00325274622045766
mid,MM,STAY,250,0.00018162310123443604,0.0007293692566694372,0.5218261526823044,0.5220077757835389,0.0036105597074279567,0.01185946943052113
mid,MM,UP,323,0.0010657566988800332,0.00431437721899768,0.5160777998782533,0.5171435565771333,0.05797141108828379,0.052625481604422576
mid,MR,DOWN,393,-0.001331966758987679,-0.005984379239382866,0.5433516439059916,0.5420196771470038,-0.07414339173130471,-0.06414852996591393
mid,MR,LEFT,334,-0.00011862604739423284,-0.0006228809466903508,0.5494669294375145,0.5493483033901203,-0.003083416017442615,0.0012415677370380856
mid,MR,RIGHT,579,-0.00018486478374000247,-0.0009252018278277771,0.5249934077829072,0.5248085429991671,-0.0045799797705315705,-0.002645162920208587
mid,MR,STAY,498,7.521322213981047e-05,0.000212439414848518,0.5307400335509136,0.5308152467730534,0.0010516280807120228,0.003968562895289985
mid,MR,UP,634,0.000968315553401923,0.004147420382772444,0.5403642013951054,0.5413325169485074,0.05617560401780675,0.047090433630504726
top,TL,DOWN,6,0.0031164189179738364,0.013262524105224697,0.6128143270810446,0.6159307459990183,0.027765551465600613,0.023158433536688488
top,TL,LEFT,17,0.0036475237678079042,0.015244018222902556,0.5890922897002276,0.5927398134680355,0.07546169168993949,0.07412514178191915
top,TL,RIGHT,21,0.0038391039485023135,0.016559897301413332,0.6247609683445522,0.6286000722930545,0.08197562127673548,0.08000011068014871
top,TL,STAY,17,0.003953863592708812,0.016488342793150226,0.5845507208038779,0.5885045843965867,0.08162140861688287,0.07376803950790096
top,TL,UP,28,0.003846517630985805,0.016343729486640052,0.610383859702519,0.6142303773335048,0.08583547026948173,0.08718546559768063
top,TM,DOWN,156,0.002272050923261887,0.010309454276675508,0.6446285106432743,0.6469005615665362,0.010227831157563977,0.00868240420300609
top,TM,LEFT,112,0.002813928893634251,0.013038783029210315,0.6514241341501474,0.6542380630437817,0.0645452275492582,0.06187720541908805
top,TM,RIGHT,266,0.002958539061080244,0.013413035200714218,0.6418912256122532,0.6448497646733334,0.06639786912757172,0.06410362473443935
top,TM,STAY,211,0.003190794686005579,0.014257027704073442,0.6295430739344013,0.6327338686204069,0.07057584249035788,0.06955457828338678
top,TM,UP,191,0.0033840601044799645,0.015152209994601358,0.6386307181488157,0.6420147782532957,0.08103237811178729,0.08220338101708452
top,TR,DOWN,1637,0.002013594895218958,0.010542098532827176,0.7322891880334261,0.734302782928645,0.017979271510989086,0.01656328114494909
top,TR,LEFT,1367,0.0024032240465076283,0.012679735487675542,0.730308404523435,0.7327116285699428,0.062767852680956,0.060866305213516964
top,TR,RIGHT,2671,0.0023901063609953364,0.012590884283260693,0.7311154935900882,0.7335055999510836,0.06232801706177786,0.060636667918256275
top,TR,STAY,2137,0.0025900599969900487,0.013677744364861452,0.7319665559274212,0.7345566159244112,0.06770824550211375,0.06560241172607041
top,TR,UP,2846,0.0025605570449011477,0.013586960464969962,0.7352141451904746,0.7377747022353757,0.07027382326799018,0.07254568174368822
