cohort,seed,sample_id,g_mode,episode,t,x,y,zone3,valence_name,body_state,body_u,true_trend_UP_minus_DOWN,pred_trend_UP,pred_trend_DOWN,pred_trend_STAY,pred_trend_UP_minus_DOWN,pred_body_UP_minus_DOWN,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,g_norm_mode,g_norm_actual
full,8,0,actual,134,62,13,4,TR,top,0.4991598129272461,-0.003360747127599763,0.10579326748847961,0.08908921480178833,-0.02315804734826088,0.06219438090920448,0.11224725842475891,0.014959841966629028,0.2940801978111267,0.09220188111066818,0.1978473663330078,0.19786937534809113,0.21800120174884796,0.20187830924987793,1.5529272556304932,0.0,0.0,0.0,3.191131114959717,3.191131114959717
full,8,0,zero,134,62,13,4,TR,top,0.4991598129272461,-0.003360747127599763,0.10579326748847961,0.06956930458545685,-0.05592123419046402,0.02582704648375511,0.12549054622650146,0.01640036702156067,0.33088403940200806,0.09054632484912872,0.18616639077663422,0.18599599599838257,0.20640724897384644,0.24033771455287933,1.5349448919296265,0.013243287801742554,0.038459405303001404,0.0031921984627842903,0.0,3.191131114959717
full,8,0,mean,134,62,13,4,TR,top,0.4991598129272461,-0.003360747127599763,0.10579326748847961,0.09725193679332733,-0.008878542110323906,0.0744573324918747,0.10613048076629639,0.014009416103363037,0.2844761610031128,0.09504220634698868,0.2001102864742279,0.20028579235076904,0.22008560597896576,0.1894339621067047,1.5584605932235718,0.006116777658462524,0.012444347143173218,0.0002405222039669752,3.1115365028381348,3.191131114959717
full,8,0,shuffled,134,62,13,4,TR,top,0.4991598129272461,-0.003360747127599763,0.10579326748847961,0.08930355310440063,-0.02929931879043579,0.05746147409081459,0.11860287189483643,0.016222745180130005,0.30566003918647766,0.08964774757623672,0.19487105309963226,0.19472375512123108,0.21509745717048645,0.21601229906082153,1.5463415384292603,0.006355613470077515,0.014133989810943604,0.0003255766350775957,3.11075758934021,3.191131114959717
full,8,0,random,134,62,13,4,TR,top,0.4991598129272461,-0.003360747127599763,0.10579326748847961,0.09753303229808807,0.00036911480128765106,0.08013485372066498,0.09716391563415527,0.012552142143249512,0.27191147208213806,0.09972905367612839,0.20278584957122803,0.20296435058116913,0.22260920703411102,0.17218241095542908,1.565682291984558,0.015083342790603638,0.029695898294448853,0.0013448330573737621,3.248223066329956,3.191131114959717
full,8,1,actual,142,19,11,4,TR,top,0.5386227369308472,0.15479937287264592,0.10579326748847961,0.09182269871234894,-0.007449180819094181,0.07344679534435272,0.09927187860012054,0.012461841106414795,0.2740846276283264,0.09845145046710968,0.20243163406848907,0.20278379321098328,0.2222484052181244,0.17563317716121674,1.5641543865203857,0.0,0.0,0.0,3.147162914276123,3.147162914276123
full,8,1,zero,142,19,11,4,TR,top,0.5386227369308472,0.15479937287264592,0.10579326748847961,0.07328690588474274,-0.050760939717292786,0.03414683789014816,0.12404784560203552,0.016684681177139282,0.3213954567909241,0.08916442841291428,0.18975518643856049,0.18939924240112305,0.21028569340705872,0.2322310209274292,1.5387593507766724,0.024775967001914978,0.05659784376621246,0.005344920791685581,0.0,3.147162914276123
full,8,1,mean,142,19,11,4,TR,top,0.5386227369308472,0.15479937287264592,0.10579326748847961,0.0949544608592987,-0.0008582482114434242,0.07845355570316315,0.09581270813941956,0.011801719665527344,0.26962530612945557,0.10042406618595123,0.2032894790172577,0.20372290909290314,0.22293825447559357,0.16920123994350433,1.5668003559112549,0.0034591704607009888,0.006431937217712402,6.111804395914078e-05,3.1115365028381348,3.147162914276123
full,8,1,shuffled,142,19,11,4,TR,top,0.5386227369308472,0.15479937287264592,0.10579326748847961,0.08723193407058716,-0.017810778692364693,0.06542372703552246,0.1050427109003067,0.013394176959991455,0.28207409381866455,0.09541703760623932,0.20083916187286377,0.20094726979732513,0.22072243690490723,0.18665705621242523,1.55950927734375,0.005770832300186157,0.011023879051208496,0.00018185062799602747,3.183053970336914,3.147162914276123
full,8,1,random,142,19,11,4,TR,top,0.5386227369308472,0.15479937287264592,0.10579326748847961,0.09941604733467102,0.007738197222352028,0.08509694039821625,0.09167785197496414,0.011554807424545288,0.2647821307182312,0.10284693539142609,0.20398171246051788,0.20464757084846497,0.22374168038368225,0.16193519532680511,1.5697232484817505,0.007594026625156403,0.013697981834411621,0.0002761053619906306,3.16385817527771,3.147162914276123
