cohort,seed,g_mode,valence_name,n,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,body_state,body_u
full,20,actual,bottom,147,0.09643611813686331,0.08752882409663428,0.19794897501971445,1.559344041915167,0.0,0.0,0.0,0.3949091166866069,-0.44565347098051933
full,20,actual,mid,212,0.123594305987628,0.1314504249900017,0.23503871757607414,1.5354258530544784,0.0,0.0,0.0,0.505968347543253,0.031250270955069805
full,20,actual,top,241,0.05161073252064064,0.05279788857179064,0.09211698384700474,1.5926904435968992,0.0,0.0,0.0,0.7291029350391562,1.1028853118981123
full,20,mean,bottom,147,0.10199441446536252,0.08752882409663428,0.20952509252392515,1.5534214365239045,0.005752043963289585,0.012024289896699037,0.0002137143505407738,0.3949091166866069,-0.44565347098051933
full,20,mean,mid,212,0.12357892356110069,0.1314504249900017,0.23432835943575175,1.5356972031998184,0.0026354511391441775,0.005277712636117665,9.442927684528324e-05,0.505968347543253,0.031250270955069805
full,20,mean,top,241,0.051288300607337994,0.05279788857179064,0.09162456777209563,1.5929774115194424,0.0029200055168872056,0.005208986707000812,6.874464273386822e-05,0.7291029350391562,1.1028853118981123
full,20,random,bottom,147,0.10175664575935221,0.08752882409663428,0.2089572518455739,1.5536163072196805,0.006392416905383675,0.013298194019161925,0.0003253633826538518,0.3949091166866069,-0.44565347098051933
full,20,random,mid,212,0.12335132336560285,0.1314504249900017,0.234132818455966,1.5357803477431244,0.0030323359763847206,0.006272081672301832,0.00013492365743537825,0.505968347543253,0.031250270955069805
full,20,random,top,241,0.05148443432826224,0.05279788857179064,0.09198110451713143,1.5928179896224088,0.003939764659187111,0.007009949643334907,0.00012699373256883325,0.7291029350391562,1.1028853118981123
full,20,shuffled,bottom,147,0.10038024977761872,0.08752882409663428,0.20607648769608972,1.5550511888906258,0.005502401718071529,0.011425695958591643,0.00026109042381390623,0.3949091166866069,-0.44565347098051933
full,20,shuffled,mid,212,0.12383990070589308,0.1314504249900017,0.23558182104156827,1.5351081833524525,0.003935993736926114,0.007927344022494441,0.00018619382343119023,0.505968347543253,0.031250270955069805
full,20,shuffled,top,241,0.052922892048027505,0.05279788857179064,0.09458989792221315,1.5920920198883752,0.004394333361342735,0.007861301395655667,0.00015280348993863496,0.7291029350391562,1.1028853118981123
full,20,zero,bottom,147,0.06493646182677373,0.08752882409663428,0.1303795226374451,1.5875892266124285,0.031499656310089594,0.06756945238226936,0.006086310058147932,0.3949091166866069,-0.44565347098051933
full,20,zero,mid,212,0.12006198903018574,0.1314504249900017,0.23735655717692286,1.5358083225646109,0.020772803363935003,0.04234742369713648,0.0038432796839361063,0.505968347543253,0.031250270955069805
full,20,zero,top,241,0.08213295963789913,0.05279788857179064,0.14777339367327355,1.5753748481204402,0.030522227117258483,0.05565640982626879,0.004661999057391002,0.7291029350391562,1.1028853118981123
