valence_name,zone3,action_name,n,body_delta_mean,body_u_delta_mean,body_state_mean,body_next_mean,tendency_target_mean,tendency_pred_mean
bottom,BL,LEFT,2,-0.004252150654792786,-0.018355368699579877,0.3671700358390808,0.362917885184288,-0.0908636524444621,-0.07128288224339485
bottom,BL,RIGHT,6,-0.0037915160258611045,-0.016086897878936583,0.3865249902009964,0.3827334741751353,-0.07963415618094899,-0.06098948729534944
bottom,BL,STAY,1,-0.004000306129455566,-0.01610734036632977,0.46141669154167175,0.4574163854122162,-0.07973535159140333,-0.03895595669746399
bottom,BL,UP,4,-0.003683246672153473,-0.015488851636753925,0.3948960527777672,0.3912128061056137,-0.02883702707854363,-0.02931371796876192
bottom,BM,DOWN,14,-0.004661617534501212,-0.02000275289375515,0.4099439765725817,0.40528235903808046,-0.11242820191606487,-0.1177592623446669
bottom,BM,LEFT,16,-0.004349141381680965,-0.01844790364451185,0.4153801230713725,0.41103098168969154,-0.09132172349783499,-0.06976137822493911
bottom,BM,RIGHT,22,-0.0034668296575546265,-0.016092547276188515,0.33818414129994134,0.3347173116423867,-0.07966212210616795,-0.06568709743971174
bottom,BM,STAY,21,-0.003230573165984381,-0.015136546395529967,0.33137158765679314,0.32814101449080874,-0.07492967934359104,-0.06210559987950893
bottom,BM,UP,23,-0.0030780596577602883,-0.013510006592882807,0.3897274253161057,0.38664936565834546,-0.017240212336982554,-0.015618993050378302
bottom,BR,DOWN,13,-0.0047456301175631006,-0.02027338436152267,0.3933837814972951,0.388638151379732,-0.11200809985777503,-0.12495775635425861
bottom,BR,LEFT,17,-0.003503373440574197,-0.016136443340117275,0.33971361114698295,0.3362102377064088,-0.0798794185692237,-0.07367241294944987
bottom,BR,RIGHT,28,-0.004242456385067531,-0.01784869158092333,0.40254932748419897,0.39830687109913143,-0.08835547435418889,-0.07374946427132402
bottom,BR,STAY,25,-0.0038846343755722045,-0.016809990095656643,0.3821570926904678,0.37827245831489564,-0.08321364297528672,-0.07212248623371124
bottom,BR,UP,34,-0.0033379197120666504,-0.01410613083992739,0.4109785236856517,0.40764060397358504,-0.020185526547215255,-0.028660522116457716
mid,ML,DOWN,11,-0.0013332231478257613,-0.005372340429575463,0.5213071162050421,0.5199738930572163,-0.07167643440885284,-0.06981700624931943
mid,ML,LEFT,22,0.0003746680238030174,0.00149994119270717,0.5203868746757507,0.5207615426995538,0.007425082952672882,0.006808341480791569
mid,ML,RIGHT,29,-0.00028596458763911807,-0.0011558673286615583,0.508695800756586,0.5084098361689469,-0.005721831522012212,-0.004745361748440513
mid,ML,STAY,28,0.00022564083337783813,0.0009014998323409155,0.5176374060767037,0.5178630469100816,0.004462648982171655,0.007027214925204005
mid,ML,UP,27,0.001135581069522434,0.0045470804569875305,0.5049844141359683,0.5061199952054907,0.05830096015248641,0.05033913917011685
mid,MM,DOWN,241,-0.0015926908902607517,-0.006455141518494696,0.48803224250736077,0.4864395516171,-0.07466727390685603,-0.06193036242886698
mid,MM,LEFT,219,-0.00032293517567795704,-0.001320820692898075,0.4916539963113663,0.4913310611356883,-0.006538391810331274,0.0002874675287639714
mid,MM,RIGHT,393,-0.00031994977070175056,-0.001289800334651538,0.49220124819806516,0.4918812984273634,-0.00638483330128969,0.003630704912368881
mid,MM,STAY,315,2.4991849112132238e-06,-1.875864766084738e-05,0.48576153100483,0.48576403018974124,-9.285998387067957e-05,0.006737897704754557
mid,MM,UP,342,0.0009466212743904158,0.003801733504234335,0.48983019468379996,0.4907768159581904,0.05727728309768654,0.049025032941622346
mid,MR,DOWN,258,-0.0012460166169691454,-0.005642800992170697,0.5657007180789645,0.5644547014619953,-0.07362148401657817,-0.0609936210608413
mid,MR,LEFT,277,-0.000139979948205638,-0.0008072667064440138,0.5579505806472758,0.5578106006990702,-0.003996171509537332,0.001347570891898892
mid,MR,RIGHT,576,-5.764312421282133e-05,-0.00037635848865749904,0.550973961285005,0.5509163181607922,-0.0018630683734879483,0.00121652580694192
mid,MR,STAY,412,-8.519785930809466e-05,-0.00046866543989064306,0.5462618560249944,0.5461766581656864,-0.002320010801195671,0.0013399405802771882
mid,MR,UP,485,0.0010087396066213391,0.004171189520255912,0.5529824741415141,0.5539912137481355,0.055794905619846735,0.04328858052025136
top,TL,DOWN,13,0.002764105796813965,0.011734284029312298,0.5818648980214045,0.5846290038182185,0.017837575545463655,0.009705098202595344
top,TL,LEFT,11,0.003345635804263028,0.014117178788330792,0.5815377885645087,0.5848834243687716,0.06988355548252098,0.06701527332717722
top,TL,RIGHT,32,0.003359491005539894,0.013959999386384068,0.5651622815057635,0.5685217725113034,0.06910547824617312,0.06288429815322161
top,TL,STAY,16,0.003423774614930153,0.014601211943155529,0.5812334138900042,0.5846571885049343,0.07227964030497395,0.06824293360114098
top,TL,UP,22,0.003780264746059071,0.016227016308535205,0.6136572794480757,0.6174375441941348,0.08530683307498535,0.08677016317167065
top,TM,DOWN,99,0.002596889782433558,0.01136058122641149,0.6046907052849279,0.6072875950673614,0.01656211858384064,0.011280140453817868
top,TM,LEFT,99,0.0033553989246638133,0.014532927806000928,0.6079477589539807,0.6113031578786445,0.07194161679765931,0.06733164605167177
top,TM,RIGHT,234,0.0032501530188780567,0.014398400848536035,0.6242050471214148,0.6274552001402929,0.07127567481046398,0.06727539357912336
top,TM,STAY,157,0.003492268976891876,0.015211867885029708,0.6053158849667591,0.6088081539436511,0.0753025394999583,0.0721536393330735
top,TM,UP,188,0.0035386388289167527,0.015634584721292845,0.6237550656846229,0.6272937045135396,0.08258913848153059,0.08372515063495078
top,TR,DOWN,1443,0.0019726614239970928,0.010519302706202369,0.7434353317474212,0.7454079931714183,0.0184984954236717,0.016686079458269658
