valence_name,n,conative_loss,q_entropy,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY
top,12133,0.039437617102282795,1.5920336093806693,0.2342054876411756,0.13506258735896082,0.20687060239392063,0.20660125420663006,0.21726006878618062
mid,3641,0.052912702442721594,1.5496864790970137,0.3107156427891757,0.10207923752197162,0.19250118353068255,0.19227444796943952,0.20242948802298028
bottom,226,0.05208002927556502,1.5594911359052743,0.31068050109707146,0.11586973526045284,0.18785816589287951,0.18808745500524487,0.19750414037071498
