episode,t,x,y,zone3,valence_name,body_state,body_u,logged_action,pred_UP,pred_DOWN,pred_STAY,pred_UP_minus_DOWN,true_UP,true_DOWN,true_STAY,true_UP_minus_DOWN,pred_trend_UP,pred_trend_DOWN,pred_trend_STAY,pred_trend_UP_minus_DOWN,true_trend_UP,true_trend_DOWN,true_trend_STAY,true_trend_UP_minus_DOWN,abs_err_trend_UP,abs_err_trend_DOWN
108,196,2,10,BL,bottom,0.09302489459514618,-2.27724787285767,UP,0.2082630842924118,0.20041607320308685,0.2046385258436203,0.007847011089324951,0.09283038303390267,0.09221027484153853,0.09256236760558902,0.0006201081923641466,0.01880153827369213,-0.1013152152299881,-0.049256861209869385,0.12011675536632538,0.04178200133558008,-0.06401126641998767,-0.02719817783114964,0.10579326775556774,0.02298046462237835,0.037303946912288666
108,191,2,11,BL,bottom,0.09640519320964813,-2.2378209344639504,RIGHT,0.20904912054538727,0.20134758949279785,0.2054363638162613,0.0077015310525894165,0.09582386851661763,0.09534806936506655,0.09563351027410893,0.0004757991515510762,0.014032913371920586,-0.10320066660642624,-0.05333908647298813,0.11723358184099197,0.015474768479625034,-0.06986913838726139,-0.04401003487244548,0.08534390686688642,0.0014418549835681915,0.033331528306007385
108,192,3,11,BL,bottom,0.09554705768823624,-2.2477114027076617,UP,0.21004290878772736,0.20235586166381836,0.20641349256038666,0.007687047123908997,0.0949746113917894,0.09450258836272124,0.09478576337610324,0.0004720230290681665,0.013548174872994423,-0.10347707569599152,-0.05377628654241562,0.11702524870634079,0.015719569900864983,-0.06962433696602144,-0.043765233451204644,0.08534390686688642,0.0021713953465223312,0.03385274112224579
108,194,3,11,BL,bottom,0.09413492679595947,-2.2641611956091676,UP,0.21103261411190033,0.20355498790740967,0.2074480801820755,0.007477626204490662,0.09357704445704287,0.09311125271303951,0.09339068860962094,0.000465791744003366,0.010565819218754768,-0.10471820831298828,-0.05625181645154953,0.1152840256690979,0.01612672278606464,-0.06921718408082267,-0.04335808056600632,0.08534390686688731,0.005560902878642082,0.03550102561712265
108,198,2,10,BL,bottom,0.0922858864068985,-2.286038218512246,RIGHT,0.20886224508285522,0.20131327211856842,0.20531432330608368,0.007548972964286804,0.0920964422475146,0.09148074238813787,0.09183033131731767,0.0006156998593767338,0.014874322339892387,-0.10302882641553879,-0.05269084870815277,0.11790315061807632,0.04199957335102056,-0.06379369440454674,-0.026980605815709158,0.1057932677555673,0.027125252410769463,0.039235129952430725
108,199,3,10,BL,bottom,0.0917469710111618,-2.292488571366905,STAY,0.2067558467388153,0.19919319450855255,0.20322921872138977,0.007562652230262756,0.09156119781920524,0.09094871781759921,0.0912964779476472,0.0006124800016060333,0.016117943450808525,-0.10243424028158188,-0.05159423127770424,0.11855218559503555,0.0421592276269771,-0.0636340401285902,-0.02682095153975217,0.1057932677555673,0.02604128234088421,0.0388002023100853
108,188,4,10,BL,bottom,0.09876120090484619,-2.2110654288844005,LEFT,0.2096465826034546,0.20132200419902802,0.20586106181144714,0.008324578404426575,0.09852660473199157,0.09787255092473775,0.0982439244859541,0.000654053807253821,0.021891729906201363,-0.09989625215530396,-0.046482644975185394,0.12178798019886017,0.04014390332579998,-0.06564936442976732,-0.028836275840929737,0.1057932677555673,0.01825217343866825,0.034246884286403656
108,195,3,10,BL,bottom,0.09357704222202301,-2.270720933578342,LEFT,0.20932146906852722,0.20133087038993835,0.20564362406730652,0.007990598678588867,0.09337873534763208,0.09275533868522791,0.09310929923554045,0.0006233966624041715,0.019699981436133385,-0.10096832364797592,-0.04847291111946106,0.12066830694675446,0.041620451450119056,-0.06417281630544824,-0.02735972771661066,0.1057932677555673,0.021920470520853996,0.03679550439119339
108,190,3,11,BL,bottom,0.09727457910776138,-2.2278807653747936,LEFT,0.21095353364944458,0.20328660309314728,0.20733046531677246,0.007666930556297302,0.09668422731467151,0.09620461071993337,0.09649234232922818,0.0004796165947381359,0.01187908835709095,-0.10412397980690002,-0.05516055226325989,0.11600306630134583,0.015228736900489537,-0.07011516996639733,-0.04425606645158142,0.08534390686688687,0.0033496487885713577,0.03400880843400955
108,193,3,10,BL,bottom,0.09497461467981339,-2.2543533896413432,DOWN,0.20900356769561768,0.20090289413928986,0.20530295372009277,0.00810067355632782,0.09476662946501467,0.09413492926830247,0.09449360609543726,0.000631700196712201,0.02054138295352459,-0.10053110122680664,-0.04770379886031151,0.12107248604297638,0.04121533432934532,-0.06457793342622242,-0.027764844837384395,0.10579326775556774,0.020673951134085655,0.03595316410064697
