valence_name,zone3,action_name,n,body_delta_mean,body_u_delta_mean,body_state_mean,body_next_mean,tendency_target_mean,tendency_pred_mean
bottom,BL,DOWN,3,-0.005397419134775798,-0.021945364234792635,0.4402509331703186,0.4348535140355428,-0.11855493094108206,-0.11539026846488316
bottom,BL,LEFT,1,-0.004943519830703735,-0.02001911339460105,0.44717490673065186,0.4422313868999481,-0.09909960358219,-0.046872466802597046
bottom,BL,RIGHT,4,-0.005242891609668732,-0.021356224697637254,0.4366852343082428,0.43144234269857407,-0.10571863797518605,-0.06609640270471573
bottom,BL,UP,2,-0.003789365291595459,-0.015213540013217362,0.47134989500045776,0.4675605297088623,-0.024408739828566013,-0.028970537707209587
bottom,BM,DOWN,38,-0.0046316181358538175,-0.020442733173795215,0.3744454842649008,0.369813866129047,-0.11096515845989788,-0.11409529827927288
bottom,BM,LEFT,38,-0.004188638376562219,-0.01846247541585455,0.37062142279587296,0.3664327844193107,-0.09139385739982596,-0.07614699751138687
bottom,BM,RIGHT,53,-0.00450266475947398,-0.019883195461291598,0.36546061623771237,0.3609579514782384,-0.09842677591768861,-0.07856040887253464
bottom,BM,STAY,35,-0.0038094231060573033,-0.017675673875645868,0.34264047827039446,0.33883105516433715,-0.08749899356666706,-0.07493785436132125
bottom,BM,UP,43,-0.00354137358277343,-0.015884341897905607,0.358179597314014,0.35463822373124054,-0.0351296753963158,-0.03801767557567029
bottom,BR,DOWN,52,-0.0035443326028493736,-0.018319626210087172,0.32709620893001556,0.3235518763271662,-0.10248812721374073,-0.10610451097958364
bottom,BR,LEFT,50,-0.003184111565351486,-0.016055079086543855,0.32700799897313115,0.3238238874077797,-0.07947664522377369,-0.07391265014186502
bottom,BR,RIGHT,104,-0.0031121827375430325,-0.016258771941522168,0.3116707948681254,0.30855861213058233,-0.08048497565194933,-0.07110995349313061
bottom,BR,STAY,71,-0.003147197441315987,-0.016489118829430088,0.3415424939192517,0.3383952964779357,-0.08162525018999271,-0.06819763735041652
bottom,BR,UP,88,-0.0027208578857508573,-0.013764748462512466,0.3324448638172312,0.3297240059314804,-0.02167081396819631,-0.035072785370919686
mid,ML,DOWN,3,-0.0035807092984517417,-0.01441322027491218,0.46627549330393475,0.462694784005483,-0.10086263581553045,-0.08458211521307628
mid,ML,LEFT,1,-0.0032184720039367676,-0.012951360413646251,0.4629451632499695,0.4597266912460327,-0.06411246380114666,-0.05014307424426079
mid,ML,RIGHT,8,-0.0016908198595046997,-0.00683486471580162,0.45969606190919876,0.45800524204969406,-0.033834284791878326,-0.024662806652486324
mid,ML,STAY,5,-0.001587456464767456,-0.006404799940746056,0.4558034658432007,0.4542160093784332,-0.031705356907681205,-0.024587441328912975
mid,ML,UP,1,-0.0019224286079406738,-0.0077501605729064504,0.4567757844924927,0.454853355884552,0.015015736266594304,-0.028307132422924042
mid,MM,DOWN,173,-0.0018314932812156016,-0.007382186846160856,0.48339141414344655,0.48155992086223093,-0.07783274467902804,-0.06004106951069969
mid,MM,LEFT,184,-0.000494131656444591,-0.001970569656018879,0.47837706598574703,0.4778829343293024,-0.009754811209333032,-0.0013365231649874224
mid,MM,RIGHT,361,-0.00022745821779784735,-0.0009031896467795139,0.4814516068165322,0.48122414859873436,-0.004471013985041257,0.004941166664597545
mid,MM,STAY,276,-0.00010870456479597783,-0.00042121371551036887,0.48332481561363605,0.4832161110488401,-0.002085112932209886,0.010305117574677317
mid,MM,UP,292,0.0008634234944435015,0.003487578469981903,0.4841348698796475,0.484998293374091,0.056248473582677525,0.04384358606160912
mid,MR,DOWN,247,-0.0011233986328970567,-0.005556218886266067,0.5265521261735484,0.5254287275406513,-0.0719228188112074,-0.05456757102645217
mid,MR,LEFT,242,-7.186848516306601e-05,-0.0005560388523926189,0.5089296137929455,0.5088577453077825,-0.002752530981879786,0.0029181703941488623
mid,MR,RIGHT,455,-4.5577985244792896e-05,-0.00037075526956323367,0.5231718442269734,0.5231262662417286,-0.0018353310416650824,0.0020589774631214544
mid,MR,STAY,354,2.72793537479336e-05,-0.00011297958966570589,0.5444699195818713,0.5444971989356192,-0.0005592771432010131,0.0034219229272908747
mid,MR,UP,426,0.0011804789444650283,0.005035069132269993,0.5186367627985321,0.5198172417429971,0.05994966331261884,0.04559805662837973
top,TL,DOWN,3,0.00273438294728597,0.013388528841498104,0.7118930419286092,0.7146274248758951,0.036935498417049316,0.029376599316795666
top,TL,LEFT,2,0.0037217438220977783,0.01668059754020479,0.6619343757629395,0.6656561195850372,0.08257311755845054,0.08195986226201057
top,TL,RIGHT,10,0.0032665252685546873,0.015338795548717782,0.6809376537799835,0.6842041790485383,0.07593086308787972,0.07595349922776222
top,TL,STAY,10,0.0035326123237609864,0.016562240537580798,0.6893098711967468,0.6928424835205078,0.08198722088011043,0.08157748207449914
top,TL,UP,10,0.003220498561859131,0.015428556971159014,0.7010290563106537,0.7042495548725128,0.07764517346577578,0.08262642323970795
top,TM,DOWN,122,0.002979330352095307,0.012992974006105077,0.6180911044605443,0.6210704348126396,0.02897812313869405,0.020694134738792468
top,TM,LEFT,112,0.0033871528825589587,0.01487609962156354,0.6238922008446285,0.6272793537271875,0.07364040286338022,0.07185617947418775
top,TM,RIGHT,244,0.0032465371196387246,0.014210507403863403,0.6151471357853686,0.6183936729050074,0.07034555540328927,0.0662474192289605
top,TM,STAY,170,0.0036355816266115974,0.015749937720901202,0.6069107600871254,0.610546341713737,0.07796611936902378,0.07270047558361993
top,TM,UP,235,0.003750607688376244,0.016208091607076862,0.6035867152061868,0.6073373228945631,0.08548821362439565,0.08660945383475181
top,TR,DOWN,1450,0.001978236159373974,0.010700881570905815,0.744704468147508,0.746682704306882,0.020323665942084717,0.01854580705909155
top,TR,LEFT,1345,0.0022989568435569678,0.012555703769436651,0.7478143723369974,0.7501133291805544,0.06215386474518625,0.06012892947656875
top,TR,RIGHT,3294,0.00229067103875067,0.012456167940937471,0.7472081836980259,0.7494988547367766,0.06166113757230586,0.059990861484711354
top,TR,STAY,2419,0.0024712857454953583,0.013498442682391185,0.7459911725685191,0.7484624583140145,0.0668206574604168,0.06496096349642014
top,TR,UP,2884,0.002476619052779493,0.013445711224595164,0.7458160461162975,0.748292665169077,0.0689949467943583,0.07240302495534232
