cohort,seed,window,n_steps,max_episode,top_occ,mid_occ,bottom_occ,TR_occ,MR_occ,BR_occ,body_state_mean,body_state_last,body_u_mean,body_u_last,body_delta_mean,body_delta_last,body_u_delta_mean,body_u_delta_last,obs_pe_mean,obs_pe_last,body_pe_mean,body_pe_last,body_loss_mean,body_loss_last,body_loss_action_mean,body_loss_action_last,body_loss_tendency_mean,body_loss_tendency_last,body_loss_state_aux_mean,body_loss_state_aux_last,alpha_mean,alpha_last,g_norm_mean,g_norm_last,tendency_pred_mean,tendency_pred_last,tendency_target_mean,tendency_target_last,conative_loss_mean,conative_loss_last,conative_target_entropy_mean,conative_target_entropy_last,trend_abs_err,q_UP_mean,q_DOWN_mean,q_LEFT_mean,q_RIGHT_mean,q_STAY_mean,q_UP_minus_DOWN,q_RIGHT_minus_LEFT,metric_eig_entropy_mean,metric_cond_mean,metric_cond_p95,g_top_bottom_dist,g_centroid_spread
no_conative,13,last50,10000,179,0.3516,0.4928,0.1556,0.3513,0.4705,0.1517,0.5277267790451646,0.684276282787323,0.113623882362261,0.7734943162630492,0.00034092077508044604,0.0024394989013671875,0.0014895754196417913,0.011268443552478025,0.008216161161780474,0.00565844913944602,7.306067026801391e-05,4.4491262087831274e-05,0.00016544046140768866,7.810825627529994e-05,7.306067026801391e-05,4.4491262087831274e-05,0.00017627441985447855,6.679750367766246e-05,4.242581128829458e-05,2.1824187115271343e-06,0.046039823389053346,0.037105947732925415,3.3477887842178347,3.2919206619262695,0.007631161239277572,0.047329723834991455,0.007577256470529237,0.05550269763162041,0.0,0.0,1.6094379425048828,1.6094379425048828,0.009929375979836163,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,2.888308640826117,9.146662503025526,18.48362463643916,0.36685088587057585,0.24894852203687387
no_conative,14,last50,10000,179,0.0962,0.5882,0.3156,0.0955,0.5592,0.2963,0.3970073173765093,0.7623047828674316,-0.5101357177492082,1.1653570728743796,-0.0009017062044922431,0.001689136028289795,-0.005278065739406963,0.009299283971516692,0.009710572055500234,0.005630951374769211,0.00013155803000333688,5.375172804633621e-06,0.0002309706286278171,5.393488208937924e-06,0.00013155803000333688,5.375172804633621e-06,0.00018738782262531998,8.980909349531885e-09,5.718687447573302e-05,1.3824548261709424e-07,0.03840233603194356,0.031927987933158875,3.501642493367195,3.520449161529541,-0.025476060364220756,0.045898374170064926,-0.02560417110579921,0.04580360580039078,0.0,0.0,1.6094379425048828,1.6094379425048828,0.010036491120192167,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,2.8503782512000946,12.925938669103704,35.95050455990029,0.3475880995190275,0.24721289313608494
no_conative,15,last50,10000,179,0.2323,0.4062,0.3615,0.2315,0.3633,0.2974,0.418582080508396,0.07583317160606384,-0.4367158410327254,-2.5003567776864095,-0.00046729693236063474,-0.0009592026472091675,-0.0033993538499159227,-0.013607969195307046,0.0162608589775773,0.014632673934102058,0.00017859950666940152,8.099900696834084e-06,0.00029297466364935334,0.00010009192919824272,0.00017859950666940152,8.099900696834084e-06,0.0002075923833675486,0.00018253992311656475,0.00010578964348487494,7.220648058137158e-06,0.04574567297324538,0.031588271260261536,3.6095826501369475,3.587869167327881,-0.015920824187621474,-0.05351529270410538,-0.016226995395501286,-0.0670260268075289,0.0,0.0,1.6094379425048828,1.6094379425048828,0.010221533711374563,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,2.887759610267707,9.513313177959818,16.84881644464182,0.5063457034928018,0.3432198625729179
no_conative,16,last50,10000,179,0.6433,0.3411,0.0156,0.5274,0.2489,0.0156,0.6403342702060938,0.7629483342170715,0.656699189892359,1.1689121273184468,0.0015665927694071477,-0.00040465593338012695,0.007940674824906499,-0.002238947061749874,0.030946072413559886,0.13001036643981934,0.0001105418521309253,2.258414895095484e-07,0.00021136327014053044,2.753246371867135e-05,0.0001105418521309253,2.258414895095484e-07,0.0001926463648259563,4.952909876010381e-05,4.4982358403184454e-05,2.542072797950823e-05,0.03252523643001914,0.030162498354911804,3.330328126907349,3.2427966594696045,0.039512310506822544,-0.003990238066762686,0.03885285197697757,-0.011027929563012462,0.0,0.0,1.6094379425048828,1.6094379425048828,0.009700127763704557,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,2.8942491935482213,10.347409047655582,14.495279491455927,0.3451198179622561,0.2507628916023856
no_conative,17,last50,10000,179,0.4424,0.3329,0.2247,0.442,0.3119,0.214,0.5240785496369004,0.9023141860961914,0.09387332680613142,2.2232062761323226,0.00032884957016113416,0.0007935762405395508,0.001363945829042296,0.00897053452974994,0.00852333887340501,0.00784874428063631,0.0001655711082929859,3.801902266786783e-06,0.0002893034500210142,1.4277125046646688e-05,0.0001655711082929859,3.801902266786783e-06,0.00023002546772292383,2.0777815734618343e-05,8.71960772844403e-05,8.631480454823759e-07,0.06139670077934861,0.04003074765205383,3.490393461179733,3.4561030864715576,0.007644625991955399,0.03962608054280281,0.007330135432046075,0.044184351040141845,0.0,0.0,1.6094379425048828,1.6094379425048828,0.010971794938919128,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,2.8431991962733623,12.233703818563752,26.398970602155295,0.3243833430220525,0.21913432930923796
no_conative,18,last50,10000,179,0.4532,0.2724,0.2744,0.4354,0.2365,0.254,0.5149677036687732,0.07640773802995682,0.043580528474823174,-2.4921867693902007,0.00023099242405376241,-8.748471736907959e-05,0.00078781262596172,-0.001239079883229799,0.012263613952865125,0.07616168260574341,0.00018354197271642424,2.983309968840331e-05,0.0002908299575838024,3.2639716664562e-05,0.00018354197271642424,2.983309968840331e-05,0.0001894095575255978,4.782792188962048e-07,0.00012583206162831485,2.5674773496575654e-05,0.060888116147369144,0.062468163669109344,3.465310435175896,3.4846553802490234,0.0036881445481725676,-0.0004612589254975319,0.0034764944089135013,-0.001152836270590818,0.0,0.0,1.6094379425048828,1.6094379425048828,0.009660335275527015,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,2.875817045415987,9.869254521408621,17.5007164777788,0.2605353058189848,0.17924108085675097
no_conative,19,last50,10000,179,0.2073,0.4957,0.297,0.2071,0.4742,0.288,0.4386700285486877,0.37330618500709534,-0.3211206882328329,-0.5180590851243285,-0.0005647619974673094,-0.004357427358627319,-0.0034705889570039263,-0.018582188432572144,0.00856364131050068,0.027779217809438705,0.00012784955552830706,3.489721711957827e-05,0.00023742449357049155,0.0006061294116079807,0.00012784955552830706,3.489721711957827e-05,0.00020638608948719464,0.0011348729021847248,6.381893046414907e-05,3.7957241147523746e-05,0.03721261065155268,0.04795964062213898,3.42501176302433,3.453620672225952,-0.016666105446778236,-0.1461232602596283,-0.01668748356610983,-0.11243538849184764,0.0,0.0,1.6094379425048828,1.6094379425048828,0.010585196791479408,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,2.872824645375384,10.315286460256921,18.796610520412603,0.45932870934920783,0.31932466509161683
no_conative,20,last50,10000,179,0.3533,0.0751,0.5716,0.2085,0.0255,0.5066,0.4073732336178422,0.9209485054016113,-0.565062300302295,2.4553043532237795,-0.0006335005209074547,0.0005700588226318359,-0.005049114691745305,0.00780421253431518,0.021765710698379553,0.007548126392066479,0.00029864852247459185,1.2191550922580063e-05,0.0004045214681131597,4.487679325393401e-05,0.00029864852247459185,1.2191550922580063e-05,0.00018490051945812584,6.536522414535284e-05,0.00013422685541997814,2.630372719636398e-08,0.045419552022963765,0.03568050265312195,3.4688132708072663,3.428297996520996,-0.024941514146793634,0.030354758724570274,-0.024857462150373946,0.03843963423411312,0.0,0.0,1.6094379425048828,1.6094379425048828,0.008254849778973363,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,2.880752411791909,11.955018220758026,16.80848050711738,0.22167079949461832,0.15212296766644093
no_conative,21,last50,10000,179,0.4048,0.478,0.1172,0.4048,0.453,0.1065,0.5371835262097419,0.5638437867164612,0.16029861978926524,0.25677680872337255,0.0005865573841872527,-0.003698289394378662,0.0027417606278237294,-0.01505296721043381,0.008863534348059329,0.006730535067617893,8.196344197779291e-05,1.3218780622992199e-05,0.00018499122420304878,5.464936839416623e-05,8.196344197779291e-05,1.3218780622992199e-05,0.00019606945250711066,8.100448758341372e-05,4.993055834083302e-05,9.28341796679888e-06,0.06492265115752816,0.04536362737417221,3.424764764499664,3.4101662635803223,0.013924885223899036,-0.12768971920013428,0.013783024493943028,-0.1186894714874773,0.0,0.0,1.6094379425048828,1.6094379425048828,0.010573168319609628,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,2.869885535962938,10.415307424489885,19.67501127346226,0.5294770577779219,0.3543010569637965
no_conative,22,last50,10000,179,0.3429,0.4301,0.227,0.2864,0.3759,0.1857,0.4952799849033356,0.9203102588653564,-0.031275779496941526,2.446570032602009,7.995304337997532e-05,0.0005774497985839844,0.0002103922050984349,0.00784810359271626,0.019189612263740854,0.0024199550971388817,0.00020462544739026747,1.833958776842337e-05,0.0003107936153081042,2.457694245094899e-05,0.00020462544739026747,1.833958776842337e-05,0.00018844852117281264,1.2192591384518892e-05,0.00011943907188527775,1.4105888794802013e-06,0.07806862861886621,0.07756677269935608,3.4813136699438094,3.4721388816833496,0.0012117606269515819,0.04214761033654213,0.0009910235091027274,0.03865581956013475,0.0,0.0,1.6094379425048828,1.6094379425048828,0.010276231497743584,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,2.8888392354630237,9.751189164054354,23.725906259670094,0.448073726726018,0.31310647330756775
no_conative,23,last50,10000,179,0.5565,0.2951,0.1484,0.4916,0.24,0.0311,0.5838930593710393,0.9232928156852722,0.36320765775337355,2.487950795115764,0.0009881982476867023,0.0005428791046142578,0.004616473963106646,0.007640160062496459,0.03374523576205538,0.01193308923393488,0.00032842877552140547,1.541483015898848e-06,0.0004283153715889,3.280614009781857e-06,0.00032842877552140547,1.541483015898848e-06,0.00017172777394251597,3.3869539493025513e-06,0.0001402270709787309,4.565411018120358e-07,0.042492651521414515,0.04382437467575073,3.523956205844879,3.560373306274414,0.0226345386386849,0.03947196155786514,0.022644340598974112,0.03763159409115158,0.0,0.0,1.6094379425048828,1.6094379425048828,0.009393517934723646,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,2.82602346411115,14.761045322935969,25.49159157810455,0.41823337724772097,0.2896582102067316
no_conative,24,last50,10000,179,0.4336,0.4998,0.0666,0.4324,0.4734,0.0633,0.5600535593539476,0.28575846552848816,0.2809025442914164,-0.9160742778557255,0.0007408337265103306,-0.0033963918685913086,0.003740678976999221,-0.016582112087188183,0.008493287428839539,0.010052014142274857,0.00010658349060200247,6.61303783999756e-06,0.0001964013287200018,1.4253752851800527e-05,0.00010658349060200247,6.61303783999756e-06,0.00017249436311065592,1.5259254723787308e-05,3.5706563578399375e-05,1.1087657725283862e-07,0.05409652699157596,0.03479607403278351,3.279580766034126,3.2560925483703613,0.018781828581704758,-0.085581474006176,0.01868763860003479,-0.08167516205611658,0.0,0.0,1.6094379425048828,1.6094379425048828,0.009459240105064978,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,2.8824495009215356,10.2698925658579,16.656330037147164,0.3408723856213635,0.2511523184015441
no_conative,25,last50,10000,179,0.659,0.2364,0.1046,0.5367,0.184,0.0926,0.6304696342650801,0.039400216192007065,0.6174714608682558,-3.1937865381950195,0.0011958613662264455,-0.00034402310848236084,0.0063445521737323755,-0.009051761432751437,0.018908821890648686,0.0035651340149343014,0.00016308168174295257,1.0181849575019442e-05,0.00028342874689702704,3.0904186132829636e-05,0.00016308168174295257,1.0181849575019442e-05,0.0002289883488069484,4.1429691918892786e-05,5.8528895083837804e-05,7.49121298326827e-08,0.07606789599880576,0.04904947429895401,3.3518974757909774,3.341946601867676,0.03052093381284503,-0.043426185846328735,0.030210638021516138,-0.04986277561254093,0.0,0.0,1.6094379425048828,1.6094379425048828,0.01032299502331345,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,2.8052951465958182,15.76578859240972,36.37340701896746,0.14050911315971026,0.12465682920035424
