valence_name,zone3,n,body_state,body_u,pred_UP_minus_DOWN,true_UP_minus_DOWN,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,abs_err_trend_UP,abs_err_trend_DOWN
bottom,BL,83,0.34353935179940187,-0.6773509722809797,0.010891184749373471,0.0011424622987860325,0.07540626810437226,0.08198485801558049,0.025605299947671144,0.03218389042170651
bottom,BM,53,0.3919530063867569,-0.46939977991834336,0.014487948620094443,0.0014349154135490387,0.09546370017078687,0.09307496192218469,0.03225457705205904,0.02981530446207748
bottom,BR,200,0.4170638117194176,-0.37009610780896607,0.015994095914065837,0.0012422056832832229,0.11008980132639408,0.08657798395776321,0.052846257304772735,0.029334439896047115
mid,ML,147,0.4569262322925386,-0.1754251132453232,0.018622246932010263,0.0025063496145310074,0.11497082039207017,0.13090996751729048,0.007787208921801882,0.021035032055410397
mid,MM,200,0.49862355761229993,-0.005951234100440195,0.021065553426742555,0.0026023334748781586,0.12158810146152974,0.1324706144010756,0.01316130131483078,0.023632217263802886
mid,MR,200,0.5229699505120515,0.09487055730962908,0.017923377491533755,0.002319014686526015,0.11066044230014085,0.13032555668104426,0.01632573443464935,0.03544206987135112
top,TL,133,0.5715936003322888,0.29648284407197,0.012654312795266173,0.0009540154116792857,0.06393622629400483,0.0642232418514387,0.006519445883376258,0.02829687485359329
top,TM,200,0.6227602924406529,0.5322943418841543,0.010516347885131836,0.0009675120603129889,0.05595942741259932,0.0667644651218239,0.008673980236053466,0.021160880129318684
top,TR,200,0.7348099861294031,1.1124320415598958,0.00538703590631485,0.0005890941913462882,0.0339015709515661,0.054214665690138865,0.01438766200095415,0.01894968270265963
