cohort,seed,g_mode,valence_name,n,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,body_state,body_u
no_conative,7,actual,bottom,200,0.09494254719465971,0.07229880437254906,0.20744650274515153,1.5531253045797349,0.0,0.0,0.0,0.2432262733951211,-1.2438728701263335
no_conative,7,actual,mid,200,0.11127811752259731,0.13208265464752914,0.2230794908851385,1.5441495436429977,0.0,0.0,0.0,0.46572488903999326,-0.15337480778800194
no_conative,7,actual,top,200,0.06672128610312938,0.0651861965470016,0.12427901290357113,1.587583669424057,0.0,0.0,0.0,0.7061249604821205,0.9515649969864153
no_conative,7,mean,bottom,200,0.09608574457466602,0.07229880437254906,0.20997569091618062,1.5518665009737014,0.0012404289469122886,0.0026887593418359755,1.2936348371113127e-05,0.2432262733951211,-1.2438728701263335
no_conative,7,mean,mid,200,0.1113700707256794,0.13208265464752914,0.22294136859476565,1.5442337787151337,0.0008914408832788467,0.0019636578857898713,1.3420917807707156e-05,0.46572488903999326,-0.15337480778800194
no_conative,7,mean,top,200,0.06729799032211303,0.0651861965470016,0.12545626729726791,1.5872377336025238,0.0015402141958475112,0.002975763604044914,1.6537471497031218e-05,0.7061249604821205,0.9515649969864153
no_conative,7,random,bottom,200,0.09603525880724191,0.07229880437254906,0.20986853867769242,1.5518977826833724,0.0016612821072340012,0.0036152540147304534,2.671625428092739e-05,0.2432262733951211,-1.2438728701263335
no_conative,7,random,mid,200,0.11113837067037821,0.13208265464752914,0.22261763148009778,1.5443765825033189,0.0014730703458189964,0.003394629657268524,3.397363234057593e-05,0.46572488903999326,-0.15337480778800194
no_conative,7,random,top,200,0.0671699276380241,0.0651861965470016,0.12522909671068191,1.5872974783182143,0.0020044264011085033,0.003846172466874123,3.236348046357307e-05,0.7061249604821205,0.9515649969864153
no_conative,7,shuffled,bottom,200,0.09583907213062048,0.07229880437254906,0.20941511809825897,1.5521579295396806,0.001539418026804924,0.003341088742017746,2.5969409898038975e-05,0.2432262733951211,-1.2438728701263335
no_conative,7,shuffled,mid,200,0.11137804936617612,0.13208265464752914,0.22311236292123796,1.5441419196128845,0.0012264905497431755,0.0027039196342229844,2.467627292958241e-05,0.46572488903999326,-0.15337480778800194
no_conative,7,shuffled,top,200,0.06770080842077732,0.0651861965470016,0.12626095451414585,1.5869525921344758,0.00198484230786562,0.0038233542442321776,3.181961148243317e-05,0.7061249604821205,0.9515649969864153
no_conative,7,zero,bottom,200,0.10193202577531338,0.07229880437254906,0.2239761483669281,1.5446436232328415,0.007020375467836857,0.016928990483283998,0.0004257383384538116,0.2432262733951211,-1.2438728701263335
no_conative,7,zero,mid,200,0.10775478564202785,0.13208265464752914,0.21305845975875853,1.5491542190313339,0.004972952902317047,0.013000799342989922,0.0002945030639966717,0.46572488903999326,-0.15337480778800194
no_conative,7,zero,top,200,0.06158189354464412,0.0651861965470016,0.11340273924171924,1.5912103015184402,0.00513939255848527,0.010876273661851883,0.00020463076765736332,0.7061249604821205,0.9515649969864153
