cohort,seed,g_mode,valence_name,n,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,body_state,body_u
full,4,actual,bottom,200,0.07911220928654075,0.07312581446021796,0.16890729837119578,1.5710226279497146,0.0,0.0,0.0,0.30504490587860345,-0.9459272561294927
full,4,actual,mid,200,0.12386365246027708,0.1306955422833562,0.2463331715017557,1.5299505949020387,0.0,0.0,0.0,0.5078609786182642,0.033874245271324474
full,4,actual,top,200,0.05605871345847845,0.05457418004982174,0.10070471398532391,1.5911507713794708,0.0,0.0,0.0,0.7346017147600651,1.1087583183536427
full,4,mean,bottom,200,0.08182002671062946,0.07312581446021796,0.17482659712433815,1.567901856303215,0.007338472288101912,0.016471650972962378,0.0005340978321510193,0.30504490587860345,-0.9459272561294927
full,4,mean,mid,200,0.12369482211768627,0.1306955422833562,0.24502254493534564,1.530639488697052,0.004183375649154187,0.009416607618331909,0.0003122839191746607,0.5078609786182642,0.033874245271324474
full,4,mean,top,200,0.0560789237357676,0.05457418004982174,0.10074477113783359,1.5913405424356462,0.006175738628953696,0.011119240149855613,0.00028927161387287014,0.7346017147600651,1.1087583183536427
full,4,random,bottom,200,0.08210974477231503,0.07312581446021796,0.1754064641147852,1.5674134546518326,0.00882915461435914,0.01976057767868042,0.000734002947465342,0.30504490587860345,-0.9459272561294927
full,4,random,mid,200,0.1229893160238862,0.1306955422833562,0.24351270005106926,1.5314423602819442,0.0054417096823453906,0.011892658546566964,0.0004673744461251772,0.5078609786182642,0.033874245271324474
full,4,random,top,200,0.0559952631033957,0.05457418004982174,0.10063574209809303,1.5912192893028259,0.00791934659704566,0.014316099882125854,0.00047897647004219835,0.7346017147600651,1.1087583183536427
full,4,shuffled,bottom,200,0.07987281825393439,0.07312581446021796,0.17035988278687,1.5696204048395157,0.009339978452771902,0.020975092649459837,0.0008734852828524708,0.30504490587860345,-0.9459272561294927
full,4,shuffled,mid,200,0.12314062964171171,0.1306955422833562,0.24436627887189388,1.530988107919693,0.005501396879553795,0.012219936549663545,0.0005300230096645464,0.5078609786182642,0.033874245271324474
full,4,shuffled,top,200,0.05749346583150327,0.05457418004982174,0.10332911133766175,1.5902985644340515,0.008873323490843178,0.01604538142681122,0.0006514614813568187,0.7346017147600651,1.1087583183536427
full,4,zero,bottom,200,0.07844192456454038,0.07312581446021796,0.1683895143121481,1.570834771990776,0.006954177711158991,0.015973753482103347,0.0005130458888652356,0.30504490587860345,-0.9459272561294927
full,4,zero,mid,200,0.12265144154429436,0.1306955422833562,0.24544979527592659,1.530755923986435,0.004550421126186848,0.00983864389359951,0.0003131725206549163,0.5078609786182642,0.033874245271324474
full,4,zero,top,200,0.05771494193002582,0.05457418004982174,0.10470531325787306,1.5908704316616058,0.0066028599627316,0.012167467884719372,0.00033805514336563645,0.7346017147600651,1.1087583183536427
