valence_name,n,conative_loss,q_entropy,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY
top,12466,0.04942635578513815,1.5922867326508474,0.23348417403479746,0.13545034065443384,0.20690569754695312,0.20733314712295633,0.21682664072453334
mid,3007,0.060680427680508735,1.548628575785199,0.3120361434033752,0.1010878630971092,0.1923676479049089,0.1907320394591711,0.20377630690105897
bottom,527,0.05009222423668378,1.5703313015896183,0.3030859674742371,0.1326813038007358,0.18598111010593074,0.18465857190809848,0.19359304635755478
