cohort,seed,g_mode,valence_name,n,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,body_state,body_u
no_body_in_g,6,actual,bottom,200,0.10927906546741724,0.08240045243874192,0.2312652852386236,1.5393451845645905,0.0,0.0,0.0,0.3820258680731058,-0.5047270900384919
no_body_in_g,6,actual,mid,200,0.09367975421249866,0.13043242864310742,0.17514112051576375,1.560927814245224,0.0,0.0,0.0,0.5058149369806051,0.039340035078237565
no_body_in_g,6,actual,top,200,0.016662955339998006,0.05341323874890804,0.03031603716313839,1.6061691218614578,0.0,0.0,0.0,0.7224765143543482,1.0742593066748232
no_body_in_g,6,mean,bottom,200,0.11113978687673808,0.08240045243874192,0.23770512521266937,1.536409387588501,0.011218722015619277,0.01983440585434437,0.0012054602464741037,0.3820258680731058,-0.5047270900384919
no_body_in_g,6,mean,mid,200,0.09556756122037768,0.13043242864310742,0.17807260751724244,1.5593866550922393,0.011073302421718835,0.021538559831678867,0.0012792206408721541,0.5058149369806051,0.039340035078237565
no_body_in_g,6,mean,top,200,0.015715234223753215,0.05341323874890804,0.028668511137366296,1.606509365439415,0.00418017890304327,0.007988698184490203,0.0002014765662715945,0.7224765143543482,1.0742593066748232
no_body_in_g,6,random,bottom,200,0.1107739919424057,0.08240045243874192,0.23492321982979775,1.5377176517248154,0.013951237536966801,0.025674513652920724,0.0019039772178393833,0.3820258680731058,-0.5047270900384919
no_body_in_g,6,random,mid,200,0.09415841253474355,0.13043242864310742,0.1760430895909667,1.560112195611,0.01429074326530099,0.02779679447412491,0.002173918364724159,0.5058149369806051,0.039340035078237565
no_body_in_g,6,random,top,200,0.016216173246502878,0.05341323874890804,0.029529773443937302,1.6063123273849487,0.005341355372220278,0.010138513520359993,0.0003038912988904485,0.7224765143543482,1.0742593066748232
no_body_in_g,6,shuffled,bottom,200,0.11087286975234747,0.08240045243874192,0.23502751648426057,1.5374455547332764,0.01501121412962675,0.027627375200390814,0.002229820895436205,0.3820258680731058,-0.5047270900384919
no_body_in_g,6,shuffled,mid,200,0.093548922277987,0.13043242864310742,0.1749425872787833,1.5606049925088883,0.013388142362236977,0.026384032592177392,0.0022766875240131414,0.5058149369806051,0.039340035078237565
no_body_in_g,6,shuffled,top,200,0.017572619523853063,0.05341323874890804,0.03191834781318903,1.6057452368736267,0.0070204253122210505,0.013244750909507275,0.0005351964143574151,0.7224765143543482,1.0742593066748232
no_body_in_g,6,zero,bottom,200,0.07771438444033266,0.08240045243874192,0.16853842496871949,1.5708683198690414,0.0318184888549149,0.06330605380237103,0.006710256304286304,0.3820258680731058,-0.5047270900384919
no_body_in_g,6,zero,mid,200,0.11053550995886326,0.13043242864310742,0.21509338170289993,1.544727125763893,0.023857814148068427,0.04861788343638182,0.006037762185078463,0.5058149369806051,0.039340035078237565
no_body_in_g,6,zero,top,200,0.03276423800736666,0.05341323874890804,0.05956327211111784,1.6012323075532913,0.016398263443261386,0.029817532636225223,0.0017528013096671203,0.7224765143543482,1.0742593066748232
