cohort,seed,g_mode,valence_name,n,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,body_state,body_u
no_body_in_g,23,actual,bottom,200,0.09819958250969649,0.08791889458894729,0.20480087980628014,1.555346305370331,0.0,0.0,0.0,0.37308785937726496,-0.5652320265850124
no_body_in_g,23,actual,mid,200,0.11162146132439375,0.13138092748820782,0.21320063561201097,1.5479844188690186,0.0,0.0,0.0,0.5043603870272636,0.01929849413634475
no_body_in_g,23,actual,top,200,0.04388721495866776,0.049787015002220866,0.07853578001260758,1.5970318961143493,0.0,0.0,0.0,0.7269603426754475,1.0840462138713312
no_body_in_g,23,mean,bottom,200,0.09614701520651579,0.08791889458894729,0.20008020855486394,1.5570668661594391,0.009978738874197006,0.020443950369954108,0.000785360871022931,0.37308785937726496,-0.5652320265850124
no_body_in_g,23,mean,mid,200,0.11265394890680909,0.13138092748820782,0.2151282223314047,1.5471421718597411,0.004283055681735277,0.00866313062608242,0.0002812098781942041,0.5043603870272636,0.01929849413634475
no_body_in_g,23,mean,top,200,0.04385247197002173,0.049787015002220866,0.07845160771161318,1.5969397449493408,0.004477424621582031,0.007992465682327747,0.0001552345093298868,0.7269603426754475,1.0840462138713312
no_body_in_g,23,random,bottom,200,0.0962799421697855,0.08791889458894729,0.20017437376081942,1.556956118941307,0.010579825825989247,0.021513350233435632,0.0008908166422497743,0.37308785937726496,-0.5652320265850124
no_body_in_g,23,random,mid,200,0.11191881969571113,0.13138092748820782,0.21368822123855352,1.5478240740299225,0.004918633662164211,0.010289947874844075,0.0003808422033898751,0.5043603870272636,0.01929849413634475
no_body_in_g,23,random,top,200,0.04357435455545783,0.049787015002220866,0.07796071033924817,1.5969963866472243,0.00573365019634366,0.010274745263159276,0.00026621106524544303,0.7269603426754475,1.0840462138713312
no_body_in_g,23,shuffled,bottom,200,0.09658624488860369,0.08791889458894729,0.20002702683210372,1.556666699051857,0.013146174475550651,0.026238249093294145,0.0013619903596509175,0.37308785937726496,-0.5652320265850124
no_body_in_g,23,shuffled,mid,200,0.1120800275541842,0.13138092748820782,0.21401039365679025,1.547632730603218,0.006036880109459162,0.012836703844368458,0.000596341254276922,0.5043603870272636,0.01929849413634475
no_body_in_g,23,shuffled,top,200,0.04373951096087694,0.049787015002220866,0.07830059688538313,1.5968345844745635,0.006850718595087528,0.012243560142815113,0.00038292866314804997,0.7269603426754475,1.0840462138713312
no_body_in_g,23,zero,bottom,200,0.08038728352636099,0.08791889458894729,0.16728363625705242,1.572035709619522,0.01790877528488636,0.037776954993605616,0.0027287007077211457,0.37308785937726496,-0.5652320265850124
no_body_in_g,23,zero,mid,200,0.1132557676360011,0.13138092748820782,0.2224860307574272,1.544936026930809,0.009640344977378845,0.02052784591913223,0.001279731089962297,0.5043603870272636,0.01929849413634475
no_body_in_g,23,zero,top,200,0.058609915543347595,0.049787015002220866,0.10627313490957022,1.5901210367679597,0.0147247058711946,0.027737354896962642,0.0013022345578065143,0.7269603426754475,1.0840462138713312
