cohort,seed,sample_id,g_mode,episode,t,x,y,zone3,valence_name,body_state,body_u,true_trend_UP_minus_DOWN,pred_trend_UP,pred_trend_DOWN,pred_trend_STAY,pred_trend_UP_minus_DOWN,pred_body_UP_minus_DOWN,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,g_norm_mode,g_norm_actual
no_conative,18,0,actual,173,93,14,0,TR,top,0.7844935059547424,1.2920470959341601,0.029043715447187424,0.04655938595533371,-0.02195281907916069,0.02600531093776226,0.0685122013092041,0.0011586546897888184,0.2508608400821686,0.12607531249523163,0.2033788412809372,0.21212781965732574,0.20755718648433685,0.12478552758693695,1.5871798992156982,0.0,0.0,0.0,3.477149248123169,3.477149248123169
no_conative,18,0,zero,173,93,14,0,TR,top,0.7844935059547424,1.2920470959341601,0.029043715447187424,0.04570355266332626,-0.016735579818487167,0.027063315734267235,0.06243913248181343,-0.00042939186096191406,0.2462986260652542,0.1320561021566391,0.20358805358409882,0.21068815886974335,0.20736907422542572,0.11424252390861511,1.5908750295639038,0.006073068827390671,0.010543003678321838,0.000184572214493528,0.0,3.477149248123169
no_conative,18,0,mean,173,93,14,0,TR,top,0.7844935059547424,1.2920470959341601,0.029043715447187424,0.0445685014128685,-0.022618575021624565,0.02439054287970066,0.06718707829713821,0.0015673637390136719,0.2504044771194458,0.12739448249340057,0.2028273195028305,0.21175625920295715,0.20761749148368835,0.12300999462604523,1.5879123210906982,0.0013251230120658875,0.0017755329608917236,8.285689546028152e-06,3.457141399383545,3.477149248123169
no_conative,18,0,shuffled,173,93,14,0,TR,top,0.7844935059547424,1.2920470959341601,0.029043715447187424,0.04508446902036667,-0.02471424825489521,0.0238930843770504,0.06979871541261673,0.0019930005073547363,0.25271275639533997,0.1251213103532791,0.20280352234840393,0.21188977360725403,0.20747265219688416,0.12759144604206085,1.586335301399231,0.0012865141034126282,0.0028059184551239014,1.1329924745950848e-05,3.4730613231658936,3.477149248123169
no_conative,18,0,random,173,93,14,0,TR,top,0.7844935059547424,1.2920470959341601,0.029043715447187424,0.04453803598880768,-0.01861509494483471,0.025897515937685966,0.06315313279628754,0.000778496265411377,0.24678464233875275,0.13097918033599854,0.20303088426589966,0.21150603890419006,0.20769919455051422,0.11580546200275421,1.590274691581726,0.005359068512916565,0.00898006558418274,0.00012774555943906307,3.527088165283203,3.477149248123169
no_conative,18,1,actual,140,105,14,1,TR,top,0.6694018244743347,0.7054808748022349,0.04528351500630379,0.06172318756580353,-0.011379297822713852,0.03997954726219177,0.07310248911380768,0.00043267011642456055,0.25250548124313354,0.12142857909202576,0.20294220745563507,0.21455660462379456,0.20856711268424988,0.1310769021511078,1.5843809843063354,0.0,0.0,0.0,3.4596774578094482,3.4596774578094482
no_conative,18,1,zero,140,105,14,1,TR,top,0.6694018244743347,0.7054808748022349,0.04528351500630379,0.06125112622976303,-0.008726779371500015,0.04027538746595383,0.06997790932655334,-0.0010619759559631348,0.25044092535972595,0.12472345679998398,0.20375007390975952,0.2130788117647171,0.20800670981407166,0.12571746110916138,1.5865617990493774,0.0031245797872543335,0.005359441041946411,5.9890851844102144e-05,0.0,3.4596774578094482
no_conative,18,1,mean,140,105,14,1,TR,top,0.6694018244743347,0.7054808748022349,0.04528351500630379,0.06068725883960724,-0.014025678858160973,0.03814757615327835,0.07471293956041336,0.0009751319885253906,0.254576176404953,0.12030534446239471,0.2026868462562561,0.2141420990228653,0.2082895040512085,0.1342708319425583,1.5833678245544434,0.0016104504466056824,0.0031939297914505005,1.4455319615080953e-05,3.457141399383545,3.4596774578094482
no_conative,18,1,shuffled,140,105,14,1,TR,top,0.6694018244743347,0.7054808748022349,0.04528351500630379,0.06052200496196747,-0.015547724440693855,0.03741040825843811,0.07606972754001617,0.001401662826538086,0.255893349647522,0.11917099356651306,0.20261304080486298,0.21416251361370087,0.20816010236740112,0.1367223560810089,1.5824694633483887,0.002967238426208496,0.005645453929901123,4.4802320189774036e-05,3.435314178466797,3.4596774578094482
no_conative,18,1,random,140,105,14,1,TR,top,0.6694018244743347,0.7054808748022349,0.04528351500630379,0.06088057905435562,-0.011768998578190804,0.039178088307380676,0.07264957576990128,0.0004443526268005371,0.2525675594806671,0.12200627475976944,0.20289473235607147,0.21417130529880524,0.20836010575294495,0.13056129217147827,1.5846894979476929,0.0004529133439064026,0.0005156099796295166,1.835433067753911e-06,3.4290153980255127,3.4596774578094482
