valence_name,n,conative_loss,q_entropy,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY
top,11874,0.0442728308669963,1.5929768431040099,0.23432269573327125,0.1369866318894051,0.20587395695558156,0.20656208218735278,0.21625463385809465
mid,3498,0.05347832879333785,1.5583908627413559,0.2984349293332907,0.1098692935703481,0.1938813224034421,0.19352931569752657,0.2042851373553276
bottom,628,0.043800587866716326,1.572944977670718,0.28762413025092165,0.12627727476654538,0.1952404073042095,0.18971685528945012,0.20114133189058608
