valence_name,zone3,n,body_state,body_u,pred_UP_minus_DOWN,true_UP_minus_DOWN,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,abs_err_trend_UP,abs_err_trend_DOWN
bottom,BL,32,0.4366846885532141,-0.2554200347476691,0.005684410221874714,0.0015254492672919385,0.13250448554754257,0.09190393345044949,0.07935601810459048,0.03875546588096768
bottom,BM,66,0.4172551794485612,-0.33967450279482436,0.005442596971988678,0.0014260773492470618,0.13092394918203354,0.08843367858779416,0.08060043502711889,0.03811016481256846
bottom,BR,200,0.34663942705839873,-0.7050425831187536,0.0045040776580572124,0.0010586478792765693,0.12538398396223782,0.07706777274059418,0.08602740148082376,0.03771119084209204
mid,ML,136,0.4952153258902185,-0.01707481127522895,0.0043696123449241415,0.002529547680955299,0.12073590365402839,0.131171458764495,0.03604748814969378,0.04648304289645132
mid,MM,200,0.5048424147069455,0.02340688659328492,0.00561542347073555,0.0025871113495077643,0.12352970298379659,0.13269907605737094,0.0346323406137526,0.043801714070141315
mid,MR,200,0.5402916813269257,0.18437259858693722,0.005139701776206493,0.0023005305804170532,0.11610418587923049,0.13054323626291184,0.03106646228581667,0.04550551354885101
top,TL,81,0.6082759885876267,0.4614969372787537,-0.0036655222928082504,0.0010957531028509503,0.05466193296475175,0.07413800275685188,0.015808726718396317,0.0356920495123407
top,TM,200,0.6299758750200272,0.6057302058110539,-0.0013651863485574722,0.0008242479896021404,0.054529489781707526,0.06041030949749783,0.01386867966502905,0.024095072569325568
top,TR,200,0.7541693437099457,1.2260497907871128,-0.0014438290894031524,0.00046895214572153566,0.04673617232590914,0.04720061724660635,0.005948367472738028,0.014675856360699981
