episode,t,x,y,zone3,valence_name,body_state,body_u,logged_action,pred_UP,pred_DOWN,pred_STAY,pred_UP_minus_DOWN,true_UP,true_DOWN,true_STAY,true_UP_minus_DOWN,pred_trend_UP,pred_trend_DOWN,pred_trend_STAY,pred_trend_UP_minus_DOWN,true_trend_UP,true_trend_DOWN,true_trend_STAY,true_trend_UP_minus_DOWN,abs_err_trend_UP,abs_err_trend_DOWN
117,16,3,10,BL,bottom,0.47345679998397827,-0.10627276074712275,RIGHT,0.4760570526123047,0.46974143385887146,0.4712994396686554,0.0063156187534332275,0.47017663970530355,0.46833718372659283,0.4693828687903699,0.0018394559787107134,0.06162767484784126,-0.07812751084566116,-0.015256313607096672,0.13975518941879272,-0.011952339630532549,-0.11774560738610051,-0.08093251879726349,0.10579326775556797,0.07358001172542572,0.03961809724569321
101,29,4,13,BL,bottom,0.3941582441329956,-0.429866301547009,RIGHT,0.37522050738334656,0.37001365423202515,0.3711127042770386,0.005206853151321411,0.38909894952693536,0.3884674779567256,0.3889584569405975,0.0006314715702097629,0.05762070044875145,-0.07445716857910156,-0.01889895275235176,0.1320778727531433,-0.07298973169687417,-0.11827324774126236,-0.10804465675197528,0.04528351604438818,0.13061043620109558,0.043816082179546356
101,27,4,11,BL,bottom,0.4048086404800415,-0.3854684872060429,DOWN,0.37771448493003845,0.3718143701553345,0.37349334359169006,0.0059001147747039795,0.4009708118711088,0.3996495586984393,0.4004427352334642,0.0013212531726694565,0.06964637339115143,-0.0687970519065857,-0.007767730392515659,0.13844342529773712,-0.03037326424775383,-0.11571717111464119,-0.08985806759982445,0.08534390686688736,0.10001963376998901,0.04692012071609497
117,20,3,10,BL,bottom,0.45553433895111084,-0.17833377249008897,LEFT,0.4552478790283203,0.449057012796402,0.4507144093513489,0.006190866231918335,0.45236096411846516,0.45053193913496714,0.4515716354151764,0.0018290249834980177,0.060487519949674606,-0.07763013988733292,-0.016637442633509636,0.13811765611171722,-0.010168739738594945,-0.11596200749416291,-0.07914891890532588,0.10579326775556797,0.07065626233816147,0.03833186626434326
101,25,3,10,BL,bottom,0.4141404628753662,-0.3468748155234072,DOWN,0.3806767463684082,0.3743501901626587,0.37652647495269775,0.006326556205749512,0.4112417880389752,0.40945471414984524,0.4104704305533592,0.0017870738891299642,0.08000823855400085,-0.06220962479710579,0.004028229042887688,0.14221785962581635,-0.005997138773380595,-0.11179040652894862,-0.07497731794011137,0.10579326775556802,0.08600537478923798,0.04958077892661095
146,38,3,10,BL,bottom,0.42654937505722046,-0.2959437140230278,LEFT,0.424775093793869,0.41964972019195557,0.4210468828678131,0.005125373601913452,0.4235644591965821,0.42176219665444264,0.42278658602432406,0.0018022625421394434,0.04052115976810455,-0.082588791847229,-0.03187531232833862,0.12310995161533356,-0.0072577470403912825,-0.11305101479595925,-0.07623792620712216,0.10579326775556797,0.0477789081633091,0.030462220311164856
117,23,3,11,BL,bottom,0.44141334295272827,-0.23542805213278076,DOWN,0.44473540782928467,0.4390871822834015,0.4403921067714691,0.005648225545883179,0.4372989449071203,0.43594510206447656,0.4367579077934655,0.0013538428426437266,0.04877299442887306,-0.08230745792388916,-0.027064451947808266,0.13108044862747192,-0.0340869520979534,-0.11943085896484071,-0.09357175545002408,0.08534390686688731,0.08285994827747345,0.03712340444326401
101,21,3,10,BL,bottom,0.4295959174633026,-0.28349996090538265,STAY,0.40911346673965454,0.4030422866344452,0.40482285618782043,0.006071180105209351,0.4265903300042874,0.4247846802448748,0.42581100477178396,0.0018056497594126086,0.07406030595302582,-0.06763078272342682,-0.002318423241376877,0.14169108867645264,-0.0075657454458965545,-0.11335901320146452,-0.07654592461262733,0.10579326775556797,0.0816260501742363,0.045728228986263275
101,22,3,10,BL,bottom,0.4258109927177429,-0.29896300504807555,LEFT,0.4005979299545288,0.3944433629512787,0.396340012550354,0.006154567003250122,0.4228311311797376,0.4210297098649446,0.4220536186967747,0.0018014213147929947,0.07624609768390656,-0.06574571132659912,6.588362157344818e-05,0.14199180901050568,-0.007183015822833372,-0.11297628357840139,-0.0761631949895642,0.10579326775556802,0.08342911303043365,0.04723057150840759
146,26,4,10,BL,bottom,0.4701055884361267,-0.11972046085477081,RIGHT,0.48896920680999756,0.4833569824695587,0.4848422110080719,0.005612224340438843,0.4668448046050338,0.46500694327775605,0.4660517107298713,0.0018378613272777566,0.03420635312795639,-0.08989575505256653,-0.0385347381234169,0.12410210818052292,-0.011619492285225186,-0.11741276004079312,-0.08059967145195615,0.10579326775556794,0.04582584649324417,0.027517005801200867
117,21,2,10,BL,bottom,0.4513239860534668,-0.19532264757485837,DOWN,0.4472960829734802,0.4411531388759613,0.4428103566169739,0.006142944097518921,0.44817681360956213,0.44635091762863927,0.44738882141249964,0.0018258959809228648,0.06287592649459839,-0.07562045753002167,-0.014253607019782066,0.13849638402462006,-0.0097482438971902,-0.11554151165275814,-0.07872842306392105,0.10579326775556794,0.07262416929006577,0.039921052753925323
101,28,4,12,BL,bottom,0.39964956045150757,-0.40692549369894104,DOWN,0.376390665769577,0.3708610236644745,0.37218451499938965,0.005529642105102539,0.3950889628718803,0.39415825797616205,0.3947771723822352,0.0009307048957182262,0.06295508146286011,-0.07219290733337402,-0.014260818250477314,0.13514798879623413,-0.05333384086674592,-0.11779594956790207,-0.10073619595365446,0.06446210870115615,0.116288922727108,0.04560304433107376
146,29,3,10,BL,bottom,0.4572775661945343,-0.1713074887075057,RIGHT,0.473166286945343,0.467749685049057,0.4693306088447571,0.005416601896286011,0.4540934558976879,0.45226321094290256,0.45330360645025985,0.0018302449547853428,0.036644347012043,-0.08730272948741913,-0.036043405532836914,0.12394707649946213,-0.010342649023133393,-0.11613591677870136,-0.07932282818986439,0.10579326775556797,0.04698699712753296,0.028833188116550446
146,25,4,10,BL,bottom,0.4741837978363037,-0.10335670040959896,STAY,0.4955492913722992,0.48989373445510864,0.49139121174812317,0.005655556917190552,0.4708994910852708,0.4690597107743266,0.47010558262189284,0.0018397803109441724,0.03319724649190903,-0.09077335894107819,-0.039475079625844955,0.12397060543298721,-0.01202451575985812,-0.11781778351542607,-0.08100469492658907,0.10579326775556795,0.045221760869026184,0.027044422924518585
117,24,3,12,BL,bottom,0.4359450936317444,-0.2576352608010452,RIGHT,0.4373936355113983,0.4321715533733368,0.433130145072937,0.0052220821380615234,0.43108477785973937,0.4301295725751623,0.4307648094560759,0.0009552052845770431,0.042072929441928864,-0.08413976430892944,-0.03187394142150879,0.1262126863002777,-0.05702896027769444,-0.12149106897885059,-0.10443131536460304,0.06446210870115615,0.09910188615322113,0.037351302802562714
117,22,2,11,BL,bottom,0.44635093212127686,-0.21542560725301496,RIGHT,0.45427992939949036,0.44858434796333313,0.44988298416137695,0.0056955814361572266,0.44220226522176204,0.44084513500605305,0.44165992315730146,0.0013571302157089904,0.04898112639784813,-0.0827675610780716,-0.027051109820604324,0.13174869120121002,-0.034582037549338585,-0.1199259444162259,-0.09406684090140927,0.08534390686688731,0.08356316387653351,0.037158384919166565
146,28,4,10,BL,bottom,0.4615267217159271,-0.15419793443244809,LEFT,0.4759610593318939,0.4704558551311493,0.4719129204750061,0.005505204200744629,0.45831677953351874,0.4564837462222796,0.45752574078153463,0.0018330333112391295,0.03566976636648178,-0.08828683197498322,-0.0370180681347847,0.123956598341465,-0.010766131824970077,-0.11655939958053804,-0.07974631099170101,0.10579326775556797,0.046435900032520294,0.028272569179534912
117,18,3,10,BL,bottom,0.46483704447746277,-0.14088437513337382,DOWN,0.4657779037952423,0.4594908356666565,0.46111801266670227,0.006287068128585815,0.4616072797030816,0.4597722563455813,0.4608153930907748,0.0018350233575002983,0.0615641213953495,-0.07770149409770966,-0.015446292236447334,0.13926561176776886,-0.011095659018007992,-0.11688892677357593,-0.08007583818473896,0.10579326775556794,0.07265978306531906,0.03918743133544922
85,15,4,10,BL,bottom,0.4619137942790985,-0.15264054497617544,DOWN,0.44533953070640564,0.43973350524902344,0.4409225881099701,0.005606025457382202,0.4587015125144057,0.45686823827298395,0.4579103710674157,0.0018332742414217673,0.055489156395196915,-0.07793784141540527,-0.020878102630376816,0.1334269940853119,-0.010804679155887648,-0.11659794691145561,-0.07978485832261858,0.10579326775556797,0.06629383563995361,0.03866010904312134
146,37,4,10,BL,bottom,0.430586040019989,-0.279460472437998,LEFT,0.43023964762687683,0.42511364817619324,0.42638352513313293,0.005125999450683594,0.42757378173124533,0.42576706015084725,0.4267939971144259,0.001806721580398074,0.03827646002173424,-0.08410421013832092,-0.033747848123311996,0.12238067388534546,-0.007665727822214141,-0.11345899557778216,-0.07664590698894497,0.10579326775556802,0.04594218730926514,0.02935478836297989
101,24,3,10,BL,bottom,0.41783860325813293,-0.3316525342474245,STAY,0.3879834711551666,0.3817325830459595,0.38379576802253723,0.006250888109207153,0.41491387503353433,0.413122040834628,0.414140474762263,0.001791834198906328,0.07846198976039886,-0.06363815069198608,0.002359556034207344,0.14210014045238495,-0.006373909215290685,-0.11216717697085865,-0.07535408838202146,0.10579326775556797,0.08483590185642242,0.04852902889251709
101,32,4,14,BL,bottom,0.3777594566345215,-0.49906906999015443,RIGHT,0.3601055443286896,0.355040580034256,0.35621076822280884,0.005064964294433594,0.3724900596871011,0.3722408604951331,0.372474567936192,0.0002491991919679748,0.056573536247015,-0.07360658049583435,-0.019421981647610664,0.13018012046813965,-0.08751667702542076,-0.11656039293487652,-0.11161014355925158,0.02904371590945576,0.1440902203321457,0.04295381158590317
101,31,4,13,BL,bottom,0.3833378851413727,-0.4754043786456201,DOWN,0.3618853986263275,0.35664692521095276,0.3579152822494507,0.005238473415374756,0.3783843010873037,0.37775946573354163,0.37824528187912687,0.0006248353537620654,0.05946340784430504,-0.07251939177513123,-0.01708504930138588,0.13198280334472656,-0.07186260750825141,-0.1171461235526397,-0.10691753256335251,0.045283516044388294,0.13132601976394653,0.044626735150814056
146,39,2,10,BL,bottom,0.4225425720214844,-0.3123445394001325,UP,0.4207429587841034,0.4156588315963745,0.41709455847740173,0.005084127187728882,0.41958514668898633,0.41778754419531805,0.4188092718833839,0.0017976024936682822,0.04148872569203377,-0.08185611665248871,-0.031035732477903366,0.12334483861923218,-0.006851806162477603,-0.11264507391804551,-0.07583198532920837,0.10579326775556791,0.048340532928705215,0.030788958072662354
117,25,4,12,BL,bottom,0.43051961064338684,-0.27973143342596835,RIGHT,0.4270901381969452,0.42198213934898376,0.42282092571258545,0.005107998847961426,0.42570114559746725,0.42474896322479216,0.4253821853413873,0.0009521823726750811,0.04115159064531326,-0.08393111824989319,-0.03230016678571701,0.12508270144462585,-0.05648205245399335,-0.12094416115514944,-0.10388440754090195,0.0644621087011561,0.09763364493846893,0.03701304644346237
117,19,3,11,BL,bottom,0.4597722589969635,-0.16125952617373782,UP,0.4685157537460327,0.46265098452568054,0.46387866139411926,0.005864769220352173,0.4555343393353283,0.45416960762172937,0.4549889835475108,0.00136473171359891,0.04908305034041405,-0.08398589491844177,-0.027294335886836052,0.13306894898414612,-0.03592271559455232,-0.12126662246143963,-0.09540751894662289,0.08534390686688731,0.08500576764345169,0.03728073090314865
