valence_name,zone3,action_name,n,body_delta_mean,body_u_delta_mean,body_state_mean,body_next_mean,tendency_target_mean,tendency_pred_mean
bottom,BM,DOWN,26,-0.005260663536878733,-0.022168211312260915,0.46135956278214085,0.45609889924526215,-0.12001840894643735,-0.12164709917627849
bottom,BM,LEFT,15,-0.004738616943359375,-0.019401953458795272,0.4364817460378011,0.43174312909444174,-0.09604450799530659,-0.0761006476978461
bottom,BM,RIGHT,39,-0.004683828506714258,-0.019475502041949914,0.4590761455205771,0.4543923170138628,-0.09640859182314598,-0.08599084940476295
bottom,BM,STAY,24,-0.00428076833486557,-0.017604778442457104,0.4460255118707816,0.44174474353591603,-0.08714804349278975,-0.07328342366963625
bottom,BM,UP,28,-0.0040385254791804725,-0.016975156845978022,0.43698273599147797,0.4329442105122975,-0.03915596481415501,-0.03170807021004813
bottom,BR,DOWN,76,-0.005100493760485398,-0.021778207527350525,0.4254373625705117,0.42033686881002624,-0.11690175292677715,-0.1263148113104858
bottom,BR,LEFT,61,-0.0044136714251315,-0.01871467801347996,0.41700688883906506,0.41259321741393357,-0.09264232315125208,-0.08205502254308247
bottom,BR,RIGHT,80,-0.004467008635401726,-0.019450667851402696,0.42780411466956136,0.42333710603415964,-0.09628565638689551,-0.09306419640779495
bottom,BR,STAY,103,-0.004201631522873073,-0.018217047651001093,0.4160719866891509,0.41187035516627785,-0.09017892876009903,-0.08625642470653774
bottom,BR,UP,105,-0.00372178057829539,-0.016377852170731177,0.40259091783137546,0.3988691372530801,-0.03679372674418213,-0.040277633106424696
mid,ML,DOWN,10,-0.00033205747604370117,-0.0013299515587148134,0.5287495970726013,0.5284175395965576,-0.05668144908882977,-0.0481034055352211
mid,ML,LEFT,14,0.0004106142691203526,0.0016524229194580678,0.5023493830646787,0.5027599973337991,0.008179905525315735,0.011232720954077584
mid,ML,RIGHT,20,0.0003786563873291016,0.00146465695796646,0.5468728333711624,0.5472514897584915,0.00725041719167826,0.004247981496155262
mid,ML,STAY,14,0.0002990769488470895,0.001209527351123524,0.5123151540756226,0.5126142310244697,0.005987462014700589,0.005110188786472593
mid,ML,UP,30,0.0018053303162256877,0.007372980811826043,0.5273793091376623,0.5291846394538879,0.06776424918567596,0.057729403798778854
mid,MM,DOWN,245,-0.0017333248440100223,-0.0070959555724705034,0.5128831710134234,0.5111498461694134,-0.07754688184035036,-0.06517293596146058
mid,MM,LEFT,179,-0.00042484659056423764,-0.00175385013750874,0.5123019591390088,0.5118771125484445,-0.008681995548142458,-0.0008376384330861396
mid,MM,RIGHT,337,-0.00025120828554962794,-0.0009920470917831315,0.5059953711330006,0.505744162847451,-0.00491088049669005,0.0028722940195208134
mid,MM,STAY,333,-0.00018084639901513451,-0.0007649287467017007,0.5076677438554105,0.5074868974563954,-0.0037865880507577136,0.0046571284454237595
mid,MM,UP,383,0.0009387267787524988,0.0038044306014772514,0.5046187838437352,0.5055575106224877,0.056514282315862266,0.055285414996953296
mid,MR,DOWN,346,-0.0014141995696663168,-0.006821271630943744,0.5889307170503402,0.5875165174806738,-0.07847246674704779,-0.07064253570393503
mid,MR,LEFT,316,-0.00042592229533799084,-0.002189167432406966,0.5810026984331729,0.5805767761378349,-0.010836924715411178,-0.009231648354826472
mid,MR,RIGHT,537,-0.00047310620712834366,-0.0026027502959165374,0.5959068845881208,0.5954337783809924,-0.012884263027268621,-0.010133570389652163
mid,MR,STAY,500,-0.00014390599727630616,-0.0009504487140499845,0.602175127029419,0.6020312210321427,-0.004704958153289521,-0.0019246827401220798
mid,MR,UP,576,0.0009059315133425924,0.003823837734460142,0.5704697833086053,0.5713757148219479,0.05379540463454,0.04595700521086757
top,TL,DOWN,55,0.002559604969891635,0.011532696486986923,0.6401270243254575,0.6426866292953491,0.01819141454340592,0.02246267091144215
top,TL,LEFT,50,0.0032881051301956177,0.014610381876127065,0.6288908195495605,0.6321789246797561,0.07232503375994086,0.07023959465324879
top,TL,RIGHT,69,0.0030986295230146766,0.01400130514618546,0.6440041311409163,0.6471027606639309,0.06930995205783967,0.06762568598640138
top,TL,STAY,83,0.0033351312200707124,0.01486532123692358,0.6315059586461768,0.6348410898662475,0.073587047171546,0.07316863438092082
top,TL,UP,74,0.0034279952178130277,0.015355920640588735,0.631775126666636,0.6352031218844492,0.08229079653755764,0.08459247089922428
top,TM,DOWN,240,0.002556690697868665,0.011466208855682062,0.6385770668586095,0.6411337575564782,0.018447366801645753,0.01441653175279498
