valence_name,zone3,action_name,n,body_delta_mean,body_u_delta_mean,body_state_mean,body_next_mean,tendency_target_mean,tendency_pred_mean
bottom,BL,DOWN,16,-0.003362629096955061,-0.019509527663471117,0.236087906640023,0.23272527754306793,-0.0974353313824653,-0.10077938996255398
bottom,BL,LEFT,14,-0.0019439767513956343,-0.016328757300871497,0.13549465260335378,0.13355067585195815,-0.08083142063337138,-0.07741954363882542
bottom,BL,RIGHT,12,-0.002865473429361979,-0.01838469225072636,0.19718979050715765,0.19432431707779566,-0.09100881133521606,-0.08838745268682639
bottom,BL,STAY,3,-0.0041971902052561445,-0.02048435006950201,0.3101174334685008,0.30592024326324463,-0.1014026411416364,-0.06544605270028114
bottom,BL,UP,3,-0.0030299872159957886,-0.01824355660833632,0.21308110654354095,0.21005111932754517,-0.06654478041380252,-0.050015429655710854
bottom,BM,DOWN,37,-0.004318430818415977,-0.02086956157457883,0.3249283080568185,0.3206098772384025,-0.10665079967495382,-0.11051788140793105
bottom,BM,LEFT,34,-0.0035174140597091,-0.018668063328130036,0.2771897627150311,0.27367234865532203,-0.09241156883420365,-0.08234794722760425
bottom,BM,RIGHT,49,-0.003993199796092754,-0.019170765499869853,0.33039878688904706,0.3264055870929543,-0.09490006994598392,-0.08400510897745891
bottom,BM,STAY,20,-0.0035407453775405883,-0.017913459796617865,0.32704266905784607,0.3235019236803055,-0.08867609317349108,-0.07258147615939378
bottom,BM,UP,11,-0.0031350979750806637,-0.014816860508324542,0.40607553449544037,0.4029404365203597,-0.028248215588116063,-0.02877240153876218
bottom,BR,DOWN,465,-0.0025452659895984077,-0.016780159445823898,0.1892927024873995,0.1867474364978011,-0.08654306633770192,-0.09664805476223269
bottom,BR,LEFT,322,-0.002866443154049216,-0.016752161162558465,0.2313180576477732,0.22845161449372398,-0.0829273753353244,-0.07782720013157181
bottom,BR,RIGHT,1215,-0.0027690111885590807,-0.016338014046541897,0.22764432781640395,0.22487531662784485,-0.0808772438328465,-0.07682319466377237
bottom,BR,STAY,248,-0.0025199837532014616,-0.015142469265975277,0.2174927970514663,0.21497281329826481,-0.07495899902931484,-0.0691019251507016
bottom,BR,UP,254,-0.002327767032103276,-0.013918650193900416,0.22385057369907072,0.22152280666696744,-0.031296491561312284,-0.03210936345556003
mid,ML,DOWN,1,-0.0010894536972045898,-0.004448408371296397,0.5719181895256042,0.5708287358283997,-0.07102656914298619,-0.03428234905004501
mid,ML,LEFT,8,-0.00022630393505096436,-0.0009226061069890629,0.5711671784520149,0.570940874516964,-0.00456713030507043,0.013605103973532096
mid,ML,RIGHT,11,-9.011680429632014e-05,-0.00036723028237055746,0.5720996260643005,0.5720095092600043,-0.00181788147601541,-0.003747258166020567
mid,ML,UP,2,0.00028055906295776367,0.001146605483457408,0.5729795098304749,0.5732600688934326,0.04701653936571959,-0.01092773349955678
mid,MM,DOWN,130,-0.0015480380791884202,-0.006481790525417426,0.5184028808887188,0.5168548428095304,-0.07551825785905576,-0.03905139236639325
mid,MM,LEFT,85,-0.0005613949368981754,-0.0023439360480801055,0.5005621899576748,0.5000007950207767,-0.011603067958513479,-0.011294688900713536
mid,MM,RIGHT,268,-0.0006048629310593676,-0.002495774420232643,0.5044787947032878,0.5038739317722285,-0.012354705765457488,-0.002766240872060463
mid,MM,STAY,92,-2.272022159203239e-05,-0.00014383729789516674,0.5157734233400096,0.5157507031184175,-0.0007120304940971333,0.010712227870143302
mid,MM,UP,187,0.0010394360770516217,0.0042361111689841364,0.5219943113824262,0.523033747459478,0.057659247271764226,0.04251653334576597
mid,MR,DOWN,364,-0.0015537145414522716,-0.006672872686688057,0.4591823053228986,0.45762859078144635,-0.07393446029793305,-0.05502986258975547
mid,MR,LEFT,297,-0.00048756145367317326,-0.002052153426444805,0.43228668117462987,0.4317991197209567,-0.010158671217945094,-0.00925570753362243
mid,MR,RIGHT,3096,-0.0003487969572999989,-0.0014540992911252282,0.49040708243028674,0.4900582854729868,-0.007198154107989417,-0.005859747364784973
